code,company_name,market,sector,bm_raw,ep_raw,market_equity_final,gross_profitability,sloan_accruals,distress_review_flag,distress_exclusion_flag,liquidity_flag,avg_daily_value_60d,microcap_flag,one_time_profit_suspected,human_review_required,anomaly_flags,extreme_high_bm_top1pct,extreme_high_ep_top1pct,extreme_high_bm_and_ep_top1pct,scale_check,market_equity_inconsistent,gross_profitability_extreme,sloan_accruals_extreme,liquidity_review_flag,conservative_exclusion_reason,sector_adjusted_exclusion_reason
5533,"Elitz Holdings Co.,Ltd.",Standard Market(Domestic),Real Estate,0.8033941049024481,0.1057832769934404,6610591200.0,0.5100083567868479,-0.0182224311177472,False,False,exclude,1433833.3333333333,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
9976,"SEKICHU CO.,LTD.",Standard Market(Domestic),Retail Trade,2.096266959142058,0.0707639752244902,5653809000.0,0.4137496700474598,-0.019502333222986,False,False,exclude,1868233.3333333333,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
3306,"THE NIHON SEIMA CO.,LTD.",Standard Market(Domestic),Wholesale Trade,1.3988895279163511,0.0650985348978366,2652363840.0,0.1867911827473944,-0.007469090425118,False,False,review,4408993.333333333,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
9876,"COX CO.,LTD.",Standard Market(Domestic),Retail Trade,1.7751064929465632,0.1802791624946011,5939144520.0,0.6230353706825199,0.0317659296203159,False,False,pass,13131445.0,False,False,False,,False,False,False,False,False,False,False,False,,
7679,"YAKUODO HOLDINGS Co.,Ltd.",Prime Market (Domestic),Retail Trade,1.2324897919205324,0.1234113625638477,32638809882.0,0.3409128357225243,0.0081136124139361,False,False,pass,74198498.33333333,False,False,False,,False,False,False,False,False,False,False,False,,
6526,Socionext Inc.,Prime Market (Domestic),Electric Appliances,0.2732454103467318,0.0390789227178899,501549137920.0,0.6101683968246512,-0.0686878415912552,False,False,pass,17619074970.833332,False,False,False,,False,False,False,False,False,False,False,False,,
8226,RIKEI CORPORATION,Standard Market(Domestic),Wholesale Trade,0.8440827630918165,0.1051372102196128,6380395662.0,0.3186532035984435,0.0928383122358845,True,False,pass,132506966.66666669,False,False,True,,False,False,False,False,False,False,False,False,human_review_required,human_review_required
4414,"FLECT Co.,Ltd.",Growth Market(Domestic),Information & Communication,0.4107449364636197,0.1087531647847352,6627733560.0,0.8438210372075386,-0.0424972267627324,False,False,pass,43919143.333333336,False,False,False,,False,False,False,False,False,False,False,False,,
3674,"Aucfan Co.,Ltd.",Growth Market(Domestic),Information & Communication,1.33812372713089,,3409030800.0,0.3066074968508574,-0.0720211056768537,False,False,exclude,2128755.0,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
3561,"CHIKARANOMOTO HOLDINGS Co.,Ltd.",Prime Market (Domestic),Retail Trade,0.244361629016193,0.0402936136191857,43630115100.0,1.2941316856935905,-0.0741072462437581,False,False,pass,77903346.66666667,False,False,False,,False,False,False,False,False,True,False,False,,
3046,JINS HOLDINGS Inc.,Prime Market (Domestic),Retail Trade,0.1655647196281022,0.0434488726136378,191719589000.0,1.3101648636505028,-0.0393705712575171,False,False,pass,1699515383.3333333,False,False,False,,False,False,False,False,False,True,False,False,,
4574,"TAIKO PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),Pharmaceutical,0.6673558655488057,0.0723138605190828,12763804800.0,0.2837000814995925,0.0086562897077509,False,False,pass,33589151.666666664,False,False,False,,False,False,False,False,False,False,False,False,,
3359,"cotta CO.,LTD",Growth Market(Domestic),Wholesale Trade,0.8490142260653294,0.0861731396204464,5282307248.0,0.394943057192439,-0.0496011874907047,False,False,pass,15202858.333333334,False,False,False,,False,False,False,False,False,False,False,False,,
7062,"Fureasu Co.,Ltd.",Growth Market(Domestic),Services,0.7581227507526175,,2042405400.0,0.3723622978182594,-0.0113798648556265,False,False,review,4045643.3333333335,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
6580,"Writeup Co.,Ltd.",Growth Market(Domestic),Services,0.816131000667601,0.1275824820856857,3857543700.0,0.7720833507528204,0.0202462854708622,False,False,pass,205702778.33333337,False,False,False,,False,False,False,False,False,False,False,False,,
6563,Mirai Works Inc.,Growth Market(Domestic),Services,0.526107813579549,0.0489145625274794,2547360000.0,0.9054926903003476,0.0003670268072043,False,False,exclude,2817878.3333333335,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
7065,UPR Corporation,Standard Market(Domestic),Services,1.24313375666974,0.0508373843922322,7483331500.0,0.2112502317678149,-0.1233221535431186,False,False,pass,34703533.333333336,False,False,False,,False,False,False,False,False,False,False,False,,
3498,"Kasumigaseki Capital Co.,Ltd.",Prime Market (Domestic),Real Estate,0.2707567043848514,0.0805258923129245,141060218940.0,0.2994214713036618,0.04483100877961,False,False,pass,2521007666.6666665,False,False,False,,False,False,False,False,False,False,False,False,,
9325,PHYZ Holdings Inc.,Standard Market(Domestic),Warehousing and Harbor Transportation Service,0.3102083635601479,0.0736813291736932,13009971600.0,0.2504483082021388,0.0225659028337555,False,False,pass,23622428.333333332,False,False,False,,False,False,False,False,False,False,False,False,,
3088,MatsukiyoCocokara & Co.,Prime Market (Domestic),Retail Trade,0.5735423676087691,0.0604997624964925,909259767808.0,0.2458398717156186,-0.0175030128570615,False,False,pass,6540671277.5,False,False,False,,False,False,False,False,False,False,False,False,,
3791,"IG Port,Inc.",Standard Market(Domestic),Information & Communication,0.3095560202971205,0.0327378217221561,25292336400.0,0.2334194158457511,0.1983468963559289,False,False,pass,130709990.0,False,False,False,,False,False,False,False,False,False,True,False,,
3993,PKSHA Technology Inc.,Prime Market (Domestic),Information & Communication,0.3404158707154573,0.0353515688832433,91811427400.0,0.264491081942051,,False,False,pass,1150146888.3333333,False,False,False,,False,False,False,False,False,False,False,False,,
2970,"GLC GROUP,INC.",Standard Market(Domestic),Real Estate,0.3118152981961976,0.088645477993481,18636032400.0,0.2088524417810019,-0.0045738920140896,False,False,pass,37476971.666666664,False,False,False,,False,False,False,False,False,False,False,False,,
7433,"Hakuto Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,0.7698105331894745,0.0602614628779054,85145626325.0,0.2138276983493894,-0.040710835959498,False,False,pass,321020441.6666667,False,False,False,,False,False,False,False,False,False,False,False,,
8025,"TSUKAMOTO CORPORATION CO.,LTD.",Standard Market(Domestic),Wholesale Trade,2.8785152023434364,,4882648870.0,0.0980888815236793,-0.0041645375700201,False,False,exclude,1588673.3333333333,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
3071,"Stream Co.,Ltd.",Standard Market(Domestic),Retail Trade,1.068108200286857,0.0640453783586887,2791286500.0,0.7771100799849653,-0.1129195466513391,False,False,review,4741771.666666667,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
8131,"Mitsuuroko Group Holdings Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,1.0094650483944658,0.1082610835271106,97763662206.0,0.228849104859335,-0.0402983078967546,False,False,pass,122984106.66666669,False,False,False,,False,False,False,False,False,False,False,False,,
4196,NEO MARKETING Inc.,Standard Market(Domestic),Information & Communication,0.2185128310507508,0.0073610292681489,3617700600.0,0.599792864901886,-0.012961833453924,False,False,review,7095653.333333333,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
9267,"Genky DrugStores Co.,Ltd.",Prime Market (Domestic),Retail Trade,0.5310371996738737,0.0702311307347381,100610654080.0,0.3211362958076119,-0.045849998963795,False,False,pass,320991541.6666667,False,False,False,,False,False,False,False,False,False,False,False,,
3598,"YAMAKI CO.,LTD.",Standard Market(Domestic),Textiles and Apparels,2.204568213922097,0.0794448448589946,2268315840.0,0.2775898919311193,0.0311380191379905,False,False,exclude,1890710.0,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
3246,"KOSE R.E. Co.,Ltd.",Standard Market(Domestic),Real Estate,1.665964345725688,0.1294627229173543,6398784000.0,0.1172886378836669,0.1137636269040052,True,False,review,5198883.333333333,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
1966,TAKADA CORPORATION,Standard Market(Domestic),Construction,1.7524866200784046,0.1967787625703085,11734000000.0,0.1581353350224209,0.0713715087072059,False,False,pass,31959431.666666668,False,False,False,,False,False,False,False,False,False,False,False,,
1724,SYNCLAYER INC.,Standard Market(Domestic),Construction,1.9614700550758548,0.0764619448016038,3164973120.0,0.2190427698574338,-0.1224258454562629,False,False,review,4286483.333333333,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
1844,"OHMORI CO.,LTD.",Standard Market(Domestic),Construction,0.6340946048329972,0.0552676306154781,9383087247.0,0.1122423039692474,0.1159698299357319,False,False,pass,154772025.0,False,False,False,,False,False,False,False,False,False,False,False,,
7567,SAKAE ELECTRONICS CORPORATION,Standard Market(Domestic),Wholesale Trade,1.4560542381001045,0.0121278729862002,3072674000.0,0.1577208796095405,0.0510070431583906,False,False,pass,25334548.333333332,False,False,False,,False,False,False,False,False,False,False,False,,
3131,SHINDEN HIGHTEX CORPORATION,Standard Market(Domestic),Wholesale Trade,0.991873166204802,0.1296896398742356,7465392000.0,0.220035943667336,-0.1192608641463498,False,False,pass,47403175.0,False,False,False,,False,False,False,False,False,False,False,False,,
3079,DVx Inc.,Standard Market(Domestic),Wholesale Trade,0.888508751582928,0.0399215230419402,10273130100.0,0.1955660640642327,-0.0130837149904259,False,False,review,4285878.333333333,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
3349,COSMOS Pharmaceutical Corporation,Prime Market (Domestic),Retail Trade,0.5572896131448768,0.0670531984634762,461991384600.0,0.4064391954340597,-0.042922158272088,False,False,pass,2960785696.6666665,False,False,False,,False,False,False,False,False,False,False,False,,
5587,Inbound Platform Corp.,Growth Market(Domestic),Information & Communication,0.5033775566767728,0.0728589246119734,2828672000.0,0.8369541395751419,-0.1758106684691052,False,False,pass,12371028.333333334,False,False,False,,False,False,False,False,False,False,False,False,,
2876,Delsole Corporation,Standard Market(Domestic),Foods,1.5340584510014577,,3989480320.0,0.556099330849561,-0.1264160562543486,False,False,exclude,1796230.0,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
6614,"Shikino High-Tech CO.,LTD.",Standard Market(Domestic),Electric Appliances,0.5899298912064259,,4188675700.0,0.2394244101885715,-0.0379525411003727,False,False,pass,61587013.333333336,False,False,False,,False,False,False,False,False,False,False,False,,
8077,TORQ Inc.,Standard Market(Domestic),Wholesale Trade,3.073595558173197,0.1946180487504508,4649491688.0,0.1513963132013416,-0.0341552326347855,False,False,review,3790368.3333333335,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
7373,"Aidma Holdings,Inc.",Growth Market(Domestic),Services,0.4354304414981156,0.1193748625046682,17181674240.0,0.8503450515398665,-0.0407666157565853,False,False,pass,223847833.33333337,False,False,False,,False,False,False,False,False,False,False,False,,
3858,Ubiquitous AI Corporation,Standard Market(Domestic),Information & Communication,0.5989396590463625,,4099888800.0,0.4990505657770116,-0.1660218974647122,False,False,pass,28014115.0,False,False,False,,False,False,False,False,False,False,False,False,,
8142,"TOHO Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,0.8019403666833402,0.1064006919260537,43073028164.0,0.5181744665851079,-0.0362821609100847,False,False,pass,182888551.66666663,False,False,False,,False,False,False,False,False,False,False,False,,
8013,"NAIGAI CO.,LTD.",Standard Market(Domestic),Textiles and Apparels,2.408047620817658,0.0175309232732793,2852103065.0,0.3968433832456495,0.0274718475436208,True,False,review,5291805.0,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
9969,"SHOKUBUN CO.,LTD.",Standard Market(Domestic),Retail Trade,0.9444021761916394,,3420322487.0,0.4332994855651105,-0.0155334452859244,False,True,review,3306896.6666666665,False,False,True,,False,False,False,False,False,False,False,True,distress_exclusion;human_review_required,distress_exclusion;human_review_required
8225,"Takachiho Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,0.9775012866700978,0.132374764110482,2331600000.0,0.5423224835556023,-0.0155458622669178,False,False,exclude,2405433.3333333335,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
7687,"MICREED Co.,Ltd.",Growth Market(Domestic),Wholesale Trade,0.5242319343578825,0.0970939261050493,2657220800.0,0.9995698924731182,-0.0018219084491004,False,False,review,4571850.0,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
3004,SHINYEI KAISHA,Standard Market(Domestic),Wholesale Trade,1.0786998274424084,0.1622040377975437,8144063600.0,0.2949145404134349,0.0235462259937472,False,False,pass,24585248.333333332,False,False,False,,False,False,False,False,False,False,False,False,,
6096,"RareJob,Inc.",Standard Market(Domestic),Services,0.5599718378302885,0.0779503533924439,3449734200.0,0.6929990189189097,-0.0259504890793207,False,False,pass,10105405.0,False,False,False,,False,False,False,False,False,False,False,False,,
3082,"KICHIRI HOLDINGS & Co.,Ltd.",Standard Market(Domestic),Retail Trade,0.2024635654946952,0.0280329819122884,11073706000.0,1.5126331122316603,-0.0585099949033557,False,False,review,9477166.666666666,False,False,True,,False,False,False,False,False,True,False,True,human_review_required,human_review_required
7599,IDOM Inc.,Prime Market (Domestic),Wholesale Trade,0.6654565106841445,0.088922468562,134746596600.0,0.3629527207514044,0.0037996986587845,False,False,pass,1004378630.0,False,False,False,,False,False,False,False,False,False,False,False,,
7494,"KONAKA CO.,LTD.",Standard Market(Domestic),Retail Trade,2.21565294281901,0.063669719049386,7507493470.0,0.7881676680702087,-0.0170179403219111,True,False,review,8084426.666666667,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
2533,"Oenon Holdings,Inc.",Prime Market (Domestic),Foods,0.9891571108535772,0.1137442674179936,27271704064.0,0.2610281083818688,-0.0081061805277714,False,False,pass,49686715.0,False,False,False,,False,False,False,False,False,False,False,False,,
7537,MARUBUN CORPORATION,Prime Market (Domestic),Wholesale Trade,1.260569271908032,0.0966799686218494,47993395800.0,0.1796284026282369,-0.0876053777930991,False,False,pass,192274855.0,False,False,False,,False,False,False,False,False,False,False,False,,
2489,Adways Inc.,Standard Market(Domestic),Services,1.3375847970254262,0.027831381306244,10434947400.0,0.4529198257432592,0.0163875931653259,False,False,pass,52447903.333333336,False,False,False,,False,False,False,False,False,False,False,False,,
8135,ZETT CORPORATION,Standard Market(Domestic),Wholesale Trade,1.7957779561092766,0.3692000030700856,8104008600.0,0.2924997710552825,0.0303380525859578,False,False,pass,18725446.666666668,False,False,False,,False,False,False,False,False,False,False,False,,
3179,"Syuppin Co.,Ltd.",Prime Market (Domestic),Retail Trade,0.467121841225631,0.0886297560463006,22800175586.0,0.5446677529266717,0.0476010134431604,False,False,pass,222297560.0,False,False,False,,False,False,False,False,False,False,False,False,,
4720,"JOHNAN ACADEMIC PREPARATORY INSTITUTE,INC.",Standard Market(Domestic),Services,0.8857938045534127,,1953211900.0,0.223628959685891,-0.0750939403643602,True,True,review,4799941.666666667,True,False,True,,False,False,False,False,False,False,False,True,distress_exclusion;human_review_required,distress_exclusion;human_review_required
6195,"HOPE,INC.",Growth Market(Domestic),Services,0.3517875212621694,0.109078265379905,3282120400.0,0.8787198323634388,0.0620527012859346,False,False,pass,11061556.666666666,False,False,False,,False,False,False,False,False,False,False,False,,
7060,geechs inc.,Standard Market(Domestic),Services,0.513928833872385,,5826384516.0,0.4842548458935872,-0.0228459059841749,False,True,pass,12354306.666666666,False,False,False,,False,False,False,False,False,False,False,False,distress_exclusion,distress_exclusion
9237,"Emimen Co.,Ltd.",Growth Market(Domestic),Services,0.380291089853544,0.0419198425852175,2139082460.0,,0.0102385896848489,False,False,pass,25822413.333333332,False,False,False,,False,False,False,False,False,False,False,False,,
9932,"SUGIMOTO & CO.,LTD.",Prime Market (Domestic),Wholesale Trade,1.6407534556828498,0.099360657625027,21627433346.0,0.2308588279743058,-0.0122389885935121,False,False,pass,52702595.0,False,False,False,,False,False,False,False,False,False,False,False,,
2593,"ITO EN,LTD.",Prime Market (Domestic),Foods,0.6934492453687575,0.057144117536937,253761902800.0,0.5212972797288434,-0.0101275608813297,False,False,pass,1507178258.3333333,False,False,False,,False,False,False,False,False,False,False,False,,
4933,"I-ne CO.,LTD.",Prime Market (Domestic),Chemicals,0.876644137710109,0.0990033734516712,22938612300.0,0.7756341068537507,-0.0495130432373273,False,False,pass,123226056.66666669,False,False,False,,False,False,False,False,False,False,False,False,,
9962,MISUMI Group Inc.,Prime Market (Domestic),Wholesale Trade,0.3616250993412612,0.0376494228073719,973560741888.0,0.445666318694676,-0.0571534202145984,False,False,pass,4443064213.333333,False,False,False,,False,False,False,False,False,False,False,False,,
7906,"YONEX CO.,LTD.",Standard Market(Domestic),Other Products,0.3390196141085437,0.0567474279888714,204784611600.0,0.4976026298909557,-0.0117817638785184,False,False,pass,1171481036.6666667,False,False,False,,False,False,False,False,False,False,False,False,,
8275,FORVAL CORPORATION,Standard Market(Domestic),Wholesale Trade,0.7490893837329209,0.0921220836761452,26305169220.0,0.5993408386318103,-0.0414172584823563,False,False,review,9814435.0,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
9625,"CERESPO CO.,LTD.",Standard Market(Domestic),Services,1.5559970455482288,,5883460400.0,0.3478508958888951,-0.1012452881853927,False,True,review,7063333.333333333,False,False,True,,False,False,False,False,False,False,False,True,distress_exclusion;human_review_required,distress_exclusion;human_review_required
8136,"Sanrio Company,Ltd.",Prime Market (Domestic),Wholesale Trade,0.0951766612877562,0.0371143693866332,1130613309440.0,0.5273084950699326,0.005864532372628,False,False,pass,26216736795.707905,False,False,False,,False,False,False,False,False,False,False,False,,
4477,"BASE,Inc.",Growth Market(Domestic),Information & Communication,0.4826960982772837,0.0584573421486676,31321985104.0,0.1728110997699081,-0.0278764374988,False,False,pass,309433351.6666667,False,False,False,,False,False,False,False,False,False,False,False,,
5248,"TECHNOLOGIES,Inc.",Growth Market(Domestic),Information & Communication,0.7093988482232536,0.1475295809753345,7479435600.0,0.1518931728155052,0.0847731153669808,False,False,pass,53756935.0,False,False,False,,False,False,False,False,False,False,False,False,,
8844,"COSMOS INITIA Co.,Ltd.",Standard Market(Domestic),Real Estate,1.2668015009721576,0.1340113754456615,39720508668.0,0.1543972541546743,0.0506422374650895,True,False,pass,99126518.33333331,False,False,True,,False,False,False,False,False,False,False,False,human_review_required,human_review_required
4026,"Konoshima Chemical Co.,Ltd.",Standard Market(Domestic),Glass and Ceramics Products,0.7428927288170777,0.0821170379817087,17450702500.0,0.2254401093358498,-0.054829855484639,False,False,pass,214463123.33333337,False,False,False,,False,False,False,False,False,False,False,False,,
2722,"IK HOLDINGS Co.,Ltd.",Standard Market(Domestic),Retail Trade,0.8562486016052138,0.1152320331369365,2788912000.0,1.0237562942241238,0.0357597168934143,False,False,review,6684533.333333333,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
7094,NexTone Inc.,Growth Market(Domestic),Services,0.4459522320471044,0.0681218370213687,12815273900.0,0.3254669273818353,-0.0913767758101169,False,False,pass,145845735.0,False,False,False,,False,False,False,False,False,False,False,False,,
6063,"Emergency Assistance Japan Co., Ltd.",Standard Market(Domestic),Services,0.851329967666503,0.0459588541817027,2216896000.0,0.2286286919333385,-0.0508715327298753,False,False,exclude,1351423.3333333333,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
6031,ZETA INC.,Growth Market(Domestic),Services,0.315219100471876,0.0482768517077988,4801473000.0,0.5103835927682985,-0.0214171268093152,False,False,pass,33167288.333333332,False,False,False,,False,False,False,False,False,False,False,False,,
4178,Sharing Innovations Inc.,Growth Market(Domestic),Information & Communication,0.8225622845015595,0.0122432022672422,1957902800.0,0.3820421696545171,-0.0380360072584958,False,False,exclude,1243883.3333333333,True,False,True,,False,False,False,False,False,False,False,False,liquidity_exclusion;human_review_required,liquidity_exclusion;human_review_required
7046,TDSE Inc.,Growth Market(Domestic),Services,0.7926911888864296,0.0490020247151318,2786762400.0,0.3386264187189269,-0.0235065749851853,False,False,review,3248493.3333333335,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
3611,MATSUOKA CORPORATION,Standard Market(Domestic),Textiles and Apparels,1.694900900947995,0.1087305964239134,23912312500.0,0.0909279118877065,-0.0017951501990589,False,False,pass,93228618.33333331,False,False,False,,False,False,False,False,False,False,False,False,,
5699,"IBOKIN Co.,Ltd.",Standard Market(Domestic),Iron and Steel,0.9502678247051493,0.112752945554863,5416976000.0,0.2206638617329377,0.0746491064503868,False,False,pass,66519213.333333336,False,False,False,,False,False,False,False,False,False,False,False,,
8011,SANYO SHOKAI LTD.,Prime Market (Domestic),Textiles and Apparels,1.0847300873304335,0.109101215440023,37726435800.0,0.5944388777555111,0.0533974353490679,False,False,pass,234527183.33333337,False,False,False,,False,False,False,False,False,False,False,False,,
6338,Takatori Corporation,Standard Market(Domestic),Machinery,1.0338142409613345,0.0607373462886817,9930792780.0,0.1486886448045124,0.0908651059369048,False,False,pass,56152206.666666664,False,False,False,,False,False,False,False,False,False,False,False,,
3678,"MEDIA DO Co.,Ltd.",Prime Market (Domestic),Information & Communication,1.0035181979233376,0.0951233883028705,19374835494.0,0.1725573551628429,-0.0111004124048471,False,False,pass,118677485.0,False,False,False,,False,False,False,False,False,False,False,False,,
8887,"SYLA Holdings Co.,Ltd.",Standard Market(Domestic),Real Estate,0.7774991479633577,,14232850324.0,0.0551793953839393,-0.0758298621948243,False,False,pass,59880051.666666664,False,False,False,,False,False,False,False,False,False,False,False,,
7220,"MUSASHI SEIMITSU INDUSTRY CO.,LTD.",Prime Market (Domestic),Transportation Equipment,0.2031660827454138,0.0157804468113446,610185510912.0,0.1367518704051397,-0.0561773964678988,False,False,pass,9874328358.333334,False,False,False,,False,False,False,False,False,False,False,False,,
8105,Bitcoin Japan Corporation,Standard Market(Domestic),Wholesale Trade,0.2826515632222349,,11698824384.0,0.3032006832095957,-0.0215672468517451,True,False,pass,532572721.6666667,False,False,True,,False,False,False,False,False,False,False,False,human_review_required,human_review_required
9930,"KITAZAWA SANGYO CO.,LTD.",Standard Market(Domestic),Wholesale Trade,1.691144011825385,0.1025162454518957,6376355251.0,0.2505044845776438,0.0495023631008268,False,False,exclude,2978731.6666666665,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
6330,TOYO ENGINEERING CORPORATION,Prime Market (Domestic),Construction,0.4324694529542537,0.0147379743192583,139300012032.0,0.0910264551741463,0.0878353597837211,False,False,pass,8782538288.333334,False,False,False,,False,False,False,False,False,False,False,False,,
7808,"C.S. LUMBER CO.,INC",Standard Market(Domestic),Other Products,2.319638528931333,0.2379229344608695,4866823800.0,0.1582646282724716,-0.038960765394247,False,False,review,4566968.333333333,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
5408,"NAKAYAMA STEEL WORKS,LTD.",Prime Market (Domestic),Iron and Steel,3.2005854681020858,0.1706519449568521,33372019296.0,0.1480408721538337,-0.0109615416535263,False,False,pass,239147871.66666663,False,False,False,,False,False,False,False,False,False,False,False,,
6035,"IR Japan Holdings,Ltd.",Standard Market(Domestic),Services,0.447536782034728,0.0747072303493036,12558730870.0,0.6570778205075813,0.0243295498272817,False,False,pass,47533606.666666664,False,False,False,,False,False,False,False,False,False,False,False,,
5619,"MRSO.,Inc",Growth Market(Domestic),Information & Communication,0.6467376831619444,,3020861550.0,0.3880917392895995,0.0009040054377227,True,False,exclude,609893.3333333334,False,False,True,,False,False,False,False,False,False,False,False,liquidity_exclusion;human_review_required,liquidity_exclusion;human_review_required
4263,"SUSMED,Inc.",Growth Market(Domestic),Information & Communication,0.5119818693313434,,10628091200.0,,0.0284201750535078,True,True,pass,246768065.0,False,False,True,,False,False,False,False,False,False,False,False,distress_exclusion;human_review_required,distress_exclusion;human_review_required
9308,"Inui Global Logistics Co.,Ltd.",Standard Market(Domestic),Marine Transportation,0.9338972762877046,0.124010849048994,40488393060.0,0.0685286303619347,-0.042090970807875,False,False,pass,128878280.0,False,False,False,,False,False,False,False,False,False,False,False,,
2491,"ValueCommerce Co.,Ltd.",Prime Market (Domestic),Services,1.9673513104445504,0.0469036122869974,10382995600.0,0.4552100111510345,-0.0803716348575586,False,False,pass,170931293.33333334,False,False,False,,False,False,False,False,False,False,False,False,,
2438,"Asukanet Company,Limited",Growth Market(Domestic),Services,0.9837315982940168,,5543759100.0,0.4751252987244015,-0.16685594629057,False,False,pass,29310848.333333332,False,False,False,,False,False,False,False,False,False,False,False,,
3181,"KAITORI OKOKU CO.,LTD.",Standard Market(Domestic),Retail Trade,0.9665596779757364,0.1017722052837317,3518269050.0,0.8129842835260298,-0.018936849867783,False,False,pass,10752465.0,False,False,False,,False,False,False,False,False,False,False,False,,
8103,Meiwa Corporation,Prime Market (Domestic),Wholesale Trade,1.094206647703043,0.1158664384840273,35558182800.0,0.1681807219229841,-0.0026751839188944,False,False,pass,616020121.6666666,False,False,False,,False,False,False,False,False,False,False,False,,
1840,"TSUCHIYA HOLDINGS CO.,LTD.",Standard Market(Domestic),Construction,2.2288866961666676,0.0305631802012238,5850929086.0,0.3011145336660246,-0.0395511857157158,False,False,review,3607246.6666666665,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
9145,"BEING HOLDINGS CO.,LTD.",Standard Market(Domestic),Land Transportation,0.6429866314824857,0.1172103314604992,13471508700.0,0.1866179808546333,-0.0329453336104759,False,False,pass,19880253.333333332,False,False,False,,False,False,False,False,False,False,False,False,,
2687,CVS Bay Area Inc.,Standard Market(Domestic),Services,1.3191846115927937,,2369472000.0,0.3659144773777171,-0.1353033873475887,False,False,review,3086808.3333333335,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
7613,SIIX CORPORATION,Prime Market (Domestic),Wholesale Trade,1.5637213371192755,0.0374868832069756,66369881600.0,0.1092153606120086,-0.0914483214892719,False,False,pass,366164821.6666667,False,False,False,,False,False,False,False,False,False,False,False,,
2991,LANDNET Inc.,Standard Market(Domestic),Real Estate,1.5852375606441729,0.3409315947116485,6992757600.0,0.4295327141574648,0.1594139247834621,True,False,pass,16225385.0,False,False,True,,False,False,False,False,False,False,False,False,human_review_required,human_review_required
7096,StemCell Institute,Growth Market(Domestic),Services,0.4024488522610035,0.0586230535800967,6580960500.0,0.2255837569136344,-0.0116617656462034,False,False,pass,15371460.0,False,False,False,,False,False,False,False,False,False,False,False,,
3929,"SOCIALWIRE CO.,LTD.",Growth Market(Domestic),Information & Communication,0.421796729154119,0.0476529830254938,3735107200.0,0.731100086026333,0.0100232396273882,False,False,pass,11417346.666666666,False,False,False,,False,False,False,False,False,False,False,False,,
3223,SLD Entertainment Inc.,Standard Market(Domestic),Retail Trade,0.3904558871640624,0.061820207902596,1414052184.0,2.925176619157867,-9.895644187221744e-05,False,False,exclude,2490540.0,True,False,True,,False,False,False,False,False,True,False,False,liquidity_exclusion;human_review_required,liquidity_exclusion;human_review_required
7898,"WOOD ONE CO.,LTD.",Standard Market(Domestic),Other Products,5.658205052272892,0.2312205510903817,8061567154.0,0.1731142146396881,-0.0207789659570293,False,False,pass,11540566.666666666,False,False,True,extreme_high_bm_top1pct;extreme_high_bm_top1pct,True,False,False,False,False,False,False,False,human_review_required,human_review_required
4558,"CHUKYO IYAKUHIN CO.,LTD.",Standard Market(Domestic),Pharmaceutical,1.1908602266644006,0.0212837045089678,2121247266.0,0.7197068498440552,0.0026487878740698,False,False,review,6635835.0,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
