code,ticker,company_name,market,sector,market_equity_final,market_equity_method,book_equity,net_income,pbr_raw,per_raw,bm_raw,bm_method,ep_raw,ep_method,bm_winsorized,ep_winsorized,bm_available,ep_available,value_metric_quality_flag,notes,anomaly_flags,gross_profitability,gross_profitability_available,available_signal_score,available_signal_max,sloan_accruals,sloan_accruals_winsorized,distress_review_flag,distress_exclusion_flag,distress_reason,avg_daily_value_60d,liquidity_flag,liquidity_exclusion_flag,anomaly_flags_review,microcap_flag,one_time_profit_suspected,bm_percentile,ep_percentile,gross_profitability_percentile,sloan_accruals_percentile,piotroski_available_ratio,phase1_final_candidate,selection_cell,distress_flags,liquidity,human_review_required,tie_break_reason,adoption_rationale,latest_price
9305,9305.T,Yamatane Corporation,Prime Market (Domestic),Wholesale Trade,43948680882.0,close_times_edinet_shares_outstanding,58384000000.0,4487000000.0,,,1.3284585300013465,book_equity_over_market_equity,0.1020963521532618,net_income_over_market_equity,1.3284585300013465,0.1020963521532618,True,True,B_price_times_shares,,,0.0605050166423217,True,5.0,6,-0.0081688393077064,-0.0081688393077064,False,False,,197092638.33333337,pass,False,,False,False,0.7235351246358045,0.7207272727272728,0.02465483234714,0.3957654723127035,0.8333333333333334,False,HighValuexQualityMissingOrLow,,197092638.33333337,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1961.0
7041,7041.T,"CRG HOLDINGS CO.,LTD.",Growth Market(Domestic),Services,1505974100.0,close_times_edinet_shares_outstanding,2921059000.0,211878000.0,,,1.9396475676440916,book_equity_over_market_equity,0.1406916626255391,net_income_over_market_equity,1.9396475676440916,0.1406916626255391,True,True,B_price_times_shares,,,0.4530108295424914,True,4.0,6,0.0201994518752511,0.0201994518752511,True,False,two_year_ocf_loss,1016341.6666666666,exclude,True,,True,False,0.8773065717060538,0.8730909090909091,0.7735042735042735,0.2094462540716613,0.6666666666666666,False,HighValuexHighQuality,two_year_ocf_loss,1016341.6666666666,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",271.0
9560,9560.T,PROGRIT Inc.,Growth Market(Domestic),Services,8596169234.0,close_times_edinet_shares_outstanding,2280733000.0,888763000.0,,,0.265319695077562,book_equity_over_market_equity,0.1033905889712733,net_income_over_market_equity,0.265319695077562,0.1033905889712733,True,True,B_price_times_shares,,,0.9485789350963284,True,6.0,6,-0.0043841565521079,-0.0043841565521079,False,False,,59027856.666666664,pass,False,,False,False,0.0848170929103269,0.730909090909091,0.9612097304404996,0.3661237785016287,1.0,False,OtherValuexHighQuality,,59027856.666666664,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",694.0
5423,5423.T,"TOKYO STEEL MANUFACTURING CO.,LTD.",Prime Market (Domestic),Iron and Steel,177652217545.0,close_times_edinet_shares_outstanding,209918000000.0,21203000000.0,,,1.1816233025451932,book_equity_over_market_equity,0.1193511699037992,net_income_over_market_equity,1.1816233025451932,0.1193511699037992,True,True,B_price_times_shares,,,0.1980489669696525,True,3.0,6,0.0053514298921264,0.0053514298921264,False,False,,964738555.0,pass,False,,False,False,0.6691485917772741,0.812,0.3477975016436554,0.2915309446254072,0.5,False,OtherValuexQualityMissingOrLow,,964738555.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1705.0
7126,7126.T,"Global Style Co.,Ltd.",Standard Market(Domestic),Retail Trade,5130066880.0,close_times_edinet_shares_outstanding,2911514000.0,503146000.0,,,0.5675391896645214,book_equity_over_market_equity,0.0980778636554539,net_income_over_market_equity,0.5675391896645214,0.0980778636554539,True,True,B_price_times_shares,,,0.8571486601490672,True,6.0,6,-0.0297250610524954,-0.0297250610524954,False,False,,5059948.333333333,review,False,,False,False,0.2842343800582713,0.6967272727272728,0.9490466798159106,0.5892508143322476,1.0,False,OtherValuexHighQuality,,5059948.333333333,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1520.0
3639,3639.T,Voltage Incorporation,Standard Market(Domestic),Information & Communication,1498606725.0,close_times_edinet_shares_outstanding,2196611000.0,13309000.0,,,1.465768812695005,book_equity_over_market_equity,0.0088809157052194,net_income_over_market_equity,1.465768812695005,0.0088809157052194,True,True,B_price_times_shares,,,0.5278728588859587,True,5.0,6,-0.0100328045395004,-0.0100328045395004,False,False,,2259490.0,exclude,True,,True,False,0.7740369051472968,0.0178181818181818,0.831689677843524,0.4123778501628664,0.8333333333333334,False,OtherValuexHighQuality,,2259490.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",231.0
2984,2984.T,"Yamaichi Real Estate Co.,Ltd",Standard Market(Domestic),Real Estate,6228867600.0,close_times_edinet_shares_outstanding,13662123000.0,848954000.0,,,2.1933558196035503,book_equity_over_market_equity,0.1362934733112644,net_income_over_market_equity,2.1933558196035503,0.1362934733112644,True,True,B_price_times_shares,,,0.1022809113609081,True,3.0,6,0.06445480936846,0.06445480936846,False,False,,9192866.666666666,review,False,,False,False,0.9022337325995468,0.8636363636363636,0.081525312294543,0.0798045602605863,0.5,False,HighValuexQualityMissingOrLow,,9192866.666666666,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",729.0
1826,1826.T,"Sata Construction Co.,Ltd.",Standard Market(Domestic),Construction,15110571573.0,close_times_edinet_shares_outstanding,15522000000.0,611000000.0,,,1.027227853361626,book_equity_over_market_equity,0.0404352672596284,net_income_over_market_equity,1.027227853361626,0.0404352672596284,True,True,B_price_times_shares,,,0.1084069991633016,True,5.0,6,-0.0107462908563566,-0.0107462908563566,False,False,,31655318.333333332,pass,False,,False,False,0.5917772741987698,0.1854545454545454,0.0943458251150558,0.4221498371335505,0.8333333333333334,False,OtherValuexQualityMissingOrLow,,31655318.333333332,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",981.0
5582,5582.T,GRID Inc.,Growth Market(Domestic),Information & Communication,9620691344.0,close_times_edinet_shares_outstanding,3940043000.0,298296000.0,,,0.4095384478223834,book_equity_over_market_equity,0.0310056719765813,net_income_over_market_equity,0.4095384478223834,0.0310056719765813,True,True,B_price_times_shares,,,0.342972077732608,True,5.0,6,-0.025273805823474,-0.025273805823474,False,False,,70323931.66666667,pass,False,,False,False,0.1744901262544513,0.124,0.6515450361604208,0.5498371335504886,0.8333333333333334,False,OtherValuexHighQuality,,70323931.66666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",2024.0
7552,7552.T,HAPPINET CORPORATION,Prime Market (Domestic),Wholesale Trade,62912921000.0,close_times_edinet_shares_outstanding,55672000000.0,7294000000.0,,,0.884905661906876,book_equity_over_market_equity,0.1159380280562716,net_income_over_market_equity,0.884905661906876,0.1159380280562716,True,True,B_price_times_shares,,,0.3699239205612094,True,5.0,6,-0.0921968603507517,-0.0921968603507517,False,False,,648253933.3333334,pass,False,,False,False,0.5050178051149239,0.7985454545454546,0.6870479947403024,0.904885993485342,0.8333333333333334,False,OtherValuexHighQuality,,648253933.3333334,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",2797.0
5028,5028.T,"SecondXight Analytica,Inc.",Growth Market(Domestic),Information & Communication,2845335534.0,close_times_edinet_shares_outstanding,970884000.0,127180000.0,,,0.3412195111608233,book_equity_over_market_equity,0.0446977161323427,net_income_over_market_equity,0.3412195111608233,0.0446977161323427,True,True,B_price_times_shares,,,0.4568773369265595,True,4.0,6,0.065945027639842,0.065945027639842,False,False,,12123110.0,pass,False,,False,False,0.130462932988022,0.2196363636363636,0.7781065088757396,0.0762214983713355,0.6666666666666666,False,OtherValuexHighQuality,,12123110.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",354.0
2266,2266.T,"ROKKO BUTTER CO.,LTD.",Prime Market (Domestic),Foods,20379139550.0,close_times_edinet_shares_outstanding,33325740000.0,1485731000.0,,,1.635286902974272,book_equity_over_market_equity,0.0729045010146171,net_income_over_market_equity,1.635286902974272,0.0729045010146171,True,True,B_price_times_shares,,,0.1376784125870767,True,2.0,6,0.0561326523102663,0.0561326523102663,False,False,,38681195.0,pass,False,,False,False,0.8261573324700551,0.4967272727272727,0.1709401709401709,0.0947882736156351,0.3333333333333333,False,OtherValuexQualityMissingOrLow,,38681195.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1046.0
3788,3788.T,GMO GlobalSign Holdings K.K.,Prime Market (Domestic),Information & Communication,22205607800.0,close_times_edinet_shares_outstanding,10350478000.0,1010065000.0,,,0.4661200041549864,book_equity_over_market_equity,0.045486933260165,net_income_over_market_equity,0.4661200041549864,0.045486933260165,True,True,B_price_times_shares,,,0.5860224517720898,True,6.0,6,-0.0901080890890521,-0.0901080890890521,False,False,,63700548.333333336,pass,False,,False,False,0.2181935901586273,0.2261818181818181,0.8629191321499013,0.8990228013029316,1.0,False,OtherValuexHighQuality,,63700548.333333336,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1934.0
5210,5210.T,"Nihon Yamamura Glass Co.,Ltd.",Standard Market(Domestic),Glass and Ceramics Products,27605352420.0,close_times_edinet_shares_outstanding,54377000000.0,2772000000.0,,,1.969799159694988,book_equity_over_market_equity,0.1004153092424095,net_income_over_market_equity,1.969799159694988,0.1004153092424095,True,True,B_price_times_shares,,,0.1493152562386007,True,4.0,6,-0.041058852786023,-0.041058852786023,False,False,,408525683.3333333,pass,False,,False,False,0.8821625121398511,0.7090909090909091,0.2024983563445102,0.6811074918566775,0.6666666666666666,False,HighValuexQualityMissingOrLow,,408525683.3333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",2580.0
1914,1914.T,"JAPAN FOUNDATION ENGINEERING CO.,LTD.",Standard Market(Domestic),Construction,13413033600.0,close_times_edinet_shares_outstanding,22953266000.0,1439806000.0,,,1.7112658243098713,book_equity_over_market_equity,0.107343800286909,net_income_over_market_equity,1.7112658243098713,0.107343800286909,True,True,B_price_times_shares,,,0.1587858776988366,True,4.0,6,0.0306456451195767,0.0306456451195767,False,False,,28611308.333333332,pass,False,,False,False,0.8436387180317255,0.7538181818181818,0.2255095332018409,0.1648208469055374,0.6666666666666666,False,HighValuexQualityMissingOrLow,,28611308.333333332,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",696.0
1444,1444.T,"Nissou Co.,Ltd.",Growth Market(Domestic),Construction,2986263700.0,close_times_edinet_shares_outstanding,1768105000.0,208265000.0,,,0.5920793264171547,book_equity_over_market_equity,0.0697409944071583,net_income_over_market_equity,0.5920793264171547,0.0697409944071583,True,True,B_price_times_shares,,,0.3800414772135642,True,2.0,6,0.0860574806817999,0.0860574806817999,True,False,two_year_ocf_loss,4919520.0,review,False,,False,False,0.3033344124312075,0.4610909090909091,0.6975673898750822,0.0534201954397394,0.3333333333333333,False,OtherValuexHighQuality,two_year_ocf_loss,4919520.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",2747.0
5446,5446.T,"HOKUETSU METAL Co.,Ltd.",Standard Market(Domestic),Iron and Steel,4830936400.0,close_times_edinet_shares_outstanding,17793250000.0,572167000.0,,,3.683188625708258,book_equity_over_market_equity,0.1184381148135173,net_income_over_market_equity,3.683188625708258,0.1184381148135173,True,True,B_price_times_shares,,,0.1441927480396185,True,5.0,6,-0.0377160783549906,-0.0377160783549906,False,False,,2359248.3333333335,exclude,True,,False,False,0.9805762382648108,0.8098181818181818,0.1867192636423405,0.6498371335504887,0.8333333333333334,False,HighValuexQualityMissingOrLow,,2359248.3333333335,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1231.0
8088,8088.T,IWATANI  CORPORATION,Prime Market (Domestic),Wholesale Trade,449728780366.0,close_times_edinet_shares_outstanding,397191000000.0,41773000000.0,,,0.8831789677252955,book_equity_over_market_equity,0.0928848715574843,net_income_over_market_equity,0.8831789677252955,0.0928848715574843,True,True,B_price_times_shares,,,0.2686455077654742,True,4.0,6,-0.0124763782641942,-0.0124763782641942,False,False,,2687886657.5,pass,False,,False,False,0.5037228876659113,0.6552727272727272,0.5249835634451019,0.4351791530944625,0.6666666666666666,False,OtherValuexHighQuality,,2687886657.5,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1958.5
5572,5572.T,Ridge-i Inc.,Growth Market(Domestic),Information & Communication,10558221720.0,close_times_edinet_shares_outstanding,2458780000.0,188124000.0,,,0.2328782313164001,book_equity_over_market_equity,0.0178177731997846,net_income_over_market_equity,0.2328782313164001,0.0178177731997846,True,True,B_price_times_shares,,,0.4658506182373157,True,5.0,6,0.0464555332448375,0.0464555332448375,False,False,,41832260.0,pass,False,,False,False,0.0647458724506312,0.0512727272727272,0.7850098619329389,0.1149837133550488,0.8333333333333334,False,OtherValuexHighQuality,,41832260.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",2451.0
6186,6186.T,"ICHIKURA CO.,LTD.",Standard Market(Domestic),Services,2062136890.0,close_times_edinet_shares_outstanding,4635430000.0,-96945000.0,,,2.2478769583526534,book_equity_over_market_equity,,missing,2.2478769583526534,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,,0.6058330096405015,True,2.0,6,-0.0310354498138684,-0.0310354498138684,False,False,,1079996.6666666667,exclude,True,,False,False,0.9090320492068632,,0.8727810650887574,0.6,0.3333333333333333,False,OtherValuexHighQuality,,1079996.6666666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",374.0
4616,4616.T,"KAWAKAMI PAINT MANUFACTURING CO.,LTD.",Standard Market(Domestic),Chemicals,1794351000.0,close_times_edinet_shares_outstanding,3334764000.0,72884000.0,,,1.8584791938700955,book_equity_over_market_equity,0.0406185857727947,net_income_over_market_equity,1.8584791938700955,0.0406185857727947,True,True,B_price_times_shares,,,0.1163437978357462,True,4.0,6,-0.0246306557075707,-0.0246306557075707,False,False,,1167893.3333333333,exclude,True,,True,False,0.8669472321139527,0.1869090909090909,0.1170282708744247,0.5459283387622149,0.6666666666666666,False,OtherValuexQualityMissingOrLow,,1167893.3333333333,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1807.0
4168,4168.T,"Yappli,Inc.",Growth Market(Domestic),Information & Communication,9404976000.0,close_times_edinet_shares_outstanding,2961362000.0,932235000.0,,,0.3148718295506549,book_equity_over_market_equity,0.0991214650627497,net_income_over_market_equity,0.3148718295506549,0.0991214650627497,True,True,B_price_times_shares,,,0.8500346133407986,True,4.0,6,0.0353609223189868,0.0353609223189868,False,False,,68032553.33333333,pass,False,,False,False,0.1152476529621236,0.7029090909090909,0.945759368836292,0.147557003257329,0.6666666666666666,False,OtherValuexHighQuality,,68032553.33333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",736.0
3548,3548.T,BAROQUE JAPAN LIMITED,Prime Market (Domestic),Retail Trade,26075448000.0,close_times_edinet_shares_outstanding,14705000000.0,366000000.0,,,0.5639404546376346,book_equity_over_market_equity,0.0140361922065538,net_income_over_market_equity,0.5639404546376346,0.0140361922065538,True,True,B_price_times_shares,,,0.9488847298499676,True,4.0,6,-0.0135946221715383,-0.0135946221715383,False,False,,58734773.333333336,pass,False,,False,False,0.2826157332470055,0.0374545454545454,0.9615384615384616,0.4459283387622149,0.6666666666666666,False,OtherValuexHighQuality,,58734773.333333336,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",720.0
8931,8931.T,WADAKOHSAN CORPORATION,Standard Market(Domestic),Real Estate,13846772000.0,close_times_edinet_shares_outstanding,34721356000.0,2623485000.0,,,2.5075415410898656,book_equity_over_market_equity,0.189465458086549,net_income_over_market_equity,2.5075415410898656,0.189465458086549,True,True,B_price_times_shares,,,0.0845751848140009,True,3.0,6,0.1040518689833263,0.1040518689833263,True,False,two_year_ocf_loss,26145143.333333332,pass,False,,False,False,0.931693104564584,0.9363636363636364,0.0499671268902038,0.0403908794788273,0.5,False,HighValuexQualityMissingOrLow,two_year_ocf_loss,26145143.333333332,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1256.0
7812,7812.T,CRESTEC Inc.,Standard Market(Domestic),Other Products,6082414200.0,close_times_edinet_shares_outstanding,8931404000.0,753270000.0,,,1.468397860836245,book_equity_over_market_equity,0.1238439171077826,net_income_over_market_equity,1.468397860836245,0.1238439171077826,True,True,B_price_times_shares,,,0.2503354718984736,True,5.0,6,-0.0522671034149443,-0.0522671034149443,False,False,,18786210.0,pass,False,,False,False,0.7750080932340563,0.8298181818181818,0.4891518737672584,0.7596091205211726,0.8333333333333334,False,HighValuexQualityMissingOrLow,,18786210.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",2007.0
9823,9823.T,Mammy Mart Holdings Corporation,Standard Market(Domestic),Retail Trade,52870825210.0,close_times_edinet_shares_outstanding,42416000000.0,5251000000.0,,,0.8022571963181204,book_equity_over_market_equity,0.0993175343706726,net_income_over_market_equity,0.8022571963181204,0.0993175343706726,True,True,B_price_times_shares,,,0.5127546317632962,True,4.0,6,-0.061520212267832,-0.061520212267832,False,False,,128441468.33333331,pass,False,,False,False,0.4532211071544189,0.7043636363636364,0.8185404339250493,0.8127035830618893,0.6666666666666666,False,OtherValuexHighQuality,,128441468.33333331,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",994.0
7294,7294.T,YOROZU CORPORATION,Prime Market (Domestic),Transportation Equipment,20435321076.0,close_times_edinet_shares_outstanding,61204000000.0,-14307000000.0,,,2.9950104415966456,book_equity_over_market_equity,,missing,2.9950104415966456,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,,0.0699196407370223,True,2.0,6,-0.0792349783600202,-0.0792349783600202,True,True,two_year_net_loss;operating_income_negative,62071758.333333336,pass,False,,False,False,0.9595338297183554,,0.0338593030900723,0.8745928338762214,0.3333333333333333,False,OtherValuexQualityMissingOrLow,two_year_net_loss;operating_income_negative,62071758.333333336,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",841.0
9337,9337.T,toridori Inc.,Growth Market(Domestic),Services,5433138900.0,close_times_edinet_shares_outstanding,2037390000.0,597081000.0,,,0.3749931738354784,book_equity_over_market_equity,0.1098961412527112,net_income_over_market_equity,0.3749931738354784,0.1098961412527112,True,True,B_price_times_shares,,,0.7227125212115951,True,3.0,6,0.0332952286102589,0.0332952286102589,False,False,,63380933.333333336,pass,False,,False,False,0.1502104240854645,0.7694545454545455,0.9138724523339908,0.1527687296416938,0.5,False,OtherValuexHighQuality,,63380933.333333336,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1645.0
5440,5440.T,KYOEI STEEL LTD.,Prime Market (Domestic),Iron and Steel,76227138620.0,close_times_edinet_shares_outstanding,209157000000.0,10791000000.0,,,2.743865292421231,book_equity_over_market_equity,0.1415637553154687,net_income_over_market_equity,2.743865292421231,0.1415637553154687,True,True,B_price_times_shares,,,0.1086280000453478,True,5.0,6,-0.080948171615668,-0.080948171615668,False,False,,298099328.3333333,pass,False,,False,False,0.9443185496924572,0.8749090909090909,0.0953320184089414,0.8788273615635179,0.8333333333333334,False,HighValuexQualityMissingOrLow,,298099328.3333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1754.0
3927,3927.T,Fuva Brain Limited,Standard Market(Domestic),Information & Communication,5109246400.0,close_times_edinet_shares_outstanding,1729623000.0,150094000.0,,,0.3385280067917648,book_equity_over_market_equity,0.0293769351190422,net_income_over_market_equity,0.3385280067917648,0.0293769351190422,True,True,B_price_times_shares,,,0.2326764350267727,True,3.0,6,0.0330198789397657,0.0330198789397657,False,False,,77312596.66666667,pass,False,,False,False,0.1265781806409841,0.1109090909090909,0.4451019066403682,0.154071661237785,0.5,False,OtherValuexQualityMissingOrLow,,77312596.66666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",956.0
5287,5287.T,"ITO YOGYO CO.,LTD.",Standard Market(Domestic),Glass and Ceramics Products,2694230800.0,close_times_edinet_shares_outstanding,3696307000.0,349034000.0,,,1.3719340599921876,book_equity_over_market_equity,0.1295486637596155,net_income_over_market_equity,1.3719340599921876,0.1295486637596155,True,True,B_price_times_shares,,,0.1977092703472273,True,6.0,6,-0.0293857829142231,-0.0293857829142231,False,False,,30033280.0,pass,False,,False,False,0.7400453221107154,0.8476363636363636,0.3468113083497698,0.5876221498371336,1.0,False,HighValuexQualityMissingOrLow,,30033280.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",916.0
2983,2983.T,"Arr Planner Co.,Ltd.",Growth Market(Domestic),Real Estate,14622105120.0,close_times_edinet_shares_outstanding,7816509000.0,2457659000.0,,,0.534567966503581,book_equity_over_market_equity,0.1680783293397633,net_income_over_market_equity,0.534567966503581,0.1680783293397633,True,True,B_price_times_shares,,,0.2521444402996076,True,3.0,6,0.1178670018573363,0.1178670018573363,False,False,,145330008.33333334,pass,False,,False,False,0.2648106183230819,0.9116363636363636,0.4914529914529914,0.0322475570032573,0.5,False,OtherValuexQualityMissingOrLow,,145330008.33333334,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1362.0
2666,2666.T,"AUTOWAVE Co.,Ltd.",Standard Market(Domestic),Retail Trade,2268775600.0,close_times_edinet_shares_outstanding,4139399000.0,268748000.0,,,1.8245078975637783,book_equity_over_market_equity,0.1184550821156574,net_income_over_market_equity,1.8245078975637783,0.1184550821156574,True,True,B_price_times_shares,,,0.3702966631676676,True,6.0,6,-0.0075519310015633,-0.0075519310015633,False,False,,11774988.333333334,pass,False,,False,False,0.8620912916801554,0.8101818181818182,0.6877054569362262,0.3895765472312703,1.0,True,HighValuexHighQuality,,11774988.333333334,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",157.0
7646,7646.T,"PLANT Co.,Ltd.",Standard Market(Domestic),Retail Trade,12413427960.0,close_times_edinet_shares_outstanding,15321000000.0,1345000000.0,,,1.2342279706596049,book_equity_over_market_equity,0.1083504092772775,net_income_over_market_equity,1.2342279706596049,0.1083504092772775,True,True,B_price_times_shares,,,0.6029074009024832,True,6.0,6,-0.0245908162453245,-0.0245908162453245,False,False,,11644305.0,pass,False,,False,False,0.6892198122369699,0.7596363636363637,0.8704799474030244,0.5456026058631922,1.0,False,OtherValuexHighQuality,,11644305.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1798.0
