ticker,shares_live,last_price,market_cap_live,status,code
2804.T,12609617.0,1810.0,22823406770.0,ok,2804
1420.T,12401689.0,631.0,7825465759.0,ok,1420
2281.T,50262348.0,2390.0,120127011720.0,ok,2281
8570.T,215884173.0,1614.5,348544997308.5,ok,8570
4413.T,31195253.0,2861.0,89249618833.0,ok,4413
2923.T,5043611.0,8600.0,43375054600.0,ok,2923
9979.T,20985074.0,1114.0,23377372436.0,ok,9979
7860.T,42680771.0,1252.0,53436325292.0,ok,7860
7638.T,17155540.0,1426.0,24463800040.0,ok,7638
2742.T,21348282.0,3890.0,83044816980.0,ok,2742
7649.T,186054830.0,2735.5,508952987465.0,ok,7649
7956.T,119452348.0,2125.0,253836239500.0,ok,7956
3877.T,12565368.0,2196.0,27593548128.0,ok,3877
3360.T,91650634.0,2335.0,214004230390.0,ok,3360
7525.T,8105941.0,3720.0,30154100520.0,ok,7525
9008.T,578883130.0,758.0999755859375,438851286720.1111,ok,9008
9302.T,74954126.0,3342.0,250496689092.0,ok,9302
8542.T,11542679.0,1918.0,22138858322.0,ok,8542
3556.T,14653939.0,914.0,13393700246.0,ok,3556
5233.T,108963188.0,4201.0,457754352788.0,ok,5233
4527.T,225964292.0,2750.0,621401803000.0,ok,4527
9842.T,62823018.0,1906.0,119740672308.0,ok,9842
3694.T,54498640.0,456.0,24851379840.0,ok,3694
5590.T,16890743.0,683.0,11536377469.0,ok,5590
8283.T,60630924.0,6630.0,401983026120.0,ok,8283
8016.T,136280898.0,761.0,103709763378.0,ok,8016
9603.T,74764805.0,1126.0,84185170430.0,ok,9603
5660.T,5909669.0,1861.0,10997894009.0,ok,5660
3097.T,38400448.0,5610.0,215426513280.0,ok,3097
8349.T,9460262.0,1572.0,14871531864.0,ok,8349
4031.T,8957677.0,1114.0,9978852178.0,ok,4031
6699.T,10940724.0,523.0,5721998652.0,ok,6699
5232.T,31691265.0,5845.0,185235443925.0,ok,5232
7972.T,49468937.0,2620.0,129608614940.0,ok,7972
5079.T,5154437.0,2600.0,13401536200.0,ok,5079
9127.T,1529970.0,3100.0,4742907000.0,ok,9127
9869.T,30182113.0,6400.0,193165523200.0,ok,9869
8563.T,12673216.0,1136.0,14396773376.0,ok,8563
2267.T,286835826.0,2840.5,814757163753.0,ok,2267
7545.T,59726817.0,1996.0,119214726732.0,ok,7545
8337.T,57471318.0,2773.0,159367964814.0,ok,8337
3968.T,36346977.0,655.0,23807269935.0,ok,3968
7683.T,19078918.0,1389.0,26500617102.0,ok,7683
8111.T,136809128.0,2098.0,287025550544.0,ok,8111
1870.T,43181694.0,2114.0,91286101116.0,ok,1870
5843.T,2869697.0,2451.0,7033627347.0,ok,5843
7936.T,708910903.0,5148.0,3649473328644.0,ok,7936
8699.T,30096049.0,1130.0,34008535370.0,ok,8699
9256.T,3581200.0,1249.0,4472918800.0,ok,9256
1515.T,77477123.0,3425.0,265359146275.0,ok,1515
8291.T,59461571.0,551.0,32763325621.0,ok,8291
8101.T,12120309.0,2737.0,33173285733.0,ok,8101
3675.T,18753263.0,597.0,11195698011.0,ok,3675
7522.T,40104432.0,971.0,38941403472.0,ok,7522
8897.T,133618692.0,459.0,61330979628.0,ok,8897
5134.T,3875280.0,473.0,1833007440.0,ok,5134
6194.T,22315341.0,909.0,20284644969.0,ok,6194
7581.T,49128591.0,7360.0,361586429760.0,ok,7581
2307.T,13996100.0,1075.0,15045807500.0,ok,2307
8614.T,67916023.0,681.0,46250811663.0,ok,8614
8242.T,113604152.0,2837.5,322351781300.0,ok,8242
8014.T,24645478.0,4145.0,102155506310.0,ok,8014
4570.T,9313458.0,1066.0,9928146228.0,ok,4570
3452.T,18835738.0,1494.0,28140592572.0,ok,3452
7247.T,33625083.0,370.0,12441280710.0,ok,7247
7513.T,77531108.0,1345.0,104279340260.0,ok,7513
9830.T,65933219.0,2382.0,157052927658.0,ok,9830
9310.T,61747432.0,1413.0,87249121416.0,ok,9310
9974.T,20830896.0,6540.0,136234059840.0,ok,9974
1376.T,10966049.0,1626.0,17830795674.0,ok,1376
8304.T,138381124.0,3428.0,474370493072.0,ok,8304
9279.T,20046704.0,5070.0,101636789280.0,ok,9279
5464.T,37976235.0,954.0,36229328190.0,ok,5464
5834.T,15926968.0,2808.0,44722926144.0,ok,5834
7435.T,7892414.0,1319.0,10410094066.0,ok,7435
4664.T,3008699.0,950.0,2858264050.0,ok,4664
8919.T,78261580.0,3630.0,284089535400.0,ok,8919
7943.T,33203851.0,3090.0,102599899590.0,ok,7943
7885.T,15221580.0,1152.0,17535260160.0,ok,7885
8095.T,40339677.0,538.0,21702746226.0,ok,8095
3300.T,7400907.0,2003.0,14824016721.0,ok,3300
9856.T,31355927.0,1238.0,38818637626.0,ok,9856
1873.T,39998190.0,322.0,12879417180.0,ok,1873
5011.T,28455422.0,2342.0,66642598324.0,ok,5011
8022.T,76057914.0,4075.0,309935999550.0,ok,8022
6050.T,11595845.0,1760.0,20408687200.0,ok,6050
9828.T,17659526.0,3295.0,58188138170.0,ok,9828
9369.T,24856503.0,3115.0,77428006845.0,ok,9369
7520.T,11069821.0,2538.0,28095205698.0,ok,7520
5955.T,133381110.0,86.0,11470775460.0,ok,5955
3457.T,19968606.0,922.0,18411054732.0,ok,3457
2292.T,31673283.0,2796.0,88558499268.0,ok,2292
8789.T,192531047.0,162.0,31190029614.0,ok,8789
7532.T,2989478375.0,909.0999755859375,2717734717727.188,ok,7532
3662.T,18586116.0,981.0,18232979796.0,ok,3662
7222.T,135452698.0,950.0,128680063100.0,ok,7222
7480.T,12680465.0,3410.0,43240385650.0,ok,7480
9278.T,17552505.0,2791.0,48989041455.0,ok,9278
4019.T,8781364.0,638.0,5602510232.0,ok,4019
4382.T,15207779.0,764.0,11618743156.0,ok,4382
3496.T,12335339.0,4695.0,57914416605.0,ok,3496
5845.T,26227613.0,1217.0,31919005021.0,ok,5845
8713.T,17955940.0,2705.0,48570817700.0,ok,8713
8070.T,26120417.0,877.0,22907605709.0,ok,8070
6533.T,9341368.0,1232.0,11508565376.0,ok,6533
9115.T,34056345.0,1053.0,35861331285.0,ok,9115
4932.T,9253215.0,776.0,7180494840.0,ok,4932
7944.T,26408301.0,4080.0,107745868080.0,ok,7944
3030.T,12577918.0,838.0,10540295284.0,ok,3030
2930.T,139443167.0,126.0,17569839042.0,ok,2930
7814.T,47462135.0,629.0,29853682915.0,ok,7814
8273.T,210204435.0,1000.0,210204435000.0,ok,8273
3093.T,23441209.0,2126.0,49836010334.0,ok,3093
9987.T,67637845.0,4985.0,337174657325.0,ok,9987
7516.T,28885119.0,4270.0,123339458130.0,ok,7516
4849.T,37781493.0,1471.0,55576576203.0,ok,4849
1850.T,28027542.0,416.0,11659457472.0,ok,1850
3501.T,13266418.0,1182.0,15680906076.0,ok,3501
7414.T,24432503.0,1454.0,35524859362.0,ok,7414
7128.T,24293067.0,2956.0,71810306052.0,ok,7128
9041.T,190148337.0,3532.0,671603926284.0,ok,9041
3382.T,2311794549.0,2046.5,4731087544528.5,ok,3382
6625.T,110567722.0,379.0,41905166638.0,ok,6625
4051.T,8256674.0,6750.0,55732549500.0,ok,4051
8383.T,9359182.0,1998.0,18699645636.0,ok,8383
5461.T,26789222.0,2066.0,55346532652.0,ok,5461
1443.T,16234098.0,279.0,4529313342.0,ok,1443
9514.T,21155584.0,341.0,7214054144.0,ok,9514
8308.T,2238872144.0,2481.5,5555761225336.0,ok,8308
8159.T,21976781.0,4270.0,93840854870.0,ok,8159
7795.T,41997950.0,220.0,9239549000.0,ok,7795
7867.T,85984201.0,3600.0,309543123600.0,ok,7867
2933.T,22829675.0,1111.0,25363768925.0,ok,2933
5204.T,4170144.0,3070.0,12802342080.0,ok,5204
7476.T,71267610.0,2346.5,167229446865.0,ok,7476
9010.T,53097903.0,2719.0,144373198257.0,ok,9010
6584.T,35808565.0,855.0,30616323075.0,ok,6584
9423.T,24241772.0,106.0,2569627832.0,ok,9423
8137.T,15628099.0,4135.0,64622189365.0,ok,8137
7358.T,9767228.0,1740.0,16994976720.0,ok,7358
8194.T,86517652.0,2585.0,223648130420.0,ok,8194
3222.T,207101189.0,815.0,168787469035.0,ok,3222
8091.T,8401549.0,2411.0,20256134639.0,ok,8091
7554.T,19111849.0,1143.0,21844843407.0,ok,7554
3549.T,94963067.0,3987.0,378617748129.0,ok,3549
3580.T,37678034.0,752.0,28333881568.0,ok,3580
7453.T,530828292.0,4345.0,2306448928740.0,ok,7453
3299.T,23494749.0,1742.0,40927852758.0,ok,3299
2938.T,50310260.0,1301.0,65453648260.0,ok,2938
2685.T,46128190.0,3425.0,157989050750.0,ok,2685
6335.T,7919786.0,598.0,4736032028.0,ok,6335
4417.T,14992688.0,4555.0,68291693840.0,ok,4417
5310.T,20972145.0,7280.0,152677215600.0,ok,5310
3186.T,78392038.0,3625.0,284171137750.0,ok,3186
7606.T,27485980.0,2528.0,69484557440.0,ok,7606
3011.T,15311964.0,146.0,2235546744.0,ok,3011
7841.T,8812568.0,1128.0,9940576704.0,ok,7841
9305.T,21125154.0,2080.0,43940320320.0,ok,9305
9560.T,12511721.0,864.0,10810126944.0,ok,9560
5423.T,101596141.0,1717.0,174440574097.0,ok,5423
1826.T,12045182.0,1101.0,13261745382.0,ok,1826
5582.T,4785840.0,2035.0,9739184400.0,ok,5582
7552.T,43312589.0,3455.0,149644994995.0,ok,7552
2266.T,18383422.0,1086.0,19964396292.0,ok,2266
3788.T,11469742.0,2170.0,24889340140.0,ok,3788
8609.T,200796666.0,1092.0,219269959272.0,ok,8609
5210.T,10220824.0,2979.0,30447834696.0,ok,5210
7172.T,62099579.0,2093.0,129974418847.0,ok,7172
8088.T,230175259.0,2244.0,516513281196.0,ok,8088
5572.T,4315244.0,2654.0,11452657576.0,ok,5572
4168.T,12778465.0,760.0,9711633400.0,ok,4168
3548.T,36076130.0,732.0,26407727160.0,ok,3548
8331.T,691264743.0,2843.5,1965611296720.5,ok,8331
9823.T,50022246.0,1011.0,50572490706.0,ok,9823
9337.T,3302776.0,1402.0,4630491952.0,ok,9337
7294.T,20595177.0,926.0,19071133902.0,ok,7294
3927.T,5344393.0,952.0,5087862136.0,ok,3927
5440.T,43458886.0,1998.0,86830854228.0,ok,5440
5287.T,2951891.0,874.0,2579952734.0,ok,5287
2983.T,10672422.0,1689.0,18025720758.0,ok,2983
8097.T,61882363.0,2363.0,146228023769.0,ok,8097
3627.T,12069552.0,268.0,3234639936.0,ok,3627
8244.T,40329430.0,1887.0,76101634410.0,ok,8244
5074.T,70633074.0,686.0,48454288764.0,ok,5074
1945.T,33134769.0,2087.0,69152262903.0,ok,1945
1822.T,84281230.0,808.0,68099233840.0,ok,1822
8706.T,31498314.0,1840.0,57956897760.0,ok,8706
5578.T,9806799.0,867.0,8502494733.0,ok,5578
8007.T,34071534.0,808.0,27529799472.0,ok,8007
5870.T,5332100.0,903.0,4814886300.0,ok,5870
8848.T,317743014.0,622.0,197636154708.0,ok,8848
2733.T,33477642.0,2575.0,86204928150.0,ok,2733
8584.T,44778066.0,3750.0,167917747500.0,ok,8584
3320.T,7432999.0,1304.0,9692630696.0,ok,3320
7212.T,18573166.0,739.0,13725569674.0,ok,7212
1776.T,,,,error:YFRateLimitError,1776
8281.T,41381923.0,1200.0,49658307600.0,ok,8281
8771.T,44416667.0,1862.0,82703833954.0,ok,8771
3193.T,23072568.0,1446.0,33362933328.0,ok,3193
7980.T,7111364.0,868.0,6172663952.0,ok,7980
1491.T,14369676.0,715.0,10274318340.0,ok,1491
2212.T,196904799.0,3467.0,682668938133.0,ok,2212
8029.T,7520811.0,2668.0,20065523748.0,ok,8029
4237.T,28574839.0,339.0,9686870421.0,ok,4237
4015.T,15570677.0,560.0,8719579120.0,ok,4015
7192.T,14701980.0,635.0,9335757300.0,ok,7192
7089.T,6452718.0,1689.0,10898640702.0,ok,7089
5381.T,13931818.0,961.0,13388477098.0,ok,5381
3660.T,100029198.0,560.0,56016350880.0,ok,3660
8793.T,21544831.0,4170.0,89841945270.0,ok,8793
4350.T,29228476.0,494.0,14438867144.0,ok,4350
8158.T,22823660.0,1331.0,30378291460.0,ok,8158
3914.T,6577463.0,2389.0,15713559107.0,ok,3914
4433.T,17842400.0,911.0,16254426400.0,ok,4433
7305.T,9533818.0,2692.0,25665038056.0,ok,7305
9997.T,96242437.0,1027.0,98840982799.0,ok,9997
3139.T,10010608.0,3380.0,33835855040.0,ok,3139
9902.T,29128028.0,3215.0,93646610020.0,ok,9902
4538.T,8537051.0,2284.0,19498624484.0,ok,4538
7512.T,139126479.0,849.0,118118380671.0,ok,7512
2216.T,42182392.0,1094.0,46147536848.0,ok,2216
8572.T,1566613908.0,479.79998779296875,751661333934.6951,ok,8572
8595.T,52659578.0,2297.0,120959050666.0,ok,8595
7820.T,22756758.0,705.0,16043514390.0,ok,7820
7922.T,7740999.0,717.0,5550296283.0,ok,7922
3028.T,37499672.0,2353.0,88236728216.0,ok,3028
8585.T,171185864.0,852.0,145850356128.0,ok,8585
8167.T,42389328.0,1439.0,60998242992.0,ok,8167
3092.T,875613326.0,1111.5,973244211849.0,ok,3092
3863.T,115308503.0,1338.0,154282777014.0,ok,3863
2926.T,14157780.0,118.0,1670618040.0,ok,2926
3132.T,178563057.0,3760.0,671397094320.0,ok,3132
2918.T,17315882.0,2801.0,48501785482.0,ok,2918
5285.T,9693225.0,1397.0,13541435325.0,ok,5285
7832.T,641365963.0,5332.0,3419763314716.0,ok,7832
5273.T,70072320.0,1950.0,136641024000.0,ok,5273
5021.T,158789515.0,4146.0,658341329190.0,ok,5021
8697.T,1018441199.0,2221.5,2262467123578.5,ok,8697
3676.T,22298804.0,1058.0,23592134632.0,ok,3676
4397.T,15246685.0,424.0,6464594440.0,ok,4397
3034.T,37518066.0,2569.0,96383911554.0,ok,3034
3077.T,6929561.0,943.0,6534576023.0,ok,3077
5262.T,50939388.0,1125.0,57306811500.0,ok,5262
6027.T,22783178.0,3360.0,76551478080.0,ok,6027
1866.T,24320676.0,1205.0,29306414580.0,ok,1866
5218.T,23734432.0,1601.0,37998825632.0,ok,5218
1429.T,32181729.0,799.0,25713201471.0,ok,1429
5939.T,779059.0,4850.0,3778436150.0,ok,5939
8365.T,5335081.0,2453.0,13086953693.0,ok,8365
3486.T,15973896.0,1970.0,31468575120.0,ok,3486
2695.T,79486274.0,1688.0,134172830512.0,ok,2695
2694.T,235747517.0,72.0,16973821224.0,ok,2694
2927.T,14559605.0,891.0,12972608055.0,ok,2927
7508.T,43751498.0,1440.0,63002157120.0,ok,7508
6656.T,4013008.0,908.0,3643811264.0,ok,6656
3632.T,171803378.0,429.0,73703649162.0,ok,3632
5480.T,13853753.0,5490.0,76057103970.0,ok,5480
4420.T,19700331.0,716.0,14105436996.0,ok,4420
7637.T,11341709.0,3910.0,44346082190.0,ok,7637
8217.T,40682544.0,809.0,32912178096.0,ok,8217
6572.T,55721930.0,263.0,14654867590.0,ok,6572
8550.T,104132576.0,1120.0,116628485120.0,ok,8550
8835.T,7779275.0,788.0,6130068700.0,ok,8835
2892.T,4776128.0,4540.0,21683621120.0,ok,2892
4310.T,8738700.0,2500.0,21846750000.0,ok,4310
7570.T,19459328.0,1434.0,27904676352.0,ok,7570
8278.T,86646419.0,2015.0,174592534285.0,ok,8278
4666.T,170731167.0,1996.0,340779409332.0,ok,4666
8219.T,141947727.0,750.0,106460795250.0,ok,8219
3418.T,10813275.0,1050.0,11353938750.0,ok,3418
7836.T,35129566.0,78.0,2740106148.0,ok,7836
3915.T,12908877.0,2442.0,31523477634.0,ok,3915
4418.T,15775066.0,964.0,15207163624.0,ok,4418
7309.T,84990897.0,19530.0,1659872218410.0,ok,7309
9143.T,596737549.0,1631.5,973577311193.5,ok,9143
3479.T,38064328.0,1877.0,71446743656.0,ok,3479
2726.T,173056506.0,1477.0,255604459362.0,ok,2726
9896.T,26725756.0,1411.0,37710041716.0,ok,9896
2932.T,17778303.0,1108.0,19698359724.0,ok,2932
3196.T,25930924.0,1625.0,42137751500.0,ok,3196
8237.T,50740268.0,2003.0,101632756804.0,ok,8237
5301.T,213506499.0,1792.5,382710399457.5,ok,5301
8929.T,24062038.0,1285.0,30919718830.0,ok,8929
2820.T,6967126.0,5820.0,40548673320.0,ok,2820
3864.T,43808179.0,1151.0,50423214029.0,ok,3864
4651.T,47803815.0,270.0,12907030050.0,ok,4651
4475.T,31172568.0,1455.0,45356086440.0,ok,4475
4751.T,507099063.0,1263.0,640466116569.0,ok,4751
8622.T,60233891.0,859.0,51740912369.0,ok,8622
8416.T,10138931.0,1190.0,12065327890.0,ok,8416
8075.T,26427271.0,3025.0,79942494775.0,ok,8075
3099.T,347894421.0,3530.0,1228067306130.0,ok,3099
4480.T,30045906.0,2810.0,84428995860.0,ok,4480
9627.T,35117921.0,6108.0,214500261468.0,ok,9627
3747.T,7185550.0,419.0,3010745450.0,ok,3747
1436.T,12367095.0,1663.0,20566478985.0,ok,1436
3558.T,10359937.0,1755.0,18181689435.0,ok,3558
6526.T,175289136.0,2131.0,373541148816.0,ok,6526
7679.T,19450990.0,1758.0,34194840420.0,ok,7679
4414.T,5393049.0,1052.0,5673487548.0,ok,4414
3561.T,30105742.0,1594.0,47988552748.0,ok,3561
3046.T,23345412.0,6440.0,150344453280.0,ok,3046
8596.T,22621729.0,1655.0,37438961495.0,ok,8596
4574.T,50251187.0,270.0,13567820490.0,ok,4574
6580.T,4970616.0,864.0,4294612224.0,ok,6580
7065.T,7659496.0,1026.0,7858642896.0,ok,7065
9325.T,10751340.0,1097.0,11794219980.0,ok,9325
3088.T,393319508.0,2477.5,974449081070.0,ok,3088
3791.T,20161025.0,1098.0,22136805450.0,ok,3791
3993.T,30911213.0,3020.0,93351863260.0,ok,3993
7433.T,18826390.0,5160.0,97144172400.0,ok,7433
8131.T,54644872.0,2067.0,112950950424.0,ok,8131
9267.T,30479115.0,3530.0,107591275950.0,ok,9267
7567.T,5078736.0,635.0,3224997360.0,ok,7567
3131.T,1885119.0,6930.0,13063874670.0,ok,3131
3349.T,79257265.0,6356.0,503759176340.0,ok,3349
6614.T,4389323.0,899.0,3946001377.0,ok,6614
3858.T,10458883.0,300.0,3137664900.0,ok,3858
7373.T,14862940.0,953.0,14164381820.0,ok,7373
8142.T,31884300.0,1422.0,45339474600.0,ok,8142
3004.T,3917475.0,2137.0,8371644075.0,ok,3004
7599.T,100407228.0,1302.0,130730210856.0,ok,7599
2533.T,56470175.0,475.0,26823333125.0,ok,2533
7537.T,26242942.0,1867.0,48995572714.0,ok,7537
2489.T,39082120.0,365.0,14264973800.0,ok,2489
3179.T,21219008.0,1233.0,26163036864.0,ok,3179
9237.T,3891910.0,842.0,3276988220.0,ok,9237
9932.T,17478265.0,1334.0,23316005510.0,ok,9932
2593.T,115230321.0,2935.5,338258607295.5,ok,2593
4933.T,17785329.0,1444.0,25682015076.0,ok,4933
9962.T,262782673.0,3948.0,1037465993004.0,ok,9962
7906.T,85552753.0,2744.0,234756754232.0,ok,7906
8136.T,1212430166.0,1212.0,1469465361192.0,ok,8136
8705.T,49494241.0,218.0,10789744538.0,ok,8705
4477.T,115163372.0,297.0,34203521484.0,ok,4477
5248.T,16921788.0,489.0,8274754332.0,ok,5248
7161.T,26703442.0,578.0,15434589476.0,ok,7161
4026.T,9087023.0,1682.0,15284372686.0,ok,4026
7094.T,9768350.0,1736.0,16957855600.0,ok,7094
6031.T,20399540.0,259.0,5283480860.0,ok,6031
3611.T,10498438.0,2475.0,25983634050.0,ok,3611
5699.T,3286908.0,1648.0,5416824384.0,ok,5699
4346.T,13007853.0,869.0,11303824257.0,ok,4346
8011.T,9884106.0,5100.0,50408940600.0,ok,8011
6338.T,5333169.0,1718.0,9162384342.0,ok,6338
3678.T,15179026.0,1295.0,19656838670.0,ok,3678
8887.T,37606254.0,388.0,14591226552.0,ok,8887
5408.T,54215336.0,637.0,34535169032.0,ok,5408
6035.T,17763376.0,749.0,13304768624.0,ok,6035
9308.T,25181468.0,2147.0,54064611796.0,ok,9308
2438.T,15001253.0,348.0,5220436044.0,ok,2438
8103.T,37973787.0,966.0,36682678242.0,ok,8103
7613.T,47137653.0,1676.0,79002706428.0,ok,7613
9270.T,13173880.0,2105.0,27731017400.0,ok,9270
1407.T,39659150.0,2794.0,110807665100.0,ok,1407
5632.T,15121105.0,2458.0,37167676090.0,ok,5632
5269.T,54268663.0,377.0,20459285951.0,ok,5269
5588.T,11064745.0,786.0,8696889570.0,ok,5588
4371.T,15964612.0,1379.0,22015199948.0,ok,4371
9064.T,316676561.0,1948.0,616885940828.0,ok,9064
5410.T,14623705.0,2942.0,43022940110.0,ok,5410
4040.T,1995971.0,3795.0,7574709945.0,ok,4040
4412.T,8112912.0,1231.0,9986994672.0,ok,4412
5698.T,28500528.0,795.0,22657919760.0,ok,5698
3653.T,5163135.0,716.0,3696804660.0,ok,3653
3154.T,22237259.0,806.0,17923230754.0,ok,3154
4704.T,129792336.0,5352.0,694648582272.0,ok,4704
2607.T,85982487.0,4484.0,385545471708.0,ok,2607
3393.T,9349609.0,3000.0,28048827000.0,ok,3393
4165.T,41075773.0,699.0,28711965327.0,ok,4165
3562.T,6564151.0,1586.0,10410743486.0,ok,3562
7033.T,15758068.0,1624.0,25591102432.0,ok,7033
8185.T,33949164.0,1032.0,35035537248.0,ok,8185
3542.T,10632173.0,1485.0,15788776905.0,ok,3542
9159.T,2606490.0,1836.0,4785515640.0,ok,9159
2652.T,32395530.0,444.0,14383615320.0,ok,2652
8708.T,31187924.0,1715.0,53487289660.0,ok,8708
3696.T,11544612.0,2147.0,24786281964.0,ok,3696
5332.T,164452497.0,6660.0,1095253630020.0,ok,5332
8946.T,26725000.0,76.0,2031100000.0,ok,8946
2130.T,12818043.0,951.0,12189958893.0,ok,2130
5838.T,174510536.0,6220.0,1085455533920.0,ok,5838
3374.T,3498616.0,4320.0,15114021120.0,ok,3374
4814.T,12706503.0,160.0,2033040480.0,ok,4814
3907.T,2744978.0,1475.0,4048842550.0,ok,3907
5574.T,9936142.0,2927.0,29083087634.0,ok,5574
3900.T,15829474.0,677.0,10716553898.0,ok,3900
7347.T,19348123.0,791.0,15304365293.0,ok,7347
5591.T,6107654.0,838.0,5118214052.0,ok,5591
2678.T,89533572.0,1242.0,111200696424.0,ok,2678
9262.T,10927977.0,682.0,7452880314.0,ok,9262
7238.T,271430003.0,111.0,30128730333.0,ok,7238
5888.T,2758522.0,2834.0,7817651348.0,ok,5888
2681.T,39783471.0,2292.0,91183715532.0,ok,2681
5449.T,29918539.0,2664.0,79702987896.0,ok,5449
8562.T,34872014.0,379.0,13216493306.0,ok,8562
2760.T,29449481.0,4345.0,127957994945.0,ok,2760
8912.T,15486800.0,154.0,2384967200.0,ok,8912
4395.T,7499884.0,699.0,5242418916.0,ok,4395
9556.T,9414216.0,2194.0,20654789904.0,ok,9556
2931.T,139252138.0,353.0,49156004714.0,ok,2931
3415.T,42618369.0,379.0,16152361851.0,ok,3415
4167.T,7613986.0,323.0,2459317478.0,ok,4167
7048.T,36603283.0,148.0,5417285884.0,ok,7048
4434.T,7413594.0,2468.0,18296749992.0,ok,4434
6557.T,6482136.0,782.0,5069030352.0,ok,6557
9274.T,61748586.0,1084.0,66935467224.0,ok,9274
7071.T,98104743.0,416.0,40811573088.0,ok,7071
9090.T,134683245.0,877.0,118117205865.0,ok,9090
6552.T,17463145.0,174.0,3038587230.0,ok,6552
1518.T,37027960.0,2310.0,85534587600.0,ok,1518
7130.T,27803596.0,2906.0,80797249976.0,ok,7130
4270.T,2248300.0,1853.0,4166099900.0,ok,4270
7990.T,21197983.0,2470.0,52359018010.0,ok,7990
5891.T,5661969.0,1650.0,9342248850.0,ok,5891
1419.T,28988158.0,2974.0,86210781892.0,ok,1419
3180.T,12545211.0,1551.0,19457622261.0,ok,3180
4885.T,4025074.0,892.0,3590366008.0,ok,4885
7366.T,34090033.0,1844.0,62862020852.0,ok,7366
5258.T,29675200.0,448.0,13294489600.0,ok,5258
2590.T,31698877.0,2937.0,93099601749.0,ok,2590
4443.T,125326338.0,2013.0,252281918394.0,ok,4443
5885.T,5452292.0,3135.0,17092935420.0,ok,5885
2693.T,11608634.0,312.0,3621893808.0,ok,2693
4176.T,22399910.0,276.0,6182375160.0,ok,4176
2195.T,17552470.0,347.0,6090707090.0,ok,2195
9553.T,26530159.0,590.0,15652793810.0,ok,9553
4488.T,3954063.0,2179.0,8615903277.0,ok,4488
2168.T,37352427.0,1640.0,61257980280.0,ok,2168
5586.T,15948013.0,890.0,14193731570.0,ok,5586
4331.T,14602113.0,737.0,10761757281.0,ok,4331
7388.T,23073155.0,2239.0,51660794045.0,ok,7388
2791.T,13411493.0,4535.0,60821120755.0,ok,2791
6029.T,10266734.0,187.0,1919879258.0,ok,6029
3657.T,35360249.0,352.0,12446807648.0,ok,3657
5842.T,34091906.0,3080.0,105003070480.0,ok,5842
3880.T,154223423.0,953.0,146974922119.0,ok,3880
5031.T,17317000.0,341.0,5905097000.0,ok,5031
4934.T,8720379.0,594.0,5179905126.0,ok,4934
9264.T,4523160.0,1768.0,7996946880.0,ok,9264
4100.T,5787380.0,1578.0,9132485640.0,ok,4100
7868.T,147869740.0,577.0,85320839980.0,ok,7868
4053.T,39029308.0,457.0,17836393756.0,ok,4053
3865.T,158861545.0,873.0,138686128785.0,ok,3865
2330.T,43591290.0,76.0,3312938040.0,ok,2330
5612.T,3213010.0,1631.0,5240419310.0,ok,5612
3038.T,221811141.0,2776.5,615858632986.5,ok,3038
5010.T,19749253.0,326.0,6438256478.0,ok,5010
7352.T,44349533.0,365.0,16187579545.0,ok,7352
2158.T,39181503.0,644.0,25232887932.0,ok,2158
4170.T,17079582.0,118.0,2015390676.0,ok,4170
4074.T,6685677.0,760.0,5081114520.0,ok,4074
6182.T,10887570.0,483.0,5258696310.0,ok,6182
7974.T,1152873205.0,8761.0,10100322149005.0,ok,7974
4446.T,14174032.0,868.0,12303059776.0,ok,4446
7061.T,8450610.0,502.0,4242206220.0,ok,7061
7610.T,61913115.0,141.0,8729749215.0,ok,7610
9166.T,181883006.0,755.0,137321669530.0,ok,9166
2767.T,62252445.0,2403.0,149592625335.0,ok,2767
3182.T,34732844.0,1684.0,58490109296.0,ok,3182
4222.T,15538290.0,713.0,11078800770.0,ok,4222
2585.T,51889181.0,1676.0,86966267356.0,ok,2585
3697.T,255605108.0,902.9000244140625,230785858253.55908,ok,3697
9517.T,78182728.0,851.0,66533501528.0,ok,9517
4351.T,4259566.0,827.0,3522661082.0,ok,4351
3135.T,5354405.0,1152.0,6168274560.0,ok,3135
4385.T,165220384.0,4610.0,761665970240.0,ok,4385
6620.T,40013947.0,729.0,29170167363.0,ok,6620
3134.T,16001001.0,299.0,4784299299.0,ok,3134
7066.T,9004443.0,445.0,4006977135.0,ok,7066
7072.T,3141729.0,1205.0,3785783445.0,ok,7072
4264.T,6206332.0,1516.0,9408799312.0,ok,4264
2315.T,177304443.0,66.0,11702093238.0,ok,2315
9888.T,10299406.0,1254.0,12915455124.0,ok,9888
7273.T,29261220.0,599.0,17527470780.0,ok,7273
7692.T,110130192.0,82.0,9030675744.0,ok,7692
4393.T,3974243.0,5360.0,21301942480.0,ok,4393
9704.T,266703879.0,30.0,8001116370.0,ok,9704
7803.T,135816166.0,418.0,56771157388.0,ok,7803
5820.T,4125554.0,825.0,3403582050.0,ok,5820
3793.T,28666517.0,457.0,13100598269.0,ok,3793
7897.T,28352098.0,105.0,2976970290.0,ok,7897
7859.T,20035579.0,250.0,5008894750.0,ok,7859
1447.T,24357966.0,404.0,9840618264.0,ok,1447
9252.T,2727601.0,3820.0,10419435820.0,ok,9252
6532.T,146984035.0,7400.0,1087681859000.0,ok,6532
