code,company_name_ja,sector_33,price_used,market_cap,per,pbr,moat_p,change_p,future_p,price_p,total
6036,ＫｅｅＰｅｒ技研株式会社,Services,3175.0,86649286950.0,17.72383339295872,4.802604510162179,89.32704971574776,26.858745184526118,54.453650958052826,25.97099948213361,49.152611335115076
2533,オエノンホールディングス株式会社,Foods,475.0,26823333125.0,8.647109324629271,0.9943406407547449,37.13816912209106,56.62963112654261,22.760227861211806,80.03625064733299,49.14106968929462
6615,ユー・エム・シー・エレクトロニクス株式会社,Electric Appliances,239.0,6725396426.0,,0.4390805266044265,13.68454353940029,38.37639122502877,95.75349559813569,48.73122734334542,49.136414426477536
7525,リックス株式会社,Wholesale Trade,3720.0,30154100520.0,10.434735545703983,1.1573926074202152,52.374347901692964,50.75040246408761,22.760227861211806,70.63697566027965,49.130488471818005
3678,株式会社メディアドゥ,Information & Communication,1295.0,19656838670.0,10.665674807379274,1.0226751298059413,18.940175196226086,36.99683765367074,66.23511134127395,74.33972035214916,49.127961135829985
6167,冨士ダイス株式会社,Machinery,1083.0,21203671452.0,49.77387664788733,1.0219621868131867,41.231206531462234,28.66330262455239,88.21853961677887,38.32211289487312,49.108790416916655
7071,株式会社アンビスホールディングス,Services,416.0,40811573088.0,11.150703029508197,1.129513259382265,48.59845080680697,23.976862657471298,54.453650958052826,69.34230968410151,49.09281852660815
5384,株式会社フジミインコーポレーテッド,Glass and Ceramics Products,4095.0,303780433320.0,32.17331426816352,3.950587597633136,83.44955213489605,76.62420896050652,22.760227861211806,13.516312791299844,49.087575436978554
3723,日本ファルコム株式会社,Information & Communication,2900.0,28614810400.0,31.664690012637188,2.6307152264765246,81.01143620719726,30.129102950262777,66.23511134127395,18.95390989124806,49.08239009749551
5304,ＳＥＣカーボン株式会社,Glass and Ceramics Products,2572.0,50812804940.0,8.83393688108484,0.6885110627227273,70.60389411460392,13.937912003060156,22.760227861211806,88.99533920248575,49.074343295340405
5344,株式会社ＭＡＲＵＷＡ,Glass and Ceramics Products,61980.0,764823717060.0,39.74762067664484,5.98200851799709,88.23494574257704,76.56572455130676,22.760227861211806,8.493008803728639,49.01347673970606
7231,トピー工業株式会社,Transportation Equipment,2998.0,64801889920.0,9.95726642901045,0.4739994727641117,21.985786026793978,35.41110922791403,47.928534438114966,90.57483169342309,48.97506534656152
9558,ジャパニアス株式会社,Services,1970.0,7764162030.0,10.147215233051734,2.2974094999628645,64.31452572922893,22.57802646862092,54.453650958052826,54.505437597099956,48.96291018825066
4814,ネクストウェア株式会社,Information & Communication,160.0,2033040480.0,,1.6628270113631065,36.01011391021827,73.61207608752946,66.23511134127395,19.937856033143447,48.948789343041284
2379,ディップ株式会社,Services,1823.0,95443037390.0,16.024525842587213,2.566101904449999,87.424614438017,16.736367488825532,54.453650958052826,37.10512687726566,48.92993994054026
8255,アクシアル　リテイリング株式会社,Retail Trade,1202.0,104872051526.0,11.644687044858983,1.1744579873899703,53.95208145298327,52.182873334268265,22.760227861211806,66.64940445365096,48.88614677552857
9744,株式会社メイテックグループホールディングス,Services,3305.0,255168173245.0,20.028898998822605,5.231428842976054,69.04510768982793,49.86794343690284,54.453650958052826,22.06110823407561,48.85695257971481
3660,株式会社アイスタイル,Information & Communication,560.0,56016350880.0,24.00015033419023,3.2937232245545953,50.28501620056952,58.17683727265801,66.23511134127395,20.636975660279646,48.83348511869528
7236,株式会社ティラド,Transportation Equipment,1566.0,88652011680.0,20.805447472424312,1.818726646971935,34.152378265466645,78.75861996928752,47.928534438114966,34.41222164681513,48.81293857992107
6952,カシオ計算機株式会社,Electric Appliances,2399.0,531171564659.0,65.86948966505456,2.4262496844107853,44.89838519903729,39.690668171292835,95.75349559813569,14.759192128430865,48.77543527422417
7972,株式会社イトーキ,Other Products,2620.0,129608614940.0,13.788150525531915,2.2813196792987522,54.70153751208176,73.04662026176952,22.760227861211806,44.56240290005179,48.76769713377872
2927,株式会社ＡＦＣ－ＨＤアムスライフサイエンス,Foods,891.0,12972608055.0,8.832137379867593,0.8534387096311558,33.35340429159386,54.90464379271208,22.760227861211806,83.99792853443812,48.754051119988965
3946,株式会社トーモク,Pulp and Paper,4715.0,77919151715.0,11.84901942138078,0.834511269184222,32.11847892203106,63.30937642229562,22.760227861211806,76.77369238736406,48.740443898225635
9742,株式会社アイネス,Information & Communication,2340.0,48724525980.0,20.001857955665024,1.2432263211879975,43.74954125177794,38.522793958879596,66.23511134127395,46.42672190574832,48.73354211441995
8103,明和産業株式会社,Wholesale Trade,966.0,36682678242.0,10.63266036,0.9428055474966588,27.296059832603497,67.95315557462531,22.760227861211806,76.87726566545831,48.72167723347473
7222,日産車体株式会社,Transportation Equipment,950.0,128680063100.0,42.426661094625786,0.7288136287175537,19.399165058877102,78.90649794941612,47.928534438114966,48.627654065251164,48.71546287791484
8095,アステナホールディングス株式会社,Wholesale Trade,538.0,21702746226.0,9.923523651577504,0.7921577627477461,32.54267147972922,56.328818219484994,22.760227861211806,83.14344899016054,48.69379163764664
