code,ticker,company_name,market,sector,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty,missingness_penalty,missing_metric_count
7482,7482.T,"SHIMOJIMA Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,0.7484622855292975,0.4781818181818182,0.7830374753451677,0.6666666666666666,0.17882736156351786,1.0,0.5233946434333656,0.0,0.0,0.0,0.0,0
7986,7986.T,"NIHON ISK Company,Limited",Standard Market(Domestic),Other Products,0.832308190352865,0.8923636363636364,0.5525969756738988,0.5,0.2964169381107492,1.0,0.11455308163923847,0.0,0.0,0.0,0.0,0
2353,2353.T,"NIPPON PARKING DEVELOPMENT Co.,Ltd.",Prime Market (Domestic),Real Estate,0.1029459371965037,0.4912727272727272,0.5788954635108481,0.6666666666666666,0.7925081433224755,1.0,0.7683123588254276,0.0,0.0,0.0,0.0,0
8904,8904.T,"AVANTIA CO.,LTD.",Standard Market(Domestic),Real Estate,0.9206863062479766,0.7225454545454545,0.1180144641683103,0.6666666666666666,0.6801302931596092,1.0,0.26008389803162313,0.0,0.0,0.0,0.0,0
7953,7953.T,"KIKUSUI CHEMICAL INDUSTRIES CO.,LTD.",Standard Market(Domestic),Other Products,0.8853998057623826,0.1905454545454545,0.5933596318211702,0.8333333333333334,0.47980456026058627,1.0,0.21684414327202323,0.0,0.0,0.0,0.0,0
5905,5905.T,NIHON SEIKAN K.K.,Standard Market(Domestic),Metal Products,0.948527031401748,0.5001818181818182,0.0299145299145299,0.5,0.8928338762214983,1.0,0.013875443691513391,1.0,1.0,0.0,0.16666666666666666,1
3484,3484.T,"Innovation Holdings CO.,LTD.",Standard Market(Domestic),Real Estate,0.0686306247976691,0.3432727272727273,0.3701512163050625,0.8333333333333334,0.3267100977198697,1.0,0.2681510164569216,0.0,0.0,0.0,0.0,0
9029,9029.T,"HIGASHI HOLDINGS CO.,LTD.",Standard Market(Domestic),Land Transportation,0.2602784072515377,0.4687272727272727,0.5604865220249836,0.5,0.5068403908794789,1.0,0.404001290738948,0.0,0.0,0.0,0.0,0
3551,3551.T,DYNIC CORPORATION,Standard Market(Domestic),Textiles and Apparels,0.910974425380382,0.7810909090909091,0.18310322156476,0.8333333333333334,0.32573289902280134,1.0,0.37850919651500486,0.0,0.0,0.0,0.0,0
7914,7914.T,"Kyodo Printing Co.,Ltd.",Prime Market (Domestic),Other Products,0.701845257364843,0.6316363636363637,0.2274819197896121,1.0,0.48241042345276874,1.0,0.622136172959019,0.0,0.0,0.0,0.0,0
1380,1380.T,"AKIKAWA FOODS & FARMS CO.,LTD.",Standard Market(Domestic),"Fishery, Agriculture and Forestry",0.2573648429912593,0.0189090909090909,0.5203813280736358,0.6666666666666666,0.9159609120521173,1.0,0.037108744756373026,0.0,0.0,0.0,0.0,0
5284,5284.T,"YAMAU HOLDINGS CO.,LTD.",Standard Market(Domestic),Glass and Ceramics Products,0.5286500485594043,0.9298181818181818,0.6959237343852729,0.8333333333333334,0.2579804560260587,1.0,0.33430138754436917,0.0,0.0,0.0,0.0,0
9332,9332.T,"NISSO HOLDINGS Co.,Ltd.",Prime Market (Domestic),Services,0.5108449336354808,0.7367272727272727,0.8468113083497699,0.6666666666666666,0.2671009771986971,1.0,0.579864472410455,0.0,0.0,0.0,0.0,0
4848,4848.T,"FULLCAST HOLDINGS CO.,LTD.",Prime Market (Domestic),Services,0.3247005503399158,0.896,0.7784352399737016,0.5,0.02540716612377847,1.0,0.6547273313972249,0.0,0.0,0.0,0.0,0
5599,5599.T,S&J Corporation,Growth Market(Domestic),Information & Communication,0.1845257364842991,0.4058181818181818,0.6620644312952005,1.0,0.4449511400651466,1.0,0.4578896418199419,0.0,0.0,0.0,0.0,0
3930,3930.T,"Hatena Co.,Ltd.",Growth Market(Domestic),Information & Communication,0.592101003561023,0.5934545454545455,0.9592373438527284,0.6666666666666666,0.9700325732899023,1.0,0.5392061955469506,0.0,0.0,0.0,0.0,0
2003,2003.T,"NITTO FUJI FLOUR MILLING CO.,LTD.",Standard Market(Domestic),Foods,0.9702168986727095,0.9596363636363636,0.5276134122287969,0.8333333333333334,0.5309446254071661,1.0,0.42529848338173604,0.0,0.0,0.0,0.0,0
4384,4384.T,RAKSUL INC.,Prime Market (Domestic),Information & Communication,0.035286500485594,0.0901818181818181,0.8034188034188035,1.0,0.7358306188925081,1.0,0.7812197483059051,0.0,0.0,0.0,0.0,0
9991,9991.T,GECOSS CORPORATION,Prime Market (Domestic),Wholesale Trade,0.7209452897377793,0.6945454545454546,0.378698224852071,0.8333333333333334,0.6312703583061889,1.0,0.5734107776702162,0.0,0.0,0.0,0.0,0
2475,2475.T,"WDB HOLDINGS CO.,LTD.",Prime Market (Domestic),Services,0.5377144707024927,0.6610909090909091,0.5509533201840894,0.6666666666666666,0.5475570032573289,1.0,0.4975798644724105,0.0,0.0,0.0,0.0,0
4840,4840.T,TriIs Incorporated,Standard Market(Domestic),Services,0.3855616704435092,0.5001818181818182,0.0078895463510848,0.3333333333333333,0.18501628664495118,1.0,0.7525008067118425,1.0,0.0,0.0,0.16666666666666666,1
4347,4347.T,Broadmedia Corporation,Standard Market(Domestic),Services,0.202978310132729,0.2963636363636364,0.8372781065088757,0.8333333333333334,0.3420195439739414,1.0,0.3865763149403033,0.0,0.0,0.0,0.0,0
9119,9119.T,"IINO KAIUN KAISHA,LTD.",Prime Market (Domestic),Marine Transportation,0.5224991906765943,0.8007272727272727,0.0624589086127547,0.6666666666666666,0.6726384364820848,1.0,0.8151016456921588,0.0,0.0,0.0,0.0,0
7539,7539.T,"AINAVO HOLDINGS Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,0.7937843962447394,0.6883636363636364,0.5627876397107167,0.8333333333333334,0.6058631921824105,1.0,0.3165537270087125,0.0,0.0,0.0,0.0,0
1942,1942.T,"KANDENKO CO.,LTD.",Prime Market (Domestic),Construction,0.1142764648753641,0.1545454545454545,0.188034188034188,0.8333333333333334,0.13192182410423448,1.0,0.973539851565021,0.0,0.0,0.0,0.0,0
9059,9059.T,"Kanda Holdings Co.,Ltd.",Standard Market(Domestic),Land Transportation,0.7426351570087407,0.8065454545454546,0.1278763971071663,0.8333333333333334,0.6205211726384365,1.0,0.19457889641819942,0.0,0.0,0.0,0.0,0
7673,7673.T,"DAIKO TSUSAN CO.,LTD.",Standard Market(Domestic),Wholesale Trade,0.5542246681774037,0.6578181818181819,0.2813938198553583,0.8333333333333334,0.6315960912052117,1.0,0.23910939012584706,0.0,0.0,0.0,0.0,0
3665,3665.T,Enigmo Inc.,Prime Market (Domestic),Information & Communication,0.5131110391712528,0.2647272727272727,0.5614727153188692,0.5,0.1566775244299674,1.0,0.5343659244917716,0.0,0.0,0.0,0.0,0
7110,7110.T,Kurashicom Inc.,Growth Market(Domestic),Retail Trade,0.1427646487536419,0.2756363636363636,0.8556870479947403,0.6666666666666666,0.29120521172638436,1.0,0.30396902226524686,0.0,0.0,0.0,0.0,0
7438,7438.T,KONDOTEC INC.,Prime Market (Domestic),Wholesale Trade,0.6105535772094529,0.636,0.5236686390532544,0.5,0.6768729641693811,1.0,0.4830590513068732,0.0,0.0,0.0,0.0,0
9960,9960.T,TOTECH CORPORATION,Prime Market (Domestic),Wholesale Trade,0.1754613143412107,0.5141818181818182,0.7169625246548323,1.0,0.5579804560260586,1.0,0.7247499193288157,0.0,0.0,0.0,0.0,0
8125,8125.T,"Wakita & Co.,LTD.",Prime Market (Domestic),Wholesale Trade,0.7005503399158304,0.208,0.3122945430637738,0.8333333333333334,0.8087947882736156,1.0,0.7376573088092934,0.0,0.0,0.0,0.0,0
7458,7458.T,"DAIICHIKOSHO CO.,LTD.",Prime Market (Domestic),Wholesale Trade,0.3794108125606992,0.7545454545454545,0.5,1.0,0.5970684039087948,1.0,0.8160696999031946,0.0,0.0,0.0,0.0,0
4428,4428.T,sinops Inc.,Growth Market(Domestic),Information & Communication,0.2308190352865005,0.3167272727272727,0.6745562130177515,0.8333333333333334,0.8596091205211727,1.0,0.12100677637947725,0.0,0.0,0.0,0.0,0
2206,2206.T,"Ezaki Glico Co.,Ltd.",Prime Market (Domestic),Foods,0.4593719650372289,0.0396363636363636,0.6512163050624589,0.6666666666666666,0.795114006514658,1.0,0.8789932236205228,0.0,0.0,0.0,0.0,0
3946,3946.T,"TOMOKU CO.,LTD.",Prime Market (Domestic),Pulp and Paper,0.7801877630301068,0.7338181818181818,0.2899408284023668,1.0,0.7794788273615635,1.0,0.6343981929654727,0.0,0.0,0.0,0.0,0
9012,9012.T,"Chichibu Railway Co.,Ltd.",Standard Market(Domestic),Land Transportation,0.9025574619618,0.1574545454545454,0.5001643655489809,0.8333333333333334,0.5504885993485342,1.0,0.008389803162310423,0.0,0.0,0.0,0.16666666666666666,1
1333,1333.T,Umios Corporation,Prime Market (Domestic),"Fishery, Agriculture and Forestry",0.9873745548721268,0.9898181818181818,0.3898750821827745,1.0,0.44723127035830623,1.0,0.851242336237496,0.0,0.0,0.0,0.0,0
7634,7634.T,"HOSHIIRYO-SANKI CO.,LTD.",Standard Market(Domestic),Wholesale Trade,0.6898672709614762,0.8836363636363637,0.6028928336620645,0.6666666666666666,0.32117263843648214,1.0,0.12262020006453694,0.0,0.0,0.0,0.0,0
4360,4360.T,"MANAC Chemical Partners Co.,Ltd",Standard Market(Domestic),Chemicals,0.8763353836192943,0.5001818181818182,0.1176857330703484,0.6666666666666666,0.860586319218241,1.0,0.40077444336882867,1.0,0.0,0.0,0.16666666666666666,1
3159,3159.T,"Maruzen CHI Holdings Co.,Ltd.",Standard Market(Domestic),Retail Trade,0.830042084817093,0.7189090909090909,0.6646942800788954,0.8333333333333334,0.42182410423452765,1.0,0.3101000322684737,0.0,0.0,0.0,0.0,0
9006,9006.T,Keikyu Corporation,Prime Market (Domestic),Land Transportation,0.5250890255746197,0.3625454545454545,0.5001643655489809,0.6666666666666666,0.26807817589576544,1.0,0.877379799935463,0.0,0.0,0.0,0.16666666666666666,1
7643,7643.T,"DAIICHI CO.,LTD.",Standard Market(Domestic),Retail Trade,0.5182907089673033,0.2749090909090909,0.8500986193293886,0.6666666666666666,0.5667752442996743,1.0,0.13843175217812198,0.0,0.0,0.0,0.0,0
7487,7487.T,OZU CORPORATION,Standard Market(Domestic),Wholesale Trade,0.7287147944318549,0.1138181818181818,0.1370808678500986,0.5,0.47198697068403905,1.0,0.4140045175863182,0.0,0.0,0.0,0.0,0
3992,3992.T,Needs Well Inc.,Prime Market (Domestic),Information & Communication,0.10974425380382,0.3345454545454545,0.6627218934911243,0.3333333333333333,0.23485342019543975,1.0,0.5024201355275896,0.0,0.0,0.0,0.0,0
8163,8163.T,"SRS HOLDINGS CO.,LTD.",Prime Market (Domestic),Retail Trade,0.1382324376820977,0.0669090909090909,0.9641683103221564,0.5,0.8296416938110749,1.0,0.6124556308486608,0.0,0.0,0.0,0.0,0
4343,4343.T,"AEON Fantasy Co.,LTD.",Prime Market (Domestic),Services,0.0540628034962771,0.3156363636363636,0.3642340565417488,0.8333333333333334,0.968729641693811,1.0,0.6692481445627622,0.0,0.0,0.0,0.0,0
2602,2602.T,"The Nisshin OilliO Group,Ltd.",Prime Market (Domestic),Foods,0.9779864033667852,0.9669090909090908,0.3303747534516765,0.8333333333333334,0.4879478827361563,1.0,0.8073572120038722,0.0,0.0,0.0,0.0,0
8098,8098.T,"Inabata & Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,0.6037552606021366,0.7141818181818181,0.289612097304405,0.6666666666666666,0.3133550488599348,1.0,0.7508873830267828,0.0,0.0,0.0,0.0,0
7231,7231.T,"TOPY INDUSTRIES,LIMITED",Prime Market (Domestic),Transportation Equipment,0.9112981547426352,0.7585454545454545,0.2061143984220907,0.8333333333333334,0.5973941368078176,1.0,0.6924814456276218,0.0,0.0,0.0,0.0,0
3386,3386.T,"COSMO BIO COMPANY,LIMITED",Standard Market(Domestic),Wholesale Trade,0.7633538361929427,0.2829090909090909,0.5733070348454964,0.6666666666666666,0.49934853420195435,1.0,0.1994191674733785,0.0,0.0,0.0,0.0,0
9368,9368.T,"KIMURA UNITY CO.,LTD.",Standard Market(Domestic),Warehousing and Harbor Transportation Service,0.6290061508578828,0.676,0.3307034845496384,0.8333333333333334,0.5039087947882737,1.0,0.33042917070022587,0.0,0.0,0.0,0.0,0
3765,3765.T,"GungHo Online Entertainment,Inc.",Prime Market (Domestic),Information & Communication,0.6808028488183878,0.1410909090909091,0.4881656804733728,0.1666666666666666,0.1807817589576547,1.0,0.8370442078089706,0.0,0.0,0.0,0.0,0
7685,7685.T,"BuySell Technologies Co.,Ltd.",Growth Market(Domestic),Wholesale Trade,0.0359339592101003,0.1981818181818181,0.965154503616042,1.0,0.7094462540716613,1.0,0.8815747015166182,0.0,0.0,0.0,0.0,0
2683,2683.T,"UOKI CO.,LTD.",Standard Market(Domestic),Retail Trade,0.1388798964066041,0.0567272727272727,0.9937541091387244,0.6666666666666666,0.963843648208469,1.0,0.01903839948370442,0.0,0.0,0.0,0.0,0
2175,2175.T,"SMS CO.,LTD.",Prime Market (Domestic),Services,0.0961476205891874,0.1705454545454545,0.9079552925706772,0.5,0.26091205211726387,1.0,0.8425298483381736,0.0,0.0,0.0,0.0,0
7928,7928.T,"ASAHI KAGAKU KOGYO CO.,LTD.",Standard Market(Domestic),Chemicals,0.9494982194885077,0.5001818181818182,0.0802103879026955,0.5,0.5371335504885993,1.0,0.07808970635688932,1.0,1.0,0.0,0.16666666666666666,1
8005,8005.T,Scroll Corporation,Prime Market (Domestic),Retail Trade,0.3583684040142441,0.252,0.8800131492439185,0.5,0.854071661237785,1.0,0.7266860277508874,0.0,0.0,0.0,0.0,0
7846,7846.T,PILOT CORPORATION,Prime Market (Domestic),Other Products,0.4506312722563936,0.4232727272727273,0.5798816568047337,0.6666666666666666,0.5263843648208468,1.0,0.803162310422717,0.0,0.0,0.0,0.0,0
5137,5137.T,SmartDrive inc.,Growth Market(Domestic),Information & Communication,0.0265458077047588,0.3578181818181818,0.916173570019724,1.0,0.8697068403908794,1.0,0.5550177476605357,0.0,0.0,0.0,0.0,0
9076,9076.T,"SEINO HOLDINGS CO.,LTD.",Prime Market (Domestic),Land Transportation,0.5895111686629977,0.8054545454545454,0.086456278763971,0.8333333333333334,0.37035830618892507,1.0,0.8728622136172959,0.0,0.0,0.0,0.0,0
9341,9341.T,"GENOVA,Inc.",Prime Market (Domestic),Services,0.3959210100356102,0.8821818181818182,0.9510190664036818,0.6666666666666666,0.17524429967426713,1.0,0.4046466602129719,0.0,0.0,0.0,0.0,0
3547,3547.T,UNISIA HOLDINGS CO.,Standard Market(Domestic),Retail Trade,0.0802848818387827,0.4527272727272727,0.9911242603550297,0.8333333333333334,0.906514657980456,1.0,0.5472733139722491,0.0,0.0,0.0,0.0,0
4763,4763.T,"CREEK & RIVER Co.,Ltd.",Prime Market (Domestic),Services,0.3894464227905471,0.8927272727272727,0.7514792899408284,0.5,0.10456026058631918,1.0,0.5043562439496612,0.0,0.0,0.0,0.0,0
3202,3202.T,"Daitobo Co.,Ltd.",Standard Market(Domestic),Textiles and Apparels,0.6458400776950469,0.0312727272727272,0.029585798816568,0.8333333333333334,0.5166123778501628,1.0,0.23201032591158438,0.0,0.0,0.0,0.0,0
8030,8030.T,"Chuo Gyorui Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,0.925542246681774,0.9552727272727272,0.3405654174884944,1.0,0.42768729641693815,1.0,0.3036463375282349,0.0,0.0,0.0,0.0,0
3950,3950.T,THE PACK CORPORATION,Prime Market (Domestic),Pulp and Paper,0.6403366785367433,0.6101818181818182,0.4723865877712032,0.8333333333333334,0.39413680781758953,1.0,0.6205227492739593,0.0,0.0,0.0,0.0,0
1929,1929.T,"NITTOC CONSTRUCTION CO.,LTD.",Prime Market (Domestic),Construction,0.424409193913888,0.2981818181818181,0.4122287968441814,0.5,0.6452768729641694,1.0,0.6001936108422071,0.0,0.0,0.0,0.0,0
3776,3776.T,"BroadBand Tower,Inc.",Standard Market(Domestic),Information & Communication,0.4124312075105212,0.053090909090909,0.26232741617357,0.8333333333333334,0.7677524429967426,1.0,0.6550500161342369,0.0,0.0,0.0,0.0,0
4392,4392.T,"Future Innovation Group,Inc.",Prime Market (Domestic),Information & Communication,0.0258983489802525,0.033090909090909,0.5108481262327417,0.8333333333333334,0.22377850162866453,1.0,0.9654727331397225,0.0,0.0,0.0,0.0,0
1930,1930.T,"HOKURIKU ELECTRICAL CONSTRUCTION CO.,LTD.",Prime Market (Domestic),Construction,0.5594043379734542,0.4876363636363636,0.2626561472715319,1.0,0.8456026058631922,1.0,0.6269764440141982,0.0,0.0,0.0,0.0,0
1833,1833.T,OKUMURA CORPORATION,Prime Market (Domestic),Construction,0.4784719974101651,0.1403636363636363,0.0437212360289283,0.3333333333333333,0.10912052117263848,1.0,0.8302678283317199,1.0,0.0,0.0,0.0,0
9065,9065.T,SANKYU INC.,Prime Market (Domestic),Land Transportation,0.3357073486565231,0.4250909090909091,0.1663379355687048,0.6666666666666666,0.5351791530944625,1.0,0.904162633107454,0.0,0.0,0.0,0.0,0
2792,2792.T,"HONEYS HOLDINGS CO.,LTD.",Prime Market (Domestic),Retail Trade,0.6837164130786663,0.7850909090909091,0.8642340565417489,0.5,0.43224755700325734,1.0,0.6302032913843175,0.0,0.0,0.0,0.0,0
1762,1762.T,"TAKAMATSU CONSTRUCTION GROUP CO.,LTD.",Prime Market (Domestic),Construction,0.6552282292003885,0.3029090909090909,0.2488494411571334,0.5,0.29250814332247554,1.0,0.7115198451113263,0.0,0.0,0.0,0.0,0
1893,1893.T,"PENTA-OCEAN CONSTRUCTION CO.,LTD.",Prime Market (Domestic),Construction,0.1485917772741987,0.0963636363636363,0.0355029585798816,0.3333333333333333,0.09022801302931593,1.0,0.952242658922233,0.0,0.0,0.0,0.0,0
4673,4673.T,"Kawasaki Geological Engineering Co.,Ltd.",Standard Market(Domestic),Services,0.7118808675946908,0.893090909090909,0.5177514792899408,0.5,0.011074918566775227,1.0,0.5124233623749597,0.0,0.0,0.0,0.0,0
1963,1963.T,JGC HOLDINGS CORPORATION,Prime Market (Domestic),Construction,0.32308190352865,0.5001818181818182,0.004930966469428,0.6666666666666666,0.8068403908794788,1.0,0.9719264278799613,1.0,0.0,0.0,0.16666666666666666,1
4228,4228.T,"Sekisui Kasei Co.,Ltd.",Prime Market (Domestic),Chemicals,0.88410488831337,0.5001818181818182,0.3533859303090072,0.5,0.9078175895765472,1.0,0.622781542433043,0.0,0.0,0.0,0.16666666666666666,1
3317,3317.T,"FLYING GARDEN CO.,LTD.",Standard Market(Domestic),Retail Trade,0.8297183554548397,0.9272727272727272,0.9842209072978304,0.6666666666666666,0.8478827361563518,1.0,0.16198773797999355,0.0,1.0,0.0,0.0,0
2294,2294.T,"Kakiyasu Honten Co.,Ltd.",Prime Market (Domestic),Foods,0.4312075105212042,0.1101818181818181,0.970742932281394,0.8333333333333334,0.7501628664495115,1.0,0.6095514682155534,0.0,0.0,0.0,0.0,0
8084,8084.T,RYODEN CORPORATION,Prime Market (Domestic),Wholesale Trade,0.6354807381029459,0.3443636363636363,0.3336620644312952,0.6666666666666666,0.9052117263843649,1.0,0.6795740561471443,0.0,0.0,0.0,0.0,0
8085,8085.T,"NARASAKI SANGYO CO.,LTD.",Standard Market(Domestic),Wholesale Trade,0.7157656199417287,0.7807272727272727,0.3849441157133464,0.8333333333333334,0.14169381107491852,1.0,0.3213939980638916,0.0,0.0,0.0,0.0,0
8218,8218.T,"KOMERI CO.,LTD.",Prime Market (Domestic),Retail Trade,0.7905471026222078,0.5909090909090909,0.6433267587113741,0.6666666666666666,0.5465798045602606,1.0,0.7479832203936754,0.0,0.0,0.0,0.0,0
1787,1787.T,"Nakabohtec Corrosion Protecting Co.,Ltd.",Standard Market(Domestic),Construction,0.3564260278407251,0.5501818181818182,0.6094674556213018,0.5,0.16644951140065145,1.0,0.17941271377863827,0.0,0.0,0.0,0.0,0
1852,1852.T,ASANUMA CORPORATION,Prime Market (Domestic),Construction,0.4001294917449012,0.5123636363636364,0.2192636423405654,0.5,0.3602605863192182,1.0,0.7631494030332365,0.0,0.0,0.0,0.0,0
4055,4055.T,T&S Group Inc.,Growth Market(Domestic),Information & Communication,0.0440271932664292,0.1341818181818181,0.6449704142011834,0.8333333333333334,0.8641693811074919,1.0,0.8044530493707648,0.0,0.0,0.0,0.0,0
7872,7872.T,"ESTELLE HOLDINGS CO.,LTD.",Standard Market(Domestic),Other Products,0.8828099708643574,0.5001818181818182,0.8576594345825115,0.8333333333333334,0.47947882736156355,0.0,0.0755082284607938,1.0,0.0,0.0,0.16666666666666666,1
2924,2924.T,"Ifuji Sangyo Co.,Ltd.",Standard Market(Domestic),Foods,0.3444480414373583,0.8229090909090909,0.6765285996055227,0.8333333333333334,0.947557003257329,1.0,0.3378509196515005,0.0,0.0,0.0,0.0,0
2053,2053.T,"CHUBU SHIRYO CO.,LTD.",Prime Market (Domestic),Foods,0.726772418258336,0.4585454545454545,0.3053911900065746,0.8333333333333334,0.8856677524429968,1.0,0.6321393998063891,0.0,0.0,0.0,0.0,0
3020,3020.T,"Applied Co.,Ltd.",Standard Market(Domestic),Retail Trade,0.6076400129491745,0.8985454545454545,0.8044049967126891,0.8333333333333334,0.8022801302931596,1.0,0.2855759922555663,0.0,0.0,0.0,0.0,0
9509,9509.T,"Hokkaido Electric Power Company,Incorporated",Prime Market (Domestic),Electric Power and Gas,0.9019100032372936,0.9825454545454544,0.5001643655489809,0.6666666666666666,0.5127035830618892,1.0,0.9435301710229106,0.0,0.0,0.0,0.16666666666666666,1
3391,3391.T,TSURUHA HOLDINGS INC.,Prime Market (Domestic),Retail Trade,0.5823891226934282,0.2752727272727273,0.5282708744247205,0.6666666666666666,0.632899022801303,1.0,0.9596644078735076,0.0,0.0,0.0,0.0,0
8066,8066.T,MITANI CORPORATION,Standard Market(Domestic),Wholesale Trade,0.5111686629977339,0.7094545454545454,0.3566732412886259,1.0,0.4361563517915309,1.0,0.39367537915456596,0.0,0.0,0.0,0.0,0
9110,9110.T,"NS United Kaiun Kaisha,Ltd.",Prime Market (Domestic),Marine Transportation,0.5144059566202654,0.7265454545454545,0.0706771860618014,1.0,0.7889250814332247,1.0,0.8021942562116812,0.0,0.0,0.0,0.0,0
4449,4449.T,giftee Inc.,Prime Market (Domestic),Information & Communication,0.0984137261249595,0.2069090909090909,0.4470742932281394,1.0,0.9882736156351791,1.0,0.7934817683123588,0.0,0.0,0.0,0.0,0
9360,9360.T,SUZUYO SHINWART CORPORATION,Standard Market(Domestic),Information & Communication,0.2699902881191324,0.8567272727272728,0.6978961209730441,0.8333333333333334,0.7908794788273615,1.0,0.1665053242981607,0.0,0.0,0.0,0.0,0
9069,9069.T,"SENKO Group Holdings Co.,Ltd.",Prime Market (Domestic),Land Transportation,0.4082227258012301,0.3832727272727272,0.31689677843524,1.0,0.6270358306188926,1.0,0.8396256857050661,0.0,0.0,0.0,0.0,0
3399,3399.T,Maruchiyo Yamaokaya Corporation,Standard Market(Domestic),Retail Trade,0.0333441243120751,0.3567272727272727,0.9963839579224194,0.8333333333333334,0.896742671009772,1.0,0.8060664730558245,0.0,0.0,0.0,0.0,0
3302,3302.T,"TEIKOKU SEN-I Co.,Ltd.",Prime Market (Domestic),Textiles and Apparels,0.4648753641955325,0.204,0.0884286653517422,0.5,0.2641693811074919,1.0,0.611487576637625,0.0,0.0,0.0,0.0,0
3148,3148.T,"CREATE SD HOLDINGS CO.,LTD.",Prime Market (Domestic),Retail Trade,0.3722887665911298,0.5152727272727273,0.8132807363576594,0.8333333333333334,0.6322475570032573,1.0,0.8257502420135527,0.0,0.0,0.0,0.0,0
9424,9424.T,Japan Communications Inc.,Prime Market (Domestic),Information & Communication,0.0521204273227581,0.2396363636363636,0.8214990138067061,0.5,0.3693811074918567,1.0,0.7221684414327202,0.0,0.0,0.0,0.0,0
1418,1418.T,"INTERLIFE HOLDINGS CO.,LTD.",Standard Market(Domestic),Construction,0.2913564260278407,0.72,0.7107166337935569,0.8333333333333334,0.9690553745928339,1.0,0.4249757986447241,0.0,0.0,0.0,0.0,0
7084,7084.T,Smile Holdings Inc.,Growth Market(Domestic),Services,0.4985432178698608,0.101090909090909,0.1413543721236028,0.6666666666666666,0.7384364820846905,1.0,0.308486608583414,0.0,0.0,0.0,0.0,0
3668,3668.T,"COLOPL,Inc.",Prime Market (Domestic),Information & Communication,0.7471673680802848,0.5001818181818182,0.0880999342537804,0.8333333333333334,0.6941368078175896,0.0,0.6734430461439174,1.0,0.0,0.0,0.16666666666666666,1
9418,9418.T,"U-NEXT HOLDINGS Co.,Ltd.",Prime Market (Domestic),Information & Communication,0.1566850113305276,0.4450909090909091,0.8086785009861933,1.0,0.37296416938110755,1.0,0.8651177799290094,0.0,0.0,0.0,0.0,0
9913,9913.T,NIPPO LTD.,Standard Market(Domestic),Wholesale Trade,0.2560699255422466,0.2265454545454545,0.4457593688362919,0.8333333333333334,0.6872964169381108,1.0,0.41981284285253306,0.0,0.0,0.0,0.0,0
6092,6092.T,"EnBio Holdings,Inc",Standard Market(Domestic),Services,0.7711233408870185,0.4825454545454545,0.1364234056541748,0.5,0.20390879478827362,1.0,0.5030655050016134,0.0,0.0,0.0,0.0,0
3106,3106.T,KURABO INDUSTRIES LTD.,Prime Market (Domestic),Textiles and Apparels,0.3920362576885723,0.297090909090909,0.2514792899408284,1.0,0.4192182410423453,1.0,0.7718618909325589,0.0,0.0,0.0,0.0,0
1904,1904.T,"TAISEI ONCHO CO.,LTD.",Standard Market(Domestic),Construction,0.5157008740692781,0.5665454545454546,0.3195266272189349,0.8333333333333334,0.1355048859934853,1.0,0.5695385608260729,0.0,0.0,0.0,0.0,0
9763,9763.T,"Maruken Lease Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,0.989316931045646,0.9814545454545456,0.1094674556213017,0.3333333333333333,0.14788273615635183,1.0,0.39916101968376894,0.0,0.0,0.0,0.0,0
9218,9218.T,"Mental Health Technologies Co.,Ltd.",Growth Market(Domestic),Services,0.0592424732923276,0.357090909090909,0.7143326758711374,1.0,0.6677524429967427,1.0,0.30816392384640207,0.0,0.0,0.0,0.0,0
7361,7361.T,"Human Creation Holdings,Inc.",Growth Market(Domestic),Services,0.2272580123017157,0.7734545454545455,0.871137409598948,0.5,0.9758957654723127,1.0,0.20877702484672475,0.0,0.0,0.0,0.0,0
1786,1786.T,Oriental Shiraishi Corporation,Prime Market (Domestic),Construction,0.6817740369051473,0.6407272727272727,0.1676528599605522,0.5,0.7325732899022801,1.0,0.633107454017425,0.0,0.0,0.0,0.0,0
1812,1812.T,KAJIMA CORPORATION,Prime Market (Domestic),Construction,0.2317902233732599,0.2458181818181818,0.0631163708086785,0.3333333333333333,0.17100977198697065,1.0,0.9870926105195225,0.0,0.0,0.0,0.0,0
9081,9081.T,"Kanagawa Chuo Kotsu Co.,Ltd.",Prime Market (Domestic),Land Transportation,0.8080284881838783,0.8672727272727273,0.1354372123602892,0.6666666666666666,0.4742671009771987,1.0,0.4356243949661181,0.0,0.0,0.0,0.0,0
2815,2815.T,"ARIAKE JAPAN Co.,Ltd.",Prime Market (Domestic),Foods,0.4227905471026222,0.2501818181818181,0.1673241288625904,1.0,0.569055374592834,1.0,0.7537915456598903,0.0,0.0,0.0,0.0,0
8227,8227.T,"SHIMAMURA Co.,Ltd.",Prime Market (Domestic),Retail Trade,0.3878277759792813,0.3996363636363636,0.7606837606837606,0.8333333333333334,0.3817589576547231,1.0,0.9367537915456599,0.0,0.0,0.0,0.0,0
