code,ticker,company_name,market,sector,gp_missing_review_flag,missing_metric_count,missingness_penalty,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,liquidity_score,distress_safety_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty
9976,9976.T,"SEKICHU CO.,LTD.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.8951116866299773,0.4727272727272727,0.7350427350427351,0.707647628267183,0.5029315960912052,0.03484995159728945,1.0,0.0,0.0,0.0
3306,3306.T,"THE NIHON SEIMA CO.,LTD.",Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.7510521204273227,0.4072727272727273,0.31328073635765946,0.44062600838980315,0.3889250814332248,0.12003872216844143,1.0,0.0,0.0,0.0
9876,9876.T,"COX CO.,LTD.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.854969245710586,0.9283636363636364,0.8806706114398422,0.21022910616327847,0.1609120521172639,0.26427879961277834,1.0,0.0,0.0,0.0
7679,7679.T,"YAKUODO HOLDINGS Co.,Ltd.",Prime Market (Domestic),Retail Trade,False,0,0.0,0.6879248947879573,0.8269090909090909,0.6476002629848784,0.07454017424975799,0.2752442996742671,0.5088738302678283,1.0,0.0,0.0,0.0
6526,6526.T,Socionext Inc.,Prime Market (Domestic),Electric Appliances,False,0,0.0,0.089025574619618,0.17745454545454545,0.8740959894806049,0.44062600838980315,0.8423452768729642,0.9903194578896418,1.0,0.0,0.0,0.0
8226,8226.T,RIKEI CORPORATION,Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.4771770799611525,0.7378181818181818,0.6222879684418146,0.44062600838980315,0.04723127035830621,0.601161665053243,1.0,1.0,0.0,0.0
4414,4414.T,"FLECT Co.,Ltd.",Growth Market(Domestic),Information & Communication,False,0,0.0,0.1751375849789576,0.7636363636363637,0.9444444444444444,0.9209422394320749,0.6938110749185668,0.4227170054856405,1.0,0.0,0.0,0.0
3674,3674.T,"Aucfan Co.,Ltd.",Growth Market(Domestic),Information & Communication,False,1,0.16666666666666666,0.7280673357073486,0.5,0.6005917159763313,0.44062600838980315,0.8514657980456026,0.041303646337528234,1.0,0.0,0.0,0.0
3561,3561.T,"CHIKARANOMOTO HOLDINGS Co.,Ltd.",Prime Market (Domestic),Retail Trade,False,0,0.0,0.0712204596956944,0.184,0.9914529914529915,0.44062600838980315,0.8579804560260587,0.5191997418522104,1.0,0.0,0.0,0.0
3046,3046.T,JINS HOLDINGS Inc.,Prime Market (Domestic),Retail Trade,False,0,0.0,0.03399158303658142,0.2101818181818182,0.9917817225509533,0.9209422394320749,0.6661237785016287,0.9022265246853823,1.0,0.0,0.0,0.0
4574,4574.T,"TAIKO PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),Pharmaceutical,False,0,0.0,0.360310780187763,0.4890909090909091,0.5555555555555556,0.44062600838980315,0.27003257328990227,0.3823814133591481,1.0,0.0,0.0,0.0
3359,3359.T,"cotta CO.,LTD",Growth Market(Domestic),Wholesale Trade,False,0,0.0,0.48106183230819033,0.6047272727272728,0.7136752136752137,0.21022910616327847,0.7429967426710098,0.28202646014843497,1.0,0.0,0.0,0.0
7062,7062.T,"Fureasu Co.,Ltd.",Growth Market(Domestic),Services,False,1,0.16666666666666666,0.42699902881191326,0.5,0.690664036817883,0.02032913843175218,0.4273615635179153,0.11035818005808325,1.0,0.0,0.0,0.0
6580,6580.T,"Writeup Co.,Ltd.",Growth Market(Domestic),Services,False,0,0.0,0.4606668824862415,0.8425454545454546,0.9253780407626562,0.44062600838980315,0.20879478827361564,0.6705388835108099,1.0,0.0,0.0,0.0
6563,6563.T,Mirai Works Inc.,Growth Market(Domestic),Services,False,0,0.0,0.2606021366137909,0.2541818181818182,0.9575936883629191,0.707647628267183,0.3286644951140065,0.06550500161342368,1.0,0.0,0.0,0.0
7065,7065.T,UPR Corporation,Standard Market(Domestic),Services,False,0,0.0,0.6943994820330204,0.26945454545454545,0.38132807363576593,0.44062600838980315,0.9495114006514658,0.3862536302032914,1.0,0.0,0.0,0.0
3498,3498.T,"Kasumigaseki Capital Co.,Ltd.",Prime Market (Domestic),Real Estate,False,0,0.0,0.08740692780835221,0.56,0.5857988165680473,0.21022910616327847,0.11824104234527688,0.9290093578573734,1.0,0.0,0.0,0.0
9325,9325.T,PHYZ Holdings Inc.,Standard Market(Domestic),Warehousing and Harbor Transportation Service,False,0,0.0,0.11136290061508579,0.5021818181818182,0.4898093359631821,0.07454017424975799,0.1944625407166124,0.33559212649241693,1.0,0.0,0.0,0.0
3088,3088.T,MatsukiyoCocokara & Co.,Prime Market (Domestic),Retail Trade,False,0,0.0,0.28844286176756234,0.36836363636363634,0.47764628533859305,0.9209422394320749,0.4833876221498371,0.9664407873507583,1.0,0.0,0.0,0.0
3791,3791.T,"IG Port,Inc.",Standard Market(Domestic),Information & Communication,False,0,0.0,0.11006798316607316,0.13272727272727272,0.44838921761998685,0.21022910616327847,0.008794788273615683,0.5976121329461116,1.0,0.0,0.0,0.0
3993,3993.T,PKSHA Technology Inc.,Prime Market (Domestic),Information & Communication,False,1,0.16666666666666666,0.12949174490126256,0.14981818181818182,0.5134779750164365,0.21022910616327847,0.5,0.872539528880284,1.0,0.0,0.0,0.0
2970,2970.T,"GLC GROUP,INC.",Standard Market(Domestic),Real Estate,False,0,0.0,0.11265781806409841,0.6214545454545455,0.37409598948060485,0.9209422394320749,0.36872964169381106,0.39819296547273314,1.0,0.0,0.0,0.0
7433,7433.T,"Hakuto Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,False,0,0.0,0.4331498866947232,0.36472727272727273,0.3905325443786982,0.707647628267183,0.6778501628664495,0.7389480477573411,1.0,0.0,0.0,0.0
8025,8025.T,"TSUKAMOTO CORPORATION CO.,LTD.",Standard Market(Domestic),Wholesale Trade,False,1,0.16666666666666666,0.9527355131110392,0.5,0.07232084155161078,0.02032913843175218,0.36416938110749186,0.025492094223943208,1.0,0.0,0.0,0.0
3071,3071.T,"Stream Co.,Ltd.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.6150857882809971,0.39890909090909094,0.9270216962524654,0.707647628267183,0.936156351791531,0.13068731848983542,1.0,0.0,0.0,0.0
8131,8131.T,"Mitsuuroko Group Holdings Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.579799287795403,0.7589090909090909,0.435568704799474,0.707647628267183,0.6729641693811075,0.5888996450467893,1.0,0.0,0.0,0.0
4196,4196.T,NEO MARKETING Inc.,Standard Market(Domestic),Information & Communication,False,0,0.0,0.05956620265458077,0.012727272727272728,0.8681788297172912,0.44062600838980315,0.4390879478827362,0.1819941916747338,1.0,0.0,0.0,0.0
9267,9267.T,"Genky DrugStores Co.,Ltd.",Prime Market (Domestic),Retail Trade,False,0,0.0,0.2635157008740693,0.4669090909090909,0.6255752794214333,0.44062600838980315,0.7185667752442997,0.7386253630203291,1.0,0.0,0.0,0.0
3598,3598.T,"YAMAKI CO.,LTD.",Standard Market(Domestic),Textiles and Apparels,False,0,0.0,0.9035286500485594,0.5509090909090909,0.5443786982248521,0.07454017424975799,0.16384364820846908,0.03581800580832527,1.0,0.0,0.0,0.0
3246,3246.T,"KOSE R.E. Co.,Ltd.",Standard Market(Domestic),Real Estate,False,0,0.0,0.8306895435415992,0.8472727272727273,0.12064431295200526,0.21022910616327847,0.035504885993485336,0.1419812842852533,1.0,1.0,0.0,0.0
1966,1966.T,TAKADA CORPORATION,Standard Market(Domestic),Construction,False,0,0.0,0.8501133052767886,0.9418181818181818,0.22320841551610782,0.21022910616327847,0.07100977198697067,0.3749596644078735,1.0,0.0,0.0,0.0
1724,1724.T,SYNCLAYER INC.,Standard Market(Domestic),Construction,False,0,0.0,0.8805438653285853,0.5254545454545455,0.4069690992767916,0.707647628267183,0.9488599348534202,0.11745724427234591,1.0,0.0,0.0,0.0
1844,1844.T,"OHMORI CO.,LTD.",Standard Market(Domestic),Construction,False,0,0.0,0.33505988993201685,0.316,0.1051939513477975,0.44062600838980315,0.03387622149837133,0.627621813488222,1.0,0.0,0.0,0.0
7567,7567.T,SAKAE ELECTRONICS CORPORATION,Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.7707996115247653,0.029818181818181817,0.2215647600262985,0.07454017424975799,0.10130293159609116,0.3452726686027751,1.0,0.0,0.0,0.0
3131,3131.T,SHINDEN HIGHTEX CORPORATION,Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.5707348656523147,0.8483636363636363,0.41124260355029585,0.9209422394320749,0.9439739413680782,0.43691513391416587,1.0,0.0,0.0,0.0
3079,3079.T,DVx Inc.,Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.5082550987374554,0.18109090909090908,0.33892176199868507,0.44062600838980315,0.4403908794788274,0.11713455953533398,1.0,0.0,0.0,0.0
3349,3349.T,COSMOS Pharmaceutical Corporation,Prime Market (Domestic),Retail Trade,False,0,0.0,0.2790547102622208,0.428,0.7271531886916502,0.707647628267183,0.6973941368078176,0.9386898999677316,1.0,0.0,0.0,0.0
5587,5587.T,Inbound Platform Corp.,Growth Market(Domestic),Information & Communication,False,0,0.0,0.24214956296536097,0.496,0.9411571334648258,0.44062600838980315,0.9775244299674267,0.2558889964504679,1.0,0.0,0.0,0.0
2876,2876.T,Delsole Corporation,Standard Market(Domestic),Foods,False,1,0.16666666666666666,0.7989640660407898,0.5,0.8451676528599605,0.07454017424975799,0.9534201954397394,0.031945788964181994,1.0,0.0,0.0,0.0
6614,6614.T,"Shikino High-Tech CO.,LTD.",Standard Market(Domestic),Electric Appliances,False,1,0.16666666666666666,0.3010683068954354,0.5,0.4631821170282709,0.21022910616327847,0.652442996742671,0.4791868344627299,1.0,0.0,0.0,0.0
8077,8077.T,TORQ Inc.,Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.962771123340887,0.9403636363636364,0.20710059171597633,0.44062600838980315,0.6250814332247556,0.10325911584382058,1.0,0.0,0.0,0.0
7373,7373.T,"Aidma Holdings,Inc.",Growth Market(Domestic),Services,False,0,0.0,0.1971511816121722,0.8123636363636364,0.9460880999342538,0.9209422394320749,0.6781758957654723,0.6831235882542755,1.0,0.0,0.0,0.0
3858,3858.T,Ubiquitous AI Corporation,Standard Market(Domestic),Information & Communication,False,1,0.16666666666666666,0.3101327290385238,0.5,0.8106508875739645,0.21022910616327847,0.9749185667752442,0.35882542755727653,1.0,0.0,0.0,0.0
8142,8142.T,"TOHO Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,False,0,0.0,0.4525736484299126,0.7472727272727273,0.821827744904668,0.44062600838980315,0.6397394136807817,0.654081961923201,1.0,0.0,0.0,0.0
8013,8013.T,"NAIGAI CO.,LTD.",Standard Market(Domestic),Textiles and Apparels,False,0,0.0,0.9235998705082551,0.04981818181818182,0.7156476002629849,0.07454017424975799,0.1778501628664495,0.1445627621813488,1.0,1.0,0.0,0.0
9969,9969.T,"SHOKUBUN CO.,LTD.",Standard Market(Domestic),Retail Trade,False,1,0.16666666666666666,0.5458077047588217,0.5,0.7564102564102564,0.44062600838980315,0.46254071661237783,0.08486608583414004,0.0,1.0,0.0,0.0
8225,8225.T,"Takachiho Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.5642602784072516,0.8541818181818182,0.8392504930966469,0.707647628267183,0.46286644951140066,0.05356566634398193,1.0,0.0,0.0,0.0
7687,7687.T,"MICREED Co.,Ltd.",Growth Market(Domestic),Wholesale Trade,False,0,0.0,0.2593072191647782,0.6876363636363636,0.9687705456936226,0.9209422394320749,0.3436482084690554,0.12487899322362052,1.0,0.0,0.0,0.0
3004,3004.T,SHINYEI KAISHA,Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.6192942699902881,0.9061818181818182,0.5795529257067719,0.21022910616327847,0.19087947882736156,0.3414004517586318,1.0,0.0,0.0,0.0
6096,6096.T,"RareJob,Inc.",Standard Market(Domestic),Services,False,0,0.0,0.2803496277112334,0.5381818181818182,0.9040105193951348,0.9209422394320749,0.5566775244299674,0.23394643433365603,1.0,0.0,0.0,0.0
3082,3082.T,"KICHIRI HOLDINGS & Co.,Ltd.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.04985432178698608,0.10363636363636364,0.995069033530572,0.9209422394320749,0.7990228013029316,0.22781542433042917,1.0,0.0,0.0,0.0
7599,7599.T,IDOM Inc.,Prime Market (Domestic),Wholesale Trade,False,0,0.0,0.3593395921010036,0.6232727272727273,0.6771860618014465,0.07454017424975799,0.30293159609120524,0.8641497257179735,1.0,0.0,0.0,0.0
7494,7494.T,"KONAKA CO.,LTD.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.9051472968598252,0.3941818181818182,0.9312952005259697,0.707647628267183,0.47622149837133554,0.20393675379154566,1.0,1.0,0.0,0.0
2533,2533.T,"Oenon Holdings,Inc.",Prime Market (Domestic),Foods,False,0,0.0,0.5700874069278083,0.7890909090909091,0.5065746219592373,0.707647628267183,0.39446254071661235,0.4462729912875121,1.0,0.0,0.0,0.0
7537,7537.T,MARUBUN CORPORATION,Prime Market (Domestic),Wholesale Trade,False,0,0.0,0.7015215280025898,0.6850909090909091,0.2915844838921762,0.9209422394320749,0.893485342019544,0.6621490803484995,1.0,0.0,0.0,0.0
2489,2489.T,Adways Inc.,Standard Market(Domestic),Services,False,0,0.0,0.7274198769828424,0.10072727272727272,0.7731755424063116,0.21022910616327847,0.22736156351791525,0.4543401097128106,1.0,0.0,0.0,0.0
8135,8135.T,ZETT CORPORATION,Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.8582065393331175,0.984,0.5739644970414202,0.21022910616327847,0.16579804560260591,0.3068731848983543,1.0,0.0,0.0,0.0
3179,3179.T,"Syuppin Co.,Ltd.",Prime Market (Domestic),Retail Trade,False,0,0.0,0.21948850760764002,0.6210909090909091,0.8402366863905325,0.21022910616327847,0.11140065146579803,0.6815101645692159,1.0,0.0,0.0,0.0
4720,4720.T,"JOHNAN ACADEMIC PREPARATORY INSTITUTE,INC.",Standard Market(Domestic),Services,False,1,0.16666666666666666,0.5056652638394302,0.5,0.4197896120973044,0.02032913843175218,0.8615635179153094,0.13197805743788318,0.0,1.0,1.0,0.0
6195,6195.T,"HOPE,INC.",Growth Market(Domestic),Services,False,0,0.0,0.13693752023308514,0.7658181818181818,0.9529914529914529,0.707647628267183,0.08403908794788273,0.2404001290738948,1.0,0.0,0.0,0.0
7060,7060.T,geechs inc.,Standard Market(Domestic),Services,False,1,0.16666666666666666,0.2515377144707025,0.5,0.7991452991452992,0.44062600838980315,0.5299674267100978,0.25556631171345595,0.0,1.0,0.0,0.0
9237,9237.T,"Emimen Co.,Ltd.",Growth Market(Domestic),Services,True,1,0.16666666666666666,0.15409517643250242,0.19636363636363635,0.5,0.21022910616327847,0.25895765472312704,0.3472087770248467,1.0,0.0,0.0,0.0
9932,9932.T,"SUGIMOTO & CO.,LTD.",Prime Market (Domestic),Wholesale Trade,False,0,0.0,0.8277759792813209,0.7047272727272728,0.43984220907297833,0.707647628267183,0.4328990228013029,0.4553081639238464,1.0,0.0,0.0,0.0
2593,2593.T,"ITO EN,LTD.",Prime Market (Domestic),Foods,False,0,0.0,0.3787633538361929,0.3341818181818182,0.8247863247863247,0.44062600838980315,0.4146579804560261,0.8925459825750242,1.0,0.0,0.0,0.0
4933,4933.T,"I-ne CO.,LTD.",Prime Market (Domestic),Chemicals,False,0,0.0,0.5001618646811266,0.7018181818181818,0.9260355029585798,0.707647628267183,0.7416938110749185,0.5892223297838012,1.0,0.0,0.0,0.0
9962,9962.T,MISUMI Group Inc.,Prime Market (Domestic),Wholesale Trade,False,0,0.0,0.14179346066688248,0.16727272727272727,0.7679158448389217,0.44062600838980315,0.7928338762214984,0.9528880283962569,1.0,0.0,0.0,0.0
7906,7906.T,"YONEX CO.,LTD.",Standard Market(Domestic),Other Products,False,0,0.0,0.12722563936549044,0.3301818181818182,0.8096646942800789,0.707647628267183,0.42931596091205215,0.8751210067763795,1.0,0.0,0.0,0.0
8275,8275.T,FORVAL CORPORATION,Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.42214308837811587,0.6516363636363637,0.8678500986193294,0.9209422394320749,0.6850162866449512,0.23104227170054856,1.0,0.0,0.0,0.0
9625,9625.T,"CERESPO CO.,LTD.",Standard Market(Domestic),Services,False,1,0.16666666666666666,0.8051149239235998,0.5,0.6597633136094675,0.21022910616327847,0.9208469055374593,0.18070345272668603,0.0,1.0,0.0,0.0
8136,8136.T,"Sanrio Company,Ltd.",Prime Market (Domestic),Wholesale Trade,False,0,0.0,0.009711880867594691,0.16254545454545455,0.8307034845496384,0.707647628267183,0.28794788273615635,0.9935463052597612,1.0,0.0,0.0,0.0
4477,4477.T,"BASE,Inc.",Growth Market(Domestic),Information & Communication,False,0,0.0,0.22984784719974102,0.34654545454545455,0.27120315581854043,0.707647628267183,0.5749185667752443,0.7334624072281382,1.0,0.0,0.0,0.0
5248,5248.T,"TECHNOLOGIES,Inc.",Growth Market(Domestic),Information & Communication,False,0,0.0,0.3881515053415345,0.8861818181818182,0.2084155161078238,0.07454017424975799,0.05504885993485342,0.4582123265569539,1.0,0.0,0.0,0.0
8844,8844.T,"COSMOS INITIA Co.,Ltd.",Standard Market(Domestic),Real Estate,False,0,0.0,0.7044350922628683,0.858909090909091,0.21499013806706113,0.44062600838980315,0.10228013029315963,0.5517909002904162,1.0,1.0,0.0,0.0
4026,4026.T,"Konoshima Chemical Co.,Ltd.",Standard Market(Domestic),Glass and Ceramics Products,False,0,0.0,0.41663968921981226,0.5741818181818181,0.4250493096646943,0.707647628267183,0.7775244299674267,0.6776379477250726,1.0,0.0,0.0,0.0
2722,2722.T,"IK HOLDINGS Co.,Ltd.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.4849465846552282,0.7952727272727272,0.9717291255752795,0.707647628267183,0.14690553745928336,0.17424975798644723,1.0,0.0,0.0,0.0
7094,7094.T,NexTone Inc.,Growth Market(Domestic),Services,False,0,0.0,0.20459695694399482,0.4410909090909091,0.628862590401052,0.707647628267183,0.9026058631921824,0.61729590190384,1.0,0.0,0.0,0.0
6063,6063.T,"Emergency Assistance Japan Co., Ltd.",Standard Market(Domestic),Services,False,0,0.0,0.4826804791194561,0.23018181818181818,0.4339250493096647,0.9209422394320749,0.7504885993485342,0.016134236850596968,1.0,0.0,0.0,0.0
6031,6031.T,ZETA INC.,Growth Market(Domestic),Services,False,0,0.0,0.11557138232437682,0.24654545454545454,0.81689677843524,0.707647628267183,0.5195439739413681,0.38012262020006454,1.0,0.0,0.0,0.0
4178,4178.T,Sharing Innovations Inc.,Growth Market(Domestic),Information & Communication,False,0,0.0,0.4629329880220136,0.03090909090909091,0.6992110453648915,0.44062600838980315,0.654071661237785,0.013230074217489512,1.0,0.0,1.0,0.0
7046,7046.T,TDSE Inc.,Growth Market(Domestic),Services,False,0,0.0,0.44707024927160893,0.2549090909090909,0.6466140696909928,0.21022910616327847,0.5345276872964169,0.08067118425298483,1.0,0.0,0.0,0.0
3611,3611.T,MATSUOKA CORPORATION,Standard Market(Domestic),Textiles and Apparels,False,0,0.0,0.8400776950469407,0.7629090909090909,0.05851413543721236,0.707647628267183,0.3433224755700326,0.5430784123910939,1.0,0.0,0.0,0.0
5699,5699.T,"IBOKIN Co.,Ltd.",Standard Market(Domestic),Iron and Steel,False,0,0.0,0.5477500809323406,0.7843636363636364,0.41255752794214334,0.07454017424975799,0.06775244299674266,0.49177153920619554,1.0,0.0,0.0,0.0
8011,8011.T,SANYO SHOKAI LTD.,Prime Market (Domestic),Textiles and Apparels,False,0,0.0,0.6225315636128197,0.7661818181818182,0.86620644312952,0.07454017424975799,0.09804560260586315,0.6908680219425621,1.0,0.0,0.0,0.0
6338,6338.T,Takatori Corporation,Standard Market(Domestic),Machinery,False,0,0.0,0.5959857559080609,0.37018181818181817,0.20019723865877712,0.07454017424975799,0.04983713355048858,0.4653113907712165,1.0,0.0,0.0,0.0
3678,3678.T,"MEDIA DO Co.,Ltd.",Prime Market (Domestic),Information & Communication,False,0,0.0,0.5759145354483651,0.6749090909090909,0.2695595003287311,0.21022910616327847,0.4254071661237785,0.5811552113585028,1.0,0.0,0.0,0.0
8887,8887.T,"SYLA Holdings Co.,Ltd.",Standard Market(Domestic),Real Estate,False,1,0.16666666666666666,0.43800582712852054,0.5,0.01972386587771203,0.21022910616327847,0.8635179153094462,0.4743465634075508,1.0,0.0,0.0,0.0
7220,7220.T,"MUSASHI SEIMITSU INDUSTRY CO.,LTD.",Prime Market (Domestic),Transportation Equipment,False,0,0.0,0.05017805114923923,0.04218181818181818,0.16995397764628534,0.9209422394320749,0.7876221498371335,0.9806389157792836,1.0,0.0,0.0,0.0
8105,8105.T,Bitcoin Japan Corporation,Standard Market(Domestic),Wholesale Trade,False,1,0.16666666666666666,0.09420524441566851,0.5,0.591715976331361,0.07454017424975799,0.5198697068403908,0.8054211035818006,1.0,1.0,0.0,0.0
9930,9930.T,"KITAZAWA SANGYO CO.,LTD.",Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.8391065069601813,0.7243636363636363,0.490138067061144,0.21022910616327847,0.10553745928338765,0.0722813810906744,1.0,0.0,0.0,0.0
6330,6330.T,TOYO ENGINEERING CORPORATION,Prime Market (Domestic),Construction,False,0,0.0,0.19456134671414696,0.03854545454545454,0.059500328731097965,0.02032913843175218,0.05179153094462541,0.9770893836721523,1.0,0.0,0.0,0.0
7808,7808.T,"C.S. LUMBER CO.,INC",Standard Market(Domestic),Other Products,False,0,0.0,0.9164778245386856,0.9621818181818181,0.22386587771203156,0.21022910616327847,0.6631921824104234,0.12423362374959665,1.0,0.0,0.0,0.0
5408,5408.T,"NAKAYAMA STEEL WORKS,LTD.",Prime Market (Domestic),Iron and Steel,False,0,0.0,0.9698931693104564,0.9134545454545454,0.19723865877712032,0.44062600838980315,0.4241042345276873,0.6947402387867054,1.0,0.0,0.0,0.0
6035,6035.T,"IR Japan Holdings,Ltd.",Standard Market(Domestic),Services,False,0,0.0,0.2055681450307543,0.5098181818181818,0.8902038132807364,0.44062600838980315,0.1885993485342019,0.43756050338818975,1.0,0.0,0.0,0.0
5619,5619.T,"MRSO.,Inc",Growth Market(Domestic),Information & Communication,False,1,0.16666666666666666,0.3438005827128521,0.5,0.7034845496383958,0.02032913843175218,0.32475570032573287,0.002258793159083575,1.0,1.0,0.0,0.0
4263,4263.T,"SUSMED,Inc.",Growth Market(Domestic),Information & Communication,True,2,0.3333333333333333,0.24991906765943672,0.5,0.5,0.07454017424975799,0.17394136807817595,0.6989351403678606,0.0,1.0,0.0,0.0
9308,9308.T,"Inui Global Logistics Co.,Ltd.",Standard Market(Domestic),Marine Transportation,False,0,0.0,0.538361929426999,0.8305454545454546,0.03254437869822485,0.707647628267183,0.6902280130293159,0.5959987092610519,1.0,0.0,0.0,0.0
2491,2491.T,"ValueCommerce Co.,Ltd.",Prime Market (Domestic),Services,False,0,0.0,0.8811913240530916,0.2370909090909091,0.7767915844838922,0.44062600838980315,0.8771986970684039,0.6450467892868668,1.0,0.0,0.0,0.0
2438,2438.T,"Asukanet Company,Limited",Growth Market(Domestic),Services,False,1,0.16666666666666666,0.5678213013920362,0.5,0.7935568704799474,0.21022910616327847,0.9752442996742671,0.36689254598257504,1.0,0.0,0.0,0.0
3181,3181.T,"KAITORI OKOKU CO.,LTD.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.559080608611201,0.716,0.9365548980933597,0.44062600838980315,0.49771986970684035,0.23943207486285897,1.0,0.0,0.0,0.0
8103,8103.T,Meiwa Corporation,Prime Market (Domestic),Wholesale Trade,False,0,0.0,0.6286824214956297,0.7981818181818182,0.25476660092044706,0.9209422394320749,0.35048859934853416,0.8202646014843498,1.0,0.0,0.0,0.0
1840,1840.T,"TSUCHIYA HOLDINGS CO.,LTD.",Standard Market(Domestic),Construction,False,0,0.0,0.9064422143088378,0.12072727272727272,0.5887573964497042,0.44062600838980315,0.6667752442996743,0.09583736689254599,1.0,0.0,0.0,0.0
9145,9145.T,"BEING HOLDINGS CO.,LTD.",Standard Market(Domestic),Land Transportation,False,0,0.0,0.34056328909032046,0.8025454545454546,0.3126232741617357,0.44062600838980315,0.614657980456026,0.3142949338496289,1.0,0.0,0.0,0.0
2687,2687.T,CVS Bay Area Inc.,Standard Market(Domestic),Services,False,1,0.16666666666666666,0.7199741016510197,0.5,0.6817882971729126,0.21022910616327847,0.9609120521172638,0.07679896740884157,1.0,0.0,0.0,0.0
7613,7613.T,SIIX CORPORATION,Prime Market (Domestic),Wholesale Trade,False,0,0.0,0.807381029459372,0.16654545454545455,0.09697567389875082,0.44062600838980315,0.9029315960912052,0.755082284607938,1.0,0.0,0.0,0.0
2991,2991.T,LANDNET Inc.,Standard Market(Domestic),Real Estate,False,0,0.0,0.8167691809647135,0.9818181818181818,0.7527942143326759,0.02032913843175218,0.017589576547231256,0.2897708938367215,1.0,1.0,0.0,0.0
7096,7096.T,StemCell Institute,Growth Market(Domestic),Services,False,0,0.0,0.1693104564584008,0.3483636363636364,0.4263642340565417,0.44062600838980315,0.42899022801302933,0.28331719909648273,1.0,0.0,0.0,0.0
3929,3929.T,"SOCIALWIRE CO.,LTD.",Growth Market(Domestic),Information & Communication,False,0,0.0,0.1867918420200712,0.24036363636363636,0.9155161078238001,0.44062600838980315,0.2602605863192182,0.2436269764440142,1.0,0.0,0.0,0.0
3223,3223.T,SLD Entertainment Inc.,Standard Market(Domestic),Retail Trade,False,0,0.0,0.1608934930398187,0.38145454545454544,1.0,0.707647628267183,0.3315960912052117,0.05776056792513714,1.0,0.0,1.0,0.0
7898,7898.T,"WOOD ONE CO.,LTD.",Standard Market(Domestic),Other Products,False,0,0.0,0.9948203302039494,0.96,0.27218934911242604,0.9209422394320749,0.5153094462540717,0.24556308486608583,1.0,1.0,0.0,0.0
4558,4558.T,"CHUKYO IYAKUHIN CO.,LTD.",Standard Market(Domestic),Pharmaceutical,False,0,0.0,0.6736808028488184,0.06581818181818182,0.9128862590401052,0.707647628267183,0.3104234527687296,0.17263633430138756,1.0,0.0,0.0,0.0
6634,6634.T,JN Group Inc.,Standard Market(Domestic),Electric Appliances,False,1,0.16666666666666666,0.9760440271932664,0.5,0.0026298487836949377,0.21022910616327847,0.5713355048859935,0.3607615359793482,0.0,1.0,0.0,0.0
9270,9270.T,Valuence Holdings Inc.,Growth Market(Domestic),Wholesale Trade,False,0,0.0,0.08708319844609906,0.07490909090909091,0.9013806706114399,0.07454017424975799,0.12019543973941371,0.7250726040658277,1.0,0.0,0.0,0.0
6775,6775.T,TB GROUP INC.,Standard Market(Domestic),Electric Appliances,False,1,0.16666666666666666,0.30171576561994173,0.5,0.9483892176199868,0.21022910616327847,0.16938110749185664,0.4933849628912552,0.0,1.0,1.0,0.0
1407,1407.T,West Holdings Corporation,Standard Market(Domestic),Construction,False,0,0.0,0.15312398834574295,0.29745454545454547,0.09829059829059829,0.07454017424975799,0.22866449511400655,0.9102936431106808,1.0,0.0,0.0,0.0
5632,5632.T,"Mitsubishi Steel Mfg.Co.,Ltd.",Prime Market (Domestic),Iron and Steel,False,0,0.0,0.7918420200712205,0.5963636363636363,0.26364234056541747,0.707647628267183,0.5273615635179153,0.6857050661503711,1.0,0.0,0.0,0.0
3600,3600.T,FUJIX Ltd.,Standard Market(Domestic),Textiles and Apparels,False,1,0.16666666666666666,0.9886694723211396,0.5,0.08481262327416174,0.21022910616327847,0.5143322475570032,0.012584704743465635,1.0,1.0,0.0,0.0
5269,5269.T,"NIPPON CONCRETE INDUSTRIES CO.,LTD.",Prime Market (Domestic),Glass and Ceramics Products,False,1,0.16666666666666666,0.9116218841048883,0.5,0.1042077580539119,0.21022910616327847,0.36710097719869705,0.48273636656986124,1.0,0.0,0.0,0.0
