code,company_name,sector,bm_raw,ep_raw,anomaly_flags,market_equity_final,gross_profitability,gross_profitability_review_flag,sloan_accruals,accruals_extreme,distress_review_flag,distress_exclusion_flag,distress_reason,avg_daily_value_60d,liquidity_flag,liquidity_exclusion_flag,gross_profitability_extreme,liquidity_review_flag,microcap_flag,one_time_profit_suspected
6190,"PhoenixBio Co.,Ltd.",Services,1.543695192995066,,,1664769063.0,0.4890747205451088,False,-0.1737529951034483,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,15815028.333333334,pass,False,False,False,True,False
3238,"CENTRAL GENERAL DEVELOPMENT CO.,LTD.",Real Estate,2.9297809521741964,0.148139218941564,,3500788000.0,0.12684227447108382,False,0.1982466308541413,True,True,False,two_year_ocf_loss,7547003.333333333,review,False,False,True,False,False
9219,GiXo Ltd.,Services,0.3580665509085817,,,5098859403.0,0.34678162416949915,False,0.09845155222294888,False,True,False,two_year_ocf_loss;operating_income_negative,6850618.333333333,review,False,False,True,False,False
4393,"Bank of Innovation,Inc.",Information & Communication,0.2906072308231179,0.0676968570685703,,20030472000.0,0.7551303034118091,False,-0.2198617679156057,False,False,False,,174589733.33333334,pass,False,False,False,False,False
4192,SpiderPlus & Co.,Information & Communication,0.2710862661849914,,,10297117000.0,0.869491367022451,False,-0.028346222096691347,False,True,True,two_year_net_loss;operating_income_negative,65712916.666666664,pass,False,False,False,False,False
9704,"Agora Hospitality Group Co.,Ltd.",Services,1.1443173201730228,0.1994778121322324,,7734414086.0,0.16786917222339612,False,0.03837202569985231,False,False,False,,30137603.333333332,pass,False,False,False,False,False
7803,Bushiroad Inc.,Other Products,1.4416281315483317,0.2051146799188709,,17495534700.0,0.40136053957833484,False,-0.044311212439279504,False,False,False,,159848943.33333334,pass,False,False,False,False,False
5820,"MITSUBOSHI CO.,LTD.",Nonferrous Metals,2.744847966856673,0.0699751478997724,,2409655500.0,0.14710551355269852,False,0.0016779721275126589,False,False,False,,59666088.333333336,pass,False,False,False,False,False
7422,"TOHO LAMAC CO.,LTD.",Wholesale Trade,2.238445805908212,0.0086524092836123,,2020015400.0,0.19588028163762644,False,0.07799134232655011,False,True,False,operating_income_negative,2231791.6666666665,exclude,True,False,False,True,False
3793,"Drecom Co.,Ltd.",Information & Communication,0.3928211160479642,,,12013450416.0,0.2574714376381399,False,-0.12075007400199995,False,False,False,,45946766.666666664,pass,False,False,False,False,False
7897,"HOKUSHIN CO.,LTD.",Other Products,2.053967231120119,0.0071751033120704,,2835220500.0,0.09856388038597658,False,-0.017692661844014117,False,True,False,operating_income_negative,23082798.333333332,pass,False,False,False,False,False
7031,Inbound Tech Inc.,Services,1.333814553949851,,,1533392325.0,0.1996190428337798,False,-0.21589104436388484,False,False,False,,13823953.333333334,pass,False,False,False,True,False
2872,"SEIHYO CO.,LTD.",Foods,0.4860052739842664,0.0037167008573349,,3087684600.0,0.21174461970850894,False,-0.00916883886288482,False,False,False,,4627351.666666667,review,False,False,True,False,False
2138,"CROOZ,Inc.",Information & Communication,2.415737720128952,0.2555424343060669,,4535137200.0,0.2088946604634732,False,0.07743544995411138,False,True,False,two_year_ocf_loss;operating_income_negative,14737348.333333334,pass,False,False,False,False,False
7859,ALMEDIO INC.,Other Products,1.3884405159766064,0.080602057077096,,5910506720.0,0.2178888123119246,False,-0.04011669019590177,False,False,False,,255201351.66666666,pass,False,False,False,False,False
7640,"TOP CULTURE Co.,Ltd.",Retail Trade,1.3595831226481054,,,2934868000.0,0.39994281754787986,False,-0.10913545229849873,False,True,True,two_year_net_loss;operating_income_negative,10031380.0,pass,False,False,False,False,False
4069,BlueMeme Inc.,Information & Communication,0.7066111814149502,,,3619859220.0,0.30573259187496893,False,0.08339642357981635,False,False,False,,12241366.666666666,pass,False,False,False,False,False
7093,"adish Co.,Ltd.",Services,0.5098411678327213,,,1064710020.0,0.7545496573024908,False,-0.0266553594278497,False,True,True,two_year_net_loss;operating_income_negative,7929298.333333333,review,False,False,True,True,False
3905,Datasection Inc.,Information & Communication,0.1219580015669164,,book_equity_market_equity_scale_check,157590716416.0,0.21298921355714487,False,-0.12404122712995112,False,True,True,negative_book_equity;two_year_net_loss;operating_income_negative;liabilities_to_assets_high;equity_ratio_low,5561041981.666667,pass,False,False,False,False,False
1447,"SAAF Holdings Co.,Ltd.",Construction,0.4067731425543496,0.1022734287663039,,6990085388.0,0.42141619018080656,False,0.023378600598673357,False,False,False,,80032645.0,pass,False,False,False,False,False
6198,"CAREER CO.,LTD.",Services,0.9685799080723012,,,1935747360.0,0.7546066752953964,False,-0.04191597480017006,False,True,False,two_year_ocf_loss;operating_income_negative,868650.0,exclude,True,False,False,True,False
9212,"Green Earth Institute Co.,Ltd.",Services,0.5983149251395067,0.0361707585706124,,3520081000.0,0.21650707061720806,False,0.06196414940122186,False,True,False,operating_income_negative,87201216.66666667,pass,False,False,False,False,False
9563,Atlas Technologies Corporation,Services,0.7707458463291058,0.0103583388072522,,2176990000.0,0.2920241731935558,False,0.08271158634107735,False,True,False,two_year_ocf_loss,3805786.6666666665,review,False,False,True,False,False
9252,"Last One Mile Co.,Ltd.",Services,0.3621492287980185,0.0279100519420219,,9606037300.0,1.676782915217439,False,,False,False,False,,62131116.666666664,pass,False,True,False,False,False
9162,"Bleach,Inc.",Services,1.5687209384166458,0.0527852301921591,,6089525400.0,0.16133545744381766,False,-0.003217667666261657,False,False,False,,7127335.0,review,False,False,True,False,False
6532,"BayCurrent,Inc.",Services,0.0673917743953639,0.006648599455856,,911921381376.0,1.0837182895042452,False,,False,False,False,,9717307288.333334,pass,False,False,False,False,False
2998,CREAL Inc.,Real Estate,1.9896576397850716,0.5098456791311171,extreme_high_ep_top1pct;extreme_high_ep_top1pct,2650594200.0,0.10703849831667386,False,-0.19550336381793276,False,True,False,liabilities_to_assets_high;equity_ratio_low,102828890.0,pass,False,False,False,False,True
7115,AlphaPurchase Corporation,Wholesale Trade,0.4349410379788829,0.0665214299142793,,15502733500.0,0.3074945829188771,False,0.006660831421256081,False,False,False,,20436126.666666668,pass,False,False,False,False,False
7809,"KOTOBUKIYA CO.,LTD.",Other Products,0.7122691868213258,0.0967381999534436,,11287402500.0,0.39897258364208615,False,-0.07004493330831915,False,False,False,,9641031.666666666,review,False,False,True,False,False
4888,STELLA PHARMA CORPORATION,Pharmaceutical,0.2780454221286702,,,11535831000.0,0.15612548697606693,False,-0.06088489743038492,False,True,True,two_year_net_loss;operating_income_negative,1609617806.6666667,pass,False,False,False,False,False
7477,MURAKI CORPORATION,Wholesale Trade,0.9642466071624164,0.0325887831510896,,2790960300.0,0.4488551552787491,False,-0.00914104569725532,False,False,False,,20475286.666666668,pass,False,False,False,False,False
4344,SOURCENEXT CORPORATION,Information & Communication,0.7290631812387918,,,15906225000.0,0.3298851016466685,False,-0.2067577101051238,False,True,True,two_year_net_loss;operating_income_negative,122500645.0,pass,False,False,False,False,False
3267,"Phil Company,Inc.",Construction,0.9417440331815794,0.1263288092764425,,3594524500.0,0.22374205418156334,False,0.10266812560085976,False,False,False,,48044646.666666664,pass,False,False,False,False,False
3840,PATH Corporation,Information & Communication,0.7687709663999899,,,4409957124.0,0.3609508137040754,False,0.10618495743867325,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,131624486.66666667,pass,False,False,False,False,False
7083,AHC GROUP INC.,Services,0.7452493230940563,0.0133280648792327,,1582450280.0,0.11636376666495173,False,-0.02885772993544483,False,False,False,,1743753.3333333333,exclude,True,False,False,True,False
8202,"Laox Holdings CO.,LTD.",Retail Trade,1.6767663836042876,0.0158910681686909,,13529612844.0,0.46534163247984156,False,0.012558542931483088,False,True,False,two_year_ocf_loss,15176778.333333334,pass,False,False,False,False,False
8166,"Taka-Q Co.,Ltd.",Retail Trade,0.6042419531535465,0.3410728203076453,,3291525836.0,0.8851850659082858,False,0.21672851703245258,True,True,False,two_year_ocf_loss,7522776.666666667,review,False,False,True,False,False
7601,"POPLAR CO.,Ltd.",Retail Trade,0.4568027179167838,0.0692425735988807,,1944843945.0,1.3554096078633704,False,-0.09132892760650908,False,False,False,,3418575.0,review,False,True,True,True,False
3903,gumi Inc.,Information & Communication,1.3331478629392917,0.1538400581675367,,13412124414.0,0.08751268329945189,False,0.1362618285022579,False,True,False,two_year_ocf_loss;operating_income_negative,159141436.66666666,pass,False,False,False,False,False
2980,SRE Holdings Corporation,Real Estate,0.3617540358739252,0.0465649279926344,,39657464955.0,0.3128262746303327,False,0.05180465166386678,False,False,False,,1330277315.0,pass,False,False,False,False,False
5380,SHINTO COMPANY LIMITED,Glass and Ceramics Products,3.9029438000745023,0.0836548245024085,,837895488.0,0.1446345259099115,False,0.0319688420638607,False,False,False,,2299820.0,exclude,True,False,False,True,False
4427,"EduLab,Inc.",Information & Communication,0.8911632511193563,0.0656713477613045,,2054213970.0,0.5696367924515228,False,0.009758296324703805,False,False,False,,115055496.66666667,pass,False,False,False,False,False
2929,"Pharma Foods International Co.,Ltd.",Foods,0.8727181247274739,0.146932021738797,,18593632400.0,1.44792928736645,False,0.10409407665505227,False,False,False,,187330905.0,pass,False,True,False,False,False
3111,"OMIKENSHI CO.,LTD.",Textiles and Apparels,4.828208478284886,0.2484924589956194,extreme_high_bm_top1pct;extreme_high_bm_top1pct,1207280097.0,0.08693196083354256,False,0.04756914119359534,False,True,False,two_year_ocf_loss,4771068.333333333,review,False,False,True,True,False
3192,"Shirohato Co.,Ltd.",Retail Trade,1.0374222042939938,0.1296187598788198,,2429440000.0,0.2680277791650732,False,0.10210956986378388,False,True,False,operating_income_negative,90086686.66666667,pass,False,False,False,False,False
4014,"KARADANOTE,INC.",Information & Communication,0.1940848274271764,,,2768500800.0,0.8056757962885621,False,0.05042897998093422,False,True,False,two_year_ocf_loss;operating_income_negative,3747406.6666666665,review,False,False,True,False,False
6786,RVH Inc.,Services,1.484757251512393,,,1291374060.0,0.4697895380349392,False,-0.10908850670247,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,6753053.333333333,review,False,False,True,True,False
8254,"Saikaya Department Store Co.,Ltd.",Retail Trade,,0.1059794763445984,book_equity_market_equity_scale_check,1040342940.0,0.1929700158667916,False,-0.02531462593859956,False,True,True,negative_book_equity;liabilities_to_assets_high;equity_ratio_low,8267813.333333333,review,False,False,True,True,False
3779,"J ESCOM HOLDINGS,INC.",Information & Communication,0.4243200400913024,0.214929827021493,,1723585810.0,0.2727281557139621,False,0.11305477729754272,False,True,False,operating_income_negative,6567488.333333333,review,False,False,True,True,False
7524,MARCHE CORPORATION,Retail Trade,0.4127803523130133,0.0206250630243039,,1694782700.0,0.8139916403360207,False,0.03246674578774006,False,True,False,two_year_ocf_loss,3916646.6666666665,review,False,False,True,True,False
4174,Appirits Inc.,Information & Communication,0.7452691835342239,,,2496728754.0,0.27096830063732497,False,-0.12763985034527822,False,True,False,operating_income_negative,2156405.0,exclude,True,False,False,False,False
9565,GLOE Inc.,Services,0.265057655634527,0.0101672166931694,,1912617837.0,0.5041113180309026,False,-0.07983537040901818,False,False,False,,6835231.666666667,review,False,False,True,True,False
9213,SEYFERT LTD.,Services,0.6175617792899185,,,1380236000.0,0.7426990224198146,False,-0.10661132095634752,False,True,False,operating_income_negative,9120931.666666666,review,False,False,True,True,False
9941,"TAIYO BUSSAN KAISHA,LTD.",Wholesale Trade,0.4619545703399281,0.0691828000847924,,2149739528.0,0.09100366408278249,False,0.0866849500746543,False,False,False,,146652115.0,pass,False,False,False,False,False
3358,"Trailhead Global Holdings,Inc.",Retail Trade,0.5364388707280334,0.006040849224352,,3054206340.0,0.3384627715746938,False,-0.03658964722996727,False,False,False,,109203061.66666667,pass,False,False,False,False,False
3896,"AWA PAPER & TECHNOLOGICAL COMPANY,Inc.",Pulp and Paper,1.8905069392911356,0.0708124814653885,,4011467952.0,0.10092191359688861,False,0.005086990746057153,False,False,False,,40996015.0,pass,False,False,False,False,False
9246,"ProjectHoldings,Inc.",Services,0.4083941578471234,0.0228831537802901,,5534158500.0,0.4269857514482872,False,-0.08707547376613098,False,False,False,,2736141.6666666665,exclude,True,False,False,False,False
4376,Kufu Company Holdings Inc.,Information & Communication,0.973086503213107,,,10299187140.0,0.3009474992233613,False,-0.12564656836254148,False,False,False,,5757683.333333333,review,False,False,True,False,False
4166,Cacco Inc.,Information & Communication,0.4051196396308137,,,2041293285.0,0.5707696912256198,False,-0.06296233277849701,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,9571305.0,review,False,False,True,False,False
8995,"Makoto Construction CO,Ltd",Real Estate,1.920704699691799,0.0224523998997572,,2074165800.0,0.06581491934386888,False,0.12059795282828227,False,True,False,two_year_ocf_loss,11325533.333333334,pass,False,False,False,False,False
3195,"GENERATION PASS CO.,LTD.",Retail Trade,0.5289056897225994,0.0448864983509693,,3596070220.0,0.9753581651987361,False,0.17207930987637846,False,False,False,,32570341.666666668,pass,False,False,False,False,False
2776,"SHINTO Holdings,Inc.",Wholesale Trade,,0.0450818284088107,book_equity_market_equity_scale_check,6368796700.0,0.09917083816322228,False,0.06511506170830506,False,True,True,negative_book_equity;liabilities_to_assets_high;equity_ratio_low,86936205.0,pass,False,False,False,False,False
7865,"People Co.,Ltd.",Other Products,1.1553217566418792,,,1453956000.0,0.395445420582747,False,0.04623327132005543,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,1444871.6666666667,exclude,True,False,False,True,False
3053,"PEPPER FOOD SERVICE CO.,LTD.",Retail Trade,0.3045742547368952,,,11363403000.0,1.4741509118286766,False,-0.044237886220845166,False,False,False,,44967386.666666664,pass,False,True,False,False,False
6548,TABIKOBO Co.Ltd.,Services,0.925172684259798,,,2173765000.0,0.24434503085383738,False,-0.25542971889323596,False,True,True,two_year_net_loss;operating_income_negative,5959118.333333333,review,False,False,True,False,False
3909,Showcase Inc.,Information & Communication,1.1387709060335538,,,1783121600.0,0.43221630521616033,False,-0.03468276651458867,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,5007548.333333333,review,False,False,True,True,False
8267,"AEON CO.,LTD.",Retail Trade,0.589083241233237,0.0332818440462169,,3741859971072.0,0.2443983625259211,False,-0.06645312379645052,False,False,False,,14467840911.666666,pass,False,False,False,False,False
4387,"ZUU Co.,Ltd.",Information & Communication,2.6463850342375173,0.1135217301361535,,2379579660.0,0.20323007381604047,False,0.10622132036365906,False,True,False,operating_income_negative,2581795.0,exclude,True,False,False,False,False
4448,"kubell Co.,Ltd.",Information & Communication,,0.0165488412769265,book_equity_market_equity_scale_check,12994927947.0,0.9881303986231238,False,-0.11296531349650311,False,True,True,negative_book_equity;liabilities_to_assets_high;equity_ratio_low,44491193.333333336,pass,False,False,False,False,False
9225,Bridge Consulting Group Inc.,Services,0.5563872326863771,0.0715465908868863,,2062432300.0,0.7826534765581175,False,0.07717410448728387,False,False,False,,1033845.0,exclude,True,False,False,False,False
3856,Abalance Corporation,Electric Appliances,4.464025264620378,0.307366546440242,,9708278388.0,0.08351737287554355,False,0.09017653518033618,False,False,False,,147798545.0,pass,False,False,False,False,False
4935,"LIBERTA CO.,LTD.",Chemicals,0.2986874574655554,0.0218695340803397,,7044731700.0,0.5216208491918495,False,0.06419801336018398,False,True,False,two_year_ocf_loss,116905315.0,pass,False,False,False,False,False
3064,"MonotaRO Co.,Ltd.",Retail Trade,0.1329044359279983,0.0344426050449326,,948215152640.0,0.5128131224490846,False,-0.006289030151390571,False,False,False,,6105263480.833333,pass,False,False,False,False,False
5884,"KURADASHI.Co.,Ltd.",Retail Trade,0.1513257731841769,,,7197868394.0,0.4554037437205488,False,-0.034327495905361716,False,True,False,operating_income_negative,10066870.0,pass,False,False,False,False,False
4011,"Headwaters Co.,Ltd",Information & Communication,0.1437953932633213,0.0080426478896262,,9414063756.0,0.45007600252683727,False,0.04050326887612252,False,False,False,,76475583.33333333,pass,False,False,False,False,False
5026,"TRIPLEIZE CO.,LTD.",Information & Communication,0.4002611318415374,,,5242562500.0,0.33465505667868656,False,-0.05374244630006713,False,True,False,operating_income_negative,25353313.333333332,pass,False,False,False,False,False
9236,Japan M&A Solution Incorporated,Services,0.3904114312566508,,,1496444400.0,0.2730181535192086,False,-0.12911179695595157,False,True,True,two_year_net_loss;operating_income_negative,7618761.666666667,review,False,False,True,True,False
4599,StemRIM Inc.,Pharmaceutical,0.5421707208188818,,,17770924600.0,,False,-0.06203105064776505,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,49967063.333333336,pass,False,False,False,False,False
3370,"FUJITA CORPORATION Co.,Ltd.",Retail Trade,,0.0653029052162136,book_equity_market_equity_scale_check,1713476600.0,1.0330645893132628,False,-0.04002479528046873,False,True,True,negative_book_equity;liabilities_to_assets_high;equity_ratio_low,23327361.666666668,pass,False,False,False,True,False
5337,DANTO HOLDINGS CORPORATION,Glass and Ceramics Products,0.4348600803549551,0.0265947487159228,,27825042000.0,0.12618759716704095,False,0.08597114781517876,False,True,False,two_year_ocf_loss;operating_income_negative,19327510.0,pass,False,False,False,False,False
2484,"DEMAE-CAN CO.,LTD",Information & Communication,3.7508287230083863,,,13162691140.0,0.11746260216933122,False,-0.00011507347441341296,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,65827140.0,pass,False,False,False,False,False
7837,"R.C.CORE CO.,LTD.",Other Products,1.8658415777046984,,,1365396200.0,0.4741367838489765,False,0.04723725149620214,False,True,False,two_year_ocf_loss;operating_income_negative,1918855.0,exclude,True,False,False,True,False
8918,"LAND Co.,Ltd.",Real Estate,0.5978081296046662,0.0289019404533336,,15378829000.0,0.10633359580293249,False,0.1368617174527744,False,False,False,,2139294545.0,pass,False,False,False,False,False
2884,Yoshimura Food Holdings K.K.,Foods,1.3530770554238616,0.0907876041278874,,14229244316.0,0.18510420412017406,False,0.06481563725353935,False,False,False,,131427036.66666667,pass,False,False,False,False,False
4890,Tsubota Laboratory Incorporated,Pharmaceutical,0.2484802292551941,0.032211733624057,,6387920700.0,0.47017305981368074,False,0.2182114348427208,True,True,False,two_year_ocf_loss,262706766.66666666,pass,False,False,False,False,False
1382,"HOB Co.,Ltd.","Fishery, Agriculture and Forestry",0.6442495129196731,0.0210533543900955,,1173779700.0,0.5142377698211631,False,0.007842146820743896,False,False,False,,3380536.6666666665,review,False,False,True,True,False
9425,ReYuu Japan Inc.,Information & Communication,1.115220441483508,,,1282177000.0,0.16449960199469854,False,-0.04662789869646469,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,133537153.33333333,pass,False,False,False,True,False
7878,"Kohsai Co.,Ltd.",Other Products,1.1602493359927373,0.082766260068855,,1333381500.0,0.22896328180616143,False,0.0751253477254177,False,False,False,,4127451.6666666665,review,False,False,True,True,False
2762,"SANKO MARKETING FOODS CO.,LTD.",Retail Trade,0.3397509666370831,,,3652675406.0,1.3530864197530865,False,-0.09599002701018076,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,7216708.333333333,review,False,True,True,False,False
5541,"PACIFIC METALS CO.,LTD.",Iron and Steel,1.545358629762435,,,43780128895.0,-0.07223265845682877,True,-0.0825087490564743,False,True,True,two_year_net_loss;operating_income_negative,1179327185.0,pass,False,False,False,False,False
7886,"YAMATO Mobility & Mfg. Co.,Ltd.",Chemicals,2.4620911118711706,,,761791467.0,0.23693601500376288,False,-0.08148278007300958,False,False,True,two_year_net_loss,3701403.3333333335,review,False,False,True,True,False
5247,"BTM,Inc.",Information & Communication,0.3925403060661208,0.038145487655618,,1684734000.0,0.48809238435037033,False,0.030635131845458262,False,False,False,,8566441.666666666,review,False,False,True,True,False
5618,Nyle Inc.,Information & Communication,0.2409778031984851,,,2475672000.0,0.7783034419724861,False,0.029957870505935437,False,True,True,two_year_net_loss;two_year_ocf_loss,1783081.6666666667,exclude,True,False,False,False,False
2437,"SHINWA WISE HOLDINGS CO.,LTD.",Services,0.6543670548365035,,,4583412288.0,0.3573829483982317,False,0.018151419673651574,False,True,True,two_year_net_loss;two_year_ocf_loss,77031813.33333333,pass,False,False,False,False,False
7571,YAMANO HOLDINGS CORPORATION,Retail Trade,0.4376503653343209,,,3032898188.0,0.8875518175709798,False,-0.06372787807827776,False,False,False,,25890121.666666668,pass,False,False,False,False,False
3647,"ASULINA Co.,Ltd.",Information & Communication,0.5012990143624114,,,2340505300.0,0.02306540809789643,False,-0.4694485412314581,False,True,True,two_year_net_loss;operating_income_negative,89064431.66666667,pass,False,False,False,False,False
7585,KAN-NANMARU CORPORATION,Retail Trade,0.5069823150727886,,,1577964312.0,0.841406730490093,False,-0.09955913695950483,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,1810730.0,exclude,True,False,False,True,False
2375,GiG Works Inc.,Services,0.6711792755286976,,,4167677850.0,0.6287461505160081,False,-0.1390542439173491,False,False,True,two_year_net_loss,20281675.0,pass,False,False,False,False,False
3778,SAKURA internet Inc.,Information & Communication,0.2533501299803956,0.0247289371518391,,119429111808.0,0.13793111156336438,False,-0.05077227808121422,False,False,False,,6982859726.666667,pass,False,False,False,False,False
7360,"ONDECK Co.,Ltd.",Services,0.5693523071744538,,,1677931200.0,0.27996887920225755,False,0.04678892100586421,False,True,False,operating_income_negative,1379818.3333333333,exclude,True,False,False,True,False
9073,"Kyogoku unyu shoji Co.,Ltd.",Land Transportation,1.2132837730588124,0.0297022950795661,,3495756800.0,0.0764377609744376,False,-0.03561151455635218,False,False,False,,6531641.666666667,review,False,False,True,False,False
6659,"MEDIA LINKS CO.,LTD.",Electric Appliances,0.7816619064370335,,,3785636700.0,0.4259538792411331,False,0.03918930134369702,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,480588051.6666667,pass,False,False,False,False,False
9241,"Future Link Network Co.,Ltd.",Services,0.2808735905488961,0.0306589842122753,,1068235000.0,0.9931339552460182,False,-0.10425615837221072,False,True,False,operating_income_negative,1778250.0,exclude,True,False,False,True,False
7036,eMnet Japan.co.ltd.,Services,0.3065243870907527,,,2537145600.0,,False,-0.10277348420776342,False,True,False,two_year_ocf_loss,7302433.333333333,review,False,False,True,False,False
3205,DAIDOH LIMITED,Textiles and Apparels,0.5899523290072736,,,20671161720.0,0.41457414092793154,False,-0.10296766610881868,False,True,False,operating_income_negative,382065946.6666667,pass,False,False,False,False,False
2934,"J Frontier Co.,Ltd.",Foods,0.4178210957515397,0.0159876902605158,,8247908100.0,1.0437358140062227,False,-0.03793012640140453,False,False,False,,14769026.666666666,pass,False,False,False,False,False
4056,Neural Group Inc.,Information & Communication,0.5659481714902606,,,4005486923.0,0.5111784903295599,False,-0.10289107730226703,False,True,True,two_year_net_loss;operating_income_negative,18680480.0,pass,False,False,False,False,False
3815,"Media Kobo,Inc.",Information & Communication,0.1535935925356049,,,4609573800.0,0.39911425317413834,False,-0.12139409225994835,False,True,True,two_year_net_loss;operating_income_negative,4010890.0,review,False,False,True,False,False
4199,WonderPlanet Inc.,Information & Communication,0.6364775970097472,,,1858667148.0,0.24340593672279034,False,0.08641758048106485,False,True,False,operating_income_negative,26238188.333333332,pass,False,False,False,True,False
4499,"Speee,Inc.",Information & Communication,0.1901171330890264,,,38346039000.0,0.8648820546219327,False,-0.015957793947059443,False,True,False,two_year_ocf_loss;operating_income_negative,458653946.6666667,pass,False,False,False,False,False
2978,TSUKURUBA Inc.,Real Estate,0.4482852584118407,0.0247474720048559,,4309086600.0,0.5769651679807707,False,0.2978016166521164,True,True,False,two_year_ocf_loss,5351291.666666667,review,False,False,True,False,False
3261,"GRANDES,Inc.",Real Estate,1.7001755964294196,,,1594928786.0,0.13175563095028903,False,0.07578381847713112,False,False,False,,5255588.333333333,review,False,False,True,True,False
5892,"yutori,Inc.",Retail Trade,0.2061372607070955,0.0417128275388624,,10164091600.0,0.7786510400428175,False,0.22714050990350815,True,False,False,,148605755.0,pass,False,False,False,False,False
4288,"Asgent,Inc.",Information & Communication,0.4823330090170158,,,1598708746.0,0.6916981300259135,False,-0.1725552475284306,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,141564246.66666666,pass,False,False,False,True,False
2778,"PALEMO HOLDINGS CO.,LTD.",Retail Trade,1.6719759708576238,0.0162252323946335,,1319118240.0,1.1911998330675961,False,0.02201028832647382,False,False,False,,21675880.0,pass,False,False,False,True,False
1514,"Sumiseki Holdings,Inc.",Mining,0.82380103571237,0.2362284157502357,,34017922757.0,0.044548490377663785,False,0.2661837033098498,True,True,False,operating_income_negative,1566456366.6666667,pass,False,False,False,False,False
3936,"Globalway,Inc.",Information & Communication,0.2445596527840824,,,6119811600.0,0.8862700605808951,False,0.11411421741961718,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,697716426.6666666,pass,False,False,False,False,False
9331,Caster Co.Ltd.,Services,0.9453980218222584,,,1672272380.0,0.89758584719677,False,-0.009867192670455176,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,2234780.0,exclude,True,False,False,True,False
9229,"SUNWELS Co.,Ltd.",Services,1.6035107914994648,,,5383811600.0,0.126019387598092,False,-0.07964601769911504,False,False,False,,44717201.666666664,pass,False,False,False,False,False
4490,VisasQ Inc.,Information & Communication,,0.1484811357417382,book_equity_market_equity_scale_check,6006830400.0,,False,-0.051290833714795606,False,True,True,negative_book_equity;liabilities_to_assets_high;equity_ratio_low,36188670.0,pass,False,False,False,False,False
7946,KOYOSHA INC.,Other Products,9.00418673523175,0.414966622807547,extreme_high_bm_top1pct;extreme_high_bm_top1pct,198818400.0,0.3186758724031869,False,0.020464316371572817,False,False,False,,12601401.666666666,pass,False,False,False,True,False
3315,"NIPPON COKE & ENGINEERING COMPANY,LIMITED",Oil and Coal Products,1.4586082803075269,,,28520337202.0,-0.01619076781749981,True,-0.08361372874922146,False,True,False,operating_income_negative,1161864911.6666667,pass,False,False,False,False,False
3726,"4Cs HD Co.,Ltd.",Retail Trade,0.4747440900899347,,,4098530220.0,0.556103835923919,False,0.1779142266157553,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,18631673.333333332,pass,False,False,False,False,False
4552,"JCR Pharmaceuticals Co.,Ltd.",Pharmaceutical,0.8355249574825859,,,56772690720.0,0.20731486338276667,False,0.0070214070822528386,False,True,False,operating_income_negative,349695526.6666667,pass,False,False,False,False,False
6558,"Cookbiz Co.,Ltd.",Services,0.5942348520777562,,,1848471183.0,0.4107909175772147,False,-0.0036105683163578286,False,True,True,two_year_net_loss;operating_income_negative,2471598.3333333335,exclude,True,False,False,True,False
3686,DLE Inc.,Information & Communication,0.6599524712195773,,,3806434720.0,0.28332593331468126,False,-0.09286218105277125,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,22670738.333333332,pass,False,False,False,False,False
4889,Renascience Inc.,Pharmaceutical,0.1032979354777263,0.0068114804615595,,16652327000.0,0.06890489386874372,False,0.14634077362352108,False,True,False,two_year_ocf_loss;operating_income_negative,844572040.0,pass,False,False,False,False,False
3083,"Star seeds Co.,Ltd.",Retail Trade,0.3276525846516138,0.0173536450405315,,8760465000.0,0.5395296165174327,False,0.06464412177857255,False,True,False,two_year_ocf_loss,309441841.6666667,pass,False,False,False,False,False
4591,RIBOMIC Inc.,Pharmaceutical,1.522914505639425,,,3076719660.0,,False,-0.006526860811047038,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,252930008.33333334,pass,False,False,False,False,False
5246,"ELEMENTS,Inc.",Information & Communication,0.2999277144309609,,,16574013540.0,0.41692916833449495,False,-0.05720376591842835,False,True,True,two_year_net_loss;operating_income_negative,383262906.6666667,pass,False,False,False,False,False
2901,Wel-Dish.Incorporated,Foods,0.7793236908443771,0.0257987406199061,,4428820836.0,0.0998610735369266,False,0.07518447005091625,False,False,False,,79092873.33333333,pass,False,False,False,False,False
