code,ticker,company_name,sector_33,total_assets,doc_id,gross_profit,revenue,cost_of_sales,gp_method,gp_tag,revenue_tag,cost_tag,gross_profitability,gross_profitability_available,gross_profitability_review_flag
6858,6858.T,"ONO SOKKI Co.,Ltd.",Electric Appliances,21783000000.0,S100XR77,6135000000.0,13629000000.0,7493000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2816416471560391,True,False
6963,6963.T,ROHM COMPANY LIMITED,Electric Appliances,1440765000000.0,S100W2W6,74263000000.0,448466000000.0,374203000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.05154414495077268,True,False
4972,4972.T,"Soken Chemical & Engineering Co.,Ltd.",Chemicals,54114889000.0,S100W5AQ,15778161000.0,47633842000.0,31855681000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2915678345011481,True,False
6396,6396.T,"Unozawa-gumi Iron Works,Limited",Machinery,8424216000.0,S100W3TZ,1189960000.0,4954532000.0,3764572000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1412546876765743,True,False
6890,6890.T,Ferrotec Corporation,Electric Appliances,600593000000.0,S100W6GJ,73361000000.0,274390000000.0,201029000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.12214761077801439,True,False
6392,6392.T,YAMADA CORPORATION,Machinery,20660714000.0,S100W643,6322285000.0,14628739000.0,8306454000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.30600515548494595,True,False
6668,6668.T,"ADTEC PLASMA TECHNOLOGY CO.,LTD.",Electric Appliances,27648000000.0,S100X6VA,4822000000.0,12680000000.0,7858000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1744068287037037,True,False
6402,6402.T,"KANEMATSU ENGINEERING CO.,LTD.",Machinery,12079345000.0,S100VY7C,3199981000.0,13300759000.0,10100777000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.26491345350265266,True,False
4800,4800.T,Oricon Inc.,Information & Communication,7790720000.0,S100W5XN,3353316000.0,4916037000.0,1562720000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.43042440236589175,True,False
6653,6653.T,"SEIKO ELECTRIC CO.,LTD.",Electric Appliances,34715000000.0,S100XU9B,5951000000.0,31380000000.0,25428000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.17142445628690767,True,False
6488,6488.T,Yoshitake Inc.,Machinery,20258590000.0,S100VYWX,3919294000.0,9843323000.0,5924028000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.19346331605506603,True,False
6235,6235.T,"OPTORUN CO.,LTD.",Machinery,86146398000.0,S100XTSL,11440409000.0,33861286000.0,22420876000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13280194257222455,True,False
6380,6380.T,"ORIENTAL CHAIN MFG. CO.,LTD.",Machinery,5130333000.0,S100W9U3,784602000.0,4055683000.0,3271080000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1529339323587767,True,False
7721,7721.T,TOKYO KEIKI INC.,Precision Instruments,76497000000.0,S100W7Z5,15827000000.0,57650000000.0,41823000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.20689700249682993,True,False
6742,6742.T,"Kyosan Electric Manufacturing Co.,Ltd.",Electric Appliances,126005000000.0,S100W346,18725000000.0,85367000000.0,66641000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1486052140788064,True,False
6302,6302.T,"SUMITOMO HEAVY INDUSTRIES,LTD.",Machinery,1338150000000.0,S100XT1R,260898000000.0,1066881000000.0,805983000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1949691738594328,True,False
6140,6140.T,"Asahi Diamond Industrial Co.,Ltd.",Machinery,76351000000.0,S100W3H3,11302000000.0,41006000000.0,29704000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.14802687587588897,True,False
6267,6267.T,"GENERAL PACKER CO.,LTD.",Machinery,10971903000.0,S100WWCW,3107026000.0,10108411000.0,7001385000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2831802286257908,True,False
6485,6485.T,"MAEZAWA KYUSO INDUSTRIES CO.,LTD.",Machinery,45998000000.0,S100W5C8,9797000000.0,31957000000.0,22160000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.21298752119657377,True,False
6209,6209.T,NPR-RIKEN CORPORATION,Machinery,219045000000.0,S100W1Z7,40792000000.0,170340000000.0,129547000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.18622657444817275,True,False
6507,6507.T,"SINFONIA TECHNOLOGY CO.,LTD.",Electric Appliances,136467000000.0,S100W773,31855000000.0,119150000000.0,87294000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.23342639612507052,True,False
5105,5105.T,Toyo Tire Corporation,Rubber Products,753248000000.0,S100XTYE,234814000000.0,594923000000.0,360108000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3117353116105187,True,False
5406,5406.T,"Kobe Steel,Ltd.",Iron and Steel,2891053000000.0,S100VZ8O,423218000000.0,2555031000000.0,2131813000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.14638887630216396,True,False
6284,6284.T,"NISSEI ASB MACHINE CO.,LTD.",Machinery,78386000000.0,S100XB87,20581000000.0,43654000000.0,23073000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.26255964075217514,True,False
4461,4461.T,DKS Co.Ltd.,Chemicals,97113000000.0,S100VZJI,18238000000.0,73255000000.0,55017000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.18780183909466291,True,False
6250,6250.T,YAMABIKO CORPORATION,Machinery,169475000000.0,S100XSYR,58326000000.0,174020000000.0,115694000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.34415695530314205,True,False
6517,6517.T,"Denyo Co.,Ltd.",Electric Appliances,107933000000.0,S100VTO2,17790000000.0,70753000000.0,52963000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1648244744424782,True,False
6332,6332.T,"TSUKISHIMA HOLDINGS CO.,LTD.",Machinery,192248000000.0,S100W02L,28851000000.0,139235000000.0,110384000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1500717822812201,True,False
6999,6999.T,KOA CORPORATION,Electric Appliances,168878000000.0,S100VZ9V,18155000000.0,64120000000.0,45964000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.10750364168216109,True,False
6788,6788.T,"NIHON TRIM CO.,LTD.",Electric Appliances,35353779000.0,S100W12R,15436462000.0,22463830000.0,7027368000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4366283445964857,True,False
8086,8086.T,NIPRO CORPORATION,Precision Instruments,1341766000000.0,S100W5PM,190883000000.0,644586000000.0,453702000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.14226251075075683,True,False
6247,6247.T,"HISAKA WORKS,LTD.",Machinery,82697000000.0,S100W8GV,9773000000.0,38353000000.0,28579000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.11817841034136668,True,False
6845,6845.T,Azbil Corporation,Electric Appliances,315072000000.0,S100W1MM,131863000000.0,300378000000.0,168514000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.418517037375584,True,False
6748,6748.T,"SEIWA ELECTRIC MFG. CO.,LTD.",Electric Appliances,30222114000.0,S100XVH2,6077363000.0,25385622000.0,19308258000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.20108993699117142,True,False
6923,6923.T,"Stanley Electric Co.,Ltd.",Electric Appliances,749605000000.0,S100W0LQ,105672000000.0,509565000000.0,403892000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.14097024432867977,True,False
6331,6331.T,"Mitsubishi Kakoki Kaisha,Ltd.",Machinery,66174000000.0,S100W7X6,13206000000.0,59202000000.0,45995000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.19956478375192674,True,False
6457,6457.T,GLORY LTD.,Machinery,441655000000.0,S100W091,156182000000.0,369017000000.0,212834000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.35362896378394904,True,False
6964,6964.T,"SANKO CO.,LTD.",Electric Appliances,22040420000.0,S100W4M5,2053175000.0,16838185000.0,14785009000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.09315498524982736,True,False
6763,6763.T,"Teikoku Tsushin Kogyo Co.,Ltd.",Electric Appliances,33460552000.0,S100W5M5,5329174000.0,16790040000.0,11460865000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.15926736653955978,True,False
2461,2461.T,"FAN Communications,Inc.",Services,22927473000.0,S100XRYY,6163612000.0,7096657000.0,933045000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2688308476036587,True,False
6770,6770.T,"ALPS ALPINE CO.,LTD.",Electric Appliances,740715000000.0,S100W240,175169000000.0,990407000000.0,815238000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.23648636790128458,True,False
6838,6838.T,"TAMAGAWA HOLDINGS CO.,LTD.",Electric Appliances,11276172000.0,S100XHR9,1692864000.0,5587974000.0,3895110000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.15012754328330571,True,False
6466,6466.T,"TVE Co.,Ltd.",Machinery,15931075000.0,S100XBK6,2539861000.0,10183746000.0,7643885000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.15942809885710787,True,False
6159,6159.T,"MICRON MACHINERY CO.,LTD.",Machinery,15564724000.0,S100X5M8,2090765000.0,5782372000.0,3691607000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13432714900694673,True,False
6371,6371.T,TSUBAKIMOTO CHAIN CO.,Machinery,371510000000.0,S100W70D,82182000000.0,279193000000.0,197010000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.22121073456972895,True,False
7760,7760.T,IMV CORPORATION,Precision Instruments,23303000000.0,S100XAL6,6741000000.0,17941000000.0,11200000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2892760588765395,True,False
4287,4287.T,JUST PLANNING INC.,Information & Communication,4342060000.0,S100Y0NF,1257777000.0,2533784000.0,1276007000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2896728741657186,True,False
5983,5983.T,IWABUCHI CORPORATION,Metal Products,25464106000.0,S100W5R1,3709966000.0,12642063000.0,8932097000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.14569394268151412,True,False
5714,5714.T,"DOWA HOLDINGS CO.,LTD.",Nonferrous Metals,678467000000.0,S100W2F9,86629000000.0,678672000000.0,592043000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.12768343928297177,True,False
6518,6518.T,"SANSO ELECTRIC CO.,LTD.",Electric Appliances,18508388000.0,S100VZWU,2589263000.0,16029586000.0,13440323000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13989673222757162,True,False
6369,6369.T,TOYO KANETSU K.K.,Machinery,67436000000.0,S100W5UY,13241000000.0,60474000000.0,47232000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1963491310279376,True,False
6989,6989.T,"HOKURIKU ELECTRIC INDUSTRY CO.,LTD.",Electric Appliances,43195000000.0,S100W3XY,8579000000.0,43185000000.0,34606000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.19861095034147472,True,False
6633,6633.T,CGS HOLDINGS INC.,Electric Appliances,7115480000.0,S100XRYC,3072253000.0,4982129000.0,1909876000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4317703092412599,True,False
6484,6484.T,KVK CORPORATION,Machinery,36276344000.0,S100W1OY,7605969000.0,29648936000.0,22042966000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2096674626307436,True,False
7991,7991.T,"MAMIYA-OP CO.,LTD",Machinery,40626008000.0,S100W84L,10547926000.0,33707297000.0,23159370000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2596348132457415,True,False
6286,6286.T,SEIKO CORPORATION,Machinery,27680375000.0,S100W3WA,8811310000.0,40099518000.0,31288207000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3183233608648727,True,False
6345,6345.T,AICHI CORPORATION,Machinery,100358946000.0,S100VX3M,13053839000.0,59306955000.0,46253116000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13007150354090008,True,False
6750,6750.T,"ELECOM CO.,LTD.",Electric Appliances,114740000000.0,S100W2TM,46189000000.0,118007000000.0,71817000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4025535994422172,True,False
6436,6436.T,Amano Corporation,Machinery,194338000000.0,S100W7VL,78909000000.0,175423000000.0,96514000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.40603999217857545,True,False
4441,4441.T,Tobila Systems Inc.,Information & Communication,5381299000.0,S100XH6J,1935052000.0,2805366000.0,870313000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.35958827041574903,True,False
2433,2433.T,HAKUHODO DY HOLDINGS INCORPORATED,Services,1050191000000.0,S100W2XD,399598000000.0,52285000000.0,553717000000.0,direct_gross_profit,GrossProfit,OperatingRevenue1,CostOfSales,0.380500308991412,True,False
6820,6820.T,ICOM INCORPORATED,Electric Appliances,77560000000.0,S100W2G0,16649000000.0,37468000000.0,20818000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.21465961835997938,True,False
6915,6915.T,"CHIYODA INTEGRE CO.,LTD.",Electric Appliances,58173000000.0,S100XT6S,10478000000.0,38042000000.0,27564000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.18011792412287486,True,False
6291,6291.T,"AIRTECH JAPAN,LTD.",Machinery,19875831000.0,S100XUPZ,3600873000.0,14151101000.0,10561461000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.18116842510886716,True,False
9104,9104.T,"Mitsui O.S.K.Lines,Ltd.",Marine Transportation,5585032000000.0,S100W1NC,317665000000.0,1775470000000.0,1457805000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.056877919410309556,True,False
6322,6322.T,TACMINA CORPORATION,Machinery,14730291000.0,S100VYQY,5190796000.0,11119396000.0,5928600000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3523892365738056,True,False
6597,6597.T,HPC SYSTEMS Inc.,Electric Appliances,4524219000.0,S100WS3O,2103107000.0,7064432000.0,4961325000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4648552601012462,True,False
6599,6599.T,"EBRAINS,INC.",Electric Appliances,5904033000.0,S100W76K,864492000.0,4025988000.0,3161495000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1464239783212594,True,False
6463,6463.T,"TPR CO.,LTD.",Machinery,293674000000.0,S100VZYJ,40892000000.0,192494000000.0,151601000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13924283389064065,True,False
1911,1911.T,"Sumitomo Forestry Co.,Ltd.",Construction,2572032000000.0,S100XTVO,524645000000.0,2267577000000.0,1742931000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2039807436299393,True,False
6489,6489.T,"Maezawa Industries,Inc.",Machinery,42661000000.0,S100WKXB,11265000000.0,37499000000.0,26234000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2640585077705633,True,False
6328,6328.T,"EBARA JITSUGYO CO.,LTD.",Machinery,48385000000.0,S100XPJL,13927000000.0,41211000000.0,27283000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.28783713960938306,True,False
2344,2344.T,"HEIAN CEREMONY SERVICE CO.,LTD.",Services,34531212000.0,S100W5OM,3401572000.0,10597522000.0,7195949000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.09850717084590023,True,False
7201,7201.T,"NISSAN MOTOR CO.,LTD.",Transportation Equipment,20558463000000.0,S100W2UQ,1693360000000.0,12633214000000.0,10939854000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.08236802527504124,True,False
7723,7723.T,"Aichi Tokei Denki Co.,Ltd.",Precision Instruments,62720000000.0,S100W1YA,12383000000.0,54286000000.0,41902000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.19743303571428572,True,False
1925,1925.T,"DAIWA HOUSE INDUSTRY CO.,LTD.",Construction,7049323000000.0,S100VZ3Z,1101065000000.0,5434819000000.0,4333754000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.15619443172060637,True,False
6486,6486.T,"EAGLE INDUSTRY CO.,LTD.",Machinery,203484000000.0,S100W2GM,39647000000.0,168172000000.0,128525000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.19484087200959288,True,False
5803,5803.T,Fujikura Ltd.,Nonferrous Metals,830307000000.0,S100W6LJ,260444000000.0,979375000000.0,718931000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.31367193098456353,True,False
6737,6737.T,EIZO Corporation,Electric Appliances,157759000000.0,S100VZDT,26199000000.0,80493000000.0,54293000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.16606976464100304,True,False
6146,6146.T,DISCO CORPORATION,Machinery,654087000000.0,S100W0JY,277570000000.0,393313000000.0,115743000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.42436250835133554,True,False
4464,4464.T,SOFT99corporation,Chemicals,64635028000.0,S100W2FE,11335876000.0,29742927000.0,18407051000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.175382858966194,True,False
6951,6951.T,JEOL Ltd.,Electric Appliances,222486000000.0,S100W5KW,92397000000.0,196695000000.0,104297000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.415293546560233,True,False
6976,6976.T,"TAIYO YUDEN CO.,LTD.",Electric Appliances,573188000000.0,S100W3IP,71570000000.0,341438000000.0,269867000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.12486304667927452,True,False
6718,6718.T,"AIPHONE CO.,LTD.",Electric Appliances,85879000000.0,S100W55W,27240000000.0,63316000000.0,36076000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.317190465655166,True,False
7409,7409.T,"AeroEdge Co.,Ltd",Transportation Equipment,8211404000.0,S100WQWW,1686540000.0,3602276000.0,1915736000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.20538996741604723,True,False
6157,6157.T,"NS TOOL CO.,LTD.",Machinery,19941910000.0,S100W51Q,4983017000.0,9431090000.0,4448073000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.24987661663301058,True,False
2181,2181.T,"PERSOL HOLDINGS CO.,LTD.",Services,313045000000.0,S100W59Y,332128000000.0,1451238000000.0,1119110000000.0,direct_gross_profit,GrossProfitIFRS,RevenueIFRS,CostOfSalesIFRS,1.0609592870034659,True,False
6874,6874.T,KYORITSU ELECTRIC CORPORATION,Electric Appliances,32591353000.0,S100WQ31,7996069000.0,38246325000.0,30250256000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2453432663565701,True,False
3433,3433.T,"TOCALO Co.,Ltd.",Metal Products,81676000000.0,S100W0IW,20246000000.0,54231000000.0,33984000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.24788187472452128,True,False
6382,6382.T,TRINITY INDUSTRIAL CORPORATION,Machinery,42463111000.0,S100W1YQ,8255458000.0,40217018000.0,31961559000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.19441481807585884,True,False
7715,7715.T,"NAGANO KEIKI CO.,LTD.",Precision Instruments,74406504000.0,S100W6PX,22218315000.0,69544777000.0,47326462000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2986071620835727,True,False
3891,3891.T,NIPPON KODOSHI CORPORATION,Pulp and Paper,35269328000.0,S100VY9N,4451670000.0,16033765000.0,11582095000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.12621930307263013,True,False
6590,6590.T,SHIBAURA MECHATRONICS CORPORATION,Electric Appliances,95244000000.0,S100VXZA,31463000000.0,80915000000.0,49451000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.33034101885683087,True,False
7965,7965.T,Zojirushi Corporation,Electric Appliances,118332000000.0,S100XL0K,30407000000.0,91151000000.0,60743000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2569634587431971,True,False
6393,6393.T,"YUKEN KOGYO CO.,LTD.",Machinery,53005636000.0,S100W1YK,8876067000.0,33496199000.0,24620132000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.16745515514614331,True,False
