code_n,code,company_name,sector,valuation_gap_score,capital_efficiency_improvement_score,fcf_proxy_score,execution_reliability_score,quality_trap_resistance_score,phase2_confidence_score,value_trap_penalty,value_trap_penalty_reasons,transformation_partial_score,transformation_lite_score,transformation_score,transformation_score_type,transformation_fullness_score,transformation_grade
8860,8860,FUJI CORPORATION LIMITED,Real Estate,87.81693632235665,38.484313497669085,23.25,45.414771387607075,9.22222222222222,1.08,0,none,50.34935745386569,50.70759989396425,50.34935745386569,partial,0.8,C
9338,9338,INFORICH INC.,Services,50.5218209066354,61.94099445351531,36.75,99.16666666666669,90.45833333333334,1.08,0,none,71.79715441981863,72.4663360717846,71.79715441981863,partial,0.8,B
9740,9740,"CENTRAL SECURITY PATROLS CO.,LTD.",Services,73.27552566646163,26.40021882217208,40.25,78.16151125852467,39.69444444444445,1.03,0,none,56.26548766522477,56.31987745345158,56.31987745345158,lite,0.5,C
8075,8075,Shinsho Corporation,Wholesale Trade,82.34717359707393,47.46304993466929,47.25,58.05649061855268,20.944444444444446,1.03,0,none,57.39742596176384,55.90376726047365,57.39742596176384,partial,0.6499999999999999,C
7868,7868,"KOSAIDO Holdings Co.,Ltd.",Other Products,52.50090820966964,62.97861719063722,1.0833333333333337,33.458333333333336,11.75,0.8300000000000001,27,high_sloan_accrual;negative_cfo;outlier_sensitive,15.221355810668136,18.06455650708895,15.221355810668136,partial,0.8,C
2330,2330,"Forside Co.,Ltd.",Information & Communication,75.56858377592926,81.54600514492,8.25,85.14093223205025,73.72222222222223,1.08,0,none,73.96023484099166,75.94483129504151,73.96023484099166,partial,0.8,B
2384,2384,"SBS Holdings,Inc.",Land Transportation,59.687481422842794,36.84307229591036,85.25,96.75,65.09722222222223,0.8300000000000001,5,outlier_sensitive,60.874593365054,59.2086972698733,59.2086972698733,lite,0.5,C
7921,7921,TAKARA & COMPANY LTD.,Other Products,70.05127541669226,56.95474192844811,33.58333333333333,63.299821194065274,43.47222222222222,0.8300000000000001,5,outlier_sensitive,53.33372990377503,53.43346696668208,53.33372990377503,partial,0.8,C
9928,9928,"MIROKU JYOHO SERVICE CO.,LTD.",Information & Communication,64.53660692240018,57.81149850891085,44.5,83.90881552917904,80.68055555555556,1.08,0,none,70.35347066738959,69.49608023787339,70.35347066738959,partial,0.6499999999999999,B
3496,3496,"AZOOM CO.,LTD",Real Estate,45.03592175024795,47.971000201801544,16.916666666666664,65.80331928144263,55.666666666666664,1.08,0,none,53.68205545566175,54.987231330814126,53.68205545566175,partial,0.6499999999999999,C
2207,2207,"MEITO CO.,LTD.",Foods,72.73723502244667,71.01785943605643,32.79166666666667,62.866430917567286,29.777777777777786,0.8800000000000001,5,outlier_sensitive,55.406046645865025,55.62025079968096,55.406046645865025,partial,0.8,C
6364,6364,AIRMAN CORPORATION,Machinery,70.59338436637232,58.87734186607309,30.666666666666664,47.9006248106289,20.833333333333336,0.65,13,normalization_fragile;outlier_sensitive,37.59230998346356,38.03398743313089,37.59230998346356,partial,0.8,C
8052,8052,"TSUBAKIMOTO KOGYO CO.,LTD.",Wholesale Trade,68.64120735670774,44.20851092887821,31.5,60.29709759727834,36.80555555555555,0.8800000000000001,5,outlier_sensitive,48.60347469780545,49.56292835668808,48.60347469780545,partial,0.8,C
3177,3177,"ARIGATOU SERVICES COMPANY,LIMITED",Retail Trade,81.73916416913225,54.42672209074546,10.666666666666668,91.5343558114744,83.6388888888889,0.8800000000000001,5,outlier_sensitive,64.97010235394228,69.47090927562809,64.97010235394228,partial,0.8,D
5184,5184,"NICHIRIN CO.,LTD.",Rubber Products,78.77426928688116,37.268079583188104,53.25,67.98909597726279,36.75,0.75,8,normalization_fragile,48.53589743716813,48.15114014057877,48.53589743716813,partial,0.6499999999999999,C
2489,2489,Adways Inc.,Services,62.56944560441312,42.506817426683874,4.25,41.708333333333336,36.44444444444444,1.08,12,negative_cfo,35.54870714466795,36.27434363130718,35.54870714466795,partial,0.6499999999999999,C
5333,5333,NGK Corporation,Glass and Ceramics Products,47.14906350249925,42.08872540925963,95.58333333333331,87.90323038814654,56.625,0.8800000000000001,5,outlier_sensitive,57.91500287197186,55.15561021023102,57.91500287197186,partial,0.6499999999999999,C
6744,6744,NOHMI BOSAI LTD.,Electric Appliances,49.60247480165887,62.023491023908385,65.91666666666667,66.33905508500031,49.41666666666667,0.8300000000000001,5,outlier_sensitive,54.783000096190904,52.20097893500669,54.783000096190904,partial,0.8,C
9902,9902,NICHIDEN Corporation,Wholesale Trade,67.63509332835244,47.23565578365245,34.66666666666667,63.132597437994,35.97222222222222,0.8300000000000001,5,outlier_sensitive,49.34782222682981,49.86468369334007,49.34782222682981,partial,0.8,C
3159,3159,"Maruzen CHI Holdings Co.,Ltd.",Retail Trade,79.54305947879249,59.64166213122807,36.25,73.20535714285714,56.38888888888888,1.03,0,none,67.00129486840194,66.52941765805073,67.00129486840194,partial,0.8,D
7427,7427,"ECHO TRADING CO.,LTD.",Wholesale Trade,87.60554987442009,21.710426005083765,31.333333333333336,85.72916666666667,55.41666666666667,0.8800000000000001,5,outlier_sensitive,54.914973213592525,57.89041683000946,57.89041683000946,lite,0.5,D
1885,1885,TOA CORPORATION,Construction,61.53375790149479,67.29924263271509,0.5833333333333334,42.166666666666664,14.333333333333334,0.8800000000000001,27,high_sloan_accrual;negative_cfo;outlier_sensitive,20.630911636847145,24.30747589699145,20.630911636847145,partial,0.8,C
4461,4461,DKS Co.Ltd.,Chemicals,47.510803646730686,69.56233680065066,49.875,91.07100785340312,61.06944444444444,0.8800000000000001,5,outlier_sensitive,61.298730159160584,61.739632247052185,61.298730159160584,partial,0.8,C
4082,4082,"DAIICHI KIGENSO KAGAKU-KOGYO CO.,LTD",Chemicals,53.83756347227734,28.66427460500916,28.666666666666668,77.35416666666666,28.666666666666668,0.8300000000000001,5,outlier_sensitive,42.64622774789109,45.60685123541231,45.60685123541231,lite,0.5,C
4493,4493,"Cyber Security Cloud,Inc.",Information & Communication,47.950810189249104,45.083238547762754,10.25,74.2300411869365,63.44444444444445,1.08,0,none,55.72485583603937,58.13337880169438,55.72485583603937,partial,0.6499999999999999,C
7730,7730,"MANI,INC.",Precision Instruments,45.08755712439757,43.05140588404362,47.583333333333336,80.99550847153422,64.41666666666667,0.8800000000000001,5,outlier_sensitive,52.89579150441409,53.360650008434845,52.89579150441409,partial,0.6499999999999999,C
6203,6203,"Howa Machinery,Ltd.",Machinery,54.82724474970827,38.41057491015755,4.833333333333333,46.10539052069426,18.72222222222222,0.8300000000000001,5,outlier_sensitive,35.603845551442035,39.33103822825456,35.603845551442035,partial,0.8,C
7247,7247,MIKUNI CORPORATION,Transportation Equipment,89.47639109073762,51.96588229059014,15.416666666666668,57.76079367046769,22.88888888888888,0.8800000000000001,5,outlier_sensitive,50.757449539276976,52.732696963877295,50.757449539276976,partial,0.6499999999999999,C
4966,4966,"C.Uyemura & Co.,Ltd.",Chemicals,46.769425779892096,65.33488659365119,76.08333333333334,76.03022778682404,50.24999999999999,0.8800000000000001,5,outlier_sensitive,58.30342078901421,55.23301727672935,58.30342078901421,partial,0.8,C
4958,4958,"T.HASEGAWA CO.,LTD.",Chemicals,64.24101520211799,41.20831269453974,60.83333333333333,72.58401061985262,31.11111111111111,0.8300000000000001,5,outlier_sensitive,50.69470595929462,49.02988538513003,50.69470595929462,partial,0.6499999999999999,C
4498,4498,"Cybertrust Japan Co.,Ltd.",Information & Communication,69.30469123132916,47.445745962440455,17.416666666666668,95.08333333333334,77.19444444444443,1.03,0,none,67.20542524329227,70.0762636325939,67.20542524329227,partial,0.8,B
5644,5644,METALART CORPORATION,Iron and Steel,73.99760576741248,33.888055693147514,39.875,88.8125,43.416666666666664,0.65,13,normalization_fragile;outlier_sensitive,44.242114210943726,46.67310499006536,46.67310499006536,lite,0.5,C
9672,9672,"TOKYOTOKEIBA CO.,LTD.",Services,66.75935771473982,47.33066659736109,74.08333333333333,96.15507686656676,64.18055555555556,0.8800000000000001,5,outlier_sensitive,64.03155473881367,62.8277337849853,64.03155473881367,partial,0.8,C
5958,5958,"SANYO INDUSTRIES,LTD.",Metal Products,83.27469752460077,57.1966933085464,16.25,64.09702980688496,40.22222222222222,1.08,0,none,61.46384258843997,62.41135590066853,61.46384258843997,partial,0.8,D
9889,9889,JBCC Holdings Inc.,Information & Communication,51.63512927869006,56.45385318632397,45.58333333333333,72.54983615757838,54.11111111111112,0.8800000000000001,5,outlier_sensitive,54.183734825504786,53.35516554127638,54.183734825504786,partial,0.8,C
3107,3107,"Daiwabo Holdings Co.,Ltd.",Wholesale Trade,59.34734340101833,50.43417142123319,42.583333333333336,46.29672285968243,21.999999999999996,0.8800000000000001,15,high_sloan_accrual;outlier_sensitive,34.27236013739616,34.154548543155286,34.27236013739616,partial,0.6499999999999999,C
4165,4165,"PLAID,Inc.",Information & Communication,52.39902423582489,76.95869183682206,13.25,56.926144001428725,41.916666666666664,1.08,0,none,58.09442577782442,57.64326534748852,58.09442577782442,partial,0.8,C
4431,4431,"Smaregi,Inc.",Information & Communication,45.24057144143918,52.095160126462304,21.0,83.67295979489981,72.05555555555556,1.08,0,none,60.96396761762025,62.34183077023954,60.96396761762025,partial,0.8,C
4549,4549,"EIKEN CHEMICAL CO.,LTD.",Pharmaceutical,48.563964327311446,11.149718904727251,43.166666666666664,83.04166666666667,48.861111111111114,0.8800000000000001,5,outlier_sensitive,43.4419491335875,45.200521968027765,45.200521968027765,lite,0.35,C
1815,1815,TEKKEN CORPORATION,Construction,63.06666991194354,40.40358676752667,0.3333333333333333,29.58333333333333,1.2916666666666683,0.8300000000000001,27,high_sloan_accrual;negative_cfo;outlier_sensitive,9.681982750288526,12.994278933149005,9.681982750288526,partial,0.8,C
1952,1952,"Shin Nippon Air Technologies Co.,Ltd.",Construction,55.90439129952192,77.66842886291968,66.83333333333333,84.99404515327258,61.01388888888889,0.7300000000000001,10,outlier_sensitive;gross_profitability_proxy,59.3202363325038,58.15393845572129,59.3202363325038,partial,0.8,C
1721,1721,COMSYS Holdings Corporation,Construction,53.43276321544372,61.244615568071325,70.16666666666667,52.21380803153167,18.194444444444443,1.08,0,none,55.59836068537003,51.74032681586685,55.59836068537003,partial,0.8,C
8151,8151,TOYO Corporation,Wholesale Trade,51.14120351899993,53.05909829365588,18.833333333333332,71.46990889821943,42.16666666666667,0.8800000000000001,5,outlier_sensitive,48.479831966336896,49.61482916074171,48.479831966336896,partial,0.8,C
1803,1803,SHIMIZU CORPORATION,Construction,50.263623833665086,48.44816299449021,97.25,82.14583333333333,32.44444444444444,0.8800000000000001,5,outlier_sensitive,55.38791747319509,51.540941971219794,55.38791747319509,partial,0.8,C
6134,6134,FUJI CORPORATION,Machinery,44.23761242216765,25.969299667129388,78.16666666666666,90.10416666666669,56.02777777777778,1.08,0,none,58.78294958228087,57.16312345805596,57.16312345805596,lite,0.5,C
3979,3979,"ULURU.CO.,LTD.",Information & Communication,80.83283953345448,70.87948269500856,8.166666666666666,78.2479220879396,71.36111111111111,0.8800000000000001,5,outlier_sensitive,64.11337096443562,67.40172170551486,64.11337096443562,partial,0.8,D
9896,9896,"JK Holdings Co.,Ltd.",Wholesale Trade,83.05019008871271,34.32023712699839,38.333333333333336,68.26663503565678,42.94444444444444,1.08,0,none,59.3185192990409,59.2220779237913,59.3185192990409,partial,0.6499999999999999,C
2760,2760,TOKYO ELECTRON DEVICE LIMITED,Wholesale Trade,55.132176556901655,36.01953500033634,73.08333333333333,87.99999999999999,51.888888888888886,0.8800000000000001,5,outlier_sensitive,55.22432279815464,54.088004411582205,55.22432279815464,partial,0.6499999999999999,C
1879,1879,SHINNIHON CORPORATION,Construction,69.68544602428211,45.37730262688527,22.583333333333332,45.380227840199744,16.611111111111114,0.8800000000000001,15,high_sloan_accrual;outlier_sensitive,32.305902878141595,33.6626954562572,32.305902878141595,partial,0.6499999999999999,C
5801,5801,"Furukawa Electric Co.,Ltd.",Nonferrous Metals,42.48377180650272,69.62515823075088,91.33333333333331,82.38878936629968,57.34722222222223,0.8800000000000001,5,outlier_sensitive,62.19533874763364,58.613198839138704,62.19533874763364,partial,0.8,C
9227,9227,"Microwave Chemical Co.,Ltd.",Services,42.479939242948525,65.6084265391444,4.416666666666667,33.666666666666664,29.277777777777775,0.8800000000000001,27,high_sloan_accrual;negative_cfo;outlier_sensitive,17.277720113954445,18.858722636269,17.277720113954445,partial,0.8,C
5726,5726,"OSAKA Titanium technologies Co.,Ltd.",Nonferrous Metals,56.10628881394636,73.62493145882127,24.333333333333336,44.29055007052185,12.72222222222222,1.08,10,high_sloan_accrual,42.27273680894994,42.22268497025455,42.27273680894994,partial,0.8,C
6882,6882,"Sansha Electric Manufacturing Co.,Ltd.",Electric Appliances,60.39315629047176,24.08968906256051,9.916666666666666,75.46787848605577,33.861111111111114,0.65,13,normalization_fragile;outlier_sensitive,31.970773239943696,36.1520614069658,36.1520614069658,lite,0.5,C
8244,8244,"Kintetsu Department Store CO.,Ltd.",Retail Trade,54.779007454056114,61.95008724349292,68.16666666666666,90.3125,70.25,1.03,0,none,70.59595560863367,66.57220453340028,70.59595560863367,partial,0.8,B
9982,9982,"Takihyo Co.,Ltd.",Wholesale Trade,70.77968045274274,55.70834276093041,21.416666666666668,72.63854489164086,43.722222222222214,1.08,0,none,60.97187408312609,61.06931701987243,60.97187408312609,partial,0.8,C
9301,9301,Mitsubishi Logistics Corporation,Warehousing and Harbor Transportation Service,58.42909748608312,35.34770914487108,88.41666666666667,59.387205687625425,19.75,0.7300000000000001,10,outlier_sensitive;gross_profitability_proxy,40.66557896851023,37.85222736383939,40.66557896851023,partial,0.6499999999999999,C
1938,1938,"NIPPON RIETEC CO.,LTD.",Construction,64.70524037918895,59.20858380165559,18.083333333333336,49.8887459190932,17.166666666666664,0.8800000000000001,5,outlier_sensitive,44.98018726125569,46.41020472457312,44.98018726125569,partial,0.8,C
2353,2353,"NIPPON PARKING DEVELOPMENT Co.,Ltd.",Real Estate,56.068025600383976,28.570175975017374,52.5,80.7339734957544,58.416666666666664,0.8800000000000001,5,outlier_sensitive,51.3205897619911,52.04790424093621,51.3205897619911,partial,0.6499999999999999,C
1860,1860,TODA CORPORATION,Construction,56.24766452700869,55.466447946414554,80.83333333333333,65.43110882173382,30.916666666666664,0.8300000000000001,5,outlier_sensitive,53.03948783644804,49.92653798445956,53.03948783644804,partial,0.8,C
2666,2666,"AUTOWAVE Co.,Ltd.",Retail Trade,82.37067451273012,49.58314885819059,6.0,73.64164353471158,65.125,1.03,0,none,63.660636318650816,67.12547901421766,63.660636318650816,partial,0.6499999999999999,D
6493,6493,NITTAN Corporation,Transportation Equipment,80.70546582803675,39.555730348301296,33.166666666666664,80.9375,30.305555555555557,1.08,0,none,59.801065139497766,59.95132117160663,59.801065139497766,partial,0.6499999999999999,C
9248,9248,"People, Dreams & Technologies Group Co.,Ltd.",Services,82.8680710708339,32.234143291321935,3.25,38.354166666666664,26.305555555555554,1.08,22,high_sloan_accrual;negative_cfo,25.222990732571425,27.344118666383245,25.222990732571425,partial,0.6499999999999999,D
8891,8891,"AMG HOLDINGS CO.,LTD.",Real Estate,88.87652692065784,35.86879587672576,33.0,99.10416666666666,67.40277777777777,0.8800000000000001,5,outlier_sensitive,63.084541377403355,66.38810614043139,63.084541377403355,partial,0.6499999999999999,C
6643,6643,"Togami Electric Mfg.Co.,Ltd.",Electric Appliances,69.10216920468505,75.38117711448263,23.916666666666668,74.48947889492443,56.12499999999999,0.65,13,normalization_fragile;outlier_sensitive,50.9828235093505,52.99682741783239,50.9828235093505,partial,0.8,C
4046,4046,"OSAKA SODA CO.,LTD.",Chemicals,50.46220085202804,36.47517586290541,71.0,84.43895180023229,54.083333333333336,0.8300000000000001,5,outlier_sensitive,53.35352559737317,52.452546394296554,53.35352559737317,partial,0.6499999999999999,C
8135,8135,ZETT CORPORATION,Wholesale Trade,88.5056959276049,49.05012016364271,18.25,48.82280525846702,27.61111111111111,0.8800000000000001,5,outlier_sensitive,49.274164667649174,50.769349418258976,49.274164667649174,partial,0.6499999999999999,D
8919,8919,"KATITAS CO.,LTD",Real Estate,45.663968159792574,55.29151607991339,11.416666666666666,43.64594240837696,35.5,0.8800000000000001,15,high_sloan_accrual;outlier_sensitive,30.993973154508097,33.220015478929184,30.993973154508097,partial,0.8,C
4107,4107,ISE CHEMICALS CORPORATION,Chemicals,44.44391867923891,69.62994795966414,49.875,72.31471221914435,52.166666666666664,0.8800000000000001,5,outlier_sensitive,55.8396644858646,55.367940972866705,55.8396644858646,partial,0.8,C
7608,7608,"SK JAPAN CO.,LTD.",Wholesale Trade,65.09585015154616,56.649217458482894,9.166666666666666,46.33485845052891,34.22222222222223,1.03,10,high_sloan_accrual,42.013032330329835,42.69766618686217,42.013032330329835,partial,0.8,C
5280,5280,"Yoshicon Co.,Ltd.",Real Estate,87.98462521263284,68.95003577390891,26.75,58.83584098873435,26.88888888888889,1.08,0,none,63.29048155089358,62.61026493652052,63.29048155089358,partial,0.8,C
6317,6317,Kitagawa Corporation,Machinery,77.90290669845534,60.957665502740625,43.75,87.6875,41.138888888888886,1.08,0,none,68.32763323472196,66.87010713028674,68.32763323472196,partial,0.8,B
1944,1944,KINDEN CORPORATION,Construction,48.6160825301553,58.76129196809497,86.5,51.16005291005291,21.444444444444443,0.7300000000000001,10,outlier_sensitive;gross_profitability_proxy,42.72453250026123,38.784497775080204,42.72453250026123,partial,0.8,C
4686,4686,JUSTSYSTEMS CORPORATION,Information & Communication,49.75057556597648,32.220775977871135,67.75,69.39948892674617,46.97222222222222,0.8800000000000001,5,outlier_sensitive,48.46057642157377,46.63950342849418,46.63950342849418,lite,0.5,C
6490,6490,PILLAR Corporation,Machinery,47.14153793047302,18.88548221394632,66.58333333333334,84.00985309475037,53.05555555555556,0.8800000000000001,5,outlier_sensitive,48.17264985532847,48.08680621865902,48.08680621865902,lite,0.5,C
6507,6507,"SINFONIA TECHNOLOGY CO.,LTD.",Electric Appliances,44.543978779745984,74.55309418831956,61.083333333333336,63.52271396489488,43.111111111111114,1.08,0,none,61.950799379714816,58.87633506254648,61.950799379714816,partial,0.8,C
9341,9341,"GENOVA,Inc.",Services,73.25134034235045,38.16369111319028,11.833333333333334,55.19166121907252,46.99999999999999,0.8800000000000001,5,outlier_sensitive,46.91241309524915,49.35063923582436,46.91241309524915,partial,0.6499999999999999,C
9629,9629,PCA CORPORATION,Information & Communication,62.41279951907847,57.64226193024189,24.25,80.41181571053619,59.72222222222222,0.8300000000000001,5,outlier_sensitive,56.565095686361936,58.264327101050874,56.565095686361936,partial,0.8,C
9793,9793,"Daiseki Co.,Ltd.",Services,51.77195792804701,33.84502966890279,59.916666666666664,69.00349994945921,47.19444444444445,0.8800000000000001,5,outlier_sensitive,48.47604563338744,47.81934885764207,48.47604563338744,partial,0.6499999999999999,C
7609,7609,"Daitron Co.,Ltd.",Wholesale Trade,55.79423182193032,42.67857652456985,43.333333333333336,71.6476424011146,52.027777777777786,0.8800000000000001,5,outlier_sensitive,51.071942776699835,51.53406888727155,51.071942776699835,partial,0.8,C
4763,4763,"CREEK & RIVER Co.,Ltd.",Services,73.00314452605711,22.04285479869787,18.333333333333332,45.17503369677171,32.05555555555556,1.03,10,high_sloan_accrual,35.80834159869755,37.13745034984036,37.13745034984036,lite,0.5,C
6626,6626,SEMITEC Corporation,Electric Appliances,74.95261706197275,38.58752020563373,46.416666666666664,90.2382371023945,72.48611111111111,0.75,8,normalization_fragile,57.05108954404336,58.63641637817726,57.05108954404336,partial,0.6499999999999999,C
1976,1976,"MEISEI INDUSTRIAL Co.,Ltd.",Construction,70.53095872334849,71.84645705805973,47.0,59.63799076212472,34.08333333333333,0.7300000000000001,10,outlier_sensitive;gross_profitability_proxy,50.28449591995043,49.27019233255659,50.28449591995043,partial,0.8,C
2216,2216,Kanro Inc.,Foods,57.389071594467985,44.689765298696855,37.833333333333336,75.77742047710923,56.44444444444444,0.8800000000000001,5,outlier_sensitive,52.80551955279431,53.12821418905717,52.80551955279431,partial,0.8,C
4465,4465,"Niitaka Co., Ltd.",Chemicals,77.95972007750254,88.53872194398072,10.5,55.416362444925085,48.24999999999999,1.03,10,high_sloan_accrual,56.5090132873288,56.7232510828501,56.5090132873288,partial,0.8,D
1926,1926,"RAITO KOGYO CO.,LTD.",Construction,53.37507859552431,49.10590198152803,58.5,66.61069034176833,42.22222222222222,0.8800000000000001,5,outlier_sensitive,51.123413583655925,49.93361982109434,51.123413583655925,partial,0.8,C
1871,1871,"PS Construction Co.,Ltd.",Construction,61.19162269695957,76.36750098352769,69.0,91.24593069246684,56.94444444444445,0.8300000000000001,5,outlier_sensitive,66.77119041058744,64.65845597256961,66.77119041058744,partial,0.8,B
8117,8117,CENTRAL AUTOMOTIVE PRODUCTS LTD.,Wholesale Trade,58.60485518525533,63.96234617728774,53.583333333333336,55.99235380607662,32.11111111111111,0.8800000000000001,5,outlier_sensitive,51.81876601951013,49.28628544113836,51.81876601951013,partial,0.8,C
6286,6286,SEIKO CORPORATION,Machinery,81.91896902010491,70.51069904867902,26.166666666666664,97.375,81.15277777777777,1.08,0,none,77.89153388539899,79.3591436470804,77.89153388539899,partial,0.8,D
7521,7521,"MUSASHI CO.,LTD.",Wholesale Trade,87.21074942950466,63.39371938578952,27.500000000000004,64.61130536130537,41.86111111111111,1.08,0,none,65.29685208807507,65.2455429095835,65.29685208807507,partial,0.8,D
2737,2737,TOMEN DEVICES CORPORATION,Wholesale Trade,53.5962846699192,35.679234927565474,55.75,84.70634991648772,51.986111111111114,0.8800000000000001,5,outlier_sensitive,52.4941197727435,53.54905792534196,52.4941197727435,partial,0.6499999999999999,C
6947,6947,ZUKEN INC.,Electric Appliances,49.92016338027246,51.96487124450396,36.833333333333336,58.99664418553306,45.11111111111111,0.8300000000000001,5,outlier_sensitive,47.5199666523025,47.10913492837197,47.5199666523025,partial,0.8,C
3741,3741,"Systems Engineering Consultants Co.,LTD.",Information & Communication,55.55395411195019,46.00708088980209,4.083333333333333,37.68749999999999,21.444444444444443,0.8800000000000001,27,high_sloan_accrual;negative_cfo;outlier_sensitive,14.88676376262599,17.668991300434357,14.88676376262599,partial,0.8,C
1930,1930,"HOKURIKU ELECTRICAL CONSTRUCTION CO.,LTD.",Construction,65.95155987436519,60.11006592183554,50.16666666666667,97.10416666666669,66.76388888888889,0.8300000000000001,5,outlier_sensitive,64.65885242794431,64.78715286384838,64.65885242794431,partial,0.8,C
9324,9324,Yasuda Logistics Corporation,Warehousing and Harbor Transportation Service,65.59674587103626,46.442867742533856,64.25,93.875,55.06944444444445,0.7300000000000001,10,outlier_sensitive;gross_profitability_proxy,54.34754709731085,53.84966801688836,54.34754709731085,partial,0.6499999999999999,C
4595,4595,"MIZUHO MEDY CO.,LTD.",Pharmaceutical,65.43572109912586,21.903636708311165,17.083333333333332,41.34701946472019,25.027777777777775,0.8300000000000001,15,high_sloan_accrual;outlier_sensitive,25.35342727868432,27.47579705929352,27.47579705929352,lite,0.5,C
3433,3433,"TOCALO Co.,Ltd.",Metal Products,49.75346239507726,53.1739101188183,55.166666666666664,71.30194103573358,56.625,0.8800000000000001,5,outlier_sensitive,54.1185162085321,53.579542282766894,54.1185162085321,partial,0.8,C
7525,7525,RIX CORPORATION,Wholesale Trade,71.56192254983821,36.70602408165013,26.5,67.54879617896074,52.38888888888889,1.03,0,none,57.10771063863196,58.04997011000294,58.04997011000294,lite,0.5,C
5285,5285,YAMAX Corp.,Glass and Ceramics Products,71.3009872395362,90.4473782107338,12.5,56.24700812427955,47.13888888888889,0.75,18,high_sloan_accrual;normalization_fragile,45.128453466048434,46.33270879239889,45.128453466048434,partial,0.8,C
6834,6834,"SEIKOH GIKEN Co.,Ltd.",Electric Appliances,41.072431969533376,62.48350323392059,25.916666666666664,75.87613228636889,49.80555555555555,0.8800000000000001,5,outlier_sensitive,51.25023517654024,53.77976780602903,51.25023517654024,partial,0.8,C
4684,4684,"OBIC Co.,Ltd.",Information & Communication,45.13806383930201,47.0152197088758,91.58333333333334,64.25075987939938,38.55555555555556,0.8800000000000001,5,outlier_sensitive,51.10638577529075,47.23072618055675,51.10638577529075,partial,0.6499999999999999,C
9467,9467,"AlphaPolis Co.,Ltd.",Information & Communication,56.5553019052891,31.55889954971758,17.5,60.78188000319869,49.861111111111114,1.08,0,none,50.50300030763118,51.649392946816455,50.50300030763118,partial,0.6499999999999999,C
3139,3139,"Lacto Japan Co.,Ltd.",Wholesale Trade,76.29108072767009,52.3819542542414,4.0,38.79166666666667,10.055555555555555,0.8300000000000001,27,high_sloan_accrual;negative_cfo;outlier_sensitive,18.892550215448793,21.460053452987697,18.892550215448793,partial,0.8,C
1951,1951,"EXEO Group,Inc.",Construction,52.081575401654035,41.13703496466435,46.5,47.342257042427846,20.25,0.8800000000000001,5,outlier_sensitive,40.74244124752035,40.40366435524798,40.74244124752035,partial,0.8,C
3662,3662,"Ateam Holdings Co.,Ltd.",Information & Communication,55.754111412814325,50.85589586632992,14.75,80.88496204933587,74.88888888888889,0.8800000000000001,5,outlier_sensitive,55.48783490984101,57.80634945142191,55.48783490984101,partial,0.8,C
6862,6862,MINATO HOLDINGS INC.,Electric Appliances,45.16225497227857,22.815037170212463,5.0,44.816804216639255,25.63888888888889,0.8300000000000001,5,outlier_sensitive,30.62600654142411,34.913049819558964,34.913049819558964,lite,0.35,C
6748,6748,"SEIWA ELECTRIC MFG. CO.,LTD.",Electric Appliances,83.67203495639389,68.27495204665489,18.416666666666668,80.99049196879191,49.861111111111114,1.03,0,none,68.55520554406718,69.81707302738126,68.55520554406718,partial,0.8,D
4013,4013,"Kinjiro Co.,Ltd.",Information & Communication,69.14985887450071,76.25904590679214,18.916666666666668,98.35416666666669,78.31944444444444,1.03,0,none,75.00530411143441,76.7174739144157,75.00530411143441,partial,0.8,B
7811,7811,"NAKAMOTO PACKS CO.,LTD.",Other Products,80.43319302171767,78.39213605908097,30.916666666666664,68.27388138541302,45.47222222222222,1.08,0,none,68.9841178087357,67.85836341561613,68.9841178087357,partial,0.8,B
4992,4992,"HOKKO CHEMICAL INDUSTRY CO.,LTD.",Chemicals,73.61579106065543,35.31273887492585,50.24999999999999,76.89325022461814,34.97222222222223,0.65,13,normalization_fragile;outlier_sensitive,42.04096286840412,42.48325837042866,42.04096286840412,partial,0.8,C
9551,9551,"METAWATER Co.,Ltd.",Electric Power and Gas,49.941968893970135,38.46011158198137,64.91666666666667,75.25762613106663,34.5,0.8300000000000001,5,outlier_sensitive,48.32115385206217,46.49053215019459,48.32115385206217,partial,0.6499999999999999,C
4371,4371,Core Concept Technologies Inc.,Information & Communication,52.36712501359763,33.67042088870136,16.333333333333332,77.94345767218668,73.41666666666667,1.08,0,none,56.82967271545523,59.19617079201447,56.82967271545523,partial,0.6499999999999999,C
8920,8920,"TOSHO CO.,LTD.",Services,77.90594654280595,61.95639405113528,68.41666666666667,99.70833333333331,64.56944444444444,1.08,0,none,76.94730240764937,74.39020923771531,76.94730240764937,partial,0.8,B
7438,7438,KONDOTEC INC.,Wholesale Trade,70.87374277486512,44.8966378640836,41.91666666666667,76.83174300254453,44.75,1.03,0,none,60.91243326861144,59.83545052093668,60.91243326861144,partial,0.8,C
3915,3915,"TerraSky Co.,Ltd",Information & Communication,52.50265013467933,67.45052040335847,15.666666666666668,65.78308716932679,52.61111111111112,0.8800000000000001,5,outlier_sensitive,52.564108061358745,54.11973877716308,52.564108061358745,partial,0.8,C
3565,3565,Ascentech K.K.,Wholesale Trade,76.41075826856765,41.37803492185796,45.416666666666664,87.29166666666667,39.69444444444445,1.03,0,none,62.710009341744936,62.89037486898229,62.710009341744936,partial,0.6499999999999999,C
