original_code,normalized_code,ticker_yfinance,company_name,sector,market,source_file,mapping_status
6322,6322,6322.T,TACMINA CORPORATION,Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
6597,6597,6597.T,HPC SYSTEMS Inc.,Electric Appliances,Growth Market(Domestic),data/processed/scores.csv,ok
6599,6599,6599.T,"EBRAINS,INC.",Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
6463,6463,6463.T,"TPR CO.,LTD.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
1911,1911,1911.T,"Sumitomo Forestry Co.,Ltd.",Construction,Prime Market (Domestic),data/processed/scores.csv,ok
6489,6489,6489.T,"Maezawa Industries,Inc.",Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
6328,6328,6328.T,"EBARA JITSUGYO CO.,LTD.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
2344,2344,2344.T,"HEIAN CEREMONY SERVICE CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
7201,7201,7201.T,"NISSAN MOTOR CO.,LTD.",Transportation Equipment,Prime Market (Domestic),data/processed/scores.csv,ok
3448,3448,3448.T,"SUGA STEEL Co.,LTD.",Metal Products,PRO Market,data/processed/scores.csv,ok
7723,7723,7723.T,"Aichi Tokei Denki Co.,Ltd.",Precision Instruments,Prime Market (Domestic),data/processed/scores.csv,ok
1925,1925,1925.T,"DAIWA HOUSE INDUSTRY CO.,LTD.",Construction,Prime Market (Domestic),data/processed/scores.csv,ok
6486,6486,6486.T,"EAGLE INDUSTRY CO.,LTD.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
5803,5803,5803.T,Fujikura Ltd.,Nonferrous Metals,Prime Market (Domestic),data/processed/scores.csv,ok
6737,6737,6737.T,EIZO Corporation,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6146,6146,6146.T,DISCO CORPORATION,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
4464,4464,4464.T,SOFT99corporation,Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
6951,6951,6951.T,JEOL Ltd.,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6976,6976,6976.T,"TAIYO YUDEN CO.,LTD.",Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6718,6718,6718.T,"AIPHONE CO.,LTD.",Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
7409,7409,7409.T,"AeroEdge Co.,Ltd",Transportation Equipment,Growth Market(Domestic),data/processed/scores.csv,ok
6157,6157,6157.T,"NS TOOL CO.,LTD.",Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
6479,6479,6479.T,MINEBEA MITSUMI Inc.,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
2181,2181,2181.T,"PERSOL HOLDINGS CO.,LTD.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
6874,6874,6874.T,KYORITSU ELECTRIC CORPORATION,Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
3433,3433,3433.T,"TOCALO Co.,Ltd.",Metal Products,Prime Market (Domestic),data/processed/scores.csv,ok
6382,6382,6382.T,TRINITY INDUSTRIAL CORPORATION,Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
4612,4612,4612.T,"NIPPON PAINT HOLDINGS CO.,LTD.",Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
7715,7715,7715.T,"NAGANO KEIKI CO.,LTD.",Precision Instruments,Prime Market (Domestic),data/processed/scores.csv,ok
3543,3543,3543.T,"KOMEDA Holdings Co.,Ltd.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
3450,3450,3450.T,"Sato Sangyo Co.,Ltd,",Metal Products,PRO Market,data/processed/scores.csv,ok
3891,3891,3891.T,NIPPON KODOSHI CORPORATION,Pulp and Paper,Standard Market(Domestic),data/processed/scores.csv,ok
6590,6590,6590.T,SHIBAURA MECHATRONICS CORPORATION,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
7965,7965,7965.T,Zojirushi Corporation,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6393,6393,6393.T,"YUKEN KOGYO CO.,LTD.",Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
6309,6309,6309.T,"TOMOE ENGINEERING CO.,LTD.(TOMOE KOGYO CO.,LTD.)",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
9201,9201,9201.T,"Japan Airlines Co.,Ltd.",Air Transportation,Prime Market (Domestic),data/processed/scores.csv,ok
3712,3712,3712.T,"Information Planning CO.,LTD.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
5249,5249,5249.T,"Asakawa Systems Co.,Ltd.",Information & Communication,PRO Market,data/processed/scores.csv,ok
5573,5573,5573.T,"Doraku Holdings Co.,Ltd.",Information & Communication,PRO Market,data/processed/scores.csv,ok
5037,5037,5037.T,"Fitworks Co.,Ltd.",Information & Communication,PRO Market,data/processed/scores.csv,ok
5821,5821,5821.T,HIRAKAWA HEWTECH CORP.,Nonferrous Metals,Prime Market (Domestic),data/processed/scores.csv,ok
5584,5584,5584.T,"Strawberry jams Co.,Ltd.",Information & Communication,PRO Market,data/processed/scores.csv,ok
5135,5135,5135.T,AIR-U LTD.,Information & Communication,PRO Market,data/processed/scores.csv,ok
5620,5620,5620.T,SPO Entertainment Inc.,Information & Communication,PRO Market,data/processed/scores.csv,ok
5617,5617,5617.T,WiLLDo Inc.,Information & Communication,PRO Market,data/processed/scores.csv,ok
5622,5622,5622.T,"OneBe,Inc.",Information & Communication,PRO Market,data/processed/scores.csv,ok
5594,5594,5594.T,M.D.B Corporation,Information & Communication,PRO Market,data/processed/scores.csv,ok
9537,9537,9537.T,"HOKURIKU GAS CO.,LTD.",Electric Power and Gas,Standard Market(Domestic),data/processed/scores.csv,ok
6798,6798,6798.T,SMK Corporation,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6333,6333,6333.T,TEIKOKU CORPORATION,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
6856,6856,6856.T,"HORIBA,Ltd.",Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
5711,5711,5711.T,Mitsubishi Materials Corporation,Nonferrous Metals,Prime Market (Domestic),data/processed/scores.csv,ok
4004,4004,4004.T,Resonac Holdings Corporation,Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
5598,5598,5598.T,"Yottavias Co.,Ltd.",Information & Communication,PRO Market,data/processed/scores.csv,ok
7259,7259,7259.T,AISIN CORPORATION,Transportation Equipment,Prime Market (Domestic),data/processed/scores.csv,ok
9672,9672,9672.T,"TOKYOTOKEIBA CO.,LTD.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
6272,6272,6272.T,"RHEON AUTOMATIC MACHINERY CO.,LTD.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
6360,6360,6360.T,"TOKYO AUTOMATIC MACHINERY WORKS,LTD.",Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
6841,6841,6841.T,YOKOGAWA ELECTRIC CORPORATION,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
9532,9532,9532.T,"OSAKA GAS CO.,LTD.",Electric Power and Gas,Prime Market (Domestic),data/processed/scores.csv,ok
4976,4976,4976.T,"TOYO DRILUBE CO.,LTD.",Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
5713,5713,5713.T,"Sumitomo Metal Mining Co.,Ltd.",Nonferrous Metals,Prime Market (Domestic),data/processed/scores.csv,ok
4658,4658,4658.T,"Nippon Air Conditioning Services Co.,Ltd.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
7734,7734,7734.T,"RIKEN KEIKI CO.,LTD.",Precision Instruments,Prime Market (Domestic),data/processed/scores.csv,ok
3103,3103,3103.T,UNITIKA LTD.,Textiles and Apparels,Standard Market(Domestic),data/processed/scores.csv,ok
6458,6458,6458.T,SINKO INDUSTRIES LTD.,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
6229,6229,6229.T,OKUMURA ENGINEERING corp.,Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
5130,5130,5130.T,"HiroHoldings Co.,ltd.",Information & Communication,PRO Market,data/processed/scores.csv,ok
5869,5869,5869.T,"WASEDA GAKUSHUKENKYUKAI CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
6357,6357,6357.T,"Sansei Technologies,Inc.",Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
6810,6810,6810.T,"Maxell,Ltd.",Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6037,6037,6037.T,"RAKUMACHI,INC.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
6277,6277,6277.T,HOSOKAWA MICRON CORPORATION,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
7781,7781,7781.T,"HIRAYAMA HOLDINGS Co.,Ltd.",Precision Instruments,Standard Market(Domestic),data/processed/scores.csv,ok
6418,6418,6418.T,"JAPAN CASH MACHINE CO.,LTD.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
6336,6336,6336.T,"ISHII HYOKI CO.,LTD.",Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
3763,3763,3763.T,Pro-Ship Incorporated,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
6381,6381,6381.T,ANEST IWATA Corporation,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
9531,9531,9531.T,"TOKYO GAS CO.,LTD.",Electric Power and Gas,Prime Market (Domestic),data/processed/scores.csv,ok
6875,6875,6875.T,MegaChips Corporation,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
4450,4450,4450.T,"Power Solutions,Ltd.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
6430,6430,6430.T,"DAIKOKU DENKI CO.,LTD.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
3407,3407,3407.T,ASAHI KASEI CORPORATION,Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
6013,6013,6013.T,"TAKUMA CO.,LTD.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
6340,6340,6340.T,SHIBUYA CORPORATION,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
5110,5110,5110.T,"Sumitomo Rubber Industries,Ltd.",Rubber Products,Prime Market (Domestic),data/processed/scores.csv,ok
2579,2579,2579.T,Coca-Cola Bottlers Japan Holdings Inc.,Foods,Prime Market (Domestic),data/processed/scores.csv,ok
2452,2452,2452.T,"Computer Mind Co.,Ltd.",Information & Communication,PRO Market,data/processed/scores.csv,ok
6723,6723,6723.T,Renesas Electronics Corporation,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
5251,5251,5251.T,"WISS1 Co.,Ltd.",Information & Communication,PRO Market,data/processed/scores.csv,ok
6932,6932,6932.T,ENDO Lighting Corporation,Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
6832,6832,6832.T,"AOI ELECTRONICS CO.,LTD.",Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
6118,6118,6118.T,"AIDA ENGINEERING,LTD.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
9436,9436,9436.T,OKINAWA CELLULAR TELEPHONE COMPANY,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
6412,6412,6412.T,Heiwa Corporation,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
6804,6804,6804.T,Hosiden Corporation,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
3444,3444,3444.T,"KIKUCHI SEISAKUSHO CO.,LTD.",Metal Products,Standard Market(Domestic),data/processed/scores.csv,ok
4365,4365,4365.T,"MATSUMOTO YUSHI-SEIYAKU CO.,LTD.",Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
7276,7276,7276.T,"KOITO MANUFACTURING CO.,LTD.",Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6420,6420,6420.T,GALILEI CO.LTD.,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
6768,6768,6768.T,TAMURA CORPORATION,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6724,6724,6724.T,SEIKO EPSON CORPORATION,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6459,6459,6459.T,DAIWA INDUSTRIES LTD.,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
4062,4062,4062.T,"IBIDEN CO.,LTD.",Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
5945,5945,5945.T,"Tenryu Saw Mfg.Co.,Ltd.",Metal Products,Standard Market(Domestic),data/processed/scores.csv,ok
6482,6482,6482.T,Yushin Company,Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
2502,2502,2502.T,"Asahi Group Holdings,Ltd.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
9449,9449,9449.T,"GMO internet group,Inc.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
6474,6474,6474.T,NACHI-FUJIKOSHI CORP.,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
6016,6016,6016.T,Japan Engine Corporation,Transportation Equipment,Standard Market(Domestic),data/processed/scores.csv,ok
5208,5208,5208.T,"Arisawa Mfg.Co.,Ltd.",Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
7979,7979,7979.T,SHOFU INC.,Precision Instruments,Prime Market (Domestic),data/processed/scores.csv,ok
3969,3969,3969.T,ATLED CORP.,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
6432,6432,6432.T,"TAKEUCHI MFG.CO.,LTD.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
6652,6652,6652.T,IDEC CORPORATION,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6104,6104,6104.T,"SHIBAURA MACHINE CO.,LTD.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
6497,6497,6497.T,HAMAI INDUSTRIES LTD,Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
4047,4047,4047.T,"KANTO DENKA KOGYO CO.,LTD.",Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
6039,6039,6039.T,"Japan Animal Referral Medical Center Co.,Ltd.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
7318,7318,7318.T,"SERENDIP HOLDINGS Co.,Ltd.",Transportation Equipment,Growth Market(Domestic),data/processed/scores.csv,ok
6758,6758,6758.T,SONY GROUP CORPORATION,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
7751,7751,7751.T,CANON INC.,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6113,6113,6113.T,"AMADA CO.,LTD.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
9239,9239,9239.T,KET Inc.,Services,PRO Market,data/processed/scores.csv,ok
6230,6230,6230.T,SANEI LTD.,Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
7744,7744,7744.T,"Noritsu Koki Co.,Ltd.",Precision Instruments,Prime Market (Domestic),data/processed/scores.csv,ok
9335,9335,9335.T,"techno-creative CO.,LTD.",Services,PRO Market,data/processed/scores.csv,ok
6840,6840,6840.T,"AKIBA Holdings Co.,Ltd.",Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
9156,9156,9156.T,"HANA HOLDINGS Co.,Ltd.",Services,PRO Market,data/processed/scores.csv,ok
7364,7364,7364.T,"RYUKYU ASTEEDA Sports Club Co.,Ltd.",Services,PRO Market,data/processed/scores.csv,ok
5866,5866,5866.T,WizBiz Inc.,Services,PRO Market,data/processed/scores.csv,ok
9334,9334,9334.T,"IBIS HOLDINGS Co.,Ltd.",Services,PRO Market,data/processed/scores.csv,ok
6174,6174,6174.T,"DENTAS CO.,LTD.",Services,PRO Market,data/processed/scores.csv,ok
7355,7355,7355.T,"Issunbou Co.,Ltd.",Services,PRO Market,data/processed/scores.csv,ok
4626,4626,4626.T,"TAIYO HOLDINGS CO.,LTD.",Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
7098,7098,7098.T,Agent Inc.,Services,PRO Market,data/processed/scores.csv,ok
7877,7877,7877.T,"EIDAI KAKO CO.,LTD.",Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
3912,3912,3912.T,"Mobile Factory,Inc.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
6952,6952,6952.T,"CASIO COMPUTER CO.,LTD.",Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
4204,4204,4204.T,"Sekisui Chemical Co.,Ltd.",Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
6754,6754,6754.T,ANRITSU CORPORATION,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
5589,5589,5589.T,"AUTOSERVER CO.,LTD.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
9226,9226,9226.T,IGER Inc.,Services,PRO Market,data/processed/scores.csv,ok
6862,6862,6862.T,MINATO HOLDINGS INC.,Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
4746,4746,4746.T,"Toukei Computer Co.,Ltd.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
6919,6919,6919.T,KEL CORPORATION,Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
1723,1723,1723.T,"NIHON DENGI CO.,LTD.",Construction,Standard Market(Domestic),data/processed/scores.csv,ok
9169,9169,9169.T,Daishinsha Inc.,Services,PRO Market,data/processed/scores.csv,ok
7701,7701,7701.T,Shimadzu Corporation,Precision Instruments,Prime Market (Domestic),data/processed/scores.csv,ok
6471,6471,6471.T,NSK Ltd.,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
7003,7003,7003.T,"MITSUI E&S Co.,Ltd.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
2477,2477,2477.T,"Temairazu,Inc.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
9790,9790,9790.T,"Fukui Computer Holdings,Inc.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
7727,7727,7727.T,OVAL Corporation,Precision Instruments,Standard Market(Domestic),data/processed/scores.csv,ok
6637,6637,6637.T,"TERASAKI ELECTRIC CO.,LTD.",Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
6543,6543,6543.T,NISSEN INC.,Services,Standard Market(Domestic),data/processed/scores.csv,ok
7011,7011,7011.T,"Mitsubishi Heavy Industries,Ltd.",Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
6504,6504,6504.T,"FUJI ELECTRIC CO.,LTD.",Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6407,6407,6407.T,CKD Corporation,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
6226,6226,6226.T,"Moriya Transportation Engineering and Manufacturing Co.,Ltd.",Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
2323,2323,2323.T,fonfun corporation,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
6629,6629,6629.T,"TECHNO HORIZON CO.,LTD.",Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
5261,5261,5261.T,"RESOL HOLDINGS Co.,Ltd.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
6231,6231,6231.T,"KIMURA KOHKI Co.,Ltd.",Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
6137,6137,6137.T,"KOIKE SANSO KOGYO CO.,LTD.",Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
6971,6971,6971.T,KYOCERA CORPORATION,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
7088,7088,7088.T,Forum Engineering Inc.,Services,Prime Market (Domestic),data/processed/scores.csv,ok
6958,6958,6958.T,CMK CORPORATION,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
6904,6904,6904.T,"HARADA INDUSTRY CO.,LTD.",Electric Appliances,Standard Market(Domestic),data/processed/scores.csv,ok
4187,4187,4187.T,OSAKA ORGANIC CHEMICAL INDUSTRY LTD.,Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
4620,4620,4620.T,"FUJIKURA KASEI CO.,LTD.",Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
6246,6246,6246.T,Techno Smart Corp.,Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
6217,6217,6217.T,TSUDAKOMA Corp.,Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
6954,6954,6954.T,FANUC CORPORATION,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
