code,ticker,company_name,sector_33,market,close,sector,market_equity_final,market_equity_method,book_equity,net_income,pbr_raw,per_raw,bm_raw,bm_method,ep_raw,ep_method,bm_winsorized,ep_winsorized,bm_available,ep_available,value_metric_quality_flag,notes,F_ROA,F_CFO,F_DROA,F_ACCRUAL,F_DTURN,F_DLEVER,piotroski_available_signal_score,available_signal_count,sloan_accruals,sloan_accruals_winsorized,value_pass,quality_pass,earnings_quality_pass,distress_pass,phase1_revised_candidate
4228,4228.T,"Sekisui Kasei Co.,Ltd.",Chemicals,Prime Market (Domestic),550.0,Chemicals,24996459950.0,close_times_edinet_shares_outstanding,49670000000.0,-8405000000.0,,,1.98708137469682,book_equity_over_market_equity,,missing,1.98708137469682,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,0,1,0,1,1,0,3,6,-0.09308445727262116,-0.09308445727262116,False,False,True,True,False
3317,3317.T,"FLYING GARDEN CO.,LTD.",Retail Trade,Standard Market(Domestic),1365.0,Retail Trade,1972790820.0,close_times_edinet_shares_outstanding,3259148000.0,352141000.0,,,1.6520494555018257,book_equity_over_market_equity,0.1784989044099465,net_income_over_market_equity,1.6520494555018257,0.1784989044099465,True,True,B_price_times_shares,,1,1,0,1,0,1,4,6,-0.0710421705863648,-0.0710421705863648,True,True,True,True,True
2294,2294.T,"Kakiyasu Honten Co.,Ltd.",Foods,Prime Market (Domestic),2522.0,Foods,24155968200.0,close_times_edinet_shares_outstanding,18530000000.0,707000000.0,,,0.7670982113645936,book_equity_over_market_equity,0.0292681292733279,net_income_over_market_equity,0.7670982113645936,0.0292681292733279,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.050827972506909964,-0.050827972506909964,False,True,True,True,False
8084,8084.T,RYODEN CORPORATION,Wholesale Trade,Prime Market (Domestic),3755.0,Wholesale Trade,80777698935.0,close_times_edinet_shares_outstanding,89213000000.0,4703000000.0,,,1.104426112357913,book_equity_over_market_equity,0.0582215148736088,net_income_over_market_equity,1.104426112357913,0.0582215148736088,True,True,B_price_times_shares,,1,1,0,1,0,1,4,6,-0.09227506694136675,-0.09227506694136675,False,True,True,True,False
8085,8085.T,"NARASAKI SANGYO CO.,LTD.",Wholesale Trade,Standard Market(Domestic),4000.0,Wholesale Trade,20383600000.0,close_times_edinet_shares_outstanding,26700000000.0,2281000000.0,,,1.3098765674365669,book_equity_over_market_equity,0.1119036872780078,net_income_over_market_equity,1.3098765674365669,0.1119036872780078,True,True,B_price_times_shares,,1,1,1,0,1,1,5,6,0.03790724677276142,0.03790724677276142,True,True,False,True,False
8218,8218.T,"KOMERI CO.,LTD.",Retail Trade,Prime Market (Domestic),3415.0,Retail Trade,163454084720.0,close_times_edinet_shares_outstanding,246316000000.0,13719000000.0,,,1.5069430685806602,book_equity_over_market_equity,0.0839318272376056,net_income_over_market_equity,1.5069430685806602,0.0839318272376056,True,True,B_price_times_shares,,1,1,0,1,0,1,4,6,-0.024755369237089077,-0.024755369237089077,True,True,True,True,True
1787,1787.T,"Nakabohtec Corrosion Protecting Co.,Ltd.",Construction,Standard Market(Domestic),5360.0,Construction,13187744000.0,close_times_edinet_shares_outstanding,8730632000.0,1047212000.0,,,0.6620261964442137,book_equity_over_market_equity,0.0794079715226501,net_income_over_market_equity,0.6620261964442137,0.0794079715226501,True,True,B_price_times_shares,,1,1,1,0,0,0,3,6,0.030221547519663675,0.030221547519663675,False,False,False,True,False
1852,1852.T,ASANUMA CORPORATION,Construction,Prime Market (Domestic),791.0,Construction,63761473790.0,close_times_edinet_shares_outstanding,46138000000.0,4773000000.0,,,0.7236030985098721,book_equity_over_market_equity,0.0748571153753439,net_income_over_market_equity,0.7236030985098721,0.0748571153753439,True,True,B_price_times_shares,,1,1,0,1,0,0,3,6,-0.0037969245834699825,-0.0037969245834699825,False,False,True,True,False
4055,4055.T,T&S Group Inc.,Information & Communication,Growth Market(Domestic),2041.0,Information & Communication,15469147200.0,close_times_edinet_shares_outstanding,2913059000.0,509237000.0,,,0.188314130206221,book_equity_over_market_equity,0.032919526423538,net_income_over_market_equity,0.188314130206221,0.032919526423538,True,True,B_price_times_shares,,1,1,1,1,1,0,5,6,-0.0758523317541649,-0.0758523317541649,False,True,True,True,False
7872,7872.T,"ESTELLE HOLDINGS CO.,LTD.",Other Products,Standard Market(Domestic),592.0,Other Products,6202752816.0,close_times_edinet_shares_outstanding,12238000000.0,-421000000.0,,,1.972994952891252,book_equity_over_market_equity,,missing,1.972994952891252,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,0,1,1,1,1,1,5,6,-0.017206703910614525,-0.017206703910614525,False,True,True,True,False
2924,2924.T,"Ifuji Sangyo Co.,Ltd.",Foods,Standard Market(Domestic),2120.0,Foods,17248680400.0,close_times_edinet_shares_outstanding,11161000000.0,2102000000.0,,,0.6470639922112534,book_equity_over_market_equity,0.1218643949133639,net_income_over_market_equity,0.6470639922112534,0.1218643949133639,True,True,B_price_times_shares,,1,1,1,1,0,1,5,6,-0.1218341438767132,-0.1218341438767132,False,True,True,True,False
2053,2053.T,"CHUBU SHIRYO CO.,LTD.",Foods,Prime Market (Domestic),1708.0,Foods,50507281664.0,close_times_edinet_shares_outstanding,67517000000.0,3503000000.0,,,1.3367775452489654,book_equity_over_market_equity,0.0693563360488043,net_income_over_market_equity,1.3367775452489654,0.0693563360488043,True,True,B_price_times_shares,,1,1,1,1,0,1,5,6,-0.08265581336475078,-0.08265581336475078,False,True,True,True,False
3020,3020.T,"Applied Co.,Ltd.",Retail Trade,Standard Market(Domestic),4200.0,Retail Trade,11352600000.0,close_times_edinet_shares_outstanding,11953000000.0,1780000000.0,,,1.0528865634304037,book_equity_over_market_equity,0.1567922766590913,net_income_over_market_equity,1.0528865634304037,0.1567922766590913,True,True,B_price_times_shares,,1,1,1,1,0,1,5,6,-0.059722151022709793,-0.059722151022709793,False,True,True,True,False
9509,9509.T,"Hokkaido Electric Power Company,Incorporated",Electric Power and Gas,Prime Market (Domestic),904.7999877929688,Electric Power and Gas,186161341626.02023,close_times_edinet_shares_outstanding,407336000000.0,65194000000.0,,,2.188080492126544,book_equity_over_market_equity,0.3502016016352541,net_income_over_market_equity,2.188080492126544,0.3502016016352541,True,True,B_price_times_shares,,1,1,0,1,0,1,4,6,-0.020385455018012037,-0.020385455018012037,True,True,True,True,True
3391,3391.T,TSURUHA HOLDINGS INC.,Retail Trade,Prime Market (Domestic),1946.0,Retail Trade,881590468608.0,raw_market_cap,895706000000.0,45356000000.0,1.006481,13.502637,1.0160114382977483,book_equity_over_market_equity,0.0514479246487493,net_income_over_market_equity,1.0160114382977483,0.0514479246487493,True,True,A_raw_market_cap,,1,1,0,1,0,1,4,6,-0.03515909476938328,-0.03515909476938328,False,True,True,True,False
8066,8066.T,MITANI CORPORATION,Wholesale Trade,Standard Market(Domestic),2507.0,Wholesale Trade,215029651900.0,close_times_edinet_shares_outstanding,192161000000.0,21599000000.0,,,0.8936488447154483,book_equity_over_market_equity,0.1004466119400344,net_income_over_market_equity,0.8936488447154483,0.1004466119400344,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.012761602825210185,-0.012761602825210185,False,True,True,True,False
9110,9110.T,"NS United Kaiun Kaisha,Ltd.",Marine Transportation,Prime Market (Domestic),7690.0,Marine Transportation,181220071510.0,close_times_edinet_shares_outstanding,162738000000.0,18621000000.0,,,0.8980131099386519,book_equity_over_market_equity,0.1027535186629283,net_income_over_market_equity,0.8980131099386519,0.1027535186629283,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.05651094529615148,-0.05651094529615148,False,True,True,True,False
4449,4449.T,giftee Inc.,Information & Communication,Prime Market (Domestic),1157.0,Information & Communication,34453495414.0,close_times_edinet_shares_outstanding,10082000000.0,1481000000.0,,,0.2926263323605543,book_equity_over_market_equity,0.0429854788956537,net_income_over_market_equity,0.2926263323605543,0.0429854788956537,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.2237254194269481,-0.2237254194269481,False,True,True,True,False
9360,9360.T,SUZUYO SHINWART CORPORATION,Information & Communication,Standard Market(Domestic),2917.0,Information & Communication,8298865000.0,close_times_edinet_shares_outstanding,4510000000.0,1106000000.0,,,0.5434478088268697,book_equity_over_market_equity,0.1332712364883631,net_income_over_market_equity,0.5434478088268697,0.1332712364883631,True,True,B_price_times_shares,,1,1,1,1,0,1,5,6,-0.05683060109289618,-0.05683060109289618,False,True,True,True,False
9069,9069.T,"SENKO Group Holdings Co.,Ltd.",Land Transportation,Prime Market (Domestic),1892.0,Land Transportation,331538295044.0,close_times_edinet_shares_outstanding,243216000000.0,20563000000.0,,,0.7335985122554897,book_equity_over_market_equity,0.062023000984761,net_income_over_market_equity,0.7335985122554897,0.062023000984761,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.034417986421713294,-0.034417986421713294,False,True,True,True,False
3399,3399.T,Maruchiyo Yamaokaya Corporation,Retail Trade,Standard Market(Domestic),3110.0,Retail Trade,61949023000.0,close_times_edinet_shares_outstanding,10129840000.0,3688198000.0,,,0.1635189630028548,book_equity_over_market_equity,0.0595360156043138,net_income_over_market_equity,0.1635189630028548,0.0595360156043138,True,True,B_price_times_shares,,1,1,1,1,0,1,5,6,-0.08898677862346838,-0.08898677862346838,False,True,True,True,False
3302,3302.T,"TEIKOKU SEN-I Co.,Ltd.",Textiles and Apparels,Prime Market (Domestic),3355.0,Textiles and Apparels,87778542500.0,close_times_edinet_shares_outstanding,72388598000.0,3742171000.0,,,0.824673045807294,book_equity_over_market_equity,0.0426319564374174,net_income_over_market_equity,0.824673045807294,0.0426319564374174,True,True,B_price_times_shares,,1,1,1,0,0,0,3,6,0.009606828074693726,0.009606828074693726,False,False,False,True,False
3148,3148.T,"CREATE SD HOLDINGS CO.,LTD.",Retail Trade,Prime Market (Domestic),3220.0,Retail Trade,208019541240.0,close_times_edinet_shares_outstanding,142720000000.0,15685000000.0,,,0.6860893892431892,book_equity_over_market_equity,0.0754015699991551,net_income_over_market_equity,0.6860893892431892,0.0754015699991551,True,True,B_price_times_shares,,1,1,1,1,0,1,5,6,-0.03505193778943232,-0.03505193778943232,False,True,True,True,False
9424,9424.T,Japan Communications Inc.,Information & Communication,Prime Market (Domestic),115.0,Information & Communication,19079504985.0,close_times_edinet_shares_outstanding,3913314000.0,902826000.0,,,0.2051056357634322,book_equity_over_market_equity,0.0473191521850167,net_income_over_market_equity,0.2051056357634322,0.0473191521850167,True,True,B_price_times_shares,,1,1,0,1,0,0,3,6,-0.004616314911075148,-0.004616314911075148,False,False,True,True,False
1418,1418.T,"INTERLIFE HOLDINGS CO.,LTD.",Construction,Standard Market(Domestic),511.0,Construction,8113110719.0,close_times_edinet_shares_outstanding,4676056000.0,828031000.0,,,0.5763579669939914,book_equity_over_market_equity,0.1020608529427367,net_income_over_market_equity,0.5763579669939914,0.1020608529427367,True,True,B_price_times_shares,,1,1,1,1,0,1,5,6,-0.14977069020124578,-0.14977069020124578,False,True,True,True,False
7084,7084.T,Smile Holdings Inc.,Services,Growth Market(Domestic),2278.0,Services,7423546400.0,close_times_edinet_shares_outstanding,6497494000.0,206720000.0,,,0.8752547165327882,book_equity_over_market_equity,0.0278465289851222,net_income_over_market_equity,0.8752547165327882,0.0278465289851222,True,True,B_price_times_shares,,1,1,1,1,0,0,4,6,-0.049191051418083,-0.049191051418083,False,True,True,True,False
3668,3668.T,"COLOPL,Inc.",Information & Communication,Prime Market (Domestic),386.0,Information & Communication,49582421434.0,close_times_edinet_shares_outstanding,68940000000.0,-662000000.0,,,1.3904121260347722,book_equity_over_market_equity,,missing,1.3904121260347722,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,0,1,1,1,1,1,5,6,-0.042520910078625754,-0.042520910078625754,False,True,True,True,False
9418,9418.T,"U-NEXT HOLDINGS Co.,Ltd.",Information & Communication,Prime Market (Domestic),1570.0,Information & Communication,283188644810.0,close_times_edinet_shares_outstanding,108708000000.0,19366000000.0,,,0.3838713239117887,book_equity_over_market_equity,0.0683855103476809,net_income_over_market_equity,0.3838713239117887,0.0683855103476809,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.005340219010361253,-0.005340219010361253,False,True,True,True,False
9913,9913.T,NIPPO LTD.,Wholesale Trade,Standard Market(Domestic),3490.0,Wholesale Trade,31786354620.0,close_times_edinet_shares_outstanding,16530000000.0,1447000000.0,,,0.5200344675447405,book_equity_over_market_equity,0.0455226784354046,net_income_over_market_equity,0.5200344675447405,0.0455226784354046,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.04178396330855606,-0.04178396330855606,False,True,True,True,False
6092,6092.T,"EnBio Holdings,Inc",Services,Standard Market(Domestic),782.0,Services,6334356400.0,close_times_edinet_shares_outstanding,9230526000.0,452689000.0,,,1.457216079600447,book_equity_over_market_equity,0.0714656661882807,net_income_over_market_equity,1.457216079600447,0.0714656661882807,True,True,B_price_times_shares,,1,1,0,0,1,0,3,6,0.02126963795103426,0.02126963795103426,False,False,False,True,False
3106,3106.T,KURABO INDUSTRIES LTD.,Textiles and Apparels,Prime Market (Domestic),9960.0,Textiles and Apparels,169844892000.0,close_times_edinet_shares_outstanding,121182000000.0,9058000000.0,,,0.7134862789986054,book_equity_over_market_equity,0.0533310121566682,net_income_over_market_equity,0.7134862789986054,0.0533310121566682,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.010383024016612839,-0.010383024016612839,False,True,True,True,False
1904,1904.T,"TAISEI ONCHO CO.,LTD.",Construction,Standard Market(Domestic),5030.0,Construction,30717641610.0,close_times_edinet_shares_outstanding,27628955000.0,2487400000.0,,,0.8994490967368246,book_equity_over_market_equity,0.0809762686726,net_income_over_market_equity,0.8994490967368246,0.0809762686726,True,True,B_price_times_shares,,1,1,1,0,1,1,5,6,0.040064364570697196,0.040064364570697196,False,True,False,True,False
9763,9763.T,"Maruken Lease Co.,Ltd.",Wholesale Trade,Standard Market(Domestic),1220.0,Wholesale Trade,3870986800.0,close_times_edinet_shares_outstanding,17469000000.0,1262000000.0,,,4.512802781967637,book_equity_over_market_equity,0.3260150615858468,net_income_over_market_equity,4.512802781967637,0.3260150615858468,True,True,B_price_times_shares,,1,1,0,0,0,0,2,6,0.035119072947250474,0.035119072947250474,True,False,False,True,False
9218,9218.T,"Mental Health Technologies Co.,Ltd.",Services,Growth Market(Domestic),697.0,Services,7281768100.0,close_times_edinet_shares_outstanding,1566553000.0,433822000.0,,,0.2151336019613148,book_equity_over_market_equity,0.0595764646775829,net_income_over_market_equity,0.2151336019613148,0.0595764646775829,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.03965766255795296,-0.03965766255795296,False,True,True,True,False
7361,7361.T,"Human Creation Holdings,Inc.",Services,Growth Market(Domestic),1160.0,Services,3588112000.0,close_times_edinet_shares_outstanding,1718363000.0,398482000.0,,,0.4789045046531435,book_equity_over_market_equity,0.11105617661879,net_income_over_market_equity,0.4789045046531435,0.11105617661879,True,True,B_price_times_shares,,1,1,0,1,0,0,3,6,-0.16890634511106464,-0.16890634511106464,False,False,True,True,False
1786,1786.T,Oriental Shiraishi Corporation,Construction,Prime Market (Domestic),317.0,Construction,42117602700.0,close_times_edinet_shares_outstanding,51268000000.0,3839000000.0,,,1.217258265271589,book_equity_over_market_equity,0.0911495373405951,net_income_over_market_equity,1.217258265271589,0.0911495373405951,True,True,B_price_times_shares,,1,1,0,1,0,0,3,6,-0.04786543581817414,-0.04786543581817414,False,False,True,True,False
1812,1812.T,KAJIMA CORPORATION,Construction,Prime Market (Domestic),5628.0,Construction,2622327619584.0,raw_market_cap,1277988000000.0,126454000000.0,1.8532178,14.817545,0.4873487166347037,book_equity_over_market_equity,0.0482220448183588,net_income_over_market_equity,0.4873487166347037,0.0482220448183588,True,True,A_raw_market_cap,,1,1,0,0,0,0,2,6,0.02908217485330607,0.02908217485330607,False,False,False,True,False
9081,9081.T,"Kanagawa Chuo Kotsu Co.,Ltd.",Land Transportation,Prime Market (Domestic),3300.0,Land Transportation,40494960000.0,close_times_edinet_shares_outstanding,63402000000.0,5625000000.0,,,1.5656763212014533,book_equity_over_market_equity,0.1389061749906655,net_income_over_market_equity,1.5656763212014533,0.1389061749906655,True,True,B_price_times_shares,,1,1,1,1,0,0,4,6,-0.016744019460072528,-0.016744019460072528,True,True,True,True,True
2815,2815.T,"ARIAKE JAPAN Co.,Ltd.",Foods,Prime Market (Domestic),5380.0,Foods,171345914540.0,close_times_edinet_shares_outstanding,128383495000.0,8325784000.0,,,0.7492649903247586,book_equity_over_market_equity,0.0485905019816295,net_income_over_market_equity,0.7492649903247586,0.0485905019816295,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.027232697235345677,-0.027232697235345677,False,True,True,True,False
8227,8227.T,"SHIMAMURA Co.,Ltd.",Retail Trade,Prime Market (Domestic),3199.0,Retail Trade,693732881506.0,close_times_edinet_shares_outstanding,491905000000.0,44460000000.0,,,0.7090697487657511,book_equity_over_market_equity,0.064088067879215,net_income_over_market_equity,0.7090697487657511,0.064088067879215,True,True,B_price_times_shares,,1,1,1,1,1,0,5,6,-0.006335527191881636,-0.006335527191881636,False,True,True,True,False
7932,7932.T,"Nippi,Incorporated",Other Products,Standard Market(Domestic),11560.0,Other Products,33244248000.0,close_times_edinet_shares_outstanding,40569000000.0,2517000000.0,,,1.220331408910197,book_equity_over_market_equity,0.0757123457868561,net_income_over_market_equity,1.220331408910197,0.0757123457868561,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.029951040219968295,-0.029951040219968295,False,True,True,True,False
4193,4193.T,"Fabrica Holdings Co.,Ltd.",Information & Communication,Standard Market(Domestic),2217.0,Information & Communication,11907728700.0,close_times_edinet_shares_outstanding,3663524000.0,345335000.0,,,0.307659343968762,book_equity_over_market_equity,0.0290009126593554,net_income_over_market_equity,0.307659343968762,0.0290009126593554,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.13333630383432393,-0.13333630383432393,False,True,True,True,False
8289,8289.T,Olympic Group Corporation,Retail Trade,Standard Market(Domestic),956.0,Retail Trade,21959819988.0,close_times_edinet_shares_outstanding,21455000000.0,-3798000000.0,,,0.9770116518133636,book_equity_over_market_equity,,missing,0.9770116518133636,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,0,1,0,1,1,0,3,6,-0.10786553646248075,-0.10786553646248075,False,False,True,True,False
3979,3979.T,"ULURU.CO.,LTD.",Information & Communication,Growth Market(Domestic),390.0,Information & Communication,2698566000.0,close_times_edinet_shares_outstanding,3028073000.0,458072000.0,,,1.1221044806760332,book_equity_over_market_equity,0.1697464505222403,net_income_over_market_equity,1.1221044806760332,0.1697464505222403,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.03153902112065452,-0.03153902112065452,False,True,True,True,False
4549,4549.T,"EIKEN CHEMICAL CO.,LTD.",Pharmaceutical,Prime Market (Domestic),2689.0,Pharmaceutical,89849810382.0,close_times_edinet_shares_outstanding,43910000000.0,2514000000.0,,,0.4887044259004544,book_equity_over_market_equity,0.027980025659616,net_income_over_market_equity,0.4887044259004544,0.027980025659616,True,True,B_price_times_shares,,1,1,0,1,0,0,3,6,-0.05665663087053823,-0.05665663087053823,False,False,True,True,False
8860,8860.T,FUJI CORPORATION LIMITED,Real Estate,Prime Market (Domestic),734.0,Real Estate,26736399208.0,close_times_edinet_shares_outstanding,54674606000.0,4764305000.0,,,2.044950240855186,book_equity_over_market_equity,0.1781954616601639,net_income_over_market_equity,2.044950240855186,0.1781954616601639,True,True,B_price_times_shares,,1,1,0,0,0,0,2,6,0.011527715677475521,0.011527715677475521,True,False,False,True,False
7464,7464.T,"SAFTEC CO.,LTD.",Wholesale Trade,Standard Market(Domestic),1570.0,Wholesale Trade,2787378000.0,close_times_edinet_shares_outstanding,8121367000.0,229982000.0,,,2.9136224078686133,book_equity_over_market_equity,0.0825083644916477,net_income_over_market_equity,2.9136224078686133,0.0825083644916477,True,True,B_price_times_shares,,1,1,0,1,1,0,4,6,-0.07663588048988952,-0.07663588048988952,True,True,True,True,True
3626,3626.T,TIS Inc.,Information & Communication,Prime Market (Domestic),3550.0,Information & Communication,751438790656.0,raw_market_cap,356064000000.0,52014000000.0,2.405894,17.32637,0.4738429855200302,book_equity_over_market_equity,0.0692192107285174,net_income_over_market_equity,0.4738429855200302,0.0692192107285174,True,True,A_raw_market_cap,,1,1,0,1,0,1,4,6,-0.021659297078837514,-0.021659297078837514,False,True,True,True,False
3248,3248.T,"EARLY AGE CO.,Ltd.",Real Estate,Standard Market(Domestic),857.0,Real Estate,2726031300.0,close_times_edinet_shares_outstanding,4727768000.0,280133000.0,,,1.7343043713401236,book_equity_over_market_equity,0.10276220966355,net_income_over_market_equity,1.7343043713401236,0.10276220966355,True,True,B_price_times_shares,,1,1,0,1,0,0,3,6,-0.01142579547032453,-0.01142579547032453,True,False,True,True,False
3446,3446.T,JTEC CORPORATION,Metal Products,Standard Market(Domestic),1786.0,Metal Products,10519004200.0,close_times_edinet_shares_outstanding,2848559000.0,60348000.0,,,0.2708012037869516,book_equity_over_market_equity,0.0057370449571642,net_income_over_market_equity,0.2708012037869516,0.0068062271171359,True,True,B_price_times_shares,,1,1,0,1,0,0,3,6,-0.062049278042257884,-0.062049278042257884,False,False,True,True,False
2445,2445.T,"Takamiya Co.,Ltd.",Services,Standard Market(Domestic),387.0,Services,18025918200.0,close_times_edinet_shares_outstanding,22583000000.0,1230000000.0,,,1.252807194032424,book_equity_over_market_equity,0.0682350816392809,net_income_over_market_equity,1.252807194032424,0.0682350816392809,True,True,B_price_times_shares,,1,0,0,0,0,0,1,6,0.025204657654092112,0.025204657654092112,False,False,False,True,False
3271,3271.T,The Global Ltd.,Real Estate,Standard Market(Domestic),1269.0,Real Estate,35920314000.0,close_times_edinet_shares_outstanding,11019800000.0,4059596000.0,,,0.3067846233192727,book_equity_over_market_equity,0.1130167180609835,net_income_over_market_equity,0.3067846233192727,0.1130167180609835,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.323398182271546,-0.26980696863040654,False,True,True,True,False
7425,7425.T,"HATSUHO SHOUJI CO.,LTD.",Wholesale Trade,Standard Market(Domestic),2546.0,Wholesale Trade,8401952760.0,close_times_edinet_shares_outstanding,11290561000.0,933686000.0,,,1.3438020091891114,book_equity_over_market_equity,0.1111272613249018,net_income_over_market_equity,1.3438020091891114,0.1111272613249018,True,True,B_price_times_shares,,1,1,0,1,0,1,4,6,-0.05575967506868369,-0.05575967506868369,True,True,True,True,True
4657,4657.T,"ENVIRONMENTAL CONTROL CENTER CO.,LTD.",Services,Standard Market(Domestic),468.0,Services,2241083988.0,close_times_edinet_shares_outstanding,2447918000.0,41782000.0,,,1.0922919502827664,book_equity_over_market_equity,0.0186436564732619,net_income_over_market_equity,1.0922919502827664,0.0186436564732619,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.026759679866467396,-0.026759679866467396,False,True,True,True,False
7447,7447.T,"NAGAILEBEN Co.,Ltd.",Wholesale Trade,Prime Market (Domestic),1632.0,Wholesale Trade,49743033600.0,close_times_edinet_shares_outstanding,45403317000.0,2573481000.0,,,0.9127572991446988,book_equity_over_market_equity,0.0517355057332088,net_income_over_market_equity,0.9127572991446988,0.0517355057332088,True,True,B_price_times_shares,,1,1,0,0,1,1,4,6,0.008588554945073577,0.008588554945073577,False,True,False,True,False
5969,5969.T,"LOBTEX Co.,Ltd.",Metal Products,Standard Market(Domestic),1201.0,Metal Products,2242747400.0,close_times_edinet_shares_outstanding,4841987000.0,131522000.0,,,2.1589533444560005,book_equity_over_market_equity,0.0586432515761694,net_income_over_market_equity,2.1589533444560005,0.0586432515761694,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.01763257836001442,-0.01763257836001442,False,True,True,True,False
3355,3355.T,KURIYAMA HOLDINGS CORPORATION,Wholesale Trade,Standard Market(Domestic),1546.0,Wholesale Trade,31181892400.0,close_times_edinet_shares_outstanding,49256923000.0,3944771000.0,,,1.579664324670686,book_equity_over_market_equity,0.1265083898500015,net_income_over_market_equity,1.579664324670686,0.1265083898500015,True,True,B_price_times_shares,,1,1,0,1,0,0,3,6,-0.003067851113547203,-0.003067851113547203,True,False,True,True,False
9051,9051.T,"SENKON LOGISTICS CO.,LTD",Land Transportation,Standard Market(Domestic),1290.0,Land Transportation,6413493000.0,close_times_edinet_shares_outstanding,6123975000.0,506407000.0,,,0.9548579845647294,book_equity_over_market_equity,0.0789596246538352,net_income_over_market_equity,0.9548579845647294,0.0789596246538352,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.05257121510286086,-0.05257121510286086,False,True,True,True,False
1885,1885.T,TOA CORPORATION,Construction,Prime Market (Domestic),2238.0,Construction,184082026008.0,close_times_edinet_shares_outstanding,107873000000.0,15154000000.0,,,0.5860050670852132,book_equity_over_market_equity,0.0823219970391972,net_income_over_market_equity,0.5860050670852132,0.0823219970391972,True,True,B_price_times_shares,,1,0,1,0,1,1,4,6,0.10285114754098361,0.10285114754098361,False,True,False,True,False
5537,5537.T,"AlbaLink Co.,Ltd.",Real Estate,Growth Market(Domestic),2248.0,Real Estate,18396732800.0,close_times_edinet_shares_outstanding,2016140000.0,981647000.0,,,0.1095922858650205,book_equity_over_market_equity,0.0533598552890869,net_income_over_market_equity,0.1095922858650205,0.0533598552890869,True,True,B_price_times_shares,,1,1,0,1,0,0,3,6,,,False,False,False,True,False
3050,3050.T,"DCM Holdings Co.,Ltd.",Retail Trade,Prime Market (Domestic),1429.0,Retail Trade,204945751000.0,close_times_edinet_shares_outstanding,298177000000.0,17310000000.0,,,1.454906962184349,book_equity_over_market_equity,0.0844613753421997,net_income_over_market_equity,1.454906962184349,0.0844613753421997,True,True,B_price_times_shares,,1,1,0,1,0,1,4,6,-0.017953039791968415,-0.017953039791968415,True,True,True,True,True
7819,7819.T,SHOBIDO Corporation,Other Products,Standard Market(Domestic),849.0,Other Products,11215120200.0,close_times_edinet_shares_outstanding,7810624000.0,1025520000.0,,,0.696436940551025,book_equity_over_market_equity,0.0914408389488326,net_income_over_market_equity,0.696436940551025,0.0914408389488326,True,True,B_price_times_shares,,1,1,1,0,0,1,4,6,0.006927232233532586,0.006927232233532586,False,True,False,True,False
5571,5571.T,"Excite Holdings Co.,Ltd.",Information & Communication,Standard Market(Domestic),1035.0,Information & Communication,5034685050.0,close_times_edinet_shares_outstanding,3638124000.0,1511584000.0,,,0.7226120331002631,book_equity_over_market_equity,0.3002340732316513,net_income_over_market_equity,0.7226120331002631,0.3002340732316513,True,True,B_price_times_shares,,1,0,1,0,0,0,2,6,0.20450746142310805,0.19742227953923633,False,False,False,True,False
8018,8018.T,"SANKYO SEIKO CO.,LTD.",Wholesale Trade,Standard Market(Domestic),861.0,Wholesale Trade,32908969800.0,close_times_edinet_shares_outstanding,51178000000.0,2349000000.0,,,1.555138319765938,book_equity_over_market_equity,0.071378715720235,net_income_over_market_equity,1.555138319765938,0.071378715720235,True,True,B_price_times_shares,,1,1,0,0,1,1,4,6,0.018118517975592774,0.018118517975592774,False,True,False,True,False
9063,9063.T,"Okayamaken Freight Transportation CO.,LTD.",Land Transportation,Standard Market(Domestic),3895.0,Land Transportation,7894386000.0,close_times_edinet_shares_outstanding,23404186000.0,960446000.0,,,2.964661976244891,book_equity_over_market_equity,0.1216618999881688,net_income_over_market_equity,2.964661976244891,0.1216618999881688,True,True,B_price_times_shares,,1,1,0,1,0,1,4,6,-0.03478501010018018,-0.03478501010018018,True,True,True,True,True
