rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_raw,ep_raw,gross_profitability,gross_profitability_definition_status,gross_profitability_source,gross_profitability_proxy_flag,gross_profitability_proxy_note,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,distress_review_flag,anomaly_flags,anomaly_flag_bool,anomaly_penalty,gp_missing_review_flag,normalization_top1200_count,normalization_core_flag,normalization_robust_flag,normalization_fragile_flag,sector_adjusted_candidate_flag,outlier_sensitive_flag,phase2_review_required,phase2_review_reasons,phase3_review_required,phase3_review_reasons,phase1_top5_flag,top100_flag,top300_flag,top1200_flag,top2000_reference_flag,phase3_priority_flag,phase3_handoff_note,feature_missing_review_flag
1087,3150,3150.T,"grems,Inc.",Electric Power and Gas,0.864988742471941,0.2978722393896388,0.0832501080280626,0.4219036768341862,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0037862501805459,201039335.0,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1088,7995,7995.T,"VALQUA,LTD.",Chemicals,0.8649834197952139,0.3433229456041707,0.0350383624143446,0.3063747221258497,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.0037554986540607,570078391.6666666,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1089,3396,3396.T,FELISSIMO CORPORATION,Retail Trade,0.8649065773677973,3.3320826365989404,0.0608731192580031,0.5674887014696985,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0165153055857498,5782095.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1090,3763,3763.T,Pro-Ship Incorporated,Information & Communication,0.8648884681176744,0.6119803613732475,0.0949879128290907,0.3713390842029526,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0432072108467397,120789955.0,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1091,5946,5946.T,"CHOFU SEISAKUSHO CO.,LTD.",Metal Products,0.8648355402227251,2.057219772067479,0.032471726138259,0.0699708257921607,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0180753494247192,155116095.0,False,False,none,False,0.0,False,2,False,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1092,4733,4733.T,"OBIC BUSINESS CONSULTANTS CO.,LTD.",Information & Communication,0.8647512563468123,0.3315424694054681,0.0337463049422416,0.1885440354827088,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0073189822721134,2034922696.6666667,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1093,1812,1812.T,KAJIMA CORPORATION,Construction,0.8647003735347196,0.4873487166347037,0.0482220448183588,0.0935557657749453,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.029082174853306,13824471666.666666,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1094,6517,6517.T,"Denyo Co.,Ltd.",Electric Appliances,0.8646456653280256,1.0929705777112,0.0809246483931077,0.1648244744424782,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0124988366682177,126527425.0,False,False,none,False,0.0,False,1,False,False,True,False,True,True,normalization_fragile;outlier_sensitive,True,normalization_fragile;outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1095,5976,5976.T,"Neturen Co.,Ltd.",Metal Products,0.8643496407937424,1.5241669808398337,0.0509212264551112,0.1235195797516714,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0230086449721061,132849148.33333331,False,False,none,False,0.0,False,1,False,False,True,False,False,True,normalization_fragile,True,normalization_fragile,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1096,9270,9270.T,Valuence Holdings Inc.,Wholesale Trade,0.8643219910639893,0.2692822857378005,0.0231565723766814,0.6887505011175936,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.0443908397265763,285388648.3333333,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1097,3457,3457.T,"&Do Holdings Co.,Ltd.",Real Estate,0.8643205461208532,0.9311327356130268,0.1181261439370343,0.2020063079210259,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0683775347925643,80409173.33333333,False,False,none,False,0.0,False,2,False,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1098,7925,7925.T,"MAEZAWA KASEI INDUSTRIES CO.,LTD.",Chemicals,0.8642887664338798,1.443100042391607,0.0599307318932173,0.170406200827554,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0029254022428083,91342145.0,False,False,none,False,0.0,False,1,False,False,True,False,False,True,normalization_fragile,True,normalization_fragile,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1099,7544,7544.T,"Three F Co.,Ltd.",Retail Trade,0.8642156996152272,1.3880398879356184,0.2122407052588174,2.036123654046544,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0369791187563241,4006080.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1100,2158,2158.T,"FRONTEO,Inc.",Services,0.8642079419118265,0.1409178195801327,0.0242339690985544,0.5338939503801182,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0283334815379464,324048711.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1101,7254,7254.T,UNIVANCE CORPORATION,Transportation Equipment,0.8641476521447476,1.7473775292577585,0.1936406656663654,0.1908737390448099,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0815717843010955,22847433.333333332,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1102,7760,7760.T,IMV CORPORATION,Precision Instruments,0.8640994543253823,0.2973119344122291,0.048409508001318,0.2892760588765395,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0898390001055479,411799275.0,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1103,6358,6358.T,"SAKAI HEAVY INDUSTRIES,LTD.",Machinery,0.8640045576873697,1.6915285017634454,0.0808055417255624,0.1630702034617966,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0216277632294293,71873918.33333333,False,False,none,False,0.0,False,1,False,False,True,False,False,True,normalization_fragile,True,normalization_fragile,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1104,5574,5574.T,"ABEJA,Inc.",Information & Communication,0.8639975794321313,0.2017305060210457,0.020222421554636,0.4205016609084245,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.245443368707217,333634070.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1105,3109,3109.T,SHIKIBO LTD.,Textiles and Apparels,0.86396125380883,2.789350961738001,0.1144617030101921,0.084498487343916,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0078266532472914,54882281.666666664,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1106,8059,8059.T,"DAIICHI JITSUGYO CO.,LTD.",Wholesale Trade,0.863912491159256,0.823874779287566,0.0916299142770735,0.2204022804058982,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0148589142531656,121483230.0,False,False,none,False,0.0,False,1,False,False,True,False,True,True,normalization_fragile;outlier_sensitive,True,normalization_fragile;outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1107,4075,4075.T,"Brains Technology,Inc.",Information & Communication,0.8638866677899092,0.2643352937036925,0.0215043178413809,0.3656504471084137,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.1464222662753442,361021241.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1108,6996,6996.T,NICHICON CORPORATION,Electric Appliances,0.8637450964904272,0.4268733273560666,0.0385151404802524,0.1470853973891641,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0404336214297693,1880553048.3333333,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1109,3945,3945.T,"Superbag Company,Limited",Pulp and Paper,0.8636847987826913,1.4749928765951843,0.3043537098428964,0.376986301369863,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0115905553531807,11491630.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1110,8917,8917.T,"First Juken Co.,Ltd.",Real Estate,0.8635744985151158,2.986916140341566,0.107117960104081,0.1136701515496496,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0229082040879457,44618931.666666664,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1111,6069,6069.T,"Trenders,Inc.",Services,0.8635348288364458,0.9283619050226748,0.1234897714162071,0.3841197946590819,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.1666666666666666,0.1022889872208378,46991558.333333336,False,False,none,False,0.0,False,2,False,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1112,7818,7818.T,"TRANSACTION CO.,Ltd.",Other Products,0.8635266328501413,0.2650896173312864,0.080890778540628,0.4535074565184022,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0760105711286381,215627161.66666663,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1113,9846,9846.T,"TENMAYA STORE CO.,LTD.",Retail Trade,0.8633892940065105,2.4743867392477075,0.1207020031118898,0.4173299272078011,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0363364464399442,5837218.333333333,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1114,6946,6946.T,"Nippon Avionics Co.,Ltd.",Electric Appliances,0.8633475062236123,0.1651910641708121,0.0232436774632092,0.2466094452495076,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0068330853584614,1888257866.6666667,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1115,5011,5011.T,"NICHIREKI GROUP CO.,LTD.",Oil and Coal Products,0.8633021297895278,1.334854959223446,0.0836960274484643,0.1542965968959134,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.000453095024631,106311003.33333331,False,False,none,False,0.0,False,2,False,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1116,8091,8091.T,"NICHIMO CO.,LTD.",Wholesale Trade,0.8632974687233189,1.667829045321446,0.1473674742814377,0.1471515559941274,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0489189353797429,57740978.333333336,False,False,none,False,0.0,False,2,False,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1117,5186,5186.T,Nitta Corporation,Rubber Products,0.8631967546662824,0.9397191652907212,0.0743603013215208,0.134751654801007,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0297222659435946,256339058.33333337,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1118,8030,8030.T,"Chuo Gyorui Co.,Ltd.",Wholesale Trade,0.8631692519236291,2.421977784723775,0.2182652482935536,0.1960540395933654,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0113856699853109,18277566.666666668,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1119,1801,1801.T,TAISEI CORPORATION,Construction,0.8631445279690343,0.4152913659097121,0.0589920034550412,0.0951644758376128,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0565728168781987,15360286533.333334,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1120,7734,7734.T,"RIKEN KEIKI CO.,LTD.",Precision Instruments,0.863124097850762,0.467996657155348,0.0483522862781813,0.265485576485135,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0188834109940215,400625580.0,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1121,5805,5805.T,SWCC Corporation,Nonferrous Metals,0.8630257236211025,0.1889489838819066,0.0269151557782678,0.1954559019154607,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0050989451418074,7136362733.333333,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1122,6999,6999.T,KOA CORPORATION,Electric Appliances,0.8628851521056597,0.7201808647696616,0.0079569336358496,0.107503641682161,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0442385385024417,1162023816.6666667,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1123,5821,5821.T,HIRAKAWA HEWTECH CORP.,Nonferrous Metals,0.8628797564660681,0.7131514613227502,0.0373161719217927,0.1533774890672101,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0397621106804616,431267400.0,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1124,3547,3547.T,UNISIA HOLDINGS CO.,Retail Trade,0.8627229150141692,0.2568677111967691,0.0689633366963562,1.2678474900405643,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0928027889945661,95743170.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1125,3486,3486.T,GLOBAL LINK MANAGEMENT INC.,Real Estate,0.862706471025455,0.5554971613752023,0.1779415012778261,0.2577453214136906,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.1933707243605594,173072185.0,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1126,7539,7539.T,"AINAVO HOLDINGS Co.,Ltd.",Wholesale Trade,0.8625534098687591,1.52155964095968,0.097156295311926,0.2869565574509346,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0317464654748201,20081751.666666668,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1127,8163,8163.T,"SRS HOLDINGS CO.,LTD.",Retail Trade,0.8625375629124152,0.356610707943445,0.0214938513908615,0.969950690024062,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0649372011431127,142190920.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1128,1946,1946.T,TOENEC CORPORATION,Construction,0.8624764928664854,0.7032659943730662,0.0553892525619951,0.1303286632899817,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0268045726020809,466363165.0,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1129,5631,5631.T,"The Japan Steel Works,Ltd.",Machinery,0.8624629413233821,0.3532037082510018,0.0328635266650629,0.1532017823682188,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0594066913584443,10766041570.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1130,4463,4463.T,"NICCA CHEMICAL CO.,LTD.",Chemicals,0.8624445207909199,1.305164191758341,0.091777332877203,0.2727407767514719,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0417100382647451,35333861.666666664,False,False,none,False,0.0,False,1,False,False,True,False,False,True,normalization_fragile,True,normalization_fragile,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1131,9424,9424.T,Japan Communications Inc.,Information & Communication,0.8623947088160456,0.2051056357634322,0.0473191521850167,0.5163160344376314,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0046163149110751,281194613.3333333,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1132,4820,4820.T,"EM SYSTEMS CO.,LTD.",Information & Communication,0.8623475808298454,0.6098556080885431,0.0735456254077021,0.4318694103104777,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0154119138149556,99177771.66666669,False,False,none,False,0.0,False,2,False,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1133,6071,6071.T,"IBJ,Inc.",Services,0.862344326111065,0.3906149240805494,0.0725143508939452,0.573767761972277,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0171214481464351,127604868.33333331,False,False,none,False,0.0,False,2,False,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1134,2652,2652.T,MANDARAKE INC.,Retail Trade,0.8623312636942794,1.0608904647401154,0.1006493452886366,0.4387234867406928,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0489963647687516,28634163.333333332,False,False,none,False,0.0,False,2,False,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1135,9906,9906.T,Fujii Sangyo Corporation,Wholesale Trade,0.8623183897213568,1.2455891100647989,0.1342216524482153,0.2355979229820093,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0140861078341345,36050666.666666664,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1136,6653,6653.T,"SEIKO ELECTRIC CO.,LTD.",Electric Appliances,0.8622091331278152,0.5991936473307324,0.0674419960177661,0.1714244562869076,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0544845186483411,376538168.3333333,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1137,1799,1799.T,DAIICHI KENSETSU CORPORATION,Construction,0.8621401608031076,1.2160629048296718,0.0889718493668207,0.1314293930888921,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0089619741716032,120250950.0,False,False,none,False,0.0,False,1,False,False,True,False,True,True,normalization_fragile;outlier_sensitive,True,normalization_fragile;outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1138,5939,5939.T,"OTANI KOGYO CO.,LTD.",Metal Products,0.8621297755775117,1.0744224055420395,0.0972837407081026,0.2275157917391443,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0561538129422187,54677283.333333336,False,False,none,False,0.0,False,2,False,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
1139,3675,3675.T,Cross Marketing Group Inc.,Information & Communication,0.8620744044477617,0.7477243249939219,0.1262293553169231,0.6742773282712646,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0363033119230749,24115630.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
1140,4187,4187.T,OSAKA ORGANIC CHEMICAL INDUSTRY LTD.,Chemicals,0.8620109390242555,0.4176323247368539,0.0580497710725981,0.1815691360064099,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0011272458017298,750245975.0,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
