rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty,missingness_penalty,bm_raw,ep_raw,gross_profitability,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,anomaly_flags,gp_missing_review_flag,phase1_top5_flag,phase2_selected_topn_flag,phase3_priority_flag,phase3_handoff_note,market,distress_review_flag,microcap_flag,one_time_profit_suspected,market_equity_final,liquidity_flag,sector_percentile_score,sector_percentile_rank
1406,4326,4326.T,INTAGE HOLDINGS Inc.,Information & Communication,0.8466168649399292,0.4475806451612903,0.33251833740831294,0.7433808553971487,0.7615230460921844,0.7357723577235773,1.0,0.561122244488978,0.0,0.0,0.0,0.0,0.508649159064037,0.0535050864529699,0.522315040209359,0.8333333333333334,-0.0634159183727542,60726300.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,65508912000.0,pass,0.8176094361893943,897
575,7940,7940.T,"WAVELOCK HOLDINGS CO.,LTD.",Chemicals,0.8941754235217089,0.8216216216216217,0.40588235294117647,0.4756756756756757,0.8810810810810811,0.8306010928961749,1.0,0.4486486486486487,0.0,0.0,0.0,0.0,1.874912155837514,0.0599178466073578,0.1920188429116014,1.0,-0.058593504600025,117119948.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,8908631238.0,pass,0.8174377156990501,898
1004,7521,7521.T,"MUSASHI CO.,LTD.",Wholesale Trade,0.8689637052680781,0.8326996197718631,0.9243027888446215,0.42424242424242425,0.7329545454545454,0.4204545454545454,1.0,0.4053030303030303,0.0,0.0,0.0,0.0,1.9038571265343636,0.192375611902427,0.2143502439220252,0.8333333333333334,0.0021298580797536,27698258.333333332,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,17840099200.0,pass,0.8173989939532506,899
1151,9722,9722.T,FUJITA KANKO INC.,Services,0.8613964236244988,0.18120805369127516,0.6368286445012787,0.14479638009049775,0.6964285714285714,0.7881548974943052,1.0,0.921875,0.0,0.0,0.0,0.0,0.3408927808344911,0.0860333456329537,0.1823765101078576,0.8333333333333334,-0.068749189889825,492975990.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,108004633920.0,pass,0.8173756383050461,900
437,9856,9856.T,"KU HOLDINGS CO.,LTD.",Retail Trade,0.9026127365755294,0.9081632653061225,0.9305019305019305,0.12162162162162163,0.21621621621621623,0.2915254237288135,1.0,0.5202702702702703,0.0,0.0,0.0,0.0,1.8039008033774655,0.1732749017264932,0.2923023840074183,0.5,-0.0089410920023783,58035511.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,37680009828.0,pass,0.8173666784694364,901
700,6597,6597.T,HPC SYSTEMS Inc.,Electric Appliances,0.8865683678992022,0.05291005291005291,0.13125,0.9473684210526315,0.9289473684210526,0.962962962962963,1.0,0.7052631578947368,0.0,0.0,0.0,0.0,0.1231958261158818,0.0215288428735993,0.4648552601012462,1.0,-0.1897523573556795,853985185.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,21163980000.0,pass,0.8172814950352337,902
1368,4709,4709.T,ID Holdings Corporation,Information & Communication,0.8493024640949381,0.3709677419354839,0.6699266503667481,0.5845213849287169,0.9448897795591182,0.38617886178861793,1.0,0.6312625250501002,0.0,0.0,0.0,0.0,0.428413269948589,0.0818798916818361,0.4217048138908835,1.0,-0.0062673080164971,86656013.33333333,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,35603540016.0,pass,0.8172555388693334,903
1325,3665,3665.T,Enigmo Inc.,Information & Communication,0.8517057234745049,0.7862903225806451,0.3056234718826406,0.27494908350305497,0.24048096192384769,0.1585365853658537,1.0,0.6352705410821643,0.0,0.0,0.0,0.0,0.8965776832526774,0.0503444848628396,0.2861206331882215,0.5,0.0326797682130199,87946038.33333333,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,14044100400.0,pass,0.8171851060791513,904
584,6339,6339.T,"Sintokogio,Ltd.",Machinery,0.8935387999191065,0.8670212765957447,0.25862068965517243,0.3723404255319149,0.2047872340425532,0.3670212765957447,1.0,0.5425531914893617,0.0,0.0,0.0,0.0,1.962577385511614,0.0520883862239228,0.1804074943825919,0.5,0.0048125030902203,180568240.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,64774515868.0,pass,0.8170745892576771,905
781,7456,7456.T,"MATSUDA SANGYO Co.,Ltd.",Wholesale Trade,0.8818097828362212,0.1520912547528517,0.23904382470119523,0.375,0.45075757575757575,0.14393939393939392,1.0,0.9507575757575758,0.0,0.0,0.0,0.0,0.6055822323430472,0.0577254719447379,0.2084191829484902,0.6666666666666666,0.0440666127606288,1055623416.6666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,165351614780.0,pass,0.8170550402468489,906
1494,3776,3776.T,"BroadBand Tower,Inc.",Information & Communication,0.8414575772082996,0.6713709677419355,0.06601466992665037,0.07331975560081466,0.7615230460921844,0.6890243902439024,1.0,0.781563126252505,0.0,0.0,0.0,0.0,0.7382879242429025,0.0183637850850889,0.1707611505290864,0.8333333333333334,-0.0533347065570715,184025450.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,16347828000.0,pass,0.8169645607132966,907
1362,9702,9702.T,ISB CORPORATION,Information & Communication,0.8495623314805761,0.4737903225806452,0.33007334963325186,0.5030549898167006,0.4909819639278557,0.4512195121951219,1.0,0.6773547094188377,0.0,0.0,0.0,0.0,0.5374858113336498,0.0531119776383271,0.3778272484416741,0.6666666666666666,-0.0143532164041613,111980473.33333331,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,27018387637.0,pass,0.816940519781463,908
1558,4691,4691.T,WASHINGTON HOTEL CORPORATION,Services,0.8376861476276529,0.34675615212527966,0.7186700767263428,0.029411764705882353,0.9084821428571429,0.6218678815489749,1.0,0.8683035714285714,0.0,0.0,0.0,0.0,0.5011955560088212,0.0987641959551228,0.0889138201639263,1.0,-0.0421053307866188,261103788.33333337,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,20407952300.0,pass,0.8167347309040713,909
944,4966,4966.T,"C.Uyemura & Co.,Ltd.",Chemicals,0.8723031843467559,0.05405405405405406,0.16470588235294117,0.7135135135135136,0.32972972972972975,0.6557377049180328,1.0,0.8378378378378378,0.0,0.0,0.0,0.0,0.2823445456174973,0.0374570629871275,0.249601255087646,0.6666666666666666,-0.0412091273652988,1321243000.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,375849970000.0,pass,0.8166817621739513,910
1391,6033,6033.T,"EXTREME CO.,LTD.",Services,0.8476631114215041,0.639821029082774,0.9411764705882353,0.5475113122171946,0.9084821428571429,0.6492027334851936,1.0,0.4330357142857143,0.0,0.0,0.0,0.0,0.8307491197129654,0.1539166189034679,0.412166928842762,1.0,-0.0447279152403076,17171415.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,7473871296.0,pass,0.81667321380546,911
1394,5621,5621.T,"Human Technologies,Inc.",Information & Communication,0.8473262576139186,0.2318548387096774,0.3080684596577017,0.8879837067209776,0.4909819639278557,0.7479674796747968,1.0,0.625250501002004,0.0,0.0,0.0,0.0,0.3335228729254822,0.0504490921743455,0.7107044457178923,0.6666666666666666,-0.0660059672503771,80775021.66666667,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,13286582000.0,pass,0.8166700077737793,912
994,7609,7609.T,"Daitron Co.,Ltd.",Wholesale Trade,0.8695197913028672,0.09125475285171103,0.3107569721115538,0.6060606060606061,0.7329545454545454,0.6212121212121212,1.0,0.8295454545454546,0.0,0.0,0.0,0.0,0.4716077024024335,0.0655130899036167,0.2645639581981029,0.8333333333333334,-0.0144933192688755,358066731.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,75456782870.0,pass,0.816617163810062,913
1370,3649,3649.T,FINDEX Inc.,Information & Communication,0.849050864546349,0.2620967741935484,0.49877750611246946,0.8044806517311609,0.9448897795591182,0.7073170731707317,1.0,0.6012024048096193,0.0,0.0,0.0,0.0,0.3569857070148356,0.0672167271671875,0.5853499000713587,1.0,-0.0551053085845274,73780635.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,19019120000.0,pass,0.8165796585092039,914
598,7513,7513.T,"Kojima Co.,Ltd.",Retail Trade,0.892621602516838,0.46598639455782315,0.3127413127413127,0.5168918918918919,0.4814189189189189,0.2067796610169491,1.0,0.6925675675675675,0.0,0.0,0.0,0.0,0.6750985613261726,0.045255158587341,0.6360836520788833,0.6666666666666666,0.0061840082226922,211400388.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,104054435936.0,pass,0.8165349812077851,915
649,6309,6309.T,"TOMOE ENGINEERING CO.,LTD.(TOMOE KOGYO CO.,LTD.)",Machinery,0.8897767253220282,0.3776595744680851,0.47701149425287354,0.7659574468085106,0.675531914893617,0.20744680851063835,1.0,0.5957446808510638,0.0,0.0,0.0,0.0,0.8626449210591388,0.0777386572668441,0.2658116730636419,0.8333333333333334,0.0269208300007003,250461761.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,49541928500.0,pass,0.8163109421755089,916
1104,5574,5574.T,"ABEJA,Inc.",Information & Communication,0.8639975794321313,0.09879032258064516,0.08068459657701711,0.5804480651731161,0.7615230460921844,0.9796747967479675,1.0,0.8517034068136272,0.0,0.0,0.0,0.0,0.2017305060210457,0.020222421554636,0.4205016609084245,0.8333333333333334,-0.245443368707217,333634070.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,22166880400.0,pass,0.8161396227139701,917
853,1835,1835.T,"TOTETSU KOGYO CO.,LTD.",Construction,0.8768035127313203,0.48507462686567165,0.6015037593984962,0.417910447761194,0.7686567164179104,0.3458646616541353,1.0,0.6567164179104478,0.0,0.0,0.0,0.0,0.8594755192943851,0.0831216009526254,0.136194459464639,0.8333333333333334,0.0430642662189499,457907033.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,140524483000.0,pass,0.8159870481120972,918
1618,2305,2305.T,"STUDIO ALICE Co.,Ltd.",Services,0.8335773981969689,0.7718120805369127,0.17647058823529413,0.15610859728506787,0.4419642857142857,0.8701594533029613,1.0,0.6629464285714286,0.0,0.0,0.0,0.0,1.005587844178124,0.0386560319708176,0.1874754550333084,0.6666666666666666,-0.0932716006709935,60766175.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,30061414500.0,pass,0.8157074751968474,919
888,9305,9305.T,Yamatane Corporation,Wholesale Trade,0.8746880184941435,0.6425855513307985,0.6254980079681275,0.007575757575757576,0.7329545454545454,0.5454545454545454,1.0,0.7348484848484849,0.0,0.0,0.0,0.0,1.3284585300013465,0.1020963521532618,0.0605050166423217,0.8333333333333334,-0.0081688393077064,197092638.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,43948680882.0,pass,0.8156447799360954,920
1273,3834,3834.T,"Asahi Net,Inc.",Information & Communication,0.8539851266282733,0.7762096774193549,0.8557457212713936,0.31568228105906315,0.9448897795591182,0.6626016260162602,1.0,0.46893787575150303,0.0,0.0,0.0,0.0,0.8838554715018094,0.10986270209799,0.3000608642726719,1.0,-0.0488543315213651,36314050.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,15947177400.0,pass,0.815552205984674,921
644,2053,2053.T,"CHUBU SHIRYO CO.,LTD.",Foods,0.8899259766622659,0.6822429906542056,0.6,0.16822429906542055,0.6728971962616822,0.8785046728971962,1.0,0.6261682242990654,0.0,0.0,0.0,0.0,1.3367775452489654,0.0693563360488043,0.1830147073300387,0.8333333333333334,-0.0826558133647507,157912838.33333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,50507281664.0,pass,0.8155491263701311,922
823,6240,6240.T,YAMASHIN-FILTER CORP.,Machinery,0.8784493282027945,0.2127659574468085,0.25287356321839083,0.9042553191489362,0.9202127659574468,0.6436170212765957,1.0,0.6276595744680851,0.0,0.0,0.0,0.0,0.5781698730546622,0.0520679164751281,0.3353016416698939,1.0,-0.0276059836830219,261342851.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,39122652449.0,pass,0.8155052752836653,923
549,4272,4272.T,"NIPPON KAYAKU CO.,LTD.",Chemicals,0.8956344983294696,0.3027027027027027,0.3,0.4648648648648649,0.6054054054054054,0.40437158469945356,1.0,0.7891891891891892,0.0,0.0,0.0,0.0,0.7939853178412778,0.0519762919596826,0.1912776820405236,0.8333333333333334,-0.0215828607332798,955660666.6666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,338192651635.0,pass,0.8154468810526164,924
544,3201,3201.T,"THE JAPAN WOOL TEXTILE CO.,LTD.",Textiles and Apparels,0.8960027843148682,0.2926829268292683,0.5142857142857142,0.5121951219512195,0.5121951219512195,0.525,1.0,0.7317073170731707,0.0,0.0,0.0,0.0,1.1361284902039337,0.0783886704225396,0.1805950799974704,0.6666666666666666,-0.0163487885828976,300487875.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,116317829488.0,pass,0.8154268751334774,925
135,3941,3941.T,"Rengo Co.,Ltd.",Pulp and Paper,0.9329507867673696,0.125,0.2727272727272727,0.375,0.6041666666666666,0.6666666666666667,1.0,0.9166666666666666,0.0,0.0,0.0,0.0,1.4187979895088514,0.0866774721083711,0.1336385576533601,0.8333333333333334,-0.0351145909604139,1438263301.6666667,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,352582963677.0,pass,0.8153635626590088,926
1446,5261,5261.T,"RESOL HOLDINGS Co.,Ltd.",Services,0.8445368576889133,0.2751677852348993,0.3069053708439898,0.6244343891402715,0.9084821428571429,0.6856492027334852,1.0,0.7053571428571429,0.0,0.0,0.0,0.0,0.4359643981896902,0.0526735305890145,0.4643637450840597,1.0,-0.0505984737992523,75703533.33333333,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,37115416000.0,pass,0.8153564323894384,927
573,6143,6143.T,"Sodick Co.,Ltd.",Machinery,0.8942633718378585,0.4095744680851064,0.21839080459770116,0.3882978723404255,0.675531914893617,0.5531914893617021,1.0,0.7659574468085106,0.0,0.0,0.0,0.0,0.8929946065974429,0.0444959560908342,0.1811683098365394,0.8333333333333334,-0.0175131697972649,784301170.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,101447421217.0,pass,0.8153264422896559,928
960,6134,6134.T,FUJI CORPORATION,Machinery,0.8712402032318893,0.0851063829787234,0.04597701149425287,0.4521276595744681,0.675531914893617,0.8351063829787234,1.0,0.9308510638297872,0.0,0.0,0.0,0.0,0.3034992505130406,0.0151553937480103,0.1909050346106456,0.8333333333333334,-0.0504537322353834,4464392523.333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,720535552000.0,pass,0.8152484586761428,929
803,7433,7433.T,"Hakuto Co.,Ltd.",Wholesale Trade,0.8805041581579961,0.25475285171102663,0.250996015936255,0.42045454545454547,0.7329545454545454,0.8106060606060606,1.0,0.8143939393939394,0.0,0.0,0.0,0.0,0.7698105331894745,0.0602614628779054,0.2138276983493894,0.8333333333333334,-0.040710835959498,321020441.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,85145626325.0,pass,0.8152356759512805,930
680,6249,6249.T,"Gamecard Holdings,Inc.",Machinery,0.8881570669912302,0.8351063829787234,0.9425287356321839,0.601063829787234,0.675531914893617,0.4414893617021277,1.0,0.31382978723404253,0.0,0.0,0.0,0.0,1.8090255557274024,0.2033147151880661,0.2216850210403796,0.8333333333333334,-0.0032432269353768,50166550.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,32393130000.0,pass,0.8150916339523391,931
1523,6560,6560.T,"LTS,Inc.",Services,0.8396420820019019,0.4899328859060403,0.9718670076726342,0.7850678733031674,0.4419642857142857,0.004555808656036442,1.0,0.453125,0.0,0.0,0.0,0.0,0.6547923634443998,0.1913648897574227,0.6073173163194099,0.6666666666666666,0.1603135352027247,19146756.666666668,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,7274061620.0,pass,0.814921910171275,932
1187,1718,1718.T,"MIKIKOGYO CO.,LTD.",Construction,0.8589131828732623,0.9552238805970149,0.9548872180451128,0.7686567164179104,0.2574626865671642,0.12030075187969924,1.0,0.20149253731343283,0.0,0.0,0.0,0.0,2.513473828410694,0.2238610736180291,0.2053043507356363,0.5,0.1080114803493714,19455050.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,7770966930.0,pass,0.8148737651858328,933
702,8084,8084.T,RYODEN CORPORATION,Wholesale Trade,0.8865275462741554,0.4790874524714829,0.24302788844621515,0.3068181818181818,0.45075757575757575,0.9545454545454546,1.0,0.7386363636363636,0.0,0.0,0.0,0.0,1.104426112357913,0.0582215148736088,0.1939716187189689,0.6666666666666666,-0.0922750669413667,218051925.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,80777698935.0,pass,0.8147276463754262,934
605,4994,4994.T,"Taisei Lamick Group Head Quarter & Innovation Co.,Ltd.",Chemicals,0.8922747638525569,0.8054054054054054,0.8705882352941177,0.654054054054054,0.8810810810810811,0.7595628415300546,1.0,0.2918918918918919,0.0,0.0,0.0,0.0,1.821129702357731,0.1224012210869843,0.2379694706892633,1.0,-0.0493993559221043,47970096.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,13814314800.0,pass,0.8146991516618844,935
777,6266,6266.T,"TAZMO CO.,LTD.",Machinery,0.8820728801832773,0.18085106382978725,0.40229885057471265,0.6329787234042553,0.675531914893617,0.9840425531914894,1.0,0.723404255319149,0.0,0.0,0.0,0.0,0.4821431271325632,0.0639543805110511,0.2294298257679523,0.8333333333333334,-0.1215237384581808,591646710.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,56077534820.0,pass,0.81464217451322,936
997,1976,1976.T,"MEISEI INDUSTRIAL Co.,Ltd.",Construction,0.8693925920743145,0.47761194029850745,0.7593984962406015,0.6492537313432836,0.7686567164179104,0.5112781954887218,1.0,0.5149253731343284,0.0,0.0,0.0,0.0,0.8573435048018024,0.1072825297168397,0.1776751746949189,0.8333333333333334,0.0199173482068028,188124856.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,80721437338.0,pass,0.8145997730125,937
2726,2438,2438.T,"Asukanet Company,Limited",Services,0.5435763565966119,0.756152125279642,0.5,0.6447963800904978,0.21316964285714285,0.9681093394077449,1.0,0.5245535714285714,0.0,0.0,0.0,0.1666666666666666,0.9837315982940168,,0.4751252987244015,0.5,-0.16685594629057,29310848.333333332,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,5543759100.0,pass,0.8145243743791024,938
442,9064,9064.T,"YAMATO HOLDINGS CO.,LTD.",Land Transportation,0.902379213906054,0.5,0.5849056603773585,0.125,0.046296296296296294,0.07407407407407407,1.0,0.8148148148148148,0.0,0.0,0.0,0.0,1.0213173398873236,0.0898371384771712,0.0552466834712015,0.5,0.0041780098894383,2306412297.5,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,587819257104.0,pass,0.8145105263156517,939
1310,4284,4284.T,"SOLXYZ Co.,Ltd.",Information & Communication,0.8524524074012076,0.7701612903225806,0.8337408312958435,0.3788187372708758,0.7615230460921844,0.7682926829268293,1.0,0.44288577154308617,0.0,0.0,0.0,0.0,0.8728042816454017,0.1056969472430558,0.3238863404511185,0.8333333333333334,-0.0745623306522808,32501655.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,8553179856.0,pass,0.814478639907725,940
1096,9270,9270.T,Valuence Holdings Inc.,Wholesale Trade,0.8643219910639893,0.022813688212927757,0.035856573705179286,0.9772727272727273,0.07196969696969698,0.14015151515151514,1.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.2692822857378005,0.0231565723766814,0.6887505011175936,0.3333333333333333,0.0443908397265763,285388648.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,31204143180.0,pass,0.8144717111569297,941
962,9896,9896.T,"JK Holdings Co.,Ltd.",Wholesale Trade,0.8712068360758127,0.8060836501901141,0.749003984063745,0.4090909090909091,0.7329545454545454,0.4734848484848485,1.0,0.4431818181818182,0.0,0.0,0.0,0.0,1.783785062613129,0.1180104656608774,0.2128422015715259,0.8333333333333334,-0.0034139688590087,37831551.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,36835716016.0,pass,0.8144655023798577,942
1538,4771,4771.T,"F&M CO.,LTD.",Services,0.8386486595507711,0.20134228187919462,0.3273657289002558,0.8167420814479638,0.9084821428571429,0.89749430523918,1.0,0.640625,0.0,0.0,0.0,0.0,0.3724261574507,0.0539260725566483,0.6482692546655752,1.0,-0.1040954264337568,50845480.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,37085048200.0,pass,0.8144105726745234,943
1110,8917,8917.T,"First Juken Co.,Ltd.",Real Estate,0.8635744985151158,0.983739837398374,0.5169491525423728,0.3333333333333333,0.8089430894308943,0.7459016393442623,1.0,0.3983739837398374,0.0,0.0,0.0,0.0,2.986916140341566,0.107117960104081,0.1136701515496496,0.8333333333333334,-0.0229082040879457,44618931.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,14108390400.0,pass,0.8143781076781328,944
929,3177,3177.T,"ARIGATOU SERVICES COMPANY,LIMITED",Retail Trade,0.8731115588434526,0.7346938775510204,0.9536679536679536,0.8918918918918919,0.7364864864864865,0.8305084745762712,1.0,0.20945945945945946,0.0,0.0,0.0,0.0,1.2236176507811871,0.1872722236140993,1.13566878913228,0.8333333333333334,-0.0769046164637868,7235441.666666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,3097336000.0,review,0.8143260947867996,945
477,5901,5901.T,"Toyo Seikan Group Holdings,Ltd.",Metal Products,0.9000962502678443,0.2682926829268293,0.14492753623188406,0.14634146341463414,0.4695121951219512,0.8170731707317074,1.0,0.9512195121951219,0.0,0.0,0.0,0.0,1.1059385282592145,0.0390234807537652,0.1019785871514586,0.6666666666666666,-0.058395833823149,1576106886.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,628262767094.0,pass,0.8142483569146245,946
306,3864,3864.T,Mitsubishi Paper Mills Limited,Pulp and Paper,0.913242683710287,0.4583333333333333,0.8636363636363636,0.16666666666666666,0.6041666666666666,0.125,1.0,0.75,0.0,0.0,0.0,0.0,1.811125382345089,0.1988623400046834,0.1179835605133471,0.8333333333333334,0.020104893156535,271488140.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,47087849815.0,pass,0.8141287618699228,947
943,7247,7247.T,MIKUNI CORPORATION,Transportation Equipment,0.8723496250772675,0.8787878787878788,0.9310344827586207,0.45454545454545453,0.4318181818181818,0.1428571428571429,1.0,0.3787878787878788,0.0,0.0,0.0,0.0,3.145566888982759,0.2156872216021085,0.1425648021828103,0.6666666666666666,0.0083978219842337,43739210.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,12346582149.0,pass,0.8140612499090338,948
887,1786,1786.T,Oriental Shiraishi Corporation,Construction,0.8747154570317418,0.7164179104477612,0.6691729323308271,0.40298507462686567,0.2574626865671642,0.8345864661654135,1.0,0.5,0.0,0.0,0.0,0.0,1.217258265271589,0.0911495373405951,0.1361433825675754,0.5,-0.0478654358181741,158868866.66666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,42117602700.0,pass,0.8140599960764505,949
665,6489,6489.T,"Maezawa Industries,Inc.",Machinery,0.8889788143693855,0.4627659574468085,0.6954022988505747,0.7446808510638298,0.4095744680851064,0.8563829787234043,1.0,0.4787234042553192,0.0,0.0,0.0,0.0,0.962226014623201,0.0989595055648781,0.2640585077705633,0.6666666666666666,-0.0589210925101721,132835838.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,31093526412.0,pass,0.8139962981921942,950
758,7821,7821.T,"MAEDA KOSEN CO.,LTD.",Other Products,0.8831366639728775,0.17346938775510204,0.4880952380952381,0.5204081632653061,0.9336734693877551,0.7755102040816326,1.0,0.7653061224489796,0.0,0.0,0.0,0.0,0.5692098729517563,0.0789123175121879,0.2736002023942318,1.0,-0.046877429695817,293851375.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,120247387216.0,pass,0.8138724609877876,951
1107,4075,4075.T,"Brains Technology,Inc.",Information & Communication,0.8638866677899092,0.16330645161290322,0.08801955990220049,0.4786150712830957,0.7615230460921844,0.9329268292682926,1.0,0.8537074148296593,0.0,0.0,0.0,0.0,0.2643352937036925,0.0215043178413809,0.3656504471084137,0.8333333333333334,-0.1464222662753442,361021241.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,6216937500.0,pass,0.8137084314739105,952
919,8075,8075.T,Shinsho Corporation,Wholesale Trade,0.8736684507248674,0.714828897338403,0.8286852589641435,0.04924242424242424,0.45075757575757575,0.39015151515151514,1.0,0.6515151515151515,0.0,0.0,0.0,0.0,1.4682268118051025,0.1352208200897758,0.104422674283351,0.6666666666666666,0.0040190073000901,127553006.66666669,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,63326046938.0,pass,0.8136908711091305,953
767,2112,2112.T,"Ensuiko Sugar Refining Co.,Ltd.",Foods,0.8825122892614298,0.7289719626168224,0.96,0.2616822429906542,0.6728971962616822,0.7757009345794392,1.0,0.4953271028037383,0.0,0.0,0.0,0.0,1.417954602278069,0.1822572530067369,0.2104404012922972,0.8333333333333334,-0.0549971886421141,57909498.333333336,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,11719698200.0,pass,0.813646086683655,954
