rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty,missingness_penalty,bm_raw,ep_raw,gross_profitability,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,anomaly_flags,gp_missing_review_flag,phase1_top5_flag,phase2_selected_topn_flag,phase3_priority_flag,phase3_handoff_note,market,distress_review_flag,microcap_flag,one_time_profit_suspected,market_equity_final,liquidity_flag,robust_zscore_score,robust_zscore_rank
158,9699,9699.T,"NISHIO HOLDINGS CO.,LTD.",Services,0.9293187477768948,0.3347119121725768,0.41028575132979167,0.31584964718344566,1.0,0.6021741234739323,1.0,0.30437287712786953,0.0,0.0,0.0,0.0,1.354737694872295,0.1175421253411569,0.293005136899896,1.0,-0.0667989924193331,172423258.33333334,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,103554363720.0,pass,0.713450596437393,927
246,2429,2429.T,"WORLD HOLDINGS CO.,LTD.",Services,0.9185565317908444,0.30715597443367487,0.586002637922873,0.2743063420265988,1.0,0.5495726405594996,1.0,0.3095561887820149,0.0,0.0,0.0,0.0,1.2459029222115598,0.1676557154893813,0.2444154837041983,1.0,-0.0422649432597719,175359536.66666666,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,42813929600.0,pass,0.7130607947413901,928
1581,7359,7359.T,"Tokyo Communications Group,Inc.",Services,0.836101920110308,0.1663061148558029,1.0,1.0,0.8333333333333334,0.2636061442707006,1.0,0.014673939473162189,0.0,0.0,0.0,0.0,0.6896031297057509,0.3011503753154825,1.2623906225626949,0.8333333333333334,0.091113731431771,8312595.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,2397712436.0,review,0.7128029303867729,929
200,4112,4112.T,"Hodogaya Chemical Co.,Ltd.",Chemicals,0.923296279740642,0.39228952505668896,0.43195667551189715,0.2708960507564177,1.0,0.4880371555781086,1.0,0.290493948634343,0.0,0.0,0.0,0.0,1.582145902423277,0.1237225661266246,0.2404267574945528,1.0,-0.0135639536689128,164561026.66666666,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,36994059720.0,pass,0.7121596021277994,930
1079,4481,4481.T,"BASE CO.,LTD.",Information & Communication,0.8654520538765911,0.057223822204303644,0.2605491953769595,0.38374866427416365,1.0,0.4863685810918416,1.0,0.4567458086658906,0.0,0.0,0.0,0.0,0.2587723361930506,0.0748379974641134,0.3724208136331419,1.0,-0.0127857077677648,258740533.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,56501739000.0,pass,0.7120356165708277,931
1422,8040,8040.T,"TOKYO SOIR CO.,LTD.",Textiles and Apparels,0.8458804160488747,0.7244682660238045,0.22698605188723767,0.5826877211343646,0.8333333333333334,0.48833889596271396,1.0,0.004692738410444324,0.0,0.0,0.0,0.0,2.894117140652886,0.065265954335299,0.605102824451032,0.8333333333333334,-0.0137046895002842,2658375.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,3624156000.0,exclude,0.7117386983157231,932
584,6339,6339.T,"Sintokogio,Ltd.",Machinery,0.8935387999191065,0.4886111877533981,0.18078059674920977,0.21958062867042413,0.5,0.44863767162188434,1.0,0.31875093451989717,0.0,0.0,0.0,0.0,1.962577385511614,0.0520883862239228,0.1804074943825919,0.5,0.0048125030902203,180568240.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,64774515868.0,pass,0.7117319771519459,933
421,5142,5142.T,Achilles Corporation,Chemicals,0.9035034973240736,0.6156095185806109,0.33069488919233697,0.22109567363399155,1.0,0.489946128288413,1.0,0.20144368958069314,0.0,0.0,0.0,0.0,2.4641692600047693,0.094843203672138,0.1821795129804789,1.0,-0.0144543245809849,114115218.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,15963189152.0,pass,0.7111702151553668,934
300,9474,9474.T,"ZENRIN CO.,LTD.",Information & Communication,0.913625281561822,0.26195956723953295,0.19763610668640386,0.3785003356105865,1.0,0.6594135340588461,1.0,0.34086280663471213,0.0,0.0,0.0,0.0,1.0673954531983694,0.0568954945964264,0.3662822921876901,1.0,-0.0934962343096234,193094326.66666663,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,46699655550.0,pass,0.7110360167643742,935
1127,8163,8163.T,"SRS HOLDINGS CO.,LTD.",Retail Trade,0.8625375629124152,0.08199557496785835,0.07350477811940861,0.894626276330035,0.5,0.598182406437359,1.0,0.2510047649035287,0.0,0.0,0.0,0.0,0.356610707943445,0.0214938513908615,0.969950690024062,0.5,-0.0649372011431127,142190920.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,47731836484.0,pass,0.7109034812522964,936
438,6535,6535.T,"i-mobile Co.,Ltd.",Services,0.9025827359971428,0.14999150563238534,0.38911403208124057,0.7395623598486329,0.8333333333333334,0.6047849017209773,1.0,0.21593012840722126,0.0,0.0,0.0,0.0,0.6251670432730001,0.1115040553427272,0.7885856807511737,0.8333333333333334,-0.0680166950069562,122321596.66666669,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,27407074932.0,pass,0.7106119051418557,937
1467,8123,8123.T,"T.KAWABE & CO.,LTD.",Wholesale Trade,0.8431246481649652,0.7395099421964382,0.5998474004230199,0.4277111125672428,0.6666666666666665,0.45433369318615047,1.0,0.0031077680534053135,0.0,0.0,0.0,0.0,2.9535256580547045,0.1716041735293793,0.4238399317829757,0.6666666666666666,0.0021558009341432,1760510.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,2399743500.0,exclude,0.7105517375964049,938
387,6835,6835.T,ALLIED TELESIS HOLDINGS K.K.,Electric Appliances,0.90589086043622,0.17155358767375253,0.33927911267904753,0.43881096522905244,0.8333333333333334,0.5823265776147514,1.0,0.34773091148348734,0.0,0.0,0.0,0.0,0.7103285180629278,0.0972913819087009,0.436822480699688,0.8333333333333334,-0.0575418262934674,196985018.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,30033482336.0,pass,0.7105407681431979,939
345,6351,6351.T,"TSURUMI MANUFACTURING CO.,LTD.",Machinery,0.9093630280148336,0.4670407587703061,0.6113539522972816,0.2343593294962279,0.33333333333333326,0.42602107126563143,1.0,0.25114922542840523,0.0,0.0,0.0,0.0,1.877382943688822,0.1748857854212482,0.1976928775531802,0.3333333333333333,0.0153611940057422,142272755.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,51056179200.0,pass,0.7105267883779514,940
945,4958,4958.T,"T.HASEGAWA CO.,LTD.",Chemicals,0.872173671832588,0.24480018241044157,0.23838603588979007,0.20052651696307644,0.6666666666666665,0.49084253595886784,1.0,0.43986868216574904,0.0,0.0,0.0,0.0,0.99962284590888,0.0685171735953079,0.1581215285376351,0.6666666666666666,-0.0148724213462362,249179861.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,123370529700.0,pass,0.7102048222634765,941
701,7071,7071.T,"Amvis Holdings,Inc.",Services,0.8865615730144524,0.2501890295175382,0.3606133343809076,0.21595822559047165,0.5,0.5240695658829175,1.0,0.4107868434825958,0.0,0.0,0.0,0.0,1.0209066053425624,0.1033757968060251,0.1761706791189679,0.5,-0.0303699613473219,232705380.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,35404805700.0,pass,0.709981639186538,942
278,9994,9994.T,YAMAYA CORPORATION,Retail Trade,0.9160348042404876,0.4029319710308555,0.6872421811668545,0.6625927293899927,0.5,0.4023792231914426,1.0,0.07582531151470952,0.0,0.0,0.0,0.0,1.6241792456223867,0.1965287343283236,0.6985608828573558,0.5,0.0263880744421468,42954048.333333336,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,22983916400.0,pass,0.7096222589803248,943
903,3156,3156.T,Restar Corporation,Wholesale Trade,0.8740007629760355,0.2007550242910229,0.5459594808455149,0.1968830260531251,1.0,0.46794907785379036,1.0,0.4014849990700112,0.0,0.0,0.0,0.0,0.825662343597044,0.1562356044179693,0.1538600486417093,1.0,-0.004194600200091,227436006.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,121188765330.0,pass,0.7094991660302785,944
460,7991,7991.T,"MAMIYA-OP CO.,LTD",Machinery,0.9008301710734564,0.5686141078238781,1.0,0.28731860307074486,1.0,0.563685295806091,1.0,0.07012461222970746,0.0,0.0,0.0,0.0,2.2785564569033103,0.4305673425922207,0.2596348132457415,1.0,-0.0488472781752161,39724676.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,11024823600.0,pass,0.7093009094686901,945
1124,3547,3547.T,UNISIA HOLDINGS CO.,Retail Trade,0.8627229150141692,0.05674158912262952,0.23995044967050377,1.0,0.8333333333333334,0.6579267736934921,1.0,0.16901214140093176,0.0,0.0,0.0,0.0,0.2568677111967691,0.0689633366963562,1.2678474900405643,0.8333333333333334,-0.0928027889945661,95743170.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,17685107166.0,pass,0.7092286411312922,946
675,6455,6455.T,MORITA HOLDINGS CORPORATION,Transportation Equipment,0.8884871570068249,0.2265556590489469,0.31658033314880163,0.2470471924944618,1.0,0.4866037309417674,1.0,0.40214447588538366,0.0,0.0,0.0,0.0,0.9275643817344408,0.0908178018430703,0.212532786427814,1.0,-0.012895384865411,227809591.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,105331772030.0,pass,0.7092017066708791,947
1641,7218,7218.T,"TANAKA SEIMITSU KOGYO CO.,LTD.",Transportation Equipment,0.8321214924937954,0.8018141802674228,0.8487496246124389,0.20951898183409653,0.6666666666666665,0.560680014465978,1.0,0.009909137029473587,0.0,0.0,0.0,0.0,3.1996021171651146,0.2425898613130207,0.1686392460809959,0.6666666666666666,-0.0474455739636337,5613396.666666667,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,9706073400.0,review,0.7090655311443431,948
1030,3565,3565.T,Ascentech K.K.,Wholesale Trade,0.8677073944276771,0.21255369048530304,1.0,0.16378652296857127,0.5,0.8970003418264035,1.0,0.3164778203527384,0.0,0.0,0.0,0.0,0.8722622875046523,0.2887917337342947,0.1151498978533393,0.5,-0.2043099623353999,179280550.52200317,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,7130862000.0,pass,0.7088481858553748,949
520,6083,6083.T,"ERI HOLDINGS CO.,LTD.",Services,0.8978908526277097,0.157941881829796,0.47061097692540244,0.4732864462906478,0.33333333333333326,0.3684481944224996,1.0,0.3383312341617698,0.0,0.0,0.0,0.0,0.6565678032185039,0.1347465824067913,0.4771455041619095,0.3333333333333333,0.0422139691076244,191660223.93514,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,9723853300.0,pass,0.7087539158717912,950
1117,5186,5186.T,Nitta Corporation,Rubber Products,0.8631967546662824,0.2296331355825799,0.2588742150240128,0.18054568293226916,0.6666666666666665,0.3952306511739896,1.0,0.4525065670336071,0.0,0.0,0.0,0.0,0.9397191652907212,0.0743603013215208,0.134751654801007,0.6666666666666666,0.0297222659435946,256339058.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,164066037700.0,pass,0.7083955522692787,951
625,4095,4095.T,"NIHON PARKERIZING CO.,LTD.",Chemicals,0.8914429569029364,0.34481254743771955,0.30884822871436723,0.20580844233602394,0.6666666666666665,0.44156629482472204,1.0,0.3653152269908492,0.0,0.0,0.0,0.0,1.3946311056219818,0.0886126437610936,0.1642993451824134,0.6666666666666666,0.0081106896879171,206946303.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,160112591136.0,pass,0.7083917793698066,952
551,9535,9535.T,"HIROSHIMA GAS CO.,LTD.",Electric Power and Gas,0.8955071934766551,0.6727037127410797,0.22761696235228854,0.23390908562830087,0.8333333333333334,0.523378266164712,1.0,0.17283256195913785,0.0,0.0,0.0,0.0,2.6896681597547905,0.0654458868908934,0.1971662657847264,0.8333333333333334,-0.0300475297288438,97907388.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,26617409936.0,pass,0.7081975364152084,953
696,3632,3632.T,"GREE Holdings,Inc.",Information & Communication,0.8871224203601282,0.31043730944482045,0.1661518650719993,0.25324920653705574,0.33333333333333326,0.4108620905731807,1.0,0.3989166991802256,0.0,0.0,0.0,0.0,1.258862864034101,0.0479163440379162,0.2197867521463991,0.3333333333333333,0.0224315493818904,225981098.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,75318768000.0,pass,0.708130500880801,954
1343,6668,6668.T,"ADTEC PLASMA TECHNOLOGY CO.,LTD.",Electric Appliances,0.8505953975681857,0.11364531685974956,0.25523249808410337,0.2144501642804387,1.0,0.5652229032252751,1.0,0.48104558943238324,0.0,0.0,0.0,0.0,0.4816143458603661,0.0733217015961279,0.1744068287037037,1.0,-0.0495644392497762,272506041.6666667,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,27372523500.0,pass,0.7080719939758885,955
201,6287,6287.T,SATO CORPORATION,Machinery,0.9232680749419376,0.2724949990061762,0.3776591704426683,0.3824415244530719,1.0,0.5184952990332604,1.0,0.2984578569248585,0.0,0.0,0.0,0.0,1.1090061337010535,0.1082371852513547,0.3708919639100556,1.0,-0.0277700472509747,169072476.66666666,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,72350366298.0,pass,0.7079180901939969,956
645,6547,6547.T,"GREENS CO.,LTD.",Services,0.8898991560625278,0.09035002380134237,0.6888093055999529,0.5437243435819842,0.8333333333333334,0.5969684964717042,1.0,0.27190317861255336,0.0,0.0,0.0,0.0,0.3896073908403707,0.1969756704940743,0.5595306920591736,0.8333333333333334,-0.064371016976383,154029598.33333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,26703805535.0,pass,0.707276682139493,957
1237,5031,5031.T,Moi Corporation,Information & Communication,0.8556897797347551,0.061860869292043985,0.048198229277150936,0.7389761406706952,0.5,0.44047093912982777,1.0,0.33050712209002064,0.0,0.0,0.0,0.0,0.2770867906091264,0.0142765483681658,0.7879000302848683,0.5,0.0086215785255846,187227966.66666663,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,7122660000.0,pass,0.7070166424196961,958
818,6125,6125.T,"OKAMOTO MACHINE TOOL WORKS,LTD.",Machinery,0.8787068868711084,0.28261797653023196,0.19916608348499273,0.22951290552555453,0.33333333333333326,0.31927230639313214,1.0,0.4200860341122953,0.0,0.0,0.0,0.0,1.1489877873076,0.0573318364398733,0.1920244296748697,0.3333333333333333,0.0651502740848087,237973250.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,35303247300.0,pass,0.7068805379731289,959
1357,3556,3556.T,"RenetJapanGroup,Inc.",Retail Trade,0.8498533839658415,0.018989365763817677,0.2377999920066218,1.0,0.8333333333333334,0.2521200495178195,1.0,0.20624975805403326,0.0,0.0,0.0,0.0,0.1077617476971832,0.0683500367677702,1.1119093062967098,0.8333333333333334,0.0964710027044644,116837793.33333331,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,12639466500.0,pass,0.7068207955012612,960
1324,5288,5288.T,ASIA PILE HOLDINGS CORPORATION,Glass and Ceramics Products,0.8517931266016994,0.19917846048943155,0.13482739580594708,0.19284255553891305,0.5,0.5075827200960834,1.0,0.4768591204205089,0.0,0.0,0.0,0.0,0.8194355563050585,0.0389827597658204,0.1491342556338641,0.5,-0.0226802715779616,270134461.6666667,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,60180449360.0,pass,0.7067119389996782,961
819,5940,5940.T,"FUJISASH CO.,LTD.",Metal Products,0.878669356473627,0.6673256432309961,0.8806032820829244,0.23110577961376227,0.6666666666666665,0.40219962543825477,1.0,0.0696779234932274,0.0,0.0,0.0,0.0,2.668426967456071,0.2516743674532558,0.193887478347531,0.6666666666666666,0.0264718412840973,39471633.333333336,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,8840789082.0,pass,0.7065080942170759,962
1019,3662,3662.T,"Ateam Holdings Co.,Ltd.",Information & Communication,0.8683162250637917,0.12156227643665804,0.2048653065931885,1.0,0.8333333333333334,0.5365488639426942,1.0,0.13473141553525894,0.0,0.0,0.0,0.0,0.5128831237143909,0.0589572267853602,1.349332631994214,0.8333333333333334,-0.0361904761904761,76323586.66666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,17877367330.0,pass,0.7062659143686161,963
1191,6345,6345.T,AICHI CORPORATION,Machinery,0.8586396451415931,0.2036861918011163,0.23587627599807923,0.17654423531551516,0.8333333333333334,0.5263074825694913,1.0,0.45084266870156,0.0,0.0,0.0,0.0,0.8372392658783417,0.067801402441936,0.1300715035409,0.8333333333333334,-0.0314137562169973,255396481.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,100357894600.0,pass,0.7061663343253631,964
136,9470,9470.T,"GAKKEN HOLDINGS CO.,LTD.",Information & Communication,0.932935039428618,0.3780663929922467,0.4242383426247052,0.4028776180485818,1.0,0.5079037436312386,1.0,0.21525286653914355,0.0,0.0,0.0,0.0,1.52597030210713,0.1215213356220572,0.3947943158469474,1.0,-0.0228300013337878,121937936.66666669,False,,False,True,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,38972580212.0,pass,0.7059733584558077,965
461,7537,7537.T,MARUBUN CORPORATION,Wholesale Trade,0.9007742915113433,0.31086935582100744,0.3371352702828149,0.21891451882259302,1.0,0.6467834220708064,1.0,0.33941622134616656,0.0,0.0,0.0,0.0,1.260569271908032,0.0966799686218494,0.1796284026282369,1.0,-0.0876053777930991,192274855.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,47993395800.0,pass,0.7055036405732705,966
727,9347,9347.T,"NIPPON KANZAI Holdings Co.,Ltd.",Services,0.8850447824639603,0.17246264349698426,0.22502657243717997,0.40111807376433845,0.6666666666666665,0.35592650153897204,1.0,0.3824896095373216,0.0,0.0,0.0,0.0,0.7139189196959548,0.0647071204521819,0.3927363272918465,0.6666666666666666,0.0480542574748769,216675366.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,98103577406.0,pass,0.7053739824010399,967
1601,7461,7461.T,"KIMURA CO.,LTD.",Wholesale Trade,0.8347718200311698,0.7208899038492248,0.7364645668028789,0.3617700090582209,0.5,0.4598896838174184,1.0,0.0030218555101389818,0.0,0.0,0.0,0.0,2.87998406205987,0.2105667161507189,0.3467142592167689,0.5,-0.0004355888846444,1711841.6666666667,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,6630216900.0,exclude,0.7052856561984461,968
591,4125,4125.T,SANWAYUKA INDUSTRY CORPORATION,Chemicals,0.8931344717173645,0.28426588868350694,0.18964960716407692,0.25194424406235233,0.8333333333333334,0.5698458506734765,1.0,0.37327033248935554,0.0,0.0,0.0,0.0,1.1554963716376243,0.054617784289006,0.2182604490792781,0.8333333333333334,-0.0517206450004913,211452766.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,10829293200.0,pass,0.70509499008545,969
189,6418,6418.T,"JAPAN CASH MACHINE CO.,LTD.",Machinery,0.9252966247468888,0.3047414933193324,0.5138574991418956,0.33093025761805106,1.0,0.6279761778096128,1.0,0.26170197541813356,0.0,0.0,0.0,0.0,1.236366701536982,0.1470802774301514,0.3106436379346681,1.0,-0.0788334225231195,148250750.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,25907382462.0,pass,0.7050681425555798,970
511,4839,4839.T,WOWOW INC.,Information & Communication,0.898529919304762,0.6011749129949957,0.07716644755668484,0.2745186251368791,0.5,0.5422808665860396,1.0,0.21546075600550418,0.0,0.0,0.0,0.0,2.4071584250898694,0.0225381414701803,0.2446637731137404,0.5,-0.0388639604126478,122055703.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,28263200000.0,pass,0.704638073701413,971
702,8084,8084.T,RYODEN CORPORATION,Wholesale Trade,0.8865275462741554,0.27133538080797553,0.20228562698572014,0.23117771816233715,0.6666666666666665,0.6567953272541212,1.0,0.38491960085346416,0.0,0.0,0.0,0.0,1.104426112357913,0.0582215148736088,0.1939716187189689,0.6666666666666666,-0.0922750669413667,218051925.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,80777698935.0,pass,0.7045422268359366,972
682,4366,4366.T,Daito Chemix Corporation,Chemicals,0.8879702321067783,0.6333655371889807,0.4886595627730429,0.13696979021425965,1.0,0.6236928441115681,1.0,0.16688485197604286,0.0,0.0,0.0,0.0,2.5342983286255607,0.1398939501496438,0.0837846576671247,1.0,-0.0768356172580934,94538088.33333331,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,5861583000.0,pass,0.7044853769699085,973
752,7976,7976.T,"MITSUBISHI PENCIL COMPANY,LIMITED",Other Products,0.8835961339542802,0.24948514241019445,0.20448208624604927,0.27300670570343616,0.5,0.39110991103069226,1.0,0.39911624482367947,0.0,0.0,0.0,0.0,1.018126536885722,0.0588479342308121,0.2428954101812904,0.5,0.0316442353567743,226094138.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,137931774600.0,pass,0.7044168778511593,974
2021,5446,5446.T,"HOKUETSU METAL Co.,Ltd.",Iron and Steel,0.8033149140737965,0.9242537222906995,0.4134274236793015,0.18861765281948395,0.8333333333333334,0.5398197849255706,1.0,0.004164700342731953,0.0,0.0,0.0,0.0,3.683188625708258,0.1184381148135173,0.1441927480396185,0.8333333333333334,-0.0377160783549906,2359248.3333333335,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,4830936400.0,exclude,0.7043883766564135,975
958,8151,8151.T,TOYO Corporation,Wholesale Trade,0.8713751651322632,0.150181575900691,0.11836178583531869,0.3695034353182194,0.5,0.4944551207010915,1.0,0.4162433918000641,0.0,0.0,0.0,0.0,0.6259177437077529,0.0342868489424091,0.35575938691109,0.5,-0.01655738014869,235796443.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,44927371500.0,pass,0.7034464581581666,976
1363,1436,1436.T,GreenEnergy & Company Inc.,Construction,0.8495078221173601,0.1652972809686572,0.12304107929482101,0.24209457634091408,0.33333333333333326,0.2524673122514607,1.0,0.4834155122385454,0.0,0.0,0.0,0.0,0.6856186452073356,0.0356213603781586,0.206740134629799,0.3333333333333333,0.0963090346285397,273848571.97387695,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,7734320000.0,pass,0.7033424790696379,977
755,9514,9514.T,EF-ON INC.,Electric Power and Gas,0.8834890195047328,0.6379766459545732,0.33632900822807615,0.10797325182067552,1.0,0.5677342568307495,1.0,0.20185614098742466,0.0,0.0,0.0,0.0,2.552510337194178,0.096450026656984,0.0498698851399856,1.0,-0.0507357688283354,114348866.66666669,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,7319852824.0,pass,0.7031481628313454,978
589,4220,4220.T,RIKEN TECHNOS CORPORATION,Chemicals,0.8932083957939575,0.23690020920491414,0.41299646912093546,0.24387536971249338,1.0,0.5012522379118107,1.0,0.35608948907013865,0.0,0.0,0.0,0.0,0.9684211573292286,0.1183152086971548,0.2088229764261257,1.0,-0.0197276483341394,201720043.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,78251191051.0,pass,0.7031143085261653,979
593,4848,4848.T,"FULLCAST HOLDINGS CO.,LTD.",Services,0.8930890620588697,0.14839002372129967,0.5423062563525889,0.4563091437868976,0.5,0.1638826371371236,1.0,0.3242834834132927,0.0,0.0,0.0,0.0,0.6188418395595651,0.1551937227951637,0.4572886045305205,0.5,0.1376261354710064,183702356.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,52766309439.0,pass,0.7031087064026771,980
1337,6899,6899.T,ASTI CORPORATION,Electric Appliances,0.8508055903566693,0.8767048160883899,0.3137917295542059,0.18382670212725957,0.8333333333333334,0.685408022319765,1.0,0.03543965815371529,0.0,0.0,0.0,0.0,3.4953897401893217,0.0900225058397382,0.1385891825136218,0.8333333333333334,-0.1056204182211009,20076103.333333332,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,7033063500.0,pass,0.7029616082376613,981
1034,6255,6255.T,NPC Incorporated,Machinery,0.8675484635896277,0.1449203674184584,0.25769656435034793,0.27069117237810547,0.8333333333333334,0.481998071993815,1.0,0.42777968609654193,0.0,0.0,0.0,0.0,0.605138105050196,0.0740244411526886,0.2401871287670863,0.8333333333333334,-0.0107472427070417,242331603.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,17906018328.0,pass,0.7029014756264993,982
499,7059,7059.T,"COPRO-HOLDINGS.Co.,Ltd.",Services,0.8989826273505335,0.14160552138248458,0.4481228055001761,0.6093785135516295,0.8333333333333334,0.5290693430639556,1.0,0.24241560241684115,0.0,0.0,0.0,0.0,0.5920458082773944,0.1283330667348651,0.636320762989548,0.8333333333333334,-0.0327019256257051,137325271.66666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,14188003500.0,pass,0.7028363685745895,983
1289,8230,8230.T,"HASEGAWA CO.,LTD.",Retail Trade,0.8532825868638655,0.548968206185092,0.5550076846750979,0.6432942956797901,0.33333333333333326,0.3737188279378887,1.0,0.005197601480611767,0.0,0.0,0.0,0.0,2.200963117172617,0.1588161075618895,0.6759891544486845,0.3333333333333333,0.0397556737401927,2944373.3333333335,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,5698414436.0,exclude,0.7027120082919982,984
