code,ticker,company_name,company_name_ja,market,sector_33,sector_17,scale_category,is_financial,revenue,operating_income,ordinary_income,net_income,total_assets,equity,operating_cf,investing_cf,financing_cf,rd_expense,capex,employees,revenue_growth,operating_income_growth,operating_margin,roe,equity_ratio,ocf_margin,rd_ratio,capex_ratio,market_cap,enterprise_value,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,shares_outstanding,ebitda
1793,1793.T,"OHMOTO GUMI CO.,LTD.",株式会社大本組,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,70092000000.0,6573000000.0,2110000000.0,1788000000.0,90139000000.0,64862000000.0,-355000000.0,,-9972000000.0,,,792.0,-0.13866681666414604,0.12908168264401243,0.09377675055641158,0.027566217507939934,0.7195775413527996,-0.005064772013924556,,,,,,,,,,,
1795,1795.T,MASARU CORPORATION,株式会社マサル,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,10649333000.0,638156000.0,658551000.0,405234000.0,9063216000.0,5277444000.0,1238782000.0,,-232731000.0,,,171.0,0.11039270843473181,0.12468333657989472,0.05992450419195268,0.07678603505788029,0.5822926431412426,0.1163248440066622,,,,,,,,,,,
1798,1798.T,MORIYA CORPORATION,株式会社守谷商会,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,50812780000.0,4251277000.0,2373304000.0,1651794000.0,34143776000.0,15940610000.0,3075769000.0,,-211868000.0,,,422.0,0.135693517211517,0.2560289672787852,0.08366550698466016,0.10362175600557319,0.4668672264016727,0.06053140568179895,,,,,,,,,,,
1799,1799.T,DAIICHI KENSETSU CORPORATION,第一建設工業株式会社,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,58005615000.0,7193895000.0,7604601000.0,5242713000.0,83941535000.0,71657146000.0,5981560000.0,,-2843297000.0,,,1004.0,0.10661512395841233,0.4197096211508615,0.12402066593035864,0.07316385444656141,0.8536554162370273,0.10312036170981033,,,,,,,,,,,
1801,1801.T,TAISEI CORPORATION,大成建設株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Mid400,False,2228278000000.0,124743000000.0,134505000000.0,127944000000.0,2428837000000.0,900699000000.0,-13841000000.0,,-133769000000.0,,,16382.0,0.14125856538503312,0.4446748001960641,0.05598179401313481,0.1420496747526088,0.3708355068701605,-0.006211522978730661,,,2168836325376.0,2513333649408.0,12.973779,27.951681,2.287626,2.71,0.583,163009119.0,209501995008.0
1802,1802.T,OBAYASHI CORPORATION,株式会社大林組,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Mid400,False,2667220000000.0,143442000000.0,153383000000.0,150534000000.0,3042778000000.0,1210201000000.0,85625000000.0,,-50593000000.0,,,17305.0,0.1403673894044024,0.2276560918699655,0.05377959073492251,0.12438760172896898,0.39772898318575983,0.032102713686909964,,,2177063845888.0,2204525920256.0,12.691353,22.955929,1.7299913,2.9,0.475,687421514.0,228253007872.0
1803,1803.T,SHIMIZU CORPORATION,清水建設株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Mid400,False,2095245000000.0,108144000000.0,71664000000.0,70385000000.0,2523771000000.0,923809000000.0,159094000000.0,,-71102000000.0,,,21286.0,-0.0003174727058853355,0.0315934065934067,0.051614011726552264,0.07618999165411898,0.3660431156392557,0.07593097704564383,,,1744188866560.0,2055894204416.0,13.759846,31.271309,1.7834722,2.87,0.442,679201277.0,152181997568.0
1807,1807.T,"WATANABE SATO CO.,LTD.",株式会社佐藤渡辺,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,40422787000.0,1177072000.0,1328510000.0,895375000.0,35432258000.0,21426700000.0,-3964389000.0,,1997606000.0,,,531.0,0.07999086175508863,0.3821890602996423,0.02911902140740568,0.04178781613594254,0.6047229617711635,-0.09807312395357598,,,,,,,,,,,
1808,1808.T,HASEKO Corporation,株式会社　長谷工コーポレーション,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Mid400,False,1251229000000.0,89867000000.0,83408000000.0,37469000000.0,1365203000000.0,532033000000.0,3916000000.0,,-20545000000.0,,,8307.0,0.06830479271469736,-0.0425156228072322,0.07182298364248271,0.07042608259262113,0.3897098087244168,0.0031297228564875013,,,,,,,,,,,
1810,1810.T,"MATSUI CONSTRUCTION CO.,LTD.",松井建設株式会社,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 2,False,99358000000.0,4296000000.0,3843000000.0,2726000000.0,80887000000.0,50616000000.0,7623000000.0,,-3073000000.0,,,762.0,0.05285818296919653,0.17739272556071595,0.04323758529761066,0.05385648806701438,0.6257618653182835,0.07672255882767366,,,,,,,,,,,
1811,1811.T,THE ZENITAKA CORPORATION,株式会社錢高組,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,120660000000.0,4618000000.0,5098000000.0,3509000000.0,206761000000.0,96867000000.0,-7727000000.0,,2657000000.0,,,907.0,0.058777985989911574,0.42946242757842623,0.03827283275319079,0.03622492696171039,0.4684974439086675,-0.06403944969335322,,,,,,,,,,,
1812,1812.T,KAJIMA CORPORATION,鹿島建設株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Mid400,False,3029122000000.0,151882000000.0,160663000000.0,126454000000.0,3454592000000.0,1277988000000.0,30632000000.0,,61687000000.0,,,21029.0,0.09535840455454991,0.10885297109968728,0.05014060179814481,0.0989477209488665,0.3699389102967876,0.010112501246235708,,,2622327619584.0,3191635705856.0,14.817545,21.116615,1.8532178,2.47,0.406,465943062.0,271081996288.0
1813,1813.T,Fudo Tetra Corporation,株式会社不動テトラ,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 2,False,70654000000.0,4038000000.0,3366000000.0,2210000000.0,64148000000.0,34675000000.0,621000000.0,,5334000000.0,,,992.0,-0.002102220941672117,0.019500975665172948,0.057151753616214225,0.06373467916366259,0.5405468603853588,0.008789311291646616,,,,,,,,,,,
1814,1814.T,"DAISUE CONSTRUCTION CO.,LTD.",大末建設株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,,False,89027000000.0,3911000000.0,3922000000.0,3596000000.0,56650000000.0,23537000000.0,-3059000000.0,,-2066000000.0,,,671.0,0.11325805021628121,0.4396534353025676,0.04393049299650668,0.15278072821515062,0.4154810238305384,-0.03436036258663102,,,,,,,,,,,
1815,1815.T,TEKKEN CORPORATION,鉄建建設株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 2,False,188584000000.0,3497000000.0,3026000000.0,3436000000.0,225102000000.0,70116000000.0,-20285000000.0,,17932000000.0,,,1871.0,0.07155778957398873,0.3946106341599882,0.018543460738981037,0.04900450681727423,0.31148545992483406,-0.107564798710389,,,,,,,,,,,
1820,1820.T,"Nishimatsu Construction Co.,Ltd.",西松建設株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Mid400,False,375506000000.0,21204000000.0,20225000000.0,17579000000.0,592046000000.0,181190000000.0,5889000000.0,,16134000000.0,,,3065.0,0.04944862368949443,0.2952468383213076,0.05646780610695967,0.09701970307412108,0.3060404090222719,0.015682838623084585,,,,,,,,,,,
1822,1822.T,DAIHO CORPORATION,大豊建設株式会社,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 2,False,143774000000.0,5533000000.0,5204000000.0,3967000000.0,153155000000.0,73065000000.0,11776000000.0,,-6621000000.0,,,1694.0,-0.042214478892713014,0.09261453396524488,0.038484009626218924,0.0542941216724834,0.4770657177369332,0.08190632520483537,,,,,,,,,,,
1826,1826.T,"Sata Construction Co.,Ltd.",佐田建設株式会社,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,32437000000.0,960000000.0,968000000.0,611000000.0,27489000000.0,15522000000.0,900000000.0,,-371000000.0,,,454.0,0.03204389396354945,-0.27432479849447255,0.029595831920337885,0.03936348408710218,0.5646622285277747,0.027746092425316768,,,,,,,,,,,
1827,1827.T,NAKANO CORPORATION,株式会社ナカノフドー建設,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,110547000000.0,3280000000.0,3724000000.0,2937000000.0,80669000000.0,44458000000.0,-4375000000.0,,-891000000.0,,,1357.0,-0.017276292484542766,0.07072512318022017,0.029670637828254045,0.0660623509829502,0.5511162900246687,-0.03957592698128398,,,,,,,,,,,
1828,1828.T,TANABE ENGINEERING CORPORATION,田辺工業株式会社,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,50832166000.0,5334360000.0,4108342000.0,2778337000.0,45976310000.0,24988184000.0,12925730000.0,,-4171075000.0,,,1059.0,0.08797058999175844,0.18362811795517842,0.10494063935815759,0.11118603096567561,0.5435012944710004,0.2542824950642473,,,,,,,,,,,
1833,1833.T,OKUMURA CORPORATION,株式会社奥村組,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 1,False,299526000000.0,13416000000.0,13910000000.0,6956000000.0,393466000000.0,172455000000.0,-11828000000.0,,12070000000.0,,,2505.0,0.09056692295088453,0.05349941584824225,0.04479076941567677,0.04033515989678467,0.4382970828483274,-0.039489059380487836,,,,,,,,,,,
1835,1835.T,"TOTETSU KOGYO CO.,LTD.",東鉄工業株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 1,False,162046575000.0,15526012000.0,16035361000.0,11680620000.0,181115422000.0,120777353000.0,4160881000.0,,-3579313000.0,,,1864.0,0.1295581774542276,0.30829931851926085,0.09581203428705605,0.0967120052713856,0.6668529475087991,0.025677068460101673,,,,,,,,,,,
1840,1840.T,"TSUCHIYA HOLDINGS CO.,LTD.",株式会社土屋ホールディングス,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,31994040000.0,420601000.0,196156000.0,178823000.0,26989584000.0,13041058000.0,1250270000.0,,-996980000.0,,,679.0,-0.04484179892472484,-0.20717565217813994,0.013146229735288197,0.01371230769773434,0.48318855155381424,0.03907821581769605,,,,,,,,,,,
1844,1844.T,"OHMORI CO.,LTD.",株式会社大盛工業,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,6458975000.0,785075000.0,759656000.0,518581000.0,12037244000.0,5949765000.0,-871232000.0,,122717000.0,,,135.0,0.03011086542241803,0.3035974931551153,0.12154792362565267,0.0871599130385822,0.4942796706621549,-0.1348870370298693,,,,,,,,,,,
1847,1847.T,"ICHIKEN Co.,Ltd.",株式会社イチケン,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,98999000000.0,8846000000.0,6800000000.0,4697000000.0,67602000000.0,34087000000.0,8144000000.0,,75000000.0,,,687.0,0.06029943316632802,0.42668667991634157,0.08935443792361539,0.137794467098894,0.5042306440637851,0.08226345720663845,,,,,,,,,,,
1848,1848.T,FUJI P.S CORPORATION,株式会社富士ピー・エス,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,33771000000.0,885000000.0,862000000.0,2226000000.0,37756000000.0,12308000000.0,-2334000000.0,,1514000000.0,,,493.0,0.12164760850830114,1.0011309019846322,0.02620591631873501,0.18085797855053623,0.325987922449412,-0.0691125521897486,,,,,,,,,,,
1850,1850.T,"Nankai Tatsumura Construction Co.,Ltd.",南海辰村建設株式会社,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,52955000000.0,2427000000.0,2388000000.0,1714000000.0,42867000000.0,17290000000.0,-6133000000.0,,3933000000.0,,,502.0,0.11740113927159523,0.13832428053059131,0.045831366254366915,0.09913244650086755,0.40334056500338256,-0.11581531489000095,,,,,,,,,,,
1852,1852.T,ASANUMA CORPORATION,株式会社淺沼組,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 1,False,167011000000.0,17724000000.0,6545000000.0,4773000000.0,115240000000.0,46138000000.0,5184000000.0,,-913000000.0,,,1796.0,0.07524579329480408,0.0903631826766893,0.1061247462741975,0.10345051801118384,0.40036445678583826,0.03103987162522229,,,,,,,,,,,
1853,1853.T,"Mori-Gumi Co.,Ltd.",株式会社　森組,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,29454000000.0,2230000000.0,1046000000.0,921000000.0,25301000000.0,14901000000.0,-4229000000.0,,-466000000.0,,,328.0,0.09377531304119269,0.09465999029738548,0.07571127860392476,0.06180793235353332,0.5889490533970989,-0.14357981937937123,,,,,,,,,,,
1860,1860.T,TODA CORPORATION,戸田建設株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Mid400,False,649650000000.0,32429000000.0,29088000000.0,26208000000.0,923572000000.0,353197000000.0,26413000000.0,,7364000000.0,,,6910.0,0.05353501756744938,0.38774167241017343,0.049917647964288464,0.07420221576060952,0.38242497607116716,0.040657276995305164,,,,,,,,,,,
1861,1861.T,"Kumagai Gumi Co.,Ltd.",株式会社　熊谷組,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 1,False,508170000000.0,14299000000.0,14411000000.0,9354000000.0,462533000000.0,181829000000.0,8233000000.0,,-16466000000.0,,,4536.0,0.10836485811542085,0.11589967389926326,0.028138221461322,0.051443939085624404,0.39311573444489367,0.01620127122813232,,,,,,,,,,,
1866,1866.T,KITANO CONSTRUCTION CORP.,北野建設株式会社,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,80972000000.0,3640000000.0,4070000000.0,3392000000.0,75589000000.0,47229000000.0,-6169000000.0,,-1235000000.0,,,1105.0,-0.02596782467363523,-0.04246327782830972,0.044953811193992985,0.07182027991276546,0.6248131341861911,-0.07618683001531394,,,,,,,,,,,
1867,1867.T,UEKI CORPORATION,株式会社植木組,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,51200153000.0,2974656000.0,2950287000.0,1942970000.0,50897737000.0,29062224000.0,2649543000.0,,793480000.0,,,993.0,0.018965860258918443,0.18666500923145501,0.05809857638511354,0.06685551663217516,0.570992458859222,0.051748732078984214,,,,,,,,,,,
1870,1870.T,"YAHAGI CONSTRUCTION CO.,LTD.",矢作建設工業株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 1,False,143220000000.0,12894000000.0,8616000000.0,5644000000.0,144220000000.0,71802000000.0,-17191000000.0,,13149000000.0,,,1392.0,0.10578697698395678,0.06215944808159901,0.09002932551319648,0.07860505278404502,0.4978643738732492,-0.1200321184192152,,,,,,,,,,,
1871,1871.T,"PS Construction Co.,Ltd.",ピーエス・コンストラクション株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 2,False,141737000000.0,12315000000.0,12252000000.0,8217000000.0,130836000000.0,57880000000.0,15952000000.0,,-4206000000.0,,,1615.0,0.10140667074906728,0.46794265659276335,0.0868862752845058,0.1419661368348307,0.44238588767617476,0.11254647692557342,,,,,,,,,,,
1873,1873.T,"NIHON HOUSE HOLDINGS CO.,LTD.",株式会社日本ハウスホールディングス,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 2,False,35017000000.0,3510000000.0,2210000000.0,1331000000.0,42396000000.0,22031000000.0,3450000000.0,,-2143000000.0,,,951.0,-0.05435263433401294,0.44088669950738923,0.10023702772938858,0.06041486995597113,0.5196480800075479,0.09852357426392895,,,,,,,,,,,
1878,1878.T,"DAITO TRUST CONSTRUCTION CO.,LTD.",大東建託株式会社,Prime Market (Domestic),Real Estate,REAL ESTATE,TOPIX Mid400,False,1886129000000.0,152496000000.0,129455000000.0,99914000000.0,1222783000000.0,467433000000.0,85612000000.0,,-45839000000.0,,,18814.0,0.05825708700334409,0.13692168980117003,0.080851309746046,0.21375041984626675,0.38226978948840473,0.045390320598432024,,,1006075576320.0,990937350144.0,10.374833,2.2221107,2.0336683,5.14,0.161,324540501.0,155926003712.0
1879,1879.T,SHINNIHON CORPORATION,新日本建設株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 2,False,131766000000.0,19342000000.0,18369000000.0,12816000000.0,172954000000.0,122313000000.0,2654000000.0,,-3740000000.0,,,660.0,0.07628648660737047,0.03611855262972363,0.14679052259308167,0.1047803585882122,0.707199602206367,0.02014176646479365,,,,,,,,,,,
1882,1882.T,TOA ROAD CORPORATION,東亜道路工業株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 1,False,127475000000.0,7281000000.0,5206000000.0,4267000000.0,90721000000.0,56931000000.0,-1754000000.0,,1057000000.0,,,1670.0,0.03177218589390329,0.03644135464434073,0.05711708178074132,0.07495037852839402,0.6275393789750995,-0.013759560698176113,,,,,,,,,,,
1885,1885.T,TOA CORPORATION,東亜建設工業株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 1,False,339626000000.0,25953000000.0,20073000000.0,15154000000.0,298939000000.0,107873000000.0,-14255000000.0,,-1250000000.0,,,2052.0,0.2297172282533535,0.5954340991379232,0.07641641099326907,0.14048000889935386,0.3608528830296482,-0.04197264049277735,,,,,,,,,,,
1887,1887.T,JDC CORPORATION,日本国土開発株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 2,False,125128000000.0,5905000000.0,2489000000.0,2228000000.0,140649000000.0,66429000000.0,3793000000.0,,-3788000000.0,,,1020.0,-0.10370561364386122,-0.29927613622878846,0.047191675724058565,0.03353956856192326,0.47230339355416673,0.030312959529441852,,,,,,,,,,,
1888,1888.T,"WAKACHIKU CONSTRUCTION CO.,LTD.",若築建設株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 2,False,86462000000.0,7328000000.0,5228000000.0,3774000000.0,91890000000.0,49858000000.0,-10211000000.0,,6399000000.0,,,854.0,0.014524771212718557,-0.05558578559304572,0.08475399597511045,0.07569497372538007,0.5425835237784308,-0.11809812403136638,,,,,,,,,,,
1893,1893.T,"PENTA-OCEAN CONSTRUCTION CO.,LTD.",五洋建設株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Mid400,False,730537000000.0,27772000000.0,18839000000.0,12467000000.0,660127000000.0,172121000000.0,-23331000000.0,,43883000000.0,,,3888.0,0.20168932324720235,0.2625674061438561,0.03801587051716751,0.07243160334880694,0.26073922139224726,-0.031936780751693615,,,461920993280.0,610810265600.0,13.471647,24.383738,2.3298643,2.92,0.075,273083661.0,65348001792.0
1897,1897.T,"The Kaneshita Construction Co.,Ltd.",金下建設株式会社,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,9180000000.0,666000000.0,332000000.0,244000000.0,23650000000.0,19819000000.0,67000000.0,,-254000000.0,,,171.0,-0.08948167529956852,-0.083567418783984,0.07254901960784314,0.01231141833594026,0.8380126849894292,0.0072984749455337694,,,,,,,,,,,
1898,1898.T,"SEIKITOKYU KOGYO CO.,LTD.",世紀東急工業株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 1,False,114301000000.0,9558000000.0,5788000000.0,3887000000.0,82556000000.0,41692000000.0,-971000000.0,,-3376000000.0,,,1152.0,0.035258147951880536,0.24807544150676564,0.08362131564903194,0.09323131536026096,0.5050147778477639,-0.008495113778532121,,,,,,,,,,,
1899,1899.T,FUKUDA CORPORATION,株式会社福田組,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 2,False,168066000000.0,7931000000.0,8127000000.0,5607000000.0,147476000000.0,90166000000.0,2574000000.0,,-2572000000.0,,,2226.0,0.0173294768570309,0.21652796407112906,0.047189794485499745,0.06218530266397534,0.6113943963763595,0.015315411802506158,,,,,,,,,,,
1904,1904.T,"TAISEI ONCHO CO.,LTD.",大成温調株式会社,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,62502203000.0,3151042000.0,3483806000.0,2487400000.0,48282862000.0,27628955000.0,560787000.0,,1139486000.0,,,784.0,0.1598698043259792,0.3395449671887858,0.050414894975781895,0.090028739776803,0.5722310951658168,0.008972275745224533,,,,,,,,,,,
1905,1905.T,TENOX CORPORATION,株式会社テノックス,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,23755096000.0,1241796000.0,1291198000.0,799431000.0,21073060000.0,13291330000.0,3047307000.0,,-301844000.0,,,369.0,0.13808699698907945,0.37033117673681026,0.05227493081905457,0.060146802464463675,0.6307261498804635,0.1282801382911692,,,,,,,,,,,
1909,1909.T,"Nippon Dry-Chemical CO.,LTD.",日本ドライケミカル株式会社,Standard Market(Domestic),Machinery,MACHINERY,,False,55727078000.0,6128252000.0,5817169000.0,4204018000.0,50939579000.0,30517857000.0,8942669000.0,,-3361717000.0,,,1157.0,0.053351847987506806,0.26029160390482153,0.1099690172163701,0.13775600298539967,0.5990991209409092,0.16047259825824708,,,,,,,,,,,
1911,1911.T,"Sumitomo Forestry Co.,Ltd.",住友林業株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Mid400,False,2304368000000.0,168724000000.0,177330000000.0,138318000000.0,2572032000000.0,1136786000000.0,94675000000.0,,50728000000.0,,,27613.0,0.14130621308388425,0.07223993446130916,0.07321920804315978,0.12167461597873303,0.44197972653528417,0.0410850176707887,,,788843921408.0,482638135296.0,7.3928285,2.054193,0.6350615,3.83,0.987,613170557.0,78579499008.0
