ticker,latest_date,close,adj_close,volume,avg_trading_value_60d,history_days
7779.T,2026-06-01,270.0,270.0,1071700.0,678461080.0,1222
7780.T,2026-06-01,1625.0,1625.0,273900.0,448455850.0,1222
7781.T,2026-06-01,1404.0,1404.0,11200.0,14399883.333333334,1222
7782.T,2026-06-01,439.0,439.0,8200.0,2208335.0,1222
7791.T,2026-06-01,784.0,784.0,2000.0,3093548.3333333335,1206
7792.T,2026-06-01,1447.0,1447.0,8300.0,10613703.333333334,1195
7793.T,2026-06-01,1485.0,1485.0,2800.0,7564405.0,1037
7794.T,2026-06-01,1168.0,1168.0,793200.0,1118618286.6666667,960
7795.T,2026-06-01,191.0,191.0,196400.0,20158686.666666668,894
7800.T,2026-06-01,931.0,931.0,8600.0,64909250.0,1222
7803.T,2026-06-01,258.0,258.0,748300.0,159848943.33333334,1222
7804.T,2026-06-01,2129.0,2129.0,2500.0,12133070.0,1222
7805.T,2026-06-01,752.0,752.0,1300.0,3887865.0,1222
7806.T,2026-06-01,7440.0,7440.0,110800.0,1071027450.0,1222
7807.T,2026-06-01,852.0,852.0,3200.0,2762520.0,1222
7808.T,2026-06-01,2631.0,2631.0,1900.0,4566968.333333333,1222
7809.T,2026-06-01,1353.0,1353.0,7600.0,9641031.666666666,1222
7810.T,2026-06-01,165.0,165.0,31900.0,35760865.0,1222
7811.T,2026-06-01,1866.0,1866.0,28900.0,45057418.333333336,1222
7812.T,2026-06-01,2007.0,2007.0,3100.0,18786210.0,1222
7813.T,2026-06-01,914.0,914.0,6200.0,3704156.6666666665,1222
7814.T,2026-06-01,605.0,605.0,255100.0,27549426.666666668,1222
7815.T,2026-06-01,266.0,266.0,6500.0,1768086.6666666667,1222
7818.T,2026-06-01,1301.0,1301.0,149100.0,215627161.66666666,1222
7819.T,2026-06-01,849.0,849.0,22000.0,35987888.333333336,1222
7820.T,2026-06-01,718.0,718.0,96300.0,36458748.333333336,1222
7821.T,2026-06-01,1793.0,1793.0,165500.0,293851375.0,1222
7822.T,2026-06-01,241.0,241.0,92100.0,17451235.0,1222
7823.T,2026-06-01,805.0,805.0,46500.0,21750151.666666668,1222
7826.T,2026-06-01,9550.0,9550.0,776000.0,4455900400.0,1222
7827.T,2026-06-01,1635.0,1635.0,4100.0,6234648.333333333,1222
7831.T,2026-06-01,76.0,76.0,17800.0,11380443.333333334,1222
7832.T,2026-06-01,3721.0,3721.0,2291600.0,9826299475.0,1222
7833.T,2026-06-01,629.0,629.0,16500.0,4127230.0,1222
7836.T,2026-06-01,78.0,78.0,190300.0,53002296.666666664,1222
7837.T,2026-06-01,301.0,301.0,6400.0,1918855.0,1222
7839.T,2026-06-01,1856.0,1856.0,569100.0,520148206.6666667,1222
7840.T,2026-06-01,1205.0,1205.0,55600.0,74679865.0,1222
7841.T,2026-06-01,1065.0,1065.0,11000.0,29402410.0,1222
7844.T,2026-06-01,456.0,456.0,107800.0,60259285.0,1222
7846.T,2026-06-01,4905.0,4905.0,93600.0,524889803.3333333,1222
7847.T,2026-06-01,616.0,616.0,7000.0,4136398.3333333335,1222
7849.T,2026-06-01,3450.0,3450.0,2000.0,7860066.666666667,1222
7850.T,2026-05-29,857.0,857.0,0.0,1746985.0,1221
7851.T,2026-06-01,164.0,164.0,9100.0,6553690.0,1222
7856.T,2026-06-01,1623.0,1623.0,80100.0,134062133.33333333,1222
7857.T,2026-06-01,1304.0,1304.0,3800.0,1171505.0,1222
7859.T,2026-06-01,295.0,295.0,258100.0,255201351.66666666,1222
7860.T,2026-06-01,1194.0,1194.0,138700.0,187963046.66666666,1222
7863.T,2026-06-01,919.0,919.0,1600.0,1426268.3333333333,1222
7864.T,2026-06-01,2621.0,2621.0,138000.0,597209216.6666666,1222
7865.T,2026-06-01,380.0,380.0,16200.0,1444871.6666666667,1222
7867.T,2026-06-01,3186.0,3186.0,697100.0,1572488375.0,1222
7868.T,2026-06-01,628.0,628.0,5729700.0,1392469978.3333333,1222
7871.T,2026-06-01,875.0,875.0,36700.0,54859785.0,1222
7872.T,2026-06-01,592.0,592.0,2800.0,3063338.3333333335,1222
7874.T,2026-06-01,884.0,884.0,108300.0,83720245.0,1222
7875.T,2026-06-01,721.0,721.0,18700.0,19343711.666666668,1222
7877.T,2026-06-01,1980.0,1980.0,900.0,4077003.3333333335,1222
7878.T,2026-06-01,891.0,891.0,1100.0,4127451.6666666665,1222
7879.T,2026-06-01,655.0,655.0,11800.0,6374481.666666667,1222
7883.T,2026-06-01,374.0,374.0,8500.0,3400515.0,1222
7885.T,2026-06-01,1183.0,1183.0,110300.0,100586630.0,1222
7886.T,2026-06-01,573.0,573.0,2000.0,3701403.3333333335,1222
7887.T,2026-06-01,1564.0,1564.0,10800.0,21440878.333333332,1222
7888.T,2026-06-01,800.0,800.0,139300.0,106535446.66666667,1222
7893.T,2026-06-01,1045.0,1045.0,57200.0,59950116.666666664,1222
7896.T,2026-06-01,498.0,498.0,700.0,1769811.6666666667,1222
7897.T,2026-06-01,100.0,100.0,238400.0,23082798.333333332,1222
7898.T,2026-06-01,866.0,866.0,10500.0,11540566.666666666,1222
7901.T,2026-06-01,889.0,889.0,6700.0,44583586.666666664,1222
7902.T,2026-06-01,1075.0,1075.0,7400.0,5483416.666666667,1222
7906.T,2026-06-01,2388.0,2388.0,493500.0,1171481036.6666667,1222
7908.T,2026-06-01,244.0,244.0,193400.0,47025656.666666664,1222
7911.T,2026-06-01,4592.0,4592.0,1330800.0,8475929190.0,1222
7912.T,2026-06-01,2746.5,2746.5,2632000.0,5125957500.833333,1222
7914.T,2026-06-01,1540.0,1540.0,82200.0,149237776.66666666,1222
7915.T,2026-06-01,1606.0,1606.0,281800.0,339046298.3333333,1222
7916.T,2026-06-01,1848.0,1848.0,900.0,2391068.3333333335,1222
7917.T,2026-06-01,1254.0,1254.0,170300.0,238887251.66666666,1222
7918.T,2026-06-01,103.0,103.0,29100.0,14959241.666666666,1222
7919.T,2026-06-01,189.0,189.0,14200.0,3126261.6666666665,1222
7921.T,2026-06-01,2909.0,2909.0,47300.0,94239528.33333333,1222
7922.T,2026-06-01,719.0,719.0,5700.0,69194628.33333333,1222
7925.T,2026-05-27,1926.0,1926.0,91500.0,91342145.0,1219
7927.T,2026-06-01,2266.0,2266.0,24000.0,59250261.666666664,1222
7928.T,2026-06-01,602.0,602.0,800.0,3145396.6666666665,1222
7931.T,2026-06-01,3070.0,3070.0,38800.0,145170931.66666666,1222
7932.T,2026-06-01,11560.0,11560.0,9600.0,125096716.66666667,1222
7936.T,2026-06-01,4753.0,4753.0,2788500.0,16440098733.333334,1222
7937.T,2026-06-01,2770.0,2770.0,14200.0,58788350.0,1222
7938.T,2026-06-01,2093.0,2093.0,4100.0,7365608.333333333,1222
7939.T,2026-06-01,565.0,565.0,700.0,1373821.6666666667,1222
7940.T,2026-06-01,1051.0,1051.0,79600.0,117119948.33333333,1222
7942.T,2026-06-01,2569.0,2569.0,58700.0,226544830.0,1222
7943.T,2026-06-01,2834.0,2834.0,73900.0,256716713.33333334,1222
7944.T,2026-06-01,4555.0,4555.0,108500.0,416319516.6666667,1222
7946.T,2026-06-01,374.0,374.0,2300.0,12601401.666666666,1222
7947.T,2026-06-01,2451.0,2451.0,388400.0,729894408.3333334,1222
7949.T,2026-06-01,2422.0,2422.0,83800.0,197142165.0,1222
7951.T,2026-06-01,1145.0,1145.0,1758000.0,2559685092.5,1222
7952.T,2026-06-01,3250.0,3250.0,61500.0,74354853.33333333,1222
7953.T,2026-06-01,385.0,385.0,21700.0,8912241.666666666,1222
7955.T,2026-06-01,896.0,896.0,98600.0,86421141.66666667,1222
7956.T,2026-06-01,1857.0,1857.0,1251100.0,1752277466.6666667,1222
7957.T,2026-06-01,1643.0,1643.0,3600.0,3359458.3333333335,1222
7962.T,2026-06-01,790.0,790.0,70200.0,39865551.666666664,1222
7963.T,2026-06-01,1790.0,1790.0,17600.0,31170030.0,1222
7965.T,2026-06-01,1427.0,1427.0,201900.0,296180818.3333333,1222
7966.T,2026-06-01,5910.0,5910.0,311500.0,1259046683.3333333,1222
7970.T,2026-06-01,2312.0,2312.0,158900.0,334295235.0,1222
7971.T,2026-06-01,601.0,601.0,115100.0,128915508.33333333,1222
7972.T,2026-06-01,2522.0,2522.0,335900.0,710911855.0,1222
7974.T,2026-06-01,7163.0,7163.0,7981200.0,94607247510.0,1222
7975.T,2026-06-01,1090.0,1090.0,2900.0,2406398.3333333335,1222
7976.T,2026-06-01,2550.0,2550.0,107000.0,226094138.33333334,1222
7979.T,2026-06-01,1818.0,1818.0,116800.0,235722851.66666666,1222
7980.T,2026-06-01,825.0,825.0,31400.0,112767791.66666667,1222
7981.T,2026-06-01,2968.0,2968.0,164400.0,426282983.3333333,1222
7983.T,2026-06-01,1097.0,1097.0,3800.0,2827400.0,1222
7984.T,2026-06-01,812.5999755859375,812.5999755859375,1047500.0,856846988.002828,1222
7985.T,2026-06-01,845.0,845.0,1800.0,5950063.333333333,1222
7986.T,2026-06-01,1840.0,1840.0,1700.0,4136623.3333333335,1222
7987.T,2026-06-01,552.0,552.0,69100.0,42081025.0,1222
7988.T,2026-06-01,4300.0,4300.0,375600.0,1597828465.0,1222
7989.T,2026-06-01,2440.0,2440.0,42800.0,122935105.0,1222
7990.T,2026-06-01,2609.0,2609.0,110600.0,276182553.3333333,1222
7991.T,2026-06-01,1080.0,1080.0,22800.0,39724676.666666664,1222
7992.T,2026-06-01,106.0,106.0,39600.0,6550506.666666667,1222
7994.T,2026-06-01,2280.0,2280.0,452500.0,456281468.3333333,1222
7995.T,2026-06-01,8360.0,8360.0,105500.0,570078391.6666666,1222
7997.T,2026-06-01,976.0,976.0,2400.0,2820596.6666666665,1222
7999.T,2026-06-01,7560.0,7560.0,15300.0,105031466.66666667,1222
8001.T,2026-06-01,1879.5,1879.5,18077500.0,31587851405.833332,1222
8002.T,2026-06-01,4918.0,4918.0,6717400.0,30457484231.666668,1222
8005.T,2026-06-01,1679.0,1679.0,327700.0,289173661.6666667,1222
8006.T,2026-06-01,1534.0,1534.0,3100.0,3841800.0,1222
8007.T,2026-06-01,731.0,731.0,247500.0,127447115.0,1222
8008.T,2026-06-01,1794.0,1794.0,88700.0,177394891.66666666,1222
8011.T,2026-06-01,3700.0,3700.0,42900.0,234527183.33333334,1222
8012.T,2026-06-01,1156.5,1156.5,3018300.0,1227580922.5,1222
8013.T,2026-06-01,365.0,365.0,26700.0,5291805.0,1222
8014.T,2026-06-01,3995.0,3995.0,30400.0,159292383.33333334,1222
8015.T,2026-06-01,6618.0,6618.0,2082900.0,17605155695.0,1222
8016.T,2026-06-01,725.0,725.0,719700.0,464536056.6666667,1222
8018.T,2026-06-01,861.0,861.0,71300.0,55793758.333333336,1222
8020.T,2026-06-01,2041.5,2041.5,953900.0,1554871410.8333333,1222
8022.T,2026-06-01,3180.0,3180.0,232100.0,805257741.6666666,1222
8023.T,2026-06-01,993.0,993.0,16100.0,23829770.0,1222
8025.T,2026-06-01,1210.0,1210.0,2500.0,1588673.3333333333,1222
8029.T,2026-06-01,2629.0,2629.0,19300.0,33256460.0,1222
8030.T,2026-06-01,3495.0,3495.0,2500.0,18277566.666666668,1222
8031.T,2026-06-01,5033.0,5033.0,8097900.0,47126539275.0,1222
8032.T,2026-06-01,1135.0,1135.0,484000.0,366005653.3333333,1222
8035.T,2026-06-01,53060.0,53060.0,3167500.0,138488824083.33334,1222
8037.T,2026-06-01,3460.0,3460.0,81200.0,185679500.0,1222
8039.T,2026-06-01,3720.0,3720.0,4700.0,9198008.333333334,1222
8040.T,2026-06-01,1035.0,1035.0,1400.0,2658375.0,1222
8041.T,2026-06-01,4255.0,4255.0,3300.0,24689816.666666668,1222
8043.T,2026-06-01,1147.0,1147.0,137000.0,184579505.0,1222
8045.T,2026-06-01,1563.0,1563.0,200.0,1453876.6666666667,1222
8046.T,2026-06-01,828.0,828.0,52500.0,63203986.666666664,1222
8050.T,2026-06-01,7420.0,7420.0,436100.0,1845328000.0,1222
8051.T,2026-06-01,1711.0,1711.0,223200.0,472701818.3333333,1222
8052.T,2026-06-01,2673.0,2673.0,70100.0,194498681.66666666,1222
8053.T,2026-06-01,6982.0,6982.0,3634700.0,26348202643.333332,1222
8056.T,2026-06-01,4767.0,4767.0,684700.0,2538117900.0,1222
8057.T,2026-06-01,2031.0,2031.0,161100.0,307689490.0,1222
8058.T,2026-06-01,4921.0,4921.0,10926000.0,66805619855.0,1222
8059.T,2026-06-01,3040.0,3040.0,106400.0,121483230.0,1222
8060.T,2026-06-01,3589.0,3589.0,403500.0,1918739823.3333333,1222
8061.T,2026-06-01,3180.0,3180.0,160800.0,724336140.0,1222
8065.T,2026-06-01,3230.0,3230.0,47300.0,115815198.33333333,1222
8066.T,2026-06-01,2507.0,2507.0,12300.0,36159680.0,1222
8070.T,2026-06-01,778.0,778.0,106200.0,103529653.33333333,1222
8074.T,2026-06-01,5630.0,5630.0,52700.0,243908316.66666666,1222
8075.T,2026-06-01,2383.0,2383.0,79800.0,127553006.66666667,1222
8076.T,2026-06-01,1975.0,1975.0,7700.0,24256660.0,840
8077.T,2026-06-01,206.0,206.0,34000.0,3790368.3333333335,1222
8078.T,2026-06-01,1765.0,1765.0,886700.0,938953120.0,1222
8079.T,2026-06-01,3955.0,3955.0,65600.0,306767725.0,1222
8081.T,2026-06-01,2563.0,2563.0,42500.0,107381890.0,1222
8084.T,2026-06-01,3755.0,3755.0,55000.0,218051925.0,1222
8085.T,2026-06-01,4000.0,4000.0,4500.0,20717800.0,1222
8086.T,2026-06-01,1728.0,1728.0,772400.0,1319637650.8333333,1222
8088.T,2026-06-01,1958.5,1958.5,1241100.0,2687886657.5,1222
8089.T,2026-06-01,1870.0,1870.0,1700.0,11531653.333333334,1222
8091.T,2026-06-01,2147.0,2147.0,32000.0,57740978.333333336,1222
8093.T,2026-06-01,1754.0,1754.0,77700.0,113691310.0,1222
8095.T,2026-06-01,477.0,477.0,145300.0,57531943.333333336,1222
8097.T,2026-06-01,2079.0,2079.0,138800.0,294202571.6666667,1222
8098.T,2026-06-01,3785.0,3785.0,126600.0,358874666.6666667,1222
8101.T,2026-06-01,2272.0,2272.0,53600.0,88640040.0,1222
8103.T,2026-06-01,882.0,882.0,297100.0,616020121.6666666,1222
8104.T,2026-06-01,621.0,621.0,17000.0,8569191.666666666,1222
8105.T,2026-06-01,208.0,208.0,57260700.0,532572721.6666667,1222
8107.T,2026-06-01,33.0,33.0,322700.0,12903355.0,1222
8111.T,2026-06-01,2099.5,2099.5,585100.0,1059624842.5,1222
8113.T,2026-06-01,934.5,934.5,8750700.0,7359484090.516459,1222
8115.T,2026-06-01,1636.0,1636.0,3100.0,5598758.333333333,1222
8117.T,2026-06-01,1988.0,1988.0,277700.0,291527841.6666667,1222
8118.T,2026-06-01,1093.0,1093.0,2200.0,3641960.0,1222
8119.T,2026-06-01,760.0,760.0,3000.0,3718925.0,1222
8123.T,2026-06-01,1315.0,1315.0,600.0,1760510.0,1222
8125.T,2026-06-01,1648.0,1648.0,236100.0,320485041.6666667,1222
8127.T,2026-06-01,589.0,589.0,9600.0,15537623.333333334,1222
8129.T,2026-06-01,4159.0,4159.0,158100.0,656754468.3333334,1222
8130.T,2026-06-01,2876.0,2876.0,250100.0,537035846.6666666,1222
8131.T,2026-06-01,1722.0,1722.0,77900.0,122984106.66666667,1222
8132.T,2026-06-01,7530.0,7530.0,9900.0,69673283.33333333,1222
8133.T,2026-06-01,1952.0,1952.0,122200.0,264177635.0,1222
8135.T,2026-06-01,414.0,414.0,16100.0,18725446.666666668,1222
8136.T,2026-06-01,932.5,932.5,39802900.0,26216736795.707905,1222
8137.T,2026-06-01,3820.0,3820.0,59100.0,230852325.0,1222
8138.T,2026-06-01,3940.0,3940.0,400.0,1792708.3333333333,1222
8139.T,2026-06-01,2364.0,2364.0,11000.0,81269403.33333333,1222
8141.T,2026-06-01,1580.0,1580.0,596500.0,606414443.3333334,1222
8142.T,2026-06-01,1318.0,1318.0,125000.0,182888551.66666666,1222
8143.T,2026-06-01,179.0,179.0,13800.0,1801486.6666666667,1222
8144.T,2026-06-01,1318.0,1318.0,200.0,1861516.6666666667,1222
8147.T,2026-06-01,1229.0,1229.0,2000.0,5664451.666666667,1222
8150.T,2026-06-01,2814.0,2814.0,99500.0,241860426.66666666,1222
8151.T,2026-06-01,2085.0,2085.0,234900.0,235796443.33333334,1222
8152.T,2026-06-01,7730.0,7730.0,1600.0,33660750.0,1222
8153.T,2026-06-01,3515.0,3515.0,173400.0,552478033.3333334,1222
8154.T,2026-06-01,4625.0,4625.0,491100.0,617870541.6666666,1222
8157.T,2026-06-01,4120.0,4120.0,28000.0,116827316.66666667,1222
8158.T,2026-06-01,1063.0,1063.0,61200.0,91224133.33333333,1222
8159.T,2026-06-01,3160.0,3160.0,26400.0,99631495.0,1222
8160.T,2026-06-01,2293.0,2293.0,110900.0,239441706.66666666,1222
8163.T,2026-06-01,1151.0,1151.0,114400.0,142190920.0,1222
8165.T,2026-06-01,118.0,118.0,133800.0,44742151.666666664,1222
8166.T,2026-06-01,79.0,79.0,68200.0,7522776.666666667,1222
8167.T,2026-06-01,1260.0,1260.0,99200.0,116230200.0,1222
8173.T,2026-06-01,3060.0,3060.0,73600.0,359923850.0,1222
8174.T,2026-06-01,2725.0,2725.0,381400.0,944809907.5,1222
8179.T,2026-06-01,1254.0,1254.0,842600.0,451804678.3333333,1222
8181.T,2026-06-01,968.0,968.0,8800.0,3630450.0,1222
8185.T,2026-06-01,950.0,950.0,159200.0,135331973.33333334,1222
8194.T,2026-06-01,2422.0,2422.0,410100.0,477797628.3333333,1222
8198.T,2026-06-01,3275.0,3275.0,30300.0,56826816.666666664,1222
8200.T,2026-06-01,2085.0,2085.0,149900.0,264019746.66666666,1222
8202.T,2026-06-01,148.0,148.0,92700.0,15176778.333333334,1222
8203.T,2026-06-01,706.0,706.0,74400.0,54556100.0,1222
8207.T,2026-06-01,281.0,281.0,21500.0,9243221.666666666,1222
8214.T,2026-06-01,1605.0,1605.0,227800.0,389855761.6666667,1222
8217.T,2026-06-01,784.0,784.0,116500.0,89222235.0,1222
8218.T,2026-06-01,3415.0,3415.0,78200.0,345641491.6666667,1222
8219.T,2026-06-01,676.0,676.0,958500.0,785521897.2480265,1222
8225.T,2026-06-01,3350.0,3350.0,1300.0,2405433.3333333335,1222
8226.T,2026-06-01,422.0,422.0,412200.0,132506966.66666667,1222
8227.T,2026-06-01,3199.0,3199.0,853700.0,2906437450.0,1222
8230.T,2026-06-01,311.0,311.0,9100.0,2944373.3333333335,1222
8233.T,2026-06-01,1976.5,1976.5,1116500.0,2979508780.8333335,1222
8237.T,2026-06-01,1405.0,1405.0,229800.0,618746896.6666666,1222
8242.T,2026-06-01,2480.0,2480.0,454100.0,945686011.6666666,1222
8244.T,2026-06-01,1712.0,1712.0,46900.0,98360835.0,1222
8247.T,2026-06-01,254.0,254.0,27400.0,7603256.666666667,1222
8252.T,2026-06-01,2712.5,2712.5,1333600.0,2890260675.8333335,1222
8253.T,2026-06-01,4077.0,4077.0,955000.0,2576450328.3333335,1222
8254.T,2026-06-01,210.0,210.0,37200.0,8267813.333333333,1222
8255.T,2026-06-01,1026.0,1026.0,204200.0,168119678.33333334,1222
8260.T,2026-06-01,386.0,386.0,35500.0,9324258.333333334,1222
8267.T,2026-06-01,1352.5,1352.5,12942000.0,14467840911.666666,1222
8273.T,2026-06-01,879.0,879.0,1005500.0,647097245.0,1222
8275.T,2026-06-01,1010.0,1010.0,14300.0,9814435.0,1222
8276.T,2026-06-01,2500.0,2500.0,167100.0,328742838.3333333,1222
8278.T,2026-06-01,1927.0,1927.0,257200.0,256673550.0,1222
8281.T,2026-06-01,1034.0,1034.0,102900.0,152692603.33333334,1222
8282.T,2026-06-01,2027.5,2027.5,696600.0,1411873930.0,1222
8283.T,2026-06-01,6633.0,6633.0,612400.0,1486085281.6666667,1222
8285.T,2026-06-01,627.0,627.0,134700.0,107023321.66666667,1222
8289.T,2026-06-01,956.0,956.0,95300.0,178635290.0,1222
8291.T,2026-06-01,548.0,548.0,66200.0,88925090.0,1222
8303.T,2026-06-01,1359.0,1359.0,5259000.0,8928185410.0,108
8304.T,2026-06-01,2659.5,2659.5,1230900.0,2878275466.6666665,1222
8306.T,2026-06-01,3023.0,3023.0,34763500.0,117156709664.16667,1222
8308.T,2026-06-01,2014.5,2014.5,7177200.0,17252006807.5,1222
8309.T,2026-06-01,5468.0,5468.0,2643900.0,12596604166.666666,1222
8316.T,2026-06-01,5861.0,5861.0,10894000.0,76176586393.33333,1222
8331.T,2026-06-01,2281.0,2281.0,2640900.0,5841970465.833333,1222
8334.T,2026-06-01,2169.0,2169.0,1002500.0,2832246342.5,1222
8336.T,2026-06-01,2374.0,2374.0,399500.0,1010874037.9184977,1222
8337.T,2026-06-01,2226.0,2226.0,146800.0,345240725.0,1222
8338.T,2026-06-01,592.0,592.0,1419600.0,1146779063.3333333,1222
8341.T,2026-06-01,3092.0,3092.0,573200.0,2524598576.6890464,1222
8343.T,2026-06-01,5810.0,5810.0,92400.0,366159016.6666667,1222
8344.T,2026-06-01,3070.0,3070.0,96100.0,306707603.3333333,1222
8345.T,2026-06-01,1824.0,1824.0,344700.0,548779140.0,1222
8346.T,2026-06-01,728.0,728.0,627700.0,639904190.0,1222
8349.T,2026-06-01,1355.0,1355.0,26800.0,32966010.0,1222
8354.T,2026-06-01,6382.0,6382.0,592900.0,4275693775.0,1222
8358.T,2026-06-01,2257.0,2257.0,764100.0,1794656391.6666667,1222
8359.T,2026-06-01,2334.0,2334.0,1569300.0,3053903511.6666665,1222
8360.T,2026-06-01,5630.0,5630.0,129100.0,722432733.3333334,1222
8361.T,2026-06-01,7010.0,7010.0,182300.0,1536831050.0,1222
8362.T,2026-06-01,4975.0,4975.0,157100.0,299769125.0,1222
8364.T,2026-06-01,2465.0,2465.0,32100.0,87298378.33333333,1222
8365.T,2026-06-01,2060.0,2060.0,8000.0,30905078.333333332,1222
8366.T,2026-06-01,1984.0,1984.0,849800.0,1639997911.6666667,1222
8367.T,2026-06-01,1653.0,1653.0,395500.0,825897408.3333334,1222
8368.T,2026-06-01,1882.0,1882.0,780000.0,1697382213.3333333,1222
8370.T,2026-06-01,4235.0,4235.0,157300.0,603167933.3333334,1222
8377.T,2026-06-01,6294.0,6294.0,335000.0,2885834243.3333335,1222
8381.T,2026-06-01,2039.0,2039.0,548900.0,1159192645.0,1222
8383.T,2026-06-01,1446.0,1446.0,53800.0,54549523.333333336,1222
8386.T,2026-06-01,2413.0,2413.0,521600.0,1011454563.3333334,1222
8387.T,2026-06-01,2681.0,2681.0,133600.0,394166033.3333333,1222
8388.T,2026-06-01,6510.0,6510.0,114500.0,623375116.6666666,1222
8392.T,2026-06-01,2131.0,2131.0,576300.0,778816743.3333334,1222
8393.T,2026-06-01,1892.0,1892.0,580600.0,811837760.0,1222
8395.T,2026-06-01,5100.0,5100.0,57100.0,267525483.33333334,1222
8399.T,2026-06-01,2452.0,2452.0,181300.0,373793833.3333333,1222
8410.T,2026-06-01,271.70001220703125,271.70001220703125,5826600.0,1602327765.60201,1222
8411.T,2026-06-01,7185.0,7185.0,7629100.0,69194325805.0,1222
8416.T,2026-06-01,1191.0,1191.0,20300.0,49316870.0,1222
8418.T,2026-06-01,2680.0,2680.0,597500.0,1724415336.6666667,1222
8424.T,2026-06-01,4094.0,4094.0,296100.0,790287730.0,1222
8425.T,2026-06-01,1250.0,1250.0,874500.0,652571928.3333334,1222
8439.T,2026-06-01,2306.5,2306.5,702100.0,1437523125.0,1222
8473.T,2026-06-01,2911.0,2911.0,2920900.0,11570306420.0,1222
8508.T,2026-06-01,740.0,740.0,837400.0,627171905.0,1222
8511.T,2026-06-01,2288.0,2288.0,190000.0,367311068.3333333,1222
8518.T,2026-06-01,139.0,139.0,47200.0,13475441.666666666,1222
8522.T,2026-06-01,5740.0,5740.0,164500.0,1174486033.3333333,1222
8524.T,2026-06-01,955.0,955.0,3309900.0,2407063381.6666665,1222
8537.T,2026-06-01,2735.0,2735.0,26800.0,85559848.33333333,1222
8541.T,2026-06-01,1930.0,1930.0,133500.0,274212785.0,1222
8542.T,2026-06-01,1421.0,1421.0,39500.0,39281595.0,1222
8544.T,2026-06-01,2507.0,2507.0,401900.0,771485743.3333334,1222
8550.T,2026-06-01,914.0,914.0,750000.0,709128993.3333334,1222
8551.T,2026-06-01,5280.0,5280.0,31400.0,132978900.0,1222
8558.T,2026-06-01,1257.0,1257.0,166200.0,219789076.66666666,1222
8562.T,2026-06-01,333.0,333.0,244400.0,103717766.66666667,1222
8563.T,2026-06-01,960.0,960.0,55900.0,55193591.666666664,1222
8566.T,2026-06-01,6000.0,6000.0,59200.0,330112516.6666667,1222
8570.T,2026-06-01,1450.5,1450.5,732700.0,951959181.6666666,1222
8572.T,2026-06-01,457.3999938964844,457.3999938964844,1920600.0,765622924.7904968,1222
8584.T,2026-06-01,3395.0,3395.0,247900.0,459658183.3333333,1222
8585.T,2026-06-01,839.0,839.0,1456300.0,695256703.3333334,1222
8591.T,2026-06-01,6205.0,6205.0,3155300.0,20729618900.0,1222
8593.T,2026-06-01,1270.0,1270.0,8726200.0,6450771411.666667,1222
8595.T,2026-06-01,2260.5,2260.5,354700.0,918535775.0,1222
8596.T,2026-06-01,1396.0,1396.0,62700.0,51068623.333333336,1222
8600.T,2026-06-01,857.0,857.0,463400.0,496879671.6666667,1222
8601.T,2026-06-01,1494.5,1494.5,4402600.0,7478376963.333333,1222
8604.T,2026-06-01,1298.5,1298.5,11559600.0,16179693698.333334,1222
8609.T,2026-06-01,931.0,931.0,532200.0,427040543.3333333,1222
8613.T,2026-06-01,1034.0,1034.0,213300.0,456702230.0,1222
8614.T,2026-06-01,597.0,597.0,441100.0,592632286.6666666,1222
8616.T,2026-06-01,687.0,687.0,1050900.0,759079283.3333334,1222
8617.T,2026-06-01,534.0,534.0,2600.0,5700128.333333333,1222
8622.T,2026-06-01,630.0,630.0,272500.0,274963655.0,1222
8624.T,2026-06-01,1282.0,1282.0,123900.0,257357250.0,1222
8628.T,2026-06-01,975.0,975.0,736800.0,1018697143.3333334,1222
8630.T,2026-06-01,5906.0,5906.0,2798500.0,16838103215.0,1222
8697.T,2026-06-01,2008.5,2008.5,4552000.0,7666835280.0,1222
8698.T,2026-06-01,639.0,639.0,2289300.0,1372533796.6666667,1222
8699.T,2026-06-01,1116.0,1116.0,240800.0,95980783.33333333,1222
8700.T,2026-06-01,1737.0,1737.0,600.0,10862726.666666666,1222
8704.T,2026-06-01,1210.0,1210.0,98800.0,121874986.66666667,1222
8705.T,2026-06-01,226.0,226.0,79300.0,53578481.666666664,1222
8706.T,2026-06-01,1539.0,1539.0,130100.0,341602088.3333333,1222
8707.T,2026-06-01,3780.0,3780.0,97700.0,454129033.3333333,1222
8708.T,2026-06-01,1418.0,1418.0,94400.0,311398483.3333333,1222
8713.T,2026-06-01,1910.0,1910.0,80800.0,122154088.33333333,1222
8714.T,2026-06-01,936.0,936.0,1362000.0,1327201026.6666667,1222
8715.T,2026-06-01,1218.0,1218.0,535300.0,875908438.3333334,1222
8725.T,2026-06-01,4298.0,4298.0,4770700.0,17420221550.0,1222
8729.T,2026-06-01,139.0,139.0,78899100.0,12487453144.241156,162
8737.T,2026-06-01,599.0,599.0,79500.0,50285853.333333336,1222
8739.T,2026-06-01,2118.0,2118.0,108300.0,242012215.0,1222
8742.T,2026-06-01,551.0,551.0,2200.0,9927193.333333334,1222
8746.T,2026-06-01,198.0,198.0,209500.0,48334020.0,1222
8747.T,2026-06-01,2148.0,2148.0,17200.0,48594296.666666664,1222
8750.T,2026-06-01,1634.5,1634.5,6837800.0,13653048540.0,1222
