code,ticker,company_name,sector_33,is_financial_like,liquidity_passed,missing_financial_data,low_equity_ratio,repeated_operating_loss,repeated_negative_operating_cf,excessive_leverage,extreme_valuation_outlier,extreme_profitability_outlier,other_data_quality_issue,investment_eligible,exclusion_reasons
8334,8334.T,株式会社　群馬銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8336,8336.T,株式会社武蔵野銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8337,8337.T,株式会社千葉興業銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8338,8338.T,株式会社筑波銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8341,8341.T,株式会社七十七銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8343,8343.T,株式会社秋田銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8344,8344.T,株式会社山形銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8345,8345.T,株式会社岩手銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8346,8346.T,株式会社東邦銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8349,8349.T,株式会社　東北銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8358,8358.T,スルガ銀行株式会社,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8359,8359.T,株式会社八十二銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8360,8360.T,株式会社　山梨中央銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8361,8361.T,株式会社　大垣共立銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8362,8362.T,株式会社福井銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8364,8364.T,株式会社清水銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8365,8365.T,株式会社　富山銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8366,8366.T,株式会社滋賀銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8367,8367.T,株式会社南都銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8368,8368.T,株式会社　百五銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8370,8370.T,株式会社紀陽銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8381,8381.T,株式会社山陰合同銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8383,8383.T,株式会社　鳥取銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8386,8386.T,株式会社百十四銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
