effective_date,code,ticker,company_name,market,sector_33_code,sector_33,sector_17_code,sector_17,scale_category_code,scale_category,is_financial
20260430,2160,2160.T,GNI Group Ltd.,Growth Market(Domestic),3250,Pharmaceutical,5,PHARMACEUTICAL,-,,False
20260430,2162,2162.T,nms Holdings Corporation,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2163,2163.T,"ARTNER CO.,LTD.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2164,2164.T,"CHIIKISHINBUNSHA CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2168,2168.T,Pasona Group Inc.,Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False
20260430,2169,2169.T,"CDS Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2170,2170.T,Link and Motivation Inc.,Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2173,2173.T,Hakuten Corporation,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2175,2175.T,"SMS CO.,LTD.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False
20260430,2179,2179.T,"SEIGAKUSHA CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2180,2180.T,SUNNY SIDE UP GROUP Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2181,2181.T,"PERSOL HOLDINGS CO.,LTD.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False
20260430,2183,2183.T,"Linical Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2185,2185.T,CMC CORPORATION,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2186,2186.T,Sobal Corporation,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2193,2193.T,Cookpad Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2195,2195.T,"AMITA HOLDINGS CO.,LTD.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2198,2198.T,IKK Holdings Inc.,Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2201,2201.T,"Morinaga & Co.,Ltd.",Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2204,2204.T,"NAKAMURAYA CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,False
20260430,2206,2206.T,"Ezaki Glico Co.,Ltd.",Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2207,2207.T,"MEITO CO.,LTD.",Prime Market (Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,False
20260430,2208,2208.T,BOURBON CORPORATION,Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2209,2209.T,"IMURAYA GROUP CO.,LTD.",Prime Market (Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,False
20260430,2211,2211.T,"Fujiya Co.,Ltd.",Prime Market (Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,False
20260430,2212,2212.T,"YAMAZAKI BAKING CO.,LTD.",Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2215,2215.T,"FIRST BAKING CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2216,2216.T,Kanro Inc.,Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2217,2217.T,Morozoff Limited,Prime Market (Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,False
20260430,2220,2220.T,"KAMEDA SEIKA CO.,LTD.",Prime Market (Domestic),3050,Foods,1,FOODS,6,TOPIX Small 1,False
20260430,2221,2221.T,"IWATSUKA CONFECTIONERY CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2222,2222.T,"Kotobuki Spirits Co.,Ltd.",Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2224,2224.T,"COMO CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2226,2226.T,KOIKE-YA Inc.,Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2229,2229.T,"CALBEE,Inc.",Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2264,2264.T,"MORINAGA MILK INDUSTRY CO.,LTD.",Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2266,2266.T,"ROKKO BUTTER CO.,LTD.",Prime Market (Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,False
20260430,2267,2267.T,"YAKULT HONSHA CO.,LTD.",Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2268,2268.T,"B-R 31 ICE CREAM CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2269,2269.T,"Meiji Holdings Co.,Ltd.",Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2270,2270.T,"MEGMILK SNOW BRAND Co.,Ltd.",Prime Market (Domestic),3050,Foods,1,FOODS,6,TOPIX Small 1,False
20260430,2281,2281.T,"Prima Meat Packers,Ltd.",Prime Market (Domestic),3050,Foods,1,FOODS,6,TOPIX Small 1,False
20260430,2282,2282.T,NH Foods Ltd.,Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2286,2286.T,"Hayashikane Sangyo Co.,Ltd.",Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2288,2288.T,"MARUDAI FOOD CO.,LTD.",Prime Market (Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,False
20260430,2291,2291.T,"FUKUTOME MEAT PACKERS,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2292,2292.T,S Foods Inc.,Prime Market (Domestic),3050,Foods,1,FOODS,6,TOPIX Small 1,False
20260430,2293,2293.T,"TAKIZAWA HAM CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2294,2294.T,"Kakiyasu Honten Co.,Ltd.",Prime Market (Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,False
20260430,2296,2296.T,ITOHAM YONEKYU HOLDINGS INC.,Prime Market (Domestic),3050,Foods,1,FOODS,6,TOPIX Small 1,False
20260430,2300,2300.T,"Kyokuto Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2301,2301.T,"GAKUJO CO.,Ltd.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2303,2303.T,Dawn Corporation,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2304,2304.T,"CSS HOLDINGS,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2305,2305.T,"STUDIO ALICE Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2307,2307.T,"CROSS CAT CO.,LTD.",Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2311,2311.T,"EPCO Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2315,2315.T,CAICA DIGITAL Inc.,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2317,2317.T,Systena Corporation,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False
20260430,2321,2321.T,Softfront Holdings,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2323,2323.T,fonfun corporation,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2325,2325.T,"NJS Co.,Ltd.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2326,2326.T,Digital Arts Inc.,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False
20260430,2327,2327.T,NS Solutions Corporation,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False
20260430,2329,2329.T,TOHOKUSHINSHA FILM CORPORATION,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2330,2330.T,"Forside Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2331,2331.T,"ALSOK CO.,LTD.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False
20260430,2332,2332.T,"Quest Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2334,2334.T,eole Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2335,2335.T,CUBE SYSTEM INC.,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2337,2337.T,Ichigo Inc.,Prime Market (Domestic),8050,Real Estate,17,REAL ESTATE,6,TOPIX Small 1,False
20260430,2338,2338.T,"Quantum Solutions Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2340,2340.T,"GOKURAKUYU HOLDINGS CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2341,2341.T,"ARBEIT-TIMES CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2342,2342.T,TRANSGENIC GROUP INC.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2344,2344.T,"HEIAN CEREMONY SERVICE CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2345,2345.T,"HODL1,inc.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2349,2349.T,"Nippon Information Development Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2351,2351.T,ASJ INC.,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2353,2353.T,"NIPPON PARKING DEVELOPMENT Co.,Ltd.",Prime Market (Domestic),8050,Real Estate,17,REAL ESTATE,6,TOPIX Small 1,False
20260430,2354,2354.T,YE DIGITAL Corporation,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2359,2359.T,CORE CORPORATION,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2370,2370.T,"MEDINET Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2371,2371.T,"Kakaku.com,Inc.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False
20260430,2373,2373.T,CARE TWENTYONE CORPORATION,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2375,2375.T,GiG Works Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2376,2376.T,SCINEX CORPORATION,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2378,2378.T,"RENAISSANCE,INCORPORATED",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2379,2379.T,dip Corporation,Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False
20260430,2384,2384.T,"SBS Holdings,Inc.",Prime Market (Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,6,TOPIX Small 1,False
20260430,2385,2385.T,Soiken Holdings Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2388,2388.T,"Wedge Holdings CO.,LTD.",Growth Market(Domestic),7200,Other Financing Business,16,FINANCIALS (EX BANKS),-,,True
20260430,2391,2391.T,"PLANET,INC.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2393,2393.T,"Nippon Care Supply Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2395,2395.T,"SHIN NIPPON BIOMEDICAL LABORATORIES,LTD.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2404,2404.T,"TETSUJIN Holdings,Inc.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2408,2408.T,"KG Intelligence CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2410,2410.T,"CAREER DESIGN CENTER CO.,LTD.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2411,2411.T,GENDAI AGENCY INC.,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2413,2413.T,"M3,Inc.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False
20260430,2415,2415.T,"Human Holdings Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2418,2418.T,TSUKADA GLOBAL HOLDINGS Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2424,2424.T,Brass Corporation,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2425,2425.T,"Care Service Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2428,2428.T,WELLNET CORPORATION,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2429,2429.T,"WORLD HOLDINGS CO.,LTD.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2432,2432.T,"DeNA Co.,Ltd.",Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False
20260430,2433,2433.T,HAKUHODO DY HOLDINGS INCORPORATED,Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False
20260430,2435,2435.T,"CEDAR.Co.,Ltd",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2436,2436.T,"KYODO PUBLIC RELATIONS CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2437,2437.T,"SHINWA WISE HOLDINGS CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2438,2438.T,"Asukanet Company,Limited",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2440,2440.T,"Gurunavi,Inc.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2445,2445.T,"Takamiya Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2449,2449.T,"PRAP Japan,Inc.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2452,2452.T,"Computer Mind Co.,Ltd.",PRO Market,5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2454,2454.T,"All About,Inc.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2459,2459.T,"AUN CONSULTING,Inc.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2461,2461.T,"FAN Communications,Inc.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2462,2462.T,"LIKE,Inc.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2464,2464.T,"Aoba-BBT,Inc.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2469,2469.T,Hibino Corporation,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2471,2471.T,"S-Pool,Inc.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2475,2475.T,"WDB HOLDINGS CO.,LTD.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2477,2477.T,"Temairazu,Inc.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2479,2479.T,JTEC CORPORATION,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2480,2480.T,"System Location Co.,Ltd.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2481,2481.T,"TOWNNEWS-SHA CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2483,2483.T,HONYAKU Center Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2484,2484.T,"DEMAE-CAN CO.,LTD",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False
20260430,2485,2485.T,TEAR Corporation,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2488,2488.T,"JTP CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2489,2489.T,Adways Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2491,2491.T,"ValueCommerce Co.,Ltd.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False
20260430,2492,2492.T,Infomart Corporation,Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False
20260430,2493,2493.T,"E-SUPPORTLINK,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2497,2497.T,"UNITED,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2498,2498.T,Oriental Consultants Holdings Company Limited,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2499,2499.T,"NIHONWASOU HOLDINGS,INC.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False
20260430,2501,2501.T,SAPPORO HOLDINGS LIMITED,Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2502,2502.T,"Asahi Group Holdings,Ltd.",Prime Market (Domestic),3050,Foods,1,FOODS,2,TOPIX Large70,False
20260430,2503,2503.T,"Kirin Holdings Company,Limited",Prime Market (Domestic),3050,Foods,1,FOODS,2,TOPIX Large70,False
20260430,2531,2531.T,TAKARA HOLDINGS INC.,Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2533,2533.T,"Oenon Holdings,Inc.",Prime Market (Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,False
20260430,2540,2540.T,"YOMEISHU SEIZO CO.,LTD.",Prime Market (Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,False
20260430,2573,2573.T,"HOKKAIDO COCA-COLA BOTTLING CO.,LTD.",Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2579,2579.T,Coca-Cola Bottlers Japan Holdings Inc.,Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2585,2585.T,"LIFEDRINK COMPANY,INC.",Prime Market (Domestic),3050,Foods,1,FOODS,6,TOPIX Small 1,False
20260430,2586,2586.T,FRUTA FRUTA INC.,Growth Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2587,2587.T,Suntory Beverage & Food Limited,Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2588,2588.T,"Premium Water Holdings,Inc.",Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2590,2590.T,"DyDo GROUP HOLDINGS,INC.",Prime Market (Domestic),3050,Foods,1,FOODS,6,TOPIX Small 1,False
20260430,2593,2593.T,"ITO EN,LTD.",Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2594,2594.T,KEY COFFEE INC,Prime Market (Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,False
20260430,2597,2597.T,UNICAFE INC.,Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2602,2602.T,"The Nisshin OilliO Group,Ltd.",Prime Market (Domestic),3050,Foods,1,FOODS,6,TOPIX Small 1,False
20260430,2607,2607.T,"FUJI OIL CO.,LTD.",Prime Market (Domestic),3050,Foods,1,FOODS,4,TOPIX Mid400,False
20260430,2612,2612.T,KADOYA SESAME MILLS INCORPORATED,Standard Market(Domestic),3050,Foods,1,FOODS,-,,False
20260430,2613,2613.T,"J-OIL MILLS, INC.",Prime Market (Domestic),3050,Foods,1,FOODS,7,TOPIX Small 2,False
20260430,2652,2652.T,MANDARAKE INC.,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,,False
20260430,2653,2653.T,"AEON KYUSHU CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,,False
20260430,2654,2654.T,ASMO CORPORATION,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,,False
20260430,2656,2656.T,Vector HOLDINGS Inc.,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,,False
20260430,2659,2659.T,"SAN-A CO.,LTD.",Prime Market (Domestic),6100,Retail Trade,14,RETAIL TRADE,6,TOPIX Small 1,False
20260430,2664,2664.T,CAWACHI LIMITED,Prime Market (Domestic),6100,Retail Trade,14,RETAIL TRADE,6,TOPIX Small 1,False
20260430,2666,2666.T,"AUTOWAVE Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,,False
20260430,2667,2667.T,"ImageONE Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,,False
20260430,2668,2668.T,Tabio Corporation,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,,False
20260430,2669,2669.T,"Kanemi Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,,False
20260430,2670,2670.T,"ABC-MART,INC.",Prime Market (Domestic),6100,Retail Trade,14,RETAIL TRADE,4,TOPIX Mid400,False
20260430,2673,2673.T,"YUMEMITSUKETAI Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,,False
20260430,2674,2674.T,"HARD OFF CORPORATION Co.,Ltd.",Prime Market (Domestic),6100,Retail Trade,14,RETAIL TRADE,7,TOPIX Small 2,False
20260430,2676,2676.T,"TAKACHIHO KOHEKI CO.,LTD.",Prime Market (Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,7,TOPIX Small 2,False
20260430,2678,2678.T,ASKUL Corporation,Prime Market (Domestic),6100,Retail Trade,14,RETAIL TRADE,6,TOPIX Small 1,False
20260430,2681,2681.T,GEO HOLDINGS CORPORATION,Prime Market (Domestic),6100,Retail Trade,14,RETAIL TRADE,6,TOPIX Small 1,False
20260430,2683,2683.T,"UOKI CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,,False
20260430,2685,2685.T,"and ST HD Co.,Ltd.",Prime Market (Domestic),6100,Retail Trade,14,RETAIL TRADE,6,TOPIX Small 1,False
