effective_date,code,ticker,company_name,market,sector_33_code,sector_33,sector_17_code,sector_17,scale_category_code,scale_category,is_financial,latest_date,close,adj_close,volume,avg_trading_value_60d,history_days,daily_return_mean,annual_volatility,max_drawdown,return_12m_ex_1m,cumulative_return,price_history_days,company_name_ja,revenue,operating_income,ordinary_income,net_income,total_assets,equity,operating_cf,investing_cf,financing_cf,rd_expense,capex,employees,revenue_growth,operating_income_growth,operating_margin,roe,equity_ratio,ocf_margin,rd_ratio,capex_ratio,market_cap,enterprise_value,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,shares_outstanding,ebitda,dividend_yield_clean,pe_for_score,pbr_for_score,is_financial_like,ordinary_margin,net_margin,profitability_score,cash_generation_score,stability_score,competitive_position_score,score_treatment,moat_score,moat_component_profitability,moat_component_cashflow,moat_component_stability,moat_component_competitive_position,transformation_score,transformation_component_valuation_gap,transformation_component_capital_efficiency,transformation_component_shareholder_return,transformation_component_reform_signal,ai_infrastructure_exposure,automation_exposure,data_software_exposure,trust_security_exposure,intangible_investment_score,future_moat_component_ai_infrastructure,future_moat_component_intangible_asset,future_moat_component_automation,future_moat_component_data,future_moat_component_trust,future_moat_score,future_moat_category_flags,future_moat_keyword_evidence,valuation_score,bb_score,momentum_score,risk_score,adjusted_bb_score,price_available,liquid_20m_60d,operating_loss_years_3y,operating_income_years_available,ordinary_loss_years_3y,ordinary_income_years_available,net_loss_years_3y,net_income_years_available,negative_ocf_years_3y,operating_cf_years_available,investment_exclusion_reasons,investment_eligible,score_calculation_target,moat_rank,moat_percentile,transformation_rank,transformation_percentile,future_moat_rank,future_moat_percentile,valuation_rank,valuation_percentile,momentum_rank,momentum_percentile,risk_rank,risk_percentile,adjusted_bb_rank,adjusted_bb_percentile,category,score_rank,role_score_transformation,role_score_future,role_score_moat,role_score_bridge
20260430,6824,6824.T,"NEW COSMOS ELECTRIC CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False,2026-06-01,4305.0,4305.0,19200.0,72165825.0,1222.0,0.0008364024678206,0.3287421193513822,-0.2893401015228427,1.149493046443694,1.1356090840122897,1222.0,新コスモス電機株式会社,42153556000.0,5155290000.0,5451411000.0,3807820000.0,67288044000.0,51260878000.0,4887965000.0,,-1670851000.0,,,987.0,0.0644014947998932,-0.0484322600497219,0.1222978673495541,0.0742831599567998,0.7618125740138917,0.1159561722384702,,,,,,,,,,,,,,,False,0.1293226839510289,0.0903321181254554,0.2977493693852849,0.2414975242758004,0.2011641002994491,0.0912790146269837,general_operating_margin_ocf_leverage_quality,0.2230752833390864,0.2977493693852849,0.2414975242758004,0.2011641002994491,0.0912790146269837,-0.0460630590880691,0.0,-0.1719338234187941,0.0,-0.2303152954403457,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3471106227846833,1.5253186019310423,-0.5152121593244486,0.5511636989102324,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,606.0,0.6917982679572083,1212.0,0.3830871115639327,2.0,0.957208354559348,62.0,0.5106979113601631,169.0,0.914416709118696,1286.0,0.3453897096281202,40.0,0.9801324503311258,Future Moat,54,0.25881542807149593,0.5111145420182555,0.3149946383042838,0.3829638631658697
20260430,6703,6703.T,"Oki Electric Industry Company,Limited",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False,2026-06-01,3470.0,3470.0,784100.0,2528427016.6666665,1222.0,0.0014287207384741,0.3736559657757871,-0.3458961790132897,1.7041949014948858,3.0913097319557004,1222.0,沖電気工業株式会社,476848000000.0,29328000000.0,16808000000.0,13739000000.0,410965000000.0,145745000000.0,39261000000.0,,-17861000000.0,,,13906.0,0.1114332674315947,0.0441469666761606,0.0615038754487803,0.0942673848159456,0.3546409061598919,0.0823344126430225,,,,,,,,,,,,,,,False,0.035248129382948,0.0288121162299097,-0.2058319853375537,0.1217119653860894,-0.0806601600911358,-0.0728645601104716,general_operating_margin_ocf_leverage_quality,-0.0723181475619429,-0.2058319853375537,0.1217119653860894,-0.0806601600911358,-0.0728645601104716,0.0088207466439864,0.0,0.0653562766795896,0.0,0.0441037332199323,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.2722135449473885,2.5114214718121564,-0.2383129103024081,0.547186983158845,True,True,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,,True,True,1592.0,0.1895058583800305,796.0,0.5950076413652573,2.0,0.957208354559348,62.0,0.5106979113601631,86.0,0.956698930208864,931.0,0.5262353540499236,41.0,0.979623025980642,Future Moat,55,0.24120751432628254,0.4825298671266309,0.21570346754914346,0.3303282257573479
20260430,3723,3723.T,NIHON FALCOM CORPORATION,Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False,2026-06-01,2349.0,2349.0,14200.0,35234886.666666664,1222.0,0.0006256541239648,0.3060472156030265,-0.3234979851593452,1.0837021156526625,0.711737418539506,1222.0,日本ファルコム株式会社,2612982000.0,1340777000.0,1364655000.0,903682000.0,11495220000.0,10877198000.0,1013181000.0,,-204897000.0,,,69.0,0.0277911587196164,0.0044878948924877,0.5131214068830172,0.0830804036112976,0.946236609651664,0.3877489397171507,,,,,,,,,,,,,,,False,0.5222596252098177,0.345843178406893,1.2282952672013618,1.2098242551296832,0.3435695047058835,1.1465012638136065,general_operating_margin_ocf_leverage_quality,1.0303735610067954,1.2282952672013618,1.2098242551296832,0.3435695047058835,1.1465012638136065,-0.0605266065816973,0.0,-0.1962228730569102,0.0,-0.3026330329084865,0.0,0.0,1.6094379124341005,0.6931471805599453,0.0,-0.5452650101398884,0.0,-0.4374900164137864,1.8887661908111724,1.5320127409750823,0.1854386963944602,クラウド・SaaS・業務データ;セキュリティ・監査・信頼,"data_software: software, cloud, saas, system, data, digital; trust_security: security, cyber, inspection, quality, testing, audit",0.0,0.3496120255749523,1.408360951484392,-0.5043790269838638,0.5408860234217779,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,12.0,0.9943963321446764,1334.0,0.3209373408048904,537.0,0.6617422312786552,62.0,0.5106979113601631,185.0,0.9062659195109526,1270.0,0.3535404992358634,42.0,0.979113601630158,Discovery,58,0.3313044149950553,0.3897694104100098,0.7031601287115539,0.4589383013933506
20260430,6814,6814.T,"FURUNO ELECTRIC CO.,LTD.",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False,2026-06-01,6100.0,6100.0,252200.0,2906114066.6666665,1222.0,0.0020466794351278,0.4803432064418814,-0.4580212004928894,1.5237048094624446,5.985005871485408,1222.0,古野電気株式会社,142035000000.0,17678000000.0,18291000000.0,16777000000.0,141364000000.0,89772000000.0,21373000000.0,,-11439000000.0,,,3411.0,0.1071550268689234,0.5375308353996548,0.1244622804238392,0.1868845519761172,0.6350414532695736,0.1504769951068398,,,,,,,,,,,,,,,False,0.1287781180694899,0.1181187735417326,0.468210394587728,0.3644862110779109,-0.7500985424047203,0.0971229226862128,general_operating_margin_ocf_leverage_quality,0.124400066931481,0.468210394587728,0.3644862110779109,-0.7500985424047203,0.0971229226862128,0.1172854062850735,0.0,0.6787635389020141,0.0,0.5864270314253678,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3583451742056874,2.19056118241963,0.366040848247156,0.5407972076229349,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,949.0,0.5170657157412124,314.0,0.8405501782985226,2.0,0.957208354559348,62.0,0.5106979113601631,102.0,0.9485481406011208,493.0,0.7493632195618951,43.0,0.978604177279674,Future Moat,59,0.2668180592823794,0.49010788863698185,0.27486284473602424,0.36476412619867843
20260430,3105,3105.T,Nisshinbo Holdings Inc.,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,4,TOPIX Mid400,False,2026-06-01,2422.0,2422.0,935000.0,2026098104.1666667,1222.0,0.001110059017326,0.2922392170425044,-0.4231131546214222,1.5379497398921262,2.149907873124957,1222.0,日清紡ホールディングス株式会社,507138000000.0,31609000000.0,29327000000.0,17195000000.0,743134000000.0,316591000000.0,49337000000.0,,-46203000000.0,,,17811.0,-0.0369852490345051,0.2279149945065497,0.0623282025799683,0.0543129779431506,0.4260214174025142,0.0972851570972792,,,,,,,,,,,,,,,False,0.0578284411738027,0.0339059585359409,-0.2343731018741642,0.1749775678357859,0.4302115826304079,-0.0706388796141634,general_operating_margin_ocf_leverage_quality,0.0336283469062378,-0.2343731018741642,0.1749775678357859,0.4302115826304079,-0.0706388796141634,-0.0567717268866802,0.0,-0.2619352763418003,0.0,-0.2838586344334014,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.287599374905176,2.2158846361814164,-0.3083571680530581,0.5400235553286236,True,True,0.0,3.0,0.0,3.0,1.0,3.0,0.0,3.0,,True,True,1284.0,0.3464085583290881,1302.0,0.337238920020377,2.0,0.957208354559348,62.0,0.5106979113601631,100.0,0.9495669893020886,1020.0,0.4808965868568517,44.0,0.97809475292919,Future Moat,60,0.23218050286683434,0.486621350373316,0.24371829351936256,0.33845511109778437
20260430,9880,9880.T,INNOTECH CORPORATION,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,False,2026-06-01,4345.0,4345.0,177300.0,702919663.3333334,1222.0,0.0013817973724748,0.3301876113558214,-0.455449836134898,1.8176845193656952,3.168141463383217,1222.0,イノテック株式会社,42018325000.0,1944586000.0,1754734000.0,1304346000.0,47008377000.0,26132585000.0,1711705000.0,,-3382889000.0,,,1560.0,0.04251709646894,-0.1843575165687176,0.0462794744911892,0.0499126282378876,0.5559133641223137,0.0407371069646398,,,,,,,,,,,,,,,False,0.0417611601604776,0.0310423130860166,-0.1321519065274921,-0.0264883837017042,0.1920939638608512,-0.1139703917606471,general_operating_margin_ocf_leverage_quality,-0.0372505487900074,-0.1321519065274921,-0.0264883837017042,0.1920939638608512,-0.1139703917606471,-0.0925936406045735,0.0,-0.3933077417750391,0.0,-0.4629682030228676,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.2573802277668291,2.713173885050054,-0.1115223911418608,0.5398498553860206,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,1501.0,0.2358634742740703,1536.0,0.2180336220071319,2.0,0.957208354559348,62.0,0.5106979113601631,74.0,0.9628120224146716,809.0,0.5883851248089659,45.0,0.977585328578706,Future Moat,61,0.21605896989356516,0.4776642001436255,0.21526769367397636,0.31882787992668005
20260430,6490,6490.T,PILLAR Corporation,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False,2026-06-01,9530.0,9530.0,163900.0,1152533633.3333333,1222.0,0.0017249645443414,0.3932403593174019,-0.5553536410433155,1.5750004353030398,4.653011756808961,1222.0,株式会社ＰＩＬＬＡＲ,57988000000.0,11335000000.0,11474000000.0,8299000000.0,98055000000.0,73858000000.0,14184000000.0,,-3959000000.0,,,1212.0,0.091178164961337,-0.0950775976609014,0.1954714768572808,0.1123642665655717,0.7532303299168834,0.2446023315168655,,,,,,,,,,,,,,,False,0.1978685245223149,0.1431158170655997,0.5235642464685942,0.699830231236915,-0.2035478142214374,0.2888475154855042,general_operating_margin_ocf_leverage_quality,0.37526498432605,0.5235642464685942,0.699830231236915,-0.2035478142214374,0.2888475154855042,-0.0372796269755764,0.0,-0.0390998989070959,0.0,-0.1863981348778823,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,1.6228956389961116,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.8020199648197579,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3438655779998483,2.281750284084146,0.3264824657246157,0.5393923598358014,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,236.0,0.8802852776362711,1143.0,0.4182373917473255,169.0,0.8818135506877228,62.0,0.5106979113601631,97.0,0.9510952623535404,509.0,0.7412124299541518,46.0,0.977075904228222,Future Moat,62,0.2546090303285907,0.4658347715858917,0.34017898271384744,0.37606548794072914
20260430,6961,6961.T,ENPLAS CORPORATION,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,False,2026-06-01,12950.0,12950.0,274900.0,3183918650.0,1222.0,0.0017071498011941,0.6027192505279134,-0.7720950710566431,2.7145749732712323,2.3429879606123474,1222.0,株式会社エンプラス,38069000000.0,5287000000.0,5446000000.0,4059000000.0,62775000000.0,56216000000.0,7129000000.0,,-828000000.0,,,1478.0,-0.0506556289478065,-0.2257693453653726,0.1388794031889464,0.0722036430909349,0.8955157307845479,0.187265228926423,,,,,,,,,,,,,,,False,0.1430560298405526,0.1066221860306285,0.4692141392402142,0.4955530916239488,-1.5179806291041915,0.1360491059175417,general_operating_margin_ocf_leverage_quality,0.0117269170027321,0.4692141392402142,0.4955530916239488,-1.5179806291041915,0.1360491059175417,-0.1692173587507512,0.0,-0.5881030876442795,0.0,-0.8460867937537562,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.2529175379681065,4.307591214848967,1.5049177768568447,0.5331848817673188,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,1378.0,0.2985226693835965,1791.0,0.0881304126337239,2.0,0.957208354559348,62.0,0.5106979113601631,28.0,0.9862455425369332,94.0,0.9526235354049924,47.0,0.976566479877738,Future Moat,65,0.12355565996503666,0.415534811612901,0.1471688052774296,0.23888468839204324
20260430,6960,6960.T,"FUKUDA DENSHI CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False,2026-06-01,11500.0,11500.0,45700.0,515949750.0,1222.0,0.0010964781603186,0.2838936971988475,-0.367538408332987,0.6082879087710671,2.1406424968854605,1222.0,フクダ電子株式会社,139007000000.0,25874000000.0,26633000000.0,18667000000.0,221321000000.0,181652000000.0,33019000000.0,,-5810000000.0,,,3465.0,0.0160577243784949,0.0363020245203551,0.1861345112116656,0.1027624248563186,0.8207626027353934,0.2375348004057349,,,,,,,,,,,,,,,False,0.1915946678944226,0.1342882013136029,0.5550332376419486,0.6746504615192164,0.4825778381340906,0.2636377394804416,general_operating_margin_ocf_leverage_quality,0.5121673640773925,0.5550332376419486,0.6746504615192164,0.4825778381340906,0.2636377394804416,-0.061803762099945,0.0,-0.1469577742085371,0.0,-0.3090188104997251,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.4299030712532062,0.5632090748155641,-0.4680991587582707,0.5330338946105898,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,122.0,0.9383596535914416,1342.0,0.3168619460010188,2.0,0.957208354559348,62.0,0.5106979113601631,428.0,0.782475802343352,1221.0,0.3785022924095771,48.0,0.9760570555272542,Future Moat,66,0.27563104845751846,0.6810783030066531,0.4082573647566284,0.43026276192691043
20260430,6419,6419.T,Mars Group Holdings Corporation,Prime Market (Domestic),3600,Machinery,8,MACHINERY,6,TOPIX Small 1,False,2026-06-01,2978.0,2978.0,107400.0,281123513.3333333,1222.0,0.0008704043827201,0.3067687712421579,-0.3486870403542387,0.0335855639288373,1.3042390415879486,1222.0,株式会社マースグループホールディングス,42864852000.0,12730845000.0,13086719000.0,8716277000.0,87000896000.0,78230262000.0,10651822000.0,,-3069141000.0,,,630.0,0.4190336016253766,0.7108525924872109,0.2969996257073277,0.1114182258522923,0.8991891531783764,0.2484978135466325,,,,,,,,,,,,,,,False,0.3053018589682754,0.203343219288381,0.8645145676000309,0.7137088175362366,0.3390419057465931,0.5629731777042908,general_operating_margin_ocf_leverage_quality,0.6614103197342467,0.8645145676000309,0.7137088175362366,0.3390419057465931,0.5629731777042908,0.3816155592984073,0.0,1.3546447738476013,0.0,1.9080777964920368,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,1.6228956389961116,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.8020199648197579,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.5344329751908032,-0.4584490040528178,-0.4415860241627929,0.5327466772018008,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,64.0,0.9679062659195108,67.0,0.9663779928680593,169.0,0.8818135506877228,62.0,0.5106979113601631,1426.0,0.2740703005603668,1180.0,0.3993886907794192,49.0,0.9755476311767702,Future Moat,67,0.40128092653883685,0.5254628058840949,0.49621750309844526,0.5094623990643966
20260430,7747,7747.T,"ASAHI INTECC CO.,LTD.",Prime Market (Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,4,TOPIX Mid400,False,2026-06-01,3700.0,3700.0,1224900.0,3720063671.6666665,1222.0,0.0005686530270155,0.3666245024818094,-0.4869047543224774,0.5475262994221943,0.4496990252182125,1222.0,朝日インテック株式会社,134176000000.0,38069000000.0,36685000000.0,21662000000.0,193187000000.0,151354000000.0,40543000000.0,,-8107000000.0,,,9473.0,0.1327873820994034,0.3004340742554416,0.283724362031958,0.1431214239465095,0.7834585142892637,0.3021628309086573,,,,,,,,,,,,,,,False,0.2734095516336752,0.1614446696875745,0.7993547937868185,0.9049032753779545,-0.0365393131798361,0.527130010195007,general_operating_margin_ocf_leverage_quality,0.6041181360729092,0.7993547937868185,0.9049032753779545,-0.0365393131798361,0.527130010195007,0.0821820895588313,0.0,0.4427452666635492,0.0,0.4109104477941565,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.4934847657665553,0.4551921341619423,0.0784484888973234,0.5311591302930172,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,84.0,0.957717778909832,415.0,0.7890983188996434,2.0,0.957208354559348,62.0,0.5106979113601631,478.0,0.7570045848191543,662.0,0.6632705043301069,50.0,0.9750382068262864,Future Moat,68,0.31605652018399033,0.693491089290343,0.45026012816492034,0.46548472568705634
20260430,5214,5214.T,"Nippon Electric Glass Co.,Ltd.",Prime Market (Domestic),3400,Glass and Ceramics Products,3,CONSTRUCTION & MATERIALS,4,TOPIX Mid400,False,2026-06-01,6888.0,6888.0,989700.0,4979816046.666667,1222.0,0.001104080452258,0.2818681824435878,-0.22245891792223,1.2284489352458217,2.1741081990905387,1222.0,日本電気硝子株式会社,311402000000.0,34131000000.0,38707000000.0,31537000000.0,701413000000.0,496181000000.0,52029000000.0,,-45273000000.0,,,5218.0,0.0546341928184272,4.576960784313726,0.1096043056884669,0.0635594672105542,0.707402058416368,0.1670798517671691,,,507534180352.0,478225956864.0,18.025751,36.348286,1.0313244,2.45,0.449,73683821.0,55223250944.0,0.0245,18.025751,1.0313244,False,0.124299137449342,0.1012742371596842,0.1858067695638522,0.423637858349001,0.4952874865667193,0.0570064406100989,general_operating_margin_ocf_leverage_quality,0.2814006193699622,0.1858067695638522,0.423637858349001,0.4952874865667193,0.0570064406100989,0.6906837929856898,0.3360960491805243,1.6739144856898338,-0.4373168280585617,2.5821993622209467,0.6931471805599453,0.0,0.0,0.0,0.0,0.8226920539228192,0.0,-0.4374900164137864,-0.6316485798498609,-0.6525572050265103,-0.0006933945860417,半導体・光通信・データセンター・電力,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter",0.1650954998936649,0.2816474406656483,1.6656798209044437,-0.8230753556335372,0.5305229583194464,True,True,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,,True,True,424.0,0.7845134997452878,24.0,0.9882832399388692,1052.0,0.4623025980641874,50.0,0.9750382068262864,151.0,0.9235863474274072,1666.0,0.151808456444218,51.0,0.9745287824758024,Transformation Moat,69,0.4725654414059025,0.3012362341835212,0.3614617367552431,0.4150582345963591
20260430,6866,6866.T,HIOKI E.E.CORPORATION,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False,2026-06-01,13180.0,13180.0,82200.0,739085916.6666666,1222.0,0.0011709785086254,0.3869347769240133,-0.419025472249844,1.1412064990617403,1.9179122072144188,1222.0,日置電機株式会社,40531817000.0,6791605000.0,7106664000.0,5457622000.0,51492895000.0,43956278000.0,7521742000.0,,-2706739000.0,,,1153.0,0.0174422904487772,-0.0760656467234039,0.1675623128368511,0.1241602394088052,0.8536377300208116,0.1855762350846496,,,,,,,,,,,,,,,False,0.175335440797041,0.134650316811605,0.6160031404698316,0.4895356471554713,-0.1639817063099351,0.2134928660042782,general_operating_margin_ocf_leverage_quality,0.3478872428921775,0.6160031404698316,0.4895356471554713,-0.1639817063099351,0.2134928660042782,-0.0862103566605903,0.0,-0.170124964763465,0.0,-0.4310517833029517,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3745173862574804,1.5105874664925352,-0.0209012630248898,0.5276662592092229,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,280.0,0.8578706062149771,1497.0,0.2379011716760061,2.0,0.957208354559348,62.0,0.5106979113601631,171.0,0.913397860417728,741.0,0.6230259806418746,52.0,0.9740193581253184,Future Moat,72,0.2506859517682205,0.5110145252294842,0.34643999049526025,0.39133031257515555
20260430,6996,6996.T,NICHICON CORPORATION,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False,2026-06-01,3970.0,3970.0,3067200.0,1880553048.3333333,1222.0,0.0013607649011388,0.3760154737690609,-0.404290625120306,1.7945261368110086,2.748289067689991,1222.0,ニチコン株式会社,176378000000.0,5203000000.0,8741000000.0,10269000000.0,192582000000.0,113814000000.0,18346000000.0,,-14319000000.0,,,5242.0,-0.0228542009644909,-0.3593279207279864,0.0294991438841578,0.0902261584690811,0.590989812131975,0.1040152399959178,,,,,,,,,,,,,,,False,0.0495583349397317,0.0582215469049427,-0.0140934766025896,0.1989550975988821,-0.0954655407928151,-0.1592772282587355,general_operating_margin_ocf_leverage_quality,-0.0061424962214959,-0.0140934766025896,0.1989550975988821,-0.0954655407928151,-0.1592772282587355,-0.1793450682697644,0.0,-0.5728526110103864,0.0,-0.8967253413488221,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.2450247866210848,2.6720048366846507,-0.0905872712834126,0.5212839974178912,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,1425.0,0.2745797249108507,1801.0,0.0830361691288843,2.0,0.957208354559348,62.0,0.5106979113601631,76.0,0.9617931737137037,791.0,0.5975547631176771,53.0,0.9735099337748344,Future Moat,73,0.18912728214846036,0.46808279793155894,0.21098231901759104,0.30368214020494544
20260430,6925,6925.T,USHIO INC.,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,4,TOPIX Mid400,False,2026-06-01,4060.0,4060.0,523000.0,1485762752.5,1222.0,0.0010638002083445,0.3070933005903837,-0.346369953450405,1.1759175557719668,1.9245992950963275,1222.0,ウシオ電機株式会社,177643000000.0,9623000000.0,23092000000.0,27712000000.0,297304000000.0,200509000000.0,20424000000.0,,-24993000000.0,,,6013.0,0.00729867113468,-0.2210851919711809,0.0541704429670744,0.1382082599783551,0.6744241584371552,0.11497216327128,,,,,,,,,,,,,,,False,0.1299910494643751,0.1559982661855519,0.2526971597833314,0.2379917570135979,0.3370055572523102,-0.0926648032760738,general_operating_margin_ocf_leverage_quality,0.1968100959728127,0.2526971597833314,0.2379917570135979,0.3370055572523102,-0.0926648032760738,-0.1263215709931233,0.0,-0.2656275424799081,0.0,-0.6316078549656166,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3191664385985377,1.5722938991047022,-0.4461350507429121,0.5210093335832992,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,709.0,0.6393275598573612,1688.0,0.140601120733571,2.0,0.957208354559348,62.0,0.5106979113601631,164.0,0.9169638308711155,1186.0,0.3963321446765155,54.0,0.9730005094243503,Future Moat,74,0.22255481696148507,0.49090563328925535,0.28722194367115594,0.35210258450973697
