code,bm_raw,ep_raw,gross_profitability,sloan_accruals
6037,0.2982861671670158,0.0582869385132098,,-0.04342159419977144
6277,0.8738076257390519,0.0588483482604723,0.26627017345766735,-0.049520679265954534
7781,0.4653156942521088,0.0800323625786522,0.5319677705828686,-0.010382793773146977
6418,1.236366701536982,0.1470802774301514,0.31064363793466815,-0.07883342252311956
6336,1.0575582832054284,0.0884279286032348,0.22799522523088522,-0.025935414492203563
3763,0.6119803613732475,0.0949879128290907,0.3713390842029526,0.04320721084673976
6381,0.8514302892540773,0.0864290525321487,0.365885379035288,-0.06367384333486029
9531,0.874983057302651,0.0865400096875565,0.10537618677422309,-0.047765300076911675
6875,0.5595098912312221,0.0286416552620084,0.05219598058234621,0.07072428826003964
4450,0.6310339810181672,0.0713574786548458,0.4250130246533821,-0.1062221444569326
6430,1.4680010753754904,0.2504875349508444,0.46612227762112557,0.0010428298740779924
3407,0.7980797578755279,0.0585459085139145,0.23865726708464355,-0.041960451912647447
6013,0.4293012307560002,0.0415105212400999,0.1764779828094637,0.07673404013096083
6340,0.9620530657607976,0.0896091862326813,0.15810470061345075,0.006124563920467807
6932,1.1654716462715746,0.1269658229015092,0.30768321338318533,0.02887593927311762
6832,1.340359737685818,0.0055607885591393,0.10098421172671096,-0.025018573749547586
6118,1.3214342453603785,0.0805939486780168,0.11030271355678115,-0.00945834073488157
9436,0.5851330263329529,0.0747277043499626,,-0.02073221318941665
6412,1.2638545388372509,0.0675807694794418,0.04991451105840825,-0.01603241898127028
6804,1.0201186934418311,0.072969998831757,0.11557876761917125,0.1506313834478679
3444,0.4142415294967139,0.0545197480273435,0.11694939419866061,0.1582159875043835
7276,0.8799224923110249,0.0658325661291584,0.10862495954838014,-0.04041719234274314
6420,0.7712655894241267,0.0903120424024821,0.2549978101467908,0.012569185649077157
6768,0.7164447371191497,0.0311264212553561,0.24377553318107248,-0.052677567299772986
6459,0.8299606534807775,0.0597160391121435,0.2814987517546685,0.008298982536602481
4062,0.0817096983897028,0.0074286622580328,0.10476996978784932,-0.06663094713282919
5945,1.6067041846254186,0.0733237334117726,0.10926955049587755,-0.020187560853225848
6482,1.577955014142608,0.092014271090311,0.26231555285029173,0.058371056127547234
9449,0.64700374363555,0.0778741281655877,0.5214438906693638,
6474,1.3745701357498046,0.0702864844162453,0.1598243257519733,-0.027108994492922475
6016,0.1975735423601637,0.0615762066642788,0.2495945868335371,-0.08366518970031839
5208,0.6239556758391019,0.0510079400704313,0.16200197450011528,-0.008239762616494846
7979,0.6613297753662668,0.0670831284213021,0.45987518502220265,0.017744562230859153
3969,0.510114649157828,0.0723248989106063,0.2936872346067529,-0.07014108004207015
6432,0.6073355582972771,0.0918467715145051,0.2366702892140757,0.023217984121505005
6652,0.6566674962303616,0.0448275131418187,0.24870733355863467,-0.058954607860329244
6104,1.231885103194753,0.1324393975040266,0.2682621350954626,0.01884363011535429
6497,1.96894070166696,0.1116459006374781,0.11181448731990258,0.014463618295107809
4047,0.332077785442383,0.0167261680698109,0.1050194730641373,-0.07200163656989828
6039,1.6266100138769692,0.2042735983759178,0.2093435944196975,-0.09717026972814902
7318,0.7914413955687385,0.2033723179619361,0.13142889367247768,0.06592609537351198
6230,1.4486297575401144,0.1276026441096411,0.3670051040571858,-0.015884268599409314
6840,0.4267163221039613,0.0196360822192934,0.2839074967313346,0.04442090303461444
4626,0.3713214836784651,0.0388708811013406,0.2926070971034569,-0.06390248361427268
7877,2.7769771443638027,0.0714024692043315,0.19530250951169348,-0.07239184420787893
3912,0.526229891471632,0.0622175727341064,0.44255562851482977,-0.09174086313085292
6952,0.5412414956051664,0.0298746259387505,0.34192085489259566,-0.011914211805927466
4204,0.8996711203175161,0.0905803435205945,0.31185429805609144,-0.026291472692984087
5589,0.648006751486012,0.074492132906147,0.22893074058849897,-0.06418455546640882
6862,0.366730444323113,0.0232040877343048,0.24584559152989643,0.01638291753402834
4746,0.6568126784516249,0.0698749083363237,0.14912776506610256,-0.01819202324674417
6919,1.5194994968779687,0.0517602883515023,0.15780803001459903,-0.03399455000910748
1723,1.107349189413224,0.1796200925824799,0.3527587641341754,-0.03480036802248577
7701,0.437060943051765,0.0471893067857507,0.3487801576072969,0.002635686210710781
7003,0.3941447597336491,0.1309644039844452,0.11015372522550425,0.09197990405350936
2477,0.5070156098023129,0.0799597211109333,0.2688395556098021,0.0015432978234414597
9790,0.4214938406098227,0.0651478746334051,0.3525299600532623,-0.046587163851163085
7727,0.9560057497956947,0.0607658075654455,0.2503726059866328,-0.0396423893373971
6637,1.185451137419454,0.1026022607123083,0.19717039540987946,-0.049271970839169205
6543,0.8864443650279675,0.188498907945735,0.295534636921212,0.08016710830987837
6504,0.3181151887609205,0.0420931469505494,0.24227027644940652,-0.03734609609464304
6407,0.3039668028928039,0.030102556933444,0.214348380732879,-0.026978279955720122
6226,0.3145482098145814,0.0777892706836654,0.3592381683696768,0.05228465956044665
2323,0.3578484547253276,0.0633029429267084,0.2748223600634711,-0.013416165906685406
6629,0.7095426768696085,,0.27644125535480873,-0.04595277529240924
5261,0.4359643981896902,0.0526735305890145,0.4643637450840597,-0.050598473799252315
6231,0.3001278947247572,0.0636854754147712,0.3292268526279926,0.0120130960768582
6137,1.2609571801604869,0.1156889682089705,0.2390713855623202,0.006936057377657529
7088,0.1515379419782036,0.0353286194444123,0.5566332750304765,-0.044257170042136744
6958,1.4803334568268511,0.0709552178856806,0.07149417686175098,-0.025167580445937303
6904,1.4120896411349146,0.1649992781837583,0.13404152310924172,0.010877185348318899
4187,0.4176323247368539,0.0580497710725981,0.18156913600640992,-0.0011272458017298052
4620,1.4534707492420995,0.0278493934273556,0.27071402103911185,-0.041958587215879174
6246,0.8792967681173351,0.1070876010122112,0.14765207312339276,0.12541760549604786
6954,0.2307285020552779,0.0200702726037623,0.15225621066467185,-0.05380490325306207
4082,0.7212638723786535,0.0451901525394506,0.12843105595792775,-0.01521532400489064
9024,0.800726928294823,0.3649092917270561,,-0.12340341386107379
6677,1.0201148349041818,0.0805406458148069,0.16266666146118475,-0.05845238589425161
9651,0.6779987691853774,0.0903772337007247,0.1578496719535748,0.07180160276207219
6465,0.5632365803316516,0.052699416504598,0.2933536618884861,0.013178629085073676
6727,0.2634100085141179,0.044597319349214,0.5672551459615847,-0.04129584160092792
6224,0.3278024865261304,0.079890588739769,0.34605309278577184,0.04413586787786346
3445,0.8028003874848474,0.0656561090650943,0.11492432585200417,-0.011854335372592242
6986,3.358164890016613,0.1940093902172384,0.08772294269519541,0.004655375595313459
6947,0.3893950048952821,0.0511539713629834,0.441311364210344,0.00607546055813645
7989,1.1489609909921372,0.0660533723946992,0.2587892350465104,-0.019505035506471917
6257,2.2486543069676075,0.1415203360492675,0.33217980063945834,-0.03190003253152688
4374,0.1373954202371533,0.057575035588613,0.3483162535668563,-0.4342755343711222
3441,0.5530220700686499,0.0885614584703178,0.14710290404975532,0.043014144322885604
7745,0.5564319450096794,0.0838022461303105,0.4376929208028404,-0.0011915654190693024
9640,0.4283006587696614,0.0495367767210564,0.4180262165810642,0.021551238052173183
4928,0.3652681245430985,0.0643290742314553,0.5657846572190556,0.021168517876872184
7995,0.3433229456041707,0.0350383624143446,0.3063747221258497,0.003755498654060797
9202,0.9945097324415596,0.1179077441730312,0.1151749717165838,-0.0608125179064584
9795,0.7964989085266232,0.0781225606477838,0.15378781311874265,-0.023175110744213114
9476,1.094989090601388,0.0616974291536162,0.19727693523921794,-0.020125014422996985
6807,0.791537691718762,0.068629614366951,0.19523866990958208,-0.10963352130520104
6368,0.1673437261399113,0.0333958394014546,0.28386386551163606,0.01636705480523682
3003,0.7491643313819529,0.0919412998566997,0.07894940999432982,-0.04698029886485178
9661,0.2107778653252161,0.0052757637695077,0.03770987768026223,-0.01731215870212246
6249,1.8090255557274024,0.2033147151880661,0.22168502104037963,-0.0032432269353768178
7735,0.2045848523024931,0.0483735551926901,0.3505177368249348,0.04189319001999117
6351,1.877382943688822,0.1748857854212482,0.19769287755318024,0.015361194005742276
6307,1.3197968254054249,0.0976310179971345,0.21144451511486095,0.12262463085135061
6238,0.6296116495027231,0.0498270995084457,0.6009203117015877,-0.07374453102246174
5819,1.5865772851137907,0.1000254384475773,0.24464705769485676,-0.025423287984205106
